Dates,KMX
2018-10-08,73.30999755859375
2019-02-13,74.30999755859375
2018-12-11,73.9000015258789
2019-09-25,74.58000183105469
2020-01-21,75.02999877929688
2020-04-09,75.94000244140625
2019-11-06,77.41999816894531
2020-01-24,77.0
2020-01-27,75.69999694824219
2020-04-15,77.33999633789062
2018-12-26,77.29000091552734
2019-08-07,76.33000183105469
2019-06-04,77.97000122070312
2018-09-21,77.31999969482422
2018-07-19,77.86000061035156
2018-08-20,78.3499984741211
2018-10-23,78.23999786376953
2019-05-03,78.62000274658203
2019-04-01,78.30999755859375
2019-02-28,77.68000030517578
2019-11-12,77.70999908447266
2020-01-30,78.52999877929688
2019-11-15,79.06999969482422
2020-04-21,76.76000213623047
2019-04-16,77.18000030517578
2019-03-15,75.9000015258789
2019-02-11,75.94000244140625
2019-01-10,76.38999938964844
2019-08-22,76.86000061035156
2018-11-07,77.9800033569336
2018-08-03,77.9000015258789
2018-09-04,76.77999877929688
2019-06-19,76.4800033569336
2019-09-23,76.23999786376953
2019-11-18,77.12999725341797
2020-02-05,78.08999633789062
2020-04-24,78.27999877929688
2019-03-29,79.41000366210938
2019-11-21,80.2699966430664
2020-04-27,80.04000091552734
2020-02-11,79.94999694824219
2020-04-30,79.88999938964844
2019-05-01,82.36000061035156
2019-02-26,81.22000122070312
2019-01-25,82.04000091552734
2018-12-24,82.1500015258789
2019-09-06,83.54000091552734
2018-07-17,83.87000274658203
2018-09-19,83.66999816894531
2019-08-05,83.48999786376953
2019-10-08,83.0
2019-12-11,85.63999938964844
2019-11-27,82.63999938964844
2020-02-14,83.37000274658203
2020-05-06,84.13999938964844
2019-01-08,86.86000061035156
2018-12-07,86.83000183105469
2019-08-20,87.16000366210938
2018-11-05,87.69000244140625
2019-07-19,88.9000015258789
2018-10-04,88.4800033569336
2019-06-17,87.80000305175781
2019-05-16,87.58000183105469
2018-08-01,87.41000366210938
2019-03-13,88.7699966430664
2019-12-03,88.94000244140625
2020-02-20,88.79000091552734
2019-12-06,86.38999938964844
2020-05-12,85.1500015258789
2019-12-09,86.62999725341797
2020-02-26,84.83999633789062
2020-05-15,84.76000213623047
2019-03-28,86.23999786376953
2018-09-17,88.83999633789062
2018-08-16,89.33000183105469
2018-10-19,91.16999816894531
2019-04-29,91.33999633789062
2019-01-23,87.80000305175781
2019-09-04,87.76000213623047
2018-11-20,86.30000305175781
2019-07-02,86.0
2019-05-31,83.93000030517578
2019-12-12,85.88999938964844
2020-05-18,82.87000274658203
2019-09-27,84.02999877929688
2020-03-03,84.02999877929688
2020-05-21,83.9000015258789
2019-05-14,85.38999938964844
2018-08-31,83.75
2018-07-30,84.25
2018-10-02,85.02999877929688
2019-04-12,85.97000122070312
2019-03-11,83.33999633789062
2019-02-07,83.16999816894531
2019-07-17,83.72000122070312
2019-09-19,80.83000183105469
2019-10-21,80.61000061035156
2019-12-18,79.52999877929688
2020-03-06,81.2699966430664
2019-10-03,82.79000091552734
2020-03-09,83.27999877929688
2020-05-27,82.55999755859375
2019-12-24,84.97000122070312
2020-03-12,86.7300033569336
2018-12-20,86.0
2019-08-01,86.58999633789062
2018-08-14,87.30000305175781
2018-07-13,85.31999969482422
2018-10-17,86.52999877929688
2019-05-29,86.75
2019-03-26,84.26000213623047
2019-02-22,86.08000183105469
2019-10-04,85.52999877929688
2019-11-05,86.30999755859375
2019-12-27,84.62999725341797
2020-06-02,86.9000015258789
2019-12-30,86.73999786376953
2020-03-18,86.08000183105469
2020-06-05,86.37999725341797
2019-07-15,87.4800033569336
2018-12-03,88.0
2019-06-13,88.69000244140625
2019-01-04,85.5999984741211
2018-08-29,84.6500015258789
2019-02-05,85.5999984741211
2018-11-01,86.30999755859375
2019-08-16,85.0999984741211
2019-04-10,86.5999984741211
2019-09-17,87.41000366210938
