Dates,COO
2018-11-13,247.1999969482422
2018-10-12,247.8300018310547
2019-06-25,255.0
2020-03-10,257.17999267578125
2020-05-28,258.6600036621094
2019-10-07,260.0199890136719
2020-03-13,259.7300109863281
2019-10-10,269.0
2020-03-16,272.2300109863281
2020-06-03,269.1099853515625
2018-11-28,268.3599853515625
2018-09-25,268.44000244140625
2018-07-23,269.0799865722656
2018-08-24,272.94000244140625
2019-07-10,274.07000732421875
2019-05-07,273.6700134277344
2019-04-05,273.79998779296875
2019-03-04,275.6400146484375
2019-01-31,281.9200134277344
2019-09-12,277.739990234375
2019-12-31,278.2200012207031
2020-03-19,277.6700134277344
2020-01-03,274.44000244140625
2020-06-09,271.7699890136719
2019-02-15,277.5
2019-01-14,276.9800109863281
2018-07-06,279.010009765625
2018-08-07,277.5799865722656
2018-10-10,278.3500061035156
2018-12-13,279.1300048828125
2019-08-26,282.79998779296875
2019-07-25,284.1199951171875
2019-05-22,286.6700134277344
2019-03-19,293.42999267578125
2020-01-06,294.3999938964844
2020-03-25,287.739990234375
2020-06-12,287.2699890136719
2019-10-22,287.17999267578125
2020-01-09,291.3500061035156
2020-06-15,289.0199890136719
2019-10-25,299.0
2020-03-31,283.989990234375
2020-06-18,286.489990234375
2019-04-03,288.42999267578125
2018-08-22,289.9100036621094
2018-10-25,293.6700134277344
2019-01-29,291.4700012207031
2018-12-28,294.7200012207031
2018-11-26,294.75
2019-08-09,292.7799987792969
2019-07-08,294.5
2019-06-06,290.739990234375
2019-09-10,296.6300048828125
2020-01-15,292.3999938964844
2020-04-03,294.30999755859375
2019-10-31,294.1099853515625
2020-04-06,294.2200012207031
2020-06-24,295.32000732421875
2018-11-09,298.0
2019-07-23,296.45001220703125
2019-06-21,298.3699951171875
2019-05-20,297.0799865722656
2019-04-18,289.5899963378906
2018-09-06,289.1300048828125
2018-10-08,288.95001220703125
2019-02-13,290.1000061035156
2018-12-11,293.1099853515625
2019-09-25,292.0
2020-01-21,294.3800048828125
2020-04-09,296.6099853515625
2019-11-06,290.2699890136719
2020-01-24,280.44000244140625
2020-01-27,279.95001220703125
2020-04-15,285.55999755859375
2018-12-26,287.8299865722656
2019-08-07,281.0400085449219
2019-06-04,283.45001220703125
2018-09-21,288.1499938964844
2018-07-19,286.94000244140625
2018-08-20,289.760009765625
2018-10-23,287.9100036621094
2019-05-03,290.80999755859375
2019-04-01,290.8999938964844
2019-02-28,292.4200134277344
2019-11-12,289.0400085449219
2020-01-30,289.1099853515625
2019-11-15,290.5299987792969
2020-04-21,287.1199951171875
2019-04-16,286.80999755859375
2019-03-15,287.5299987792969
2019-02-11,291.0400085449219
2019-01-10,289.3599853515625
2019-08-22,291.45001220703125
2018-11-07,291.1600036621094
2018-08-03,292.8800048828125
2018-09-04,292.04998779296875
2019-06-19,292.79998779296875
2019-09-23,292.1099853515625
2019-11-18,286.6000061035156
2020-02-05,285.2099914550781
2020-04-24,287.0400085449219
2019-03-29,298.6099853515625
2019-11-21,304.7799987792969
2020-04-27,313.4200134277344
2020-02-11,313.3599853515625
2020-04-30,320.7200012207031
2019-05-01,325.2300109863281
2019-02-26,322.9700012207031
2019-01-25,324.5799865722656
2018-12-24,329.8800048828125
2019-09-06,324.80999755859375
2018-07-17,324.0
2018-09-19,327.8699951171875
2019-08-05,324.4700012207031
2019-10-08,331.1600036621094
2019-12-11,328.2099914550781
2019-11-27,328.9800109863281
2020-02-14,329.7900085449219
2020-05-06,329.7799987792969
2019-01-08,329.6400146484375
2018-12-07,331.5299987792969
2019-08-20,339.3800048828125
2018-11-05,343.3299865722656
2019-07-19,334.2699890136719
2018-10-04,333.8699951171875
2019-06-17,330.8599853515625
2019-05-16,328.4800109863281
2018-08-01,334.6000061035156
2019-03-13,331.92999267578125
2019-12-03,334.29998779296875
2020-02-20,330.45001220703125
2019-12-06,331.9800109863281
2020-05-12,326.8999938964844
2019-12-09,331.3599853515625
2020-02-26,333.239990234375
2020-05-15,331.3599853515625
2019-03-28,333.3800048828125
2018-09-17,334.5299987792969
2018-08-16,336.3599853515625
2018-10-19,338.92999267578125
2019-04-29,338.4599914550781
2019-01-23,340.3599853515625
2019-09-04,340.5799865722656
2018-11-20,336.80999755859375
2019-07-02,338.42999267578125
2019-05-31,331.55999755859375
2019-12-12,326.7699890136719
2020-05-18,326.07000732421875
2019-09-27,330.44000244140625
2020-03-03,333.5799865722656
2020-05-21,335.4200134277344
2019-05-14,334.8800048828125
2018-08-31,338.2200012207031
2018-07-30,334.1199951171875
2018-10-02,338.0299987792969
2019-04-12,337.9200134277344
2019-03-11,335.75
2019-02-07,333.0
2019-07-17,333.1199951171875
2019-09-19,330.0299987792969
2019-10-21,323.3999938964844
2019-12-18,325.20001220703125
2020-03-06,324.0
2019-10-03,322.8999938964844
2020-03-09,303.80999755859375
2020-05-27,308.7799987792969
2019-12-24,300.7200012207031
2020-03-12,304.7699890136719
2018-12-20,307.79998779296875
2019-08-01,302.3500061035156
2018-08-14,296.739990234375
2018-07-13,297.0
2018-10-17,302.0199890136719
2019-05-29,304.0299987792969
2019-03-26,300.010009765625
2019-02-22,302.6499938964844
2019-10-04,306.3800048828125
2019-11-05,302.9200134277344
2019-12-27,301.7099914550781
2020-06-02,301.3900146484375
2019-12-30,302.9800109863281
2020-03-18,299.9800109863281
2020-06-05,298.5899963378906
2019-07-15,300.82000732421875
2018-12-03,294.32000732421875
2019-06-13,297.5400085449219
2019-01-04,291.2200012207031
2018-08-29,289.3900146484375
2019-02-05,294.8699951171875
2018-11-01,294.8800048828125
2019-08-16,292.0299987792969
2019-04-10,287.32000732421875
2019-09-17,287.82000732421875
2019-10-15,293.4700012207031
2020-01-02,294.05999755859375
2020-06-08,295.239990234375
2019-10-18,294.44000244140625
2020-03-24,292.6199951171875
2020-06-11,292.19000244140625
2020-01-08,289.2799987792969
2019-04-25,288.9599914550781
2019-07-30,281.1099853515625
2019-02-20,283.5400085449219
2018-07-11,282.260009765625
2018-09-13,283.1099853515625
2018-10-15,284.20001220703125
2019-06-28,290.8399963378906
2018-12-18,292.0799865722656
2018-11-16,292.3800048828125
2019-10-02,293.010009765625
2020-03-27,288.8900146484375
2020-01-10,291.32000732421875
2019-10-24,292.92999267578125
2020-03-30,294.8299865722656
2020-06-17,290.5
2020-01-14,292.989990234375
2020-04-02,293.8900146484375
2019-01-02,296.7699890136719
2019-08-14,299.6600036621094
2018-10-30,303.05999755859375
2019-06-11,306.260009765625
2019-05-10,306.5899963378906
2019-04-08,303.8299865722656
2018-08-27,306.80999755859375
2018-07-26,308.760009765625
2018-09-28,312.19000244140625
2019-03-07,314.7099914550781
2019-10-30,314.4800109863281
2020-01-17,313.5299987792969
2020-06-23,309.0199890136719
2020-04-08,311.17999267578125
2020-06-26,312.8299865722656
2019-03-22,308.1000061035156
2019-01-17,306.1700134277344
2019-08-29,303.75
2018-11-14,304.5799865722656
2019-06-26,306.8599853515625
2018-09-11,313.8900146484375
2018-07-09,320.9800109863281
2018-08-10,319.1499938964844
2019-04-23,318.75
2019-09-30,320.0
2020-01-23,321.1099853515625
2019-11-08,319.54998779296875
2020-04-14,320.7799987792969
2019-11-11,321.7300109863281
2020-01-29,320.5
2020-04-17,320.3999938964844
2018-07-24,318.4800109863281
2018-09-26,323.2200012207031
2019-05-08,318.4800109863281
2019-03-05,321.4700012207031
2019-02-01,322.9599914550781
2018-12-31,324.989990234375
2018-11-29,328.8599853515625
2019-08-12,333.8999938964844
2019-07-11,333.6400146484375
2019-09-13,332.6700134277344
2019-11-14,336.4599914550781
2020-04-20,345.8800048828125
2020-02-04,350.0
2020-04-23,354.4100036621094
2018-12-14,361.8800048828125
2019-08-27,358.6600036621094
2018-08-08,356.70001220703125
2018-10-11,347.45001220703125
2018-11-12,354.92999267578125
2019-07-26,355.0
2019-06-24,351.6400146484375
2019-05-23,351.989990234375
2019-03-20,348.8699951171875
2019-01-15,350.29998779296875
2019-11-20,353.1099853515625
2020-02-07,354.07000732421875
2020-02-10,351.7900085449219
2020-04-29,346.489990234375
2019-11-26,351.0400085449219
2020-02-13,351.75
2019-01-30,350.9100036621094
2018-08-23,353.32000732421875
2018-09-24,352.260009765625
2018-11-27,357.489990234375
2018-10-26,355.5299987792969
2019-07-09,353.9800109863281
2019-06-07,349.19000244140625
2019-05-06,348.3399963378906
2019-04-04,338.6600036621094
2019-09-11,331.54998779296875
2019-11-29,321.05999755859375
2020-05-05,328.0299987792969
2019-12-02,335.2099914550781
2020-02-19,335.0899963378906
2020-05-08,329.8500061035156
2019-05-21,328.7200012207031
2019-03-18,330.0
2018-09-07,323.79998779296875
2018-08-06,326.6400146484375
2018-10-09,303.8299865722656
2019-02-14,291.8299865722656
2018-12-12,256.6000061035156
2019-07-24,263.1099853515625
2019-09-26,259.42999267578125
2019-10-28,249.75
2019-12-05,278.17999267578125
2020-05-11,252.66000366210938
2019-07-03,255.0399932861328
2020-02-25,253.92999267578125
2020-05-14,261.3399963378906
2020-02-28,273.0400085449219
2019-08-08,274.9599914550781
2019-06-05,280.9599914550781
2018-07-20,268.79998779296875
2018-08-21,270.6099853515625
2018-10-24,282.260009765625
2019-04-02,289.0299987792969
2019-03-01,305.2200012207031
2019-01-28,293.55999755859375
2018-12-27,295.20001220703125
2019-09-09,296.6199951171875
2020-03-02,304.1000061035156
2020-05-20,293.2699890136719
2019-12-17,300.260009765625
2020-03-05,302.4700012207031
2019-02-12,303.6000061035156
2019-01-11,299.8399963378906
2018-12-10,293.1300048828125
2019-08-23,296.010009765625
2018-11-08,291.05999755859375
2019-07-22,295.0
2019-06-20,297.04998779296875
2018-09-05,294.3699951171875
2019-04-17,289.989990234375
2019-09-24,283.7900085449219
2019-12-20,280.9599914550781
2020-05-26,290.6099853515625
2019-04-30,293.239990234375
2019-12-23,298.6000061035156
2020-03-11,307.6400146484375
2020-05-29,301.80999755859375
2019-12-26,308.6099853515625
2020-06-01,302.8500061035156
2019-05-02,293.45001220703125
2019-02-27,294.7799987792969
2018-11-23,302.07000732421875
2019-08-06,301.7200012207031
2018-07-18,301.3699951171875
2018-09-20,295.0
2018-10-22,287.6400146484375
2019-07-05,292.5899963378906
2019-06-03,302.5899963378906
2019-10-09,311.75
2019-10-11,317.260009765625
2020-03-17,317.2799987792969
2020-06-04,314.1199951171875
2019-10-14,319.989990234375
2020-03-20,318.1400146484375
2018-11-06,313.6499938964844
2019-06-18,318.44000244140625
2019-05-17,318.3299865722656
2019-04-15,303.2300109863281
2019-03-14,294.239990234375
2019-01-09,284.3800048828125
2018-08-02,283.5899963378906
2018-10-05,299.489990234375
2019-08-21,301.9800109863281
2019-10-17,300.95001220703125
2020-03-23,306.6400146484375
2020-06-10,298.57000732421875
2019-02-25,297.0
2020-01-07,297.760009765625
2020-03-26,281.0199890136719
2019-10-23,276.1700134277344
