Dates,COO
2018-07-24,318.0199890136719
2018-09-26,318.7699890136719
2019-05-08,318.260009765625
2019-03-05,319.8299865722656
2019-02-01,320.30999755859375
2018-12-31,324.3399963378906
2018-11-29,327.739990234375
2019-08-12,330.3699951171875
2019-07-11,332.9200134277344
2019-09-13,331.19000244140625
2019-11-14,336.4599914550781
2020-04-20,343.7699890136719
2020-02-04,348.260009765625
2020-04-23,352.6700134277344
2018-12-14,359.0400085449219
2019-08-27,353.1499938964844
2018-08-08,351.0299987792969
2018-10-11,347.19000244140625
2018-11-12,352.9200134277344
2019-07-26,354.1199951171875
2019-06-24,349.04998779296875
2019-05-23,345.0400085449219
2019-03-20,345.2699890136719
2019-01-15,348.67999267578125
2019-11-20,352.7900085449219
2020-02-07,351.9100036621094
2020-02-10,347.7200012207031
2020-04-29,345.7200012207031
2019-11-26,349.69000244140625
2020-02-13,351.010009765625
2019-01-30,349.9599914550781
2018-08-23,352.3999938964844
2018-09-24,350.70001220703125
2018-11-27,355.32000732421875
2018-10-26,351.5400085449219
2019-07-09,353.8999938964844
2019-06-07,343.2200012207031
2019-05-06,334.69000244140625
2019-04-04,335.2699890136719
2019-09-11,328.0
2019-11-29,311.0
2020-05-05,324.1499938964844
2019-12-02,325.04998779296875
2020-02-19,331.2900085449219
2020-05-08,321.4700012207031
2019-05-21,313.5400085449219
2019-03-18,312.4800109863281
2018-09-07,313.4100036621094
2018-08-06,319.739990234375
2018-10-09,279.9700012207031
2019-02-14,272.7799987792969
2018-12-12,251.5
2019-07-24,251.07000732421875
2019-09-26,236.67999267578125
2019-10-28,239.22000122070312
2019-12-05,246.7100067138672
2020-05-11,237.7100067138672
2019-07-03,243.22000122070312
2020-02-25,246.9600067138672
2020-05-14,256.0899963378906
2020-02-28,260.8500061035156
2019-08-08,274.8299865722656
2019-06-05,275.05999755859375
2018-07-20,264.010009765625
2018-08-21,269.79998779296875
2018-10-24,278.5
2019-04-02,287.8399963378906
2019-03-01,292.04998779296875
2019-01-28,285.8599853515625
2018-12-27,289.2900085449219
2019-09-09,292.1400146484375
2020-03-02,298.5299987792969
2020-05-20,292.6600036621094
2019-12-17,292.7900085449219
2020-03-05,299.25
2019-02-12,300.55999755859375
2019-01-11,287.5400085449219
2018-12-10,286.1700134277344
2019-08-23,289.1000061035156
2018-11-08,285.260009765625
2019-07-22,289.32000732421875
2019-06-20,288.6199951171875
2018-09-05,290.739990234375
2019-04-17,285.7300109863281
2019-09-24,279.4200134277344
2019-12-20,278.6099853515625
2020-05-26,288.0199890136719
2019-04-30,290.0299987792969
2019-12-23,297.0
2020-03-11,302.30999755859375
2020-05-29,301.80999755859375
2019-12-26,303.489990234375
2020-06-01,292.8800048828125
2019-05-02,290.82000732421875
2019-02-27,294.25
2018-11-23,301.4100036621094
2019-08-06,297.9100036621094
2018-07-18,293.7200012207031
2018-09-20,283.70001220703125
2018-10-22,285.239990234375
2019-07-05,292.1300048828125
2019-06-03,300.3500061035156
2019-10-09,311.1099853515625
2019-10-11,310.4599914550781
2020-03-17,312.9599914550781
2020-06-04,310.8399963378906
2019-10-14,317.7099914550781
2020-03-20,311.7200012207031
2018-11-06,303.45001220703125
2019-06-18,317.3800048828125
2019-05-17,302.510009765625
2019-04-15,297.7099914550781
2019-03-14,278.4200134277344
2019-01-09,276.8800048828125
2018-08-02,275.7300109863281
2018-10-05,296.94000244140625
2019-08-21,298.05999755859375
2019-10-17,300.29998779296875
2020-03-23,297.94000244140625
2020-06-10,292.739990234375
2019-02-25,296.5
2020-01-07,279.5
2020-03-26,271.57000732421875
2019-10-23,269.6300048828125
