Dates,DVN
2018-07-13,24.719999313354492
2018-10-17,24.1299991607666
2019-05-29,24.950000762939453
2019-03-26,27.239999771118164
2019-02-22,28.010000228881836
2019-10-04,26.299999237060547
2019-11-05,26.829999923706055
2019-12-27,26.06999969482422
2020-06-02,25.709999084472656
2019-12-30,25.639999389648438
2020-03-18,24.270000457763672
2020-06-05,24.360000610351562
2019-07-15,24.0
2018-12-03,24.06999969482422
2019-06-13,24.200000762939453
2019-01-04,22.940000534057617
2018-08-29,21.81999969482422
2019-02-05,22.389999389648438
2018-11-01,22.459999084472656
2019-08-16,21.540000915527344
2019-04-10,21.31999969482422
2019-09-17,21.049999237060547
2019-10-15,21.18000030517578
2020-01-02,20.81999969482422
2020-06-08,20.84000015258789
2019-10-18,20.940000534057617
2020-03-24,20.690000534057617
2020-06-11,20.329999923706055
2020-01-08,19.780000686645508
2019-04-25,20.34000015258789
2019-07-30,20.639999389648438
2019-02-20,21.479999542236328
2018-07-11,21.43000030517578
2018-09-13,21.65999984741211
2018-10-15,20.809999465942383
2019-06-28,21.510000228881836
2018-12-18,20.15999984741211
2018-11-16,20.56999969482422
2019-10-02,21.610000610351562
2020-03-27,22.799999237060547
2020-01-10,24.0
2019-10-24,22.43000030517578
2020-03-30,22.309999465942383
2020-06-17,22.450000762939453
2020-01-14,22.739999771118164
2020-04-02,22.209999084472656
2019-01-02,21.700000762939453
2019-08-14,22.040000915527344
2018-10-30,22.25
2019-06-11,21.84000015258789
2019-05-10,21.399999618530273
2019-04-08,22.110000610351562
2018-08-27,22.8700008392334
2018-07-26,22.729999542236328
2018-09-28,22.700000762939453
2019-03-07,22.350000381469727
2019-10-30,22.25
2020-01-17,22.149999618530273
2020-06-23,21.5
2020-04-08,21.760000228881836
2020-06-26,22.670000076293945
2019-03-22,22.170000076293945
2019-01-17,22.90999984741211
2019-08-29,23.489999771118164
2018-11-14,23.329999923706055
2019-06-26,23.389999389648438
2018-09-11,24.049999237060547
2018-07-09,23.780000686645508
2018-08-10,23.899999618530273
2019-04-23,24.649999618530273
2019-09-30,24.739999771118164
2020-01-23,25.299999237060547
2019-11-08,25.540000915527344
2020-04-14,26.350000381469727
2019-11-11,26.700000762939453
2020-01-29,26.5
2020-04-17,25.760000228881836
2018-07-24,25.280000686645508
2018-09-26,26.209999084472656
2019-05-08,26.5
2019-03-05,26.329999923706055
2019-02-01,26.25
2018-12-31,26.450000762939453
2018-11-29,25.889999389648438
2019-08-12,25.700000762939453
2019-07-11,25.010000228881836
2019-09-13,25.510000228881836
2019-11-14,26.0
2020-04-20,26.489999771118164
2020-02-04,26.559999465942383
2020-04-23,25.649999618530273
2018-12-14,24.739999771118164
2019-08-27,24.040000915527344
2018-08-08,24.34000015258789
2018-10-11,23.200000762939453
2018-11-12,22.899999618530273
2019-07-26,22.950000762939453
2019-06-24,21.81999969482422
2019-05-23,21.950000762939453
2019-03-20,21.700000762939453
2019-01-15,21.75
2019-11-20,22.479999542236328
2020-02-07,23.479999542236328
2020-02-10,22.729999542236328
2020-04-29,22.700000762939453
2019-11-26,23.0
2020-02-13,23.350000381469727
2019-01-30,22.969999313354492
2018-08-23,23.440000534057617
2018-09-24,22.5
2018-11-27,22.520000457763672
2018-10-26,22.329999923706055
2019-07-09,21.700000762939453
2019-06-07,19.93000030517578
2019-05-06,19.209999084472656
2019-04-04,17.8700008392334
2019-09-11,15.829999923706055
2019-11-29,14.930000305175781
2020-05-05,16.530000686645508
2019-12-02,16.219999313354492
2020-02-19,16.149999618530273
2020-05-08,15.630000114440918
2019-05-21,15.15999984741211
2019-03-18,9.149999618530273
2018-09-07,9.380000114440918
2018-08-06,8.420000076293945
2018-10-09,7.760000228881836
2019-02-14,8.130000114440918
2018-12-12,7.099999904632568
2019-07-24,7.599999904632568
2019-09-26,5.880000114440918
2019-10-28,5.510000228881836
2019-12-05,6.739999771118164
2020-05-11,6.019999980926514
2019-07-03,6.800000190734863
2020-02-25,7.380000114440918
2020-05-14,7.309999942779541
2020-02-28,6.940000057220459
2019-08-08,6.159999847412109
2019-06-05,6.679999828338623
2018-07-20,6.570000171661377
2018-08-21,7.289999961853027
2018-10-24,8.300000190734863
2019-04-02,8.460000038146973
2019-03-01,9.59000015258789
2019-01-28,9.029999732971191
2018-12-27,10.100000381469727
2019-09-09,10.260000228881836
2020-03-02,9.420000076293945
2020-05-20,8.350000381469727
2019-12-17,8.600000381469727
2020-03-05,8.180000305175781
2019-02-12,8.390000343322754
2019-01-11,8.6899995803833
2018-12-10,9.579999923706055
2019-08-23,10.130000114440918
2018-11-08,10.899999618530273
2019-07-22,10.300000190734863
2019-06-20,11.029999732971191
2018-09-05,11.510000228881836
2019-04-17,12.8100004196167
2019-09-24,11.920000076293945
2019-12-20,10.859999656677246
2020-05-26,12.15999984741211
2019-04-30,11.899999618530273
2019-12-23,11.949999809265137
2020-03-11,12.319999694824219
2020-05-29,12.5
2019-12-26,12.640000343322754
2020-06-01,12.25
2019-05-02,11.210000038146973
2019-02-27,11.609999656677246
2018-11-23,12.859999656677246
2019-08-06,13.140000343322754
2018-07-18,12.619999885559082
2018-09-20,12.489999771118164
2018-10-22,12.149999618530273
2019-07-05,12.739999771118164
2019-06-03,12.5
2019-10-09,12.390000343322754
2019-10-11,11.5
2020-03-17,10.800000190734863
2020-06-04,11.880000114440918
2019-10-14,12.399999618530273
2020-03-20,12.350000381469727
2018-11-06,13.510000228881836
2019-06-18,15.649999618530273
2019-05-17,15.0
2019-04-15,14.149999618530273
2019-03-14,12.199999809265137
2019-01-09,13.029999732971191
2018-08-02,12.010000228881836
2018-10-05,13.869999885559082
2019-08-21,13.199999809265137
2019-10-17,12.4399995803833
2020-03-23,13.420000076293945
2020-06-10,12.90999984741211
2019-02-25,12.90999984741211
2020-01-07,12.109999656677246
2020-03-26,11.109999656677246
2019-10-23,11.5600004196167
