Dates,AZO
2019-12-06,1186.5999755859375
2020-05-12,1182.6199951171875
2019-12-09,1163.1300048828125
2020-02-26,1181.02001953125
2020-05-15,1179.300048828125
2019-03-28,1176.4000244140625
2018-09-17,1175.0899658203125
2018-08-16,1171.9100341796875
2018-10-19,1149.9100341796875
2019-04-29,1150.97998046875
2019-01-23,1147.510009765625
2019-09-04,1142.4300537109375
2018-11-20,1124.43994140625
2019-07-02,1101.81005859375
2019-05-31,1084.6099853515625
2019-12-12,1084.8699951171875
2020-05-18,1078.5
2019-09-27,1094.56005859375
2020-03-03,1107.989990234375
2020-05-21,1085.760009765625
2019-05-14,1085.6400146484375
2018-08-31,1075.3199462890625
2018-07-30,1087.6199951171875
2018-10-02,1097.31005859375
2019-04-12,1105.93994140625
2019-03-11,1109.6500244140625
2019-02-07,1102.31005859375
2019-07-17,1092.9200439453125
2019-09-19,1088.25
2019-10-21,1073.31005859375
2019-12-18,1078.8399658203125
2020-03-06,1105.4599609375
2019-10-03,1122.2900390625
2020-03-09,1124.489990234375
2020-05-27,1107.3299560546875
2019-12-24,1125.0899658203125
2020-03-12,1144.52001953125
2018-12-20,1154.3299560546875
2019-08-01,1156.9200439453125
2018-08-14,1154.8900146484375
2018-07-13,1163.8900146484375
2018-10-17,1164.4200439453125
2019-05-29,1150.800048828125
2019-03-26,1150.6199951171875
2019-02-22,1162.0899658203125
2019-10-04,1168.6800537109375
2019-11-05,1180.489990234375
2019-12-27,1174.949951171875
2020-06-02,1167.300048828125
2019-12-30,1164.8499755859375
2020-03-18,1100.1199951171875
2020-06-05,1094.760009765625
2019-07-15,1093.43994140625
2018-12-03,1093.4200439453125
2019-06-13,1090.25
2019-01-04,1078.8900146484375
2018-08-29,1055.75
2019-02-05,1060.8599853515625
2018-11-01,1069.0
2019-08-16,1060.0999755859375
2019-04-10,1063.239990234375
2019-09-17,1079.22998046875
2019-10-15,1095.780029296875
2020-01-02,1089.0
2020-06-08,1111.22998046875
2019-10-18,1110.5899658203125
2020-03-24,1116.989990234375
2020-06-11,1115.0
2020-01-08,1112.5799560546875
2019-04-25,1117.18994140625
2019-07-30,1102.8499755859375
2019-02-20,1126.6400146484375
2018-07-11,1135.0799560546875
2018-09-13,1155.1099853515625
2018-10-15,1152.469970703125
2019-06-28,1149.5699462890625
2018-12-18,1149.989990234375
2018-11-16,1156.280029296875
2019-10-02,1167.8699951171875
2020-03-27,1163.6300048828125
2020-01-10,1163.0
2019-10-24,1170.239990234375
2020-03-30,1169.43994140625
2020-06-17,1184.989990234375
2020-01-14,1173.0
2020-04-02,1175.3599853515625
2019-01-02,1176.719970703125
2019-08-14,1175.81005859375
2018-10-30,1187.9200439453125
2019-06-11,1188.02001953125
2019-05-10,1172.800048828125
2019-04-08,1171.9599609375
2018-08-27,1170.97998046875
2018-07-26,1175.8399658203125
2018-09-28,1181.5400390625
2019-03-07,1183.72998046875
2019-10-30,1188.1800537109375
2020-01-17,1181.5400390625
2020-06-23,1171.0
2020-04-08,1169.969970703125
2020-06-26,1168.6600341796875
2019-03-22,1181.780029296875
2019-01-17,1186.3599853515625
2019-08-29,1274.4100341796875
2018-11-14,1268.989990234375
2019-06-26,1253.56005859375
2018-09-11,1242.3399658203125
2018-07-09,1235.9200439453125
2018-08-10,1235.0
2019-04-23,1229.2900390625
2019-09-30,1225.56005859375
2020-01-23,1228.47998046875
2019-11-08,1226.739990234375
2020-04-14,1224.0899658203125
2019-11-11,1220.3800048828125
2020-01-29,1213.3299560546875
2020-04-17,1205.8299560546875
2018-07-24,1193.489990234375
2018-09-26,1197.5799560546875
2019-05-08,1190.31005859375
2019-03-05,1177.739990234375
2019-02-01,1168.1300048828125
2018-12-31,1157.4200439453125
2018-11-29,1154.1099853515625
2019-08-12,1151.0
2019-07-11,1134.0400390625
2019-09-13,1136.9599609375
2019-11-14,1148.68994140625
2020-04-20,1147.0799560546875
2020-02-04,1155.469970703125
2020-04-23,1165.010009765625
2018-12-14,1162.8900146484375
2019-08-27,1168.300048828125
2018-08-08,1167.1600341796875
2018-10-11,1127.6600341796875
2018-11-12,1119.0
2019-07-26,1118.22998046875
2019-06-24,1092.6300048828125
2019-05-23,1094.530029296875
2019-03-20,1069.3199462890625
2019-01-15,1063.9599609375
2019-11-20,1077.02001953125
2020-02-07,1081.8399658203125
2020-02-10,1066.7900390625
2020-04-29,1066.6500244140625
2019-11-26,1056.199951171875
2020-02-13,1066.4000244140625
2019-01-30,1071.8499755859375
2018-08-23,1073.5799560546875
2018-09-24,1079.3199462890625
2018-11-27,1077.0
2018-10-26,1085.8499755859375
2019-07-09,1082.4100341796875
2019-06-07,1062.989990234375
2019-05-06,1063.3399658203125
2019-04-04,1045.27001953125
2019-09-11,1033.5
2019-11-29,1037.050048828125
2020-05-05,1051.2900390625
2019-12-02,1082.300048828125
2020-02-19,1063.25
2020-05-08,1043.25
2019-05-21,1066.7099609375
2019-03-18,1126.0
2018-09-07,1166.2099609375
2018-08-06,1133.469970703125
2018-10-09,1045.800048828125
2019-02-14,1020.6599731445312
2018-12-12,945.1500244140625
2019-07-24,927.02001953125
2019-09-26,873.75
2019-10-28,834.780029296875
2019-12-05,831.6500244140625
2020-05-11,741.8699951171875
2019-07-03,824.989990234375
2020-02-25,884.0599975585938
2020-05-14,895.4199829101562
2020-02-28,882.1300048828125
2019-08-08,883.6400146484375
2019-06-05,878.030029296875
2018-07-20,834.1799926757812
2018-08-21,797.1300048828125
2018-10-24,793.97998046875
2019-04-02,892.3499755859375
2019-03-01,937.5800170898438
2019-01-28,944.52001953125
2018-12-27,963.719970703125
2019-09-09,950.0
2020-03-02,990.0
2020-05-20,967.9299926757812
2019-12-17,997.9299926757812
2020-03-05,1026.050048828125
2019-02-12,1001.9099731445312
2019-01-11,990.0
2018-12-10,1004.989990234375
2019-08-23,1024.0
2018-11-08,1050.5699462890625
2019-07-22,1067.27001953125
2019-06-20,1080.0
2018-09-05,1082.31005859375
2019-04-17,1049.800048828125
2019-09-24,1017.4099731445312
2019-12-20,1023.1300048828125
2020-05-26,1032.1400146484375
2019-04-30,1049.300048828125
2019-12-23,1063.760009765625
2020-03-11,1059.68994140625
2020-05-29,1062.800048828125
2019-12-26,1068.989990234375
2020-06-01,1058.02001953125
2019-05-02,1061.6500244140625
2019-02-27,1083.06005859375
2018-11-23,1124.0799560546875
2019-08-06,1117.6700439453125
2018-07-18,1142.989990234375
2018-09-20,1113.25
2018-10-22,1124.93994140625
2019-07-05,1178.18994140625
2019-06-03,1165.6700439453125
2019-10-09,1171.4000244140625
2019-10-11,1160.0
2020-03-17,1153.239990234375
2020-06-04,1140.02001953125
2019-10-14,1165.050048828125
2020-03-20,1149.6199951171875
2018-11-06,1157.97998046875
2019-06-18,1163.3800048828125
2019-05-17,1150.219970703125
2019-04-15,1150.47998046875
2019-03-14,1127.260009765625
2019-01-09,1119.0
2018-08-02,1124.449951171875
2018-10-05,1160.0
2019-08-21,1156.27001953125
2019-10-17,1148.0799560546875
2020-03-23,1159.3699951171875
2020-06-10,1146.6700439453125
2019-02-25,1149.1700439453125
2020-01-07,1129.010009765625
2020-03-26,1108.0999755859375
2019-10-23,1111.199951171875
