Dates,AZO
2020-06-26,1157.760009765625
2019-03-22,1166.43994140625
2019-01-17,1167.469970703125
2019-08-29,1225.22998046875
2018-11-14,1231.9599609375
2019-06-26,1227.68994140625
2018-09-11,1225.4599609375
2018-07-09,1221.4300537109375
2018-08-10,1220.0999755859375
2019-04-23,1214.260009765625
2019-09-30,1212.469970703125
2020-01-23,1219.280029296875
2019-11-08,1213.8499755859375
2020-04-14,1213.4000244140625
2019-11-11,1209.43994140625
2020-01-29,1200.22998046875
2020-04-17,1179.510009765625
2018-07-24,1182.77001953125
2018-09-26,1179.6099853515625
2019-05-08,1175.739990234375
2019-03-05,1147.1400146484375
2019-02-01,1141.3900146484375
2018-12-31,1137.3499755859375
2018-11-29,1144.1500244140625
2019-08-12,1130.5400390625
2019-07-11,1118.7900390625
2019-09-13,1115.469970703125
2019-11-14,1129.8299560546875
2020-04-20,1136.3499755859375
2020-02-04,1140.0
2020-04-23,1149.3599853515625
2018-12-14,1146.0899658203125
2019-08-27,1149.0
2018-08-08,1136.780029296875
2018-10-11,1112.699951171875
2018-11-12,1104.1300048828125
2019-07-26,1096.0799560546875
2019-06-24,1079.9200439453125
2019-05-23,1056.1099853515625
2019-03-20,1050.1700439453125
2019-01-15,1042.9200439453125
2019-11-20,1050.72998046875
2020-02-07,1061.68994140625
2020-02-10,1047.8699951171875
2020-04-29,1052.2900390625
2019-11-26,1048.510009765625
2020-02-13,1048.0899658203125
2019-01-30,1057.68994140625
2018-08-23,1047.4300537109375
2018-09-24,1066.3599853515625
2018-11-27,1066.06005859375
2018-10-26,1065.489990234375
2019-07-09,1062.6500244140625
2019-06-07,1043.0
2019-05-06,1031.3800048828125
2019-04-04,1010.77001953125
2019-09-11,994.5499877929688
2019-11-29,977.0599975585938
2020-05-05,1013.3400268554688
2019-12-02,997.8900146484375
2020-02-19,1008.6699829101562
2020-05-08,1006.6199951171875
2019-05-21,1002.030029296875
2019-03-18,1011.77001953125
2018-09-07,1112.4000244140625
2018-08-06,1073.1300048828125
2018-10-09,976.9000244140625
2019-02-14,939.6400146484375
2018-12-12,840.9099731445312
2019-07-24,846.6799926757812
2019-09-26,756.030029296875
2019-10-28,730.0
2019-12-05,720.8800048828125
2020-05-11,684.9099731445312
2019-07-03,751.8499755859375
2020-02-25,805.239990234375
2020-05-14,857.030029296875
2020-02-28,827.5
2019-08-08,832.9199829101562
2019-06-05,835.3599853515625
2018-07-20,774.9099731445312
2018-08-21,757.1799926757812
2018-10-24,764.4400024414062
2019-04-02,811.010009765625
2019-03-01,874.2999877929688
2019-01-28,891.1900024414062
2018-12-27,924.0
2019-09-09,906.3800048828125
2020-03-02,945.0800170898438
2020-05-20,932.0
2019-12-17,937.2100219726562
2020-03-05,965.25
2019-02-12,972.9299926757812
2019-01-11,973.0599975585938
2018-12-10,980.010009765625
2019-08-23,1005.02001953125
2018-11-08,1008.5900268554688
2019-07-22,1049.31005859375
2019-06-20,1051.800048828125
2018-09-05,1051.27001953125
2019-04-17,1017.9500122070312
2019-09-24,984.0
2019-12-20,982.2999877929688
2020-05-26,1014.8800048828125
2019-04-30,1007.9199829101562
2019-12-23,1007.1699829101562
2020-03-11,1017.260009765625
2020-05-29,1036.489990234375
2019-12-26,1044.6400146484375
2020-06-01,1024.239990234375
2019-05-02,1023.0599975585938
2019-02-27,1049.25
2018-11-23,1083.0
2019-08-06,1091.8299560546875
2018-07-18,1105.02001953125
2018-09-20,1094.760009765625
2018-10-22,1088.1300048828125
2019-07-05,1115.0
2019-06-03,1110.010009765625
2019-10-09,1138.4200439453125
2019-10-11,1137.199951171875
2020-03-17,1135.6500244140625
2020-06-04,1120.0
2019-10-14,1127.3900146484375
2020-03-20,1124.239990234375
2018-11-06,1133.699951171875
2019-06-18,1136.1500244140625
2019-05-17,1131.7900390625
2019-04-15,1122.0
2019-03-14,1090.969970703125
2019-01-09,1082.02001953125
2018-08-02,1074.449951171875
2018-10-05,1121.8399658203125
2019-08-21,1129.949951171875
2019-10-17,1128.18994140625
2020-03-23,1121.739990234375
2020-06-10,1120.02001953125
2019-02-25,1133.3199462890625
2020-01-07,1098.8199462890625
2020-03-26,1081.5400390625
2019-10-23,1097.8599853515625
