Dates,AZO
2019-03-29,1027.1199951171875
2019-11-21,1044.31005859375
2020-04-27,1045.0999755859375
2020-02-11,1074.0999755859375
2020-04-30,1094.5699462890625
2019-05-01,1105.050048828125
2019-02-26,1114.22998046875
2019-01-25,1095.9000244140625
2018-12-24,1115.530029296875
2019-09-06,1116.530029296875
2018-07-17,1124.0400390625
2018-09-19,1128.550048828125
2019-08-05,1124.1300048828125
2019-10-08,1124.97998046875
2019-12-11,1125.97998046875
2019-11-27,1121.989990234375
2020-02-14,1109.1800537109375
2020-05-06,1096.0999755859375
2019-01-08,1090.6700439453125
2018-12-07,1094.9300537109375
2019-08-20,1109.0
2018-11-05,1102.7900390625
2019-07-19,1119.7099609375
2018-10-04,1129.6500244140625
2019-06-17,1131.7900390625
2019-05-16,1143.3800048828125
2018-08-01,1147.1199951171875
2019-03-13,1148.969970703125
2019-12-03,1147.1800537109375
2020-02-20,1169.3299560546875
2019-12-06,1179.6099853515625
2020-05-12,1182.6199951171875
2019-12-09,1152.0
2020-02-26,1166.27001953125
2020-05-15,1172.47998046875
2019-03-28,1175.2900390625
2018-09-17,1171.300048828125
2018-08-16,1167.43994140625
2018-10-19,1146.0
2019-04-29,1143.1400146484375
2019-01-23,1146.780029296875
2019-09-04,1142.4200439453125
2018-11-20,1124.1700439453125
2019-07-02,1097.3399658203125
2019-05-31,1082.3499755859375
2019-12-12,1062.5899658203125
2020-05-18,1076.800048828125
2019-09-27,1077.6600341796875
2020-03-03,1087.1300048828125
2020-05-21,1085.4599609375
2019-05-14,1050.0
2018-08-31,1070.06005859375
2018-07-30,1062.47998046875
2018-10-02,1086.219970703125
2019-04-12,1099.7099609375
2019-03-11,1099.3499755859375
2019-02-07,1099.280029296875
2019-07-17,1086.0400390625
2019-09-19,1079.43994140625
2019-10-21,1072.0999755859375
2019-12-18,1071.47998046875
2020-03-06,1064.0
2019-10-03,1102.81005859375
2020-03-09,1123.8399658203125
2020-05-27,1097.969970703125
2019-12-24,1112.22998046875
2020-03-12,1128.010009765625
2018-12-20,1141.6500244140625
2019-08-01,1148.9200439453125
2018-08-14,1126.6800537109375
2018-07-13,1155.219970703125
2018-10-17,1157.699951171875
2019-05-29,1131.75
2019-03-26,1147.0699462890625
2019-02-22,1136.1700439453125
2019-10-04,1157.5999755859375
2019-11-05,1168.06005859375
2019-12-27,1172.5
2020-06-02,1160.93994140625
2019-12-30,1160.0
2020-03-18,1096.8199462890625
2020-06-05,1091.449951171875
2019-07-15,1089.1700439453125
2018-12-03,1084.3900146484375
2019-06-13,1081.800048828125
2019-01-04,1078.8900146484375
2018-08-29,1054.06005859375
2019-02-05,1052.5999755859375
2018-11-01,1057.4000244140625
2019-08-16,1053.3800048828125
2019-04-10,1060.1400146484375
2019-09-17,1060.9000244140625
2019-10-15,1084.68994140625
2020-01-02,1083.6400146484375
2020-06-08,1087.52001953125
2019-10-18,1104.02001953125
2020-03-24,1107.68994140625
2020-06-11,1107.5
2020-01-08,1112.5799560546875
2019-04-25,1110.7900390625
2019-07-30,1100.0
2019-02-20,1110.0
2018-07-11,1122.969970703125
2018-09-13,1129.4599609375
2018-10-15,1148.050048828125
2019-06-28,1142.9000244140625
2018-12-18,1143.1099853515625
2018-11-16,1148.030029296875
2019-10-02,1164.510009765625
2020-03-27,1150.0699462890625
2020-01-10,1152.1800537109375
2019-10-24,1166.6099853515625
2020-03-30,1166.5899658203125
2020-06-17,1163.2099609375
2020-01-14,1161.8900146484375
2020-04-02,1161.5699462890625
2019-01-02,1168.5899658203125
2019-08-14,1175.81005859375
2018-10-30,1172.010009765625
2019-06-11,1186.0799560546875
2019-05-10,1172.800048828125
2019-04-08,1164.6600341796875
2018-08-27,1159.300048828125
2018-07-26,1167.25
2018-09-28,1169.1300048828125
2019-03-07,1177.550048828125
2019-10-30,1184.989990234375
2020-01-17,1181.5400390625
2020-06-23,1171.0
2020-04-08,1152.010009765625
2020-06-26,1164.68994140625
2019-03-22,1167.0
2019-01-17,1175.6500244140625
2019-08-29,1240.0
2018-11-14,1266.56005859375
2019-06-26,1239.1700439453125
2018-09-11,1242.3399658203125
2018-07-09,1234.0
2018-08-10,1232.1500244140625
2019-04-23,1222.27001953125
2019-09-30,1222.1600341796875
2020-01-23,1228.47998046875
2019-11-08,1225.4200439453125
2020-04-14,1213.4000244140625
2019-11-11,1217.260009765625
2020-01-29,1211.969970703125
2020-04-17,1205.8299560546875
2018-07-24,1184.219970703125
2018-09-26,1194.8599853515625
2019-05-08,1175.739990234375
2019-03-05,1167.010009765625
2019-02-01,1160.6700439453125
2018-12-31,1141.6300048828125
2018-11-29,1152.0699462890625
2019-08-12,1151.0
2019-07-11,1128.97998046875
2019-09-13,1125.4300537109375
2019-11-14,1129.8299560546875
2020-04-20,1143.93994140625
2020-02-04,1144.530029296875
2020-04-23,1152.0999755859375
2018-12-14,1155.77001953125
2019-08-27,1151.56005859375
2018-08-08,1166.3499755859375
2018-10-11,1123.219970703125
2018-11-12,1116.6300048828125
2019-07-26,1108.199951171875
2019-06-24,1089.75
2019-05-23,1080.9200439453125
2019-03-20,1062.1300048828125
2019-01-15,1058.1600341796875
2019-11-20,1056.3399658203125
2020-02-07,1075.260009765625
2020-02-10,1057.06005859375
2020-04-29,1061.239990234375
2019-11-26,1052.3699951171875
2020-02-13,1054.6400146484375
2019-01-30,1057.68994140625
2018-08-23,1068.239990234375
2018-09-24,1075.0
2018-11-27,1074.9100341796875
2018-10-26,1065.489990234375
2019-07-09,1077.1700439453125
2019-06-07,1051.9000244140625
2019-05-06,1059.72998046875
2019-04-04,1039.5400390625
2019-09-11,998.9000244140625
2019-11-29,983.0900268554688
2020-05-05,1042.0
2019-12-02,1003.989990234375
2020-02-19,1040.0
2020-05-08,1037.719970703125
2019-05-21,1008.5
2019-03-18,1013.5800170898438
2018-09-07,1137.5799560546875
2018-08-06,1133.469970703125
2018-10-09,1040.1300048828125
2019-02-14,1020.6599731445312
2018-12-12,910.0
2019-07-24,870.510009765625
2019-09-26,867.0
2019-10-28,799.469970703125
2019-12-05,830.25
2020-05-11,711.6500244140625
2019-07-03,755.6400146484375
2020-02-25,821.3599853515625
2020-05-14,870.1799926757812
2020-02-28,852.27001953125
2019-08-08,834.9000244140625
2019-06-05,861.0700073242188
2018-07-20,809.780029296875
2018-08-21,776.8599853515625
2018-10-24,783.489990234375
2019-04-02,829.8499755859375
2019-03-01,933.4299926757812
2019-01-28,893.5700073242188
2018-12-27,940.0
2019-09-09,940.0
2020-03-02,953.0399780273438
2020-05-20,934.260009765625
2019-12-17,944.8499755859375
2020-03-05,1006.1400146484375
2019-02-12,994.4400024414062
2019-01-11,975.0
2018-12-10,988.6799926757812
2019-08-23,1012.3200073242188
2018-11-08,1017.6400146484375
2019-07-22,1054.760009765625
2019-06-20,1063.77001953125
2018-09-05,1078.0
2019-04-17,1040.8399658203125
2019-09-24,1001.0499877929688
2019-12-20,985.7100219726562
2020-05-26,1021.52001953125
2019-04-30,1029.0899658203125
2019-12-23,1042.56005859375
2020-03-11,1032.3399658203125
2020-05-29,1051.3900146484375
2019-12-26,1061.0
2020-06-01,1048.760009765625
2019-05-02,1029.68994140625
2019-02-27,1049.25
2018-11-23,1097.510009765625
2019-08-06,1117.6700439453125
2018-07-18,1116.3699951171875
2018-09-20,1111.8299560546875
2018-10-22,1106.68994140625
2019-07-05,1167.5699462890625
2019-06-03,1140.0
2019-10-09,1171.4000244140625
2019-10-11,1141.280029296875
2020-03-17,1145.47998046875
2020-06-04,1138.760009765625
2019-10-14,1127.3900146484375
2020-03-20,1141.3399658203125
2018-11-06,1155.219970703125
2019-06-18,1140.449951171875
2019-05-17,1138.18994140625
2019-04-15,1144.02001953125
2019-03-14,1109.1700439453125
2019-01-09,1119.0
2018-08-02,1077.4100341796875
2018-10-05,1145.280029296875
2019-08-21,1144.97998046875
2019-10-17,1140.8499755859375
2020-03-23,1159.3699951171875
2020-06-10,1130.0
2019-02-25,1144.6600341796875
2020-01-07,1129.010009765625
2020-03-26,1096.7099609375
2019-10-23,1099.9000244140625
