Dates,INTU
2019-04-16,238.10000610351562
2019-03-15,239.0399932861328
2019-02-11,244.0
2019-01-10,245.1300048828125
2019-08-22,240.6300048828125
2018-11-07,244.0500030517578
2018-08-03,244.82000732421875
2018-09-04,240.13999938964844
2019-06-19,248.64999389648438
2019-09-23,254.1699981689453
2019-11-18,248.5800018310547
2020-02-05,245.86000061035156
2020-04-24,243.58999633789062
2019-03-29,236.75
2019-11-21,237.77999877929688
2020-04-27,248.30999755859375
2020-02-11,250.11000061035156
2020-04-30,253.80999755859375
2019-05-01,259.2300109863281
2019-02-26,254.9499969482422
2019-01-25,255.63999938964844
2018-12-24,255.97999572753906
2019-09-06,253.9499969482422
2018-07-17,253.35000610351562
2018-09-19,256.1499938964844
2019-08-05,258.04998779296875
2019-10-08,263.989990234375
2019-12-11,261.4700012207031
2019-11-27,261.3699951171875
2020-02-14,256.6499938964844
2020-05-06,256.3800048828125
2019-01-08,256.1099853515625
2018-12-07,257.75
2019-08-20,263.3699951171875
2018-11-05,262.70001220703125
2019-07-19,265.7699890136719
2018-10-04,265.20001220703125
2019-06-17,267.7900085449219
2019-05-16,268.8599853515625
2018-08-01,272.70001220703125
2019-03-13,274.1700134277344
2019-12-03,278.2300109863281
2020-02-20,280.0
2019-12-06,280.6499938964844
2020-05-12,280.1099853515625
2019-12-09,279.0299987792969
2020-02-26,278.6400146484375
2020-05-15,279.1700134277344
2019-03-28,278.2799987792969
2018-09-17,279.7099914550781
2018-08-16,279.1600036621094
2018-10-19,281.45001220703125
2019-04-29,279.5199890136719
2019-01-23,278.3699951171875
2019-09-04,275.1499938964844
2018-11-20,277.07000732421875
2019-07-02,273.17999267578125
2019-05-31,261.94000244140625
2019-12-12,264.8699951171875
2020-05-18,263.79998779296875
2019-09-27,270.6300048828125
2020-03-03,274.510009765625
2020-05-21,271.489990234375
2019-05-14,271.8699951171875
2018-08-31,267.32000732421875
2018-07-30,265.8800048828125
2018-10-02,269.1600036621094
2019-04-12,271.6499938964844
2019-03-11,271.2200012207031
2019-02-07,274.5400085449219
2019-07-17,271.6000061035156
2019-09-19,277.989990234375
2019-10-21,275.6099853515625
2019-12-18,281.3599853515625
2020-03-06,273.79998779296875
2019-10-03,283.3500061035156
2020-03-09,283.9700012207031
2020-05-27,282.1400146484375
2019-12-24,281.6199951171875
2020-03-12,287.1600036621094
2018-12-20,287.2300109863281
2019-08-01,273.5799865722656
2018-08-14,263.8800048828125
2018-07-13,265.0199890136719
2018-10-17,267.3299865722656
2019-05-29,264.70001220703125
2019-03-26,261.69000244140625
2019-02-22,265.5199890136719
2019-10-04,263.82000732421875
2019-11-05,268.6099853515625
2019-12-27,267.4599914550781
2020-06-02,268.2099914550781
2019-12-30,264.010009765625
2020-03-18,260.3500061035156
2020-06-05,266.4200134277344
2019-07-15,259.260009765625
2018-12-03,262.4100036621094
2019-06-13,263.3800048828125
2019-01-04,255.47000122070312
2018-08-29,255.41000366210938
2019-02-05,262.010009765625
2018-11-01,264.8599853515625
2019-08-16,260.989990234375
2019-04-10,262.3699951171875
2019-09-17,262.3599853515625
2019-10-15,269.4200134277344
2020-01-02,268.8999938964844
2020-06-08,269.1000061035156
2019-10-18,265.80999755859375
2020-03-24,263.7300109863281
2020-06-11,260.5400085449219
2020-01-08,258.5799865722656
2019-04-25,253.17999267578125
2019-07-30,252.5399932861328
2019-02-20,255.83999633789062
2018-07-11,256.70001220703125
2018-09-13,256.2699890136719
2018-10-15,257.95001220703125
2019-06-28,258.239990234375
2018-12-18,257.1400146484375
2018-11-16,256.239990234375
2019-10-02,253.77999877929688
2020-03-27,250.41000366210938
2020-01-10,251.99000549316406
2019-10-24,252.7899932861328
2020-03-30,255.44000244140625
2020-06-17,255.47000122070312
2020-01-14,258.0
2020-04-02,259.0
2019-01-02,260.54998779296875
2019-08-14,263.8599853515625
2018-10-30,264.0400085449219
2019-06-11,267.9599914550781
2019-05-10,270.5400085449219
2019-04-08,269.54998779296875
2018-08-27,255.25
2018-07-26,256.3399963378906
2018-09-28,257.0
2019-03-07,260.69000244140625
2019-10-30,258.3399963378906
2020-01-17,252.64999389648438
2020-06-23,252.36000061035156
2020-04-08,252.94000244140625
2020-06-26,252.16000366210938
2019-03-22,253.72999572753906
2019-01-17,255.41000366210938
2019-08-29,252.13999938964844
2018-11-14,247.8000030517578
2019-06-26,250.02000427246094
2018-09-11,250.02999877929688
2018-07-09,260.75
2018-08-10,259.1400146484375
2019-04-23,260.0
2019-09-30,262.3699951171875
2020-01-23,264.42999267578125
2019-11-08,266.2200012207031
2020-04-14,264.2900085449219
2019-11-11,264.3800048828125
2020-01-29,264.489990234375
2020-04-17,262.4200134277344
2018-07-24,260.3599853515625
2018-09-26,261.0799865722656
2019-05-08,261.44000244140625
2019-03-05,261.7699890136719
2019-02-01,265.3500061035156
2018-12-31,266.79998779296875
2018-11-29,273.57000732421875
2019-08-12,273.8299865722656
2019-07-11,274.8299865722656
2019-09-13,272.0899963378906
2019-11-14,272.6099853515625
2020-04-20,273.30999755859375
2020-02-04,276.3500061035156
2020-04-23,281.5400085449219
2018-12-14,285.8800048828125
2019-08-27,288.3599853515625
2018-08-08,287.260009765625
2018-10-11,281.010009765625
2018-11-12,282.94000244140625
2019-07-26,283.8900146484375
2019-06-24,282.45001220703125
2019-05-23,279.75
2019-03-20,281.4700012207031
2019-01-15,284.45001220703125
2019-11-20,286.6199951171875
2020-02-07,289.80999755859375
2020-02-10,291.1000061035156
2020-04-29,294.0899963378906
2019-11-26,296.5
2020-02-13,294.6300048828125
2019-01-30,296.8500061035156
2018-08-23,297.4599914550781
2018-09-24,302.0199890136719
2018-11-27,304.3999938964844
2018-10-26,297.489990234375
2019-07-09,295.3699951171875
2019-06-07,278.010009765625
2019-05-06,283.57000732421875
2019-04-04,278.6700134277344
2019-09-11,268.3999938964844
2019-11-29,255.58999633789062
2020-05-05,263.7300109863281
2019-12-02,264.17999267578125
2020-02-19,270.5199890136719
2020-05-08,275.1400146484375
2019-05-21,268.1400146484375
2019-03-18,250.0
2018-09-07,257.9700012207031
2018-08-06,256.0799865722656
2018-10-09,235.9600067138672
2019-02-14,235.0
2018-12-12,222.3800048828125
2019-07-24,216.17999267578125
2019-09-26,215.07000732421875
2019-10-28,210.52000427246094
2019-12-05,199.38999938964844
2020-05-11,187.67999267578125
2019-07-03,204.33999633789062
2020-02-25,223.5399932861328
2020-05-14,228.50999450683594
2020-02-28,226.67999267578125
2019-08-08,233.22999572753906
2019-06-05,229.6199951171875
2018-07-20,216.07000732421875
2018-08-21,215.5500030517578
2018-10-24,216.8000030517578
2019-04-02,227.1699981689453
2019-03-01,239.02000427246094
2019-01-28,240.3800048828125
2018-12-27,245.8699951171875
2019-09-09,244.55999755859375
2020-03-02,252.66000366210938
2020-05-20,250.72999572753906
2019-12-17,251.83999633789062
2020-03-05,259.010009765625
2019-02-12,260.3299865722656
2019-01-11,246.4199981689453
2018-12-10,252.00999450683594
2019-08-23,256.9800109863281
2018-11-08,256.5799865722656
2019-07-22,265.2200012207031
2019-06-20,265.7799987792969
2018-09-05,267.69000244140625
2019-04-17,268.2200012207031
2019-09-24,259.75
2019-12-20,258.29998779296875
2020-05-26,269.5400085449219
2019-04-30,273.8900146484375
2019-12-23,278.25
2020-03-11,277.1600036621094
2020-05-29,279.6400146484375
2019-12-26,280.7300109863281
2020-06-01,273.54998779296875
2019-05-02,270.9100036621094
2019-02-27,276.5899963378906
2018-11-23,286.4100036621094
2019-08-06,286.5400085449219
2018-07-18,288.6300048828125
2018-09-20,286.3999938964844
2018-10-22,280.5899963378906
2019-07-05,280.9700012207031
2019-06-03,271.5400085449219
2019-10-09,281.3800048828125
2019-10-11,281.95001220703125
2020-03-17,288.0799865722656
2020-06-04,283.7099914550781
2019-10-14,285.6499938964844
2020-03-20,280.9599914550781
2018-11-06,275.6300048828125
2019-06-18,284.1099853515625
2019-05-17,290.6000061035156
2019-04-15,291.1000061035156
2019-03-14,277.7200012207031
2019-01-09,275.95001220703125
2018-08-02,274.19000244140625
2018-10-05,285.4200134277344
2019-08-21,285.9700012207031
2019-10-17,282.3699951171875
2020-03-23,285.2699890136719
2020-06-10,285.2900085449219
2019-02-25,292.44000244140625
2020-01-07,284.20001220703125
2020-03-26,281.9800109863281
2019-10-23,283.9200134277344
