Dates,COST
2019-03-28,281.8500061035156
2018-09-17,279.8299865722656
2018-08-16,281.20001220703125
2018-10-19,279.79998779296875
2019-04-29,281.010009765625
2019-01-23,280.2699890136719
2019-09-04,279.0199890136719
2018-11-20,275.75
2019-07-02,274.29998779296875
2019-05-31,270.0899963378906
2019-12-12,266.4700012207031
2020-05-18,268.17999267578125
2019-09-27,273.0400085449219
2020-03-03,274.5799865722656
2020-05-21,274.0299987792969
2019-05-14,271.17999267578125
2018-08-31,274.0
2018-07-30,270.5299987792969
2018-10-02,274.1000061035156
2019-04-12,276.4100036621094
2019-03-11,276.2799987792969
2019-02-07,275.4100036621094
2019-07-17,277.010009765625
2019-09-19,278.2099914550781
2019-10-21,275.75
2019-12-18,281.0
2020-03-06,293.75
2019-10-03,297.4800109863281
2020-03-09,298.0
2020-05-27,292.57000732421875
2019-12-24,294.0
2020-03-12,298.42999267578125
2018-12-20,299.20001220703125
2019-08-01,304.5
2018-08-14,297.3800048828125
2018-07-13,294.29998779296875
2018-10-17,290.3399963378906
2019-05-29,290.20001220703125
2019-03-26,290.57000732421875
2019-02-22,289.55999755859375
2019-10-04,290.70001220703125
2019-11-05,289.489990234375
2019-12-27,288.75
2020-06-02,286.3599853515625
2019-12-30,289.29998779296875
2020-03-18,288.260009765625
2020-06-05,289.42999267578125
2019-07-15,289.5299987792969
2018-12-03,287.70001220703125
2019-06-13,288.0400085449219
2019-01-04,283.2300109863281
2018-08-29,285.3900146484375
2019-02-05,287.8500061035156
2018-11-01,291.0400085449219
2019-08-16,292.95001220703125
2019-04-10,293.1099853515625
2019-09-17,298.6300048828125
2019-10-15,298.07000732421875
2020-01-02,298.0
2020-06-08,298.32000732421875
2019-10-18,296.79998779296875
2020-03-24,298.8500061035156
2020-06-11,302.0
2020-01-08,303.0
2019-04-25,301.6099853515625
2019-07-30,299.5799865722656
2019-02-20,295.04998779296875
2018-07-11,295.5199890136719
2018-09-13,295.70001220703125
2018-10-15,298.2099914550781
2019-06-28,296.9200134277344
2018-12-18,298.3599853515625
2018-11-16,297.989990234375
2019-10-02,297.1600036621094
2020-03-27,297.0899963378906
2020-01-10,299.9700012207031
2019-10-24,303.92999267578125
2020-03-30,302.739990234375
2020-06-17,301.54998779296875
2020-01-14,300.8299865722656
2020-04-02,300.17999267578125
2019-01-02,304.3900146484375
2019-08-14,305.30999755859375
2018-10-30,303.1099853515625
2019-06-11,304.5
2019-05-10,302.44000244140625
2019-04-08,300.69000244140625
2018-08-27,301.94000244140625
2018-07-26,300.2900085449219
2018-09-28,299.260009765625
2019-03-07,301.82000732421875
2019-10-30,300.82000732421875
2020-01-17,299.75
2020-06-23,295.1300048828125
2020-04-08,296.0400085449219
2020-06-26,297.1300048828125
2019-03-22,294.9800109863281
2019-01-17,295.0
2019-08-29,296.0299987792969
2018-11-14,296.0
2019-06-26,295.2699890136719
2018-09-11,294.6400146484375
2018-07-09,293.0299987792969
2018-08-10,293.5
2019-04-23,295.989990234375
2019-09-30,292.05999755859375
2020-01-23,293.8500061035156
2019-11-08,294.9100036621094
2020-04-14,293.9100036621094
2019-11-11,294.489990234375
2020-01-29,296.2200012207031
2020-04-17,294.20001220703125
2018-07-24,295.0
2018-09-26,294.05999755859375
2019-05-08,290.04998779296875
2019-03-05,290.54998779296875
2019-02-01,291.32000732421875
2018-12-31,290.989990234375
2018-11-29,298.54998779296875
2019-08-12,300.0
2019-07-11,296.9200134277344
2019-09-13,299.25
2019-11-14,298.3500061035156
2020-04-20,301.3900146484375
2020-02-04,303.3999938964844
2020-04-23,306.20001220703125
2018-12-14,313.3999938964844
2019-08-27,312.0199890136719
2018-08-08,314.0199890136719
2018-10-11,306.1499938964844
2018-11-12,310.510009765625
2019-07-26,310.8599853515625
2019-06-24,308.8399963378906
2019-05-23,308.54998779296875
2019-03-20,307.0
2019-01-15,304.57000732421875
2019-11-20,307.0
2020-02-07,309.3500061035156
2020-02-10,310.0
2020-04-29,313.760009765625
2019-11-26,314.0299987792969
2020-02-13,310.7699890136719
2019-01-30,314.8500061035156
2018-08-23,318.8699951171875
2018-09-24,319.0
2018-11-27,322.0799865722656
2018-10-26,322.32000732421875
2019-07-09,322.55999755859375
2019-06-07,315.5
2019-05-06,315.0
2019-04-04,307.54998779296875
2019-09-11,301.9800109863281
2019-11-29,285.25
2020-05-05,294.44000244140625
2019-12-02,309.1400146484375
2020-02-19,308.2900085449219
2020-05-08,315.7699890136719
2019-05-21,312.1400146484375
2019-03-18,295.8500061035156
2018-09-07,307.9700012207031
2018-08-06,300.8599853515625
2018-10-09,280.44000244140625
2019-02-14,288.8299865722656
2018-12-12,281.8299865722656
2019-07-24,289.0
2019-09-26,298.0
2019-10-28,310.4100036621094
2019-12-05,307.9200134277344
2020-05-11,292.010009765625
2019-07-03,294.5899963378906
2020-02-25,284.2099914550781
2020-05-14,281.3399963378906
2020-02-28,287.1300048828125
2019-08-08,287.489990234375
2019-06-05,287.4200134277344
2018-07-20,282.3599853515625
2018-08-21,284.3800048828125
2018-10-24,289.1600036621094
2019-04-02,293.0
2019-03-01,306.5
2019-01-28,305.1099853515625
2018-12-27,299.45001220703125
2019-09-09,298.5799865722656
2020-03-02,302.75
2020-05-20,311.6400146484375
2019-12-17,314.7300109863281
2020-03-05,321.30999755859375
2019-02-12,317.95001220703125
2019-01-11,311.1400146484375
2018-12-10,304.0
2019-08-23,307.0299987792969
2018-11-08,307.3299865722656
2019-07-22,313.04998779296875
2019-06-20,310.8299865722656
2018-09-05,304.95001220703125
2019-04-17,306.1499938964844
2019-09-24,301.7799987792969
2019-12-20,303.0
2020-05-26,305.05999755859375
2019-04-30,309.9200134277344
2019-12-23,309.3399963378906
2020-03-11,305.8999938964844
2020-05-29,305.6400146484375
2019-12-26,310.8399963378906
2020-06-01,304.8399963378906
2019-05-02,301.010009765625
2019-02-27,299.07000732421875
2018-11-23,301.7200012207031
2019-08-06,304.6199951171875
2018-07-18,306.7699890136719
2018-09-20,304.7900085449219
2018-10-22,302.010009765625
2019-07-05,306.010009765625
2019-06-03,304.55999755859375
2019-10-09,307.25
2019-10-11,304.20001220703125
2020-03-17,307.8999938964844
2020-06-04,307.95001220703125
2019-10-14,307.5
2020-03-20,310.8500061035156
2018-11-06,313.1300048828125
2019-06-18,310.6600036621094
2019-05-17,307.5
2019-04-15,306.4800109863281
2019-03-14,306.989990234375
2019-01-09,302.6700134277344
2018-08-02,297.04998779296875
2018-10-05,301.3500061035156
2019-08-21,301.0199890136719
2019-10-17,300.0
2020-03-23,300.17999267578125
2020-06-10,299.70001220703125
2019-02-25,301.7300109863281
2020-01-07,300.7699890136719
2020-03-26,297.05999755859375
2019-10-23,300.4100036621094
