Dates,IDXX
2019-07-11,284.3500061035156
2019-09-13,285.45001220703125
2019-11-14,288.9200134277344
2020-04-20,291.5
2020-02-04,291.0400085449219
2020-04-23,287.42999267578125
2018-12-14,290.1400146484375
2019-08-27,287.989990234375
2018-08-08,289.25
2018-10-11,279.25
2018-11-12,279.80999755859375
2019-07-26,283.1400146484375
2019-06-24,283.989990234375
2019-05-23,289.9599914550781
2019-03-20,281.5199890136719
2019-01-15,285.9599914550781
2019-11-20,282.1600036621094
2020-02-07,281.3699951171875
2020-02-10,281.0799865722656
2020-04-29,279.6499938964844
2019-11-26,284.3599853515625
2020-02-13,285.8800048828125
2019-01-30,286.5
2018-08-23,289.010009765625
2018-09-24,289.3500061035156
2018-11-27,296.25
2018-10-26,292.9700012207031
2019-07-09,281.489990234375
2019-06-07,275.6099853515625
2019-05-06,272.0199890136719
2019-04-04,265.7699890136719
2019-09-11,261.7200012207031
2019-11-29,254.94000244140625
2020-05-05,262.3299865722656
2019-12-02,263.7300109863281
2020-02-19,263.3399963378906
2020-05-08,260.010009765625
2019-05-21,250.8300018310547
2019-03-18,246.33999633789062
2018-09-07,256.0
2018-08-06,252.63999938964844
2018-10-09,246.6699981689453
2019-02-14,255.5399932861328
2018-12-12,240.22999572753906
2019-07-24,236.8800048828125
2019-09-26,213.2899932861328
2019-10-28,207.9499969482422
2019-12-05,196.94000244140625
2020-05-11,187.25
2019-07-03,207.05999755859375
2020-02-25,223.85000610351562
2020-05-14,232.47999572753906
2020-02-28,237.0500030517578
2019-08-08,244.27999877929688
2019-06-05,256.6499938964844
2018-07-20,239.27999877929688
2018-08-21,240.75999450683594
2018-10-24,244.0
2019-04-02,255.63999938964844
2019-03-01,264.989990234375
2019-01-28,256.25
2018-12-27,261.05999755859375
2019-09-09,257.1499938964844
2020-03-02,264.9800109863281
2020-05-20,260.9700012207031
2019-12-17,266.3299865722656
2020-03-05,268.2900085449219
2019-02-12,273.2799987792969
2019-01-11,265.3800048828125
2018-12-10,269.8699951171875
2019-08-23,274.6000061035156
2018-11-08,274.32000732421875
2019-07-22,278.8500061035156
2019-06-20,276.95001220703125
2018-09-05,274.6700134277344
2019-04-17,289.0
2019-09-24,278.94000244140625
2019-12-20,274.8999938964844
2020-05-26,284.95001220703125
2019-04-30,288.5400085449219
2019-12-23,295.6000061035156
2020-03-11,298.6400146484375
2020-05-29,300.5799865722656
2019-12-26,299.6700134277344
2020-06-01,292.75
2019-05-02,295.9700012207031
2019-02-27,297.92999267578125
2018-11-23,302.989990234375
2019-08-06,299.25
2018-07-18,297.9100036621094
2018-09-20,294.9100036621094
2018-10-22,295.0400085449219
2019-07-05,298.6300048828125
2019-06-03,301.1099853515625
2019-10-09,311.9700012207031
2019-10-11,310.54998779296875
2020-03-17,314.989990234375
2020-06-04,316.8999938964844
2019-10-14,319.0
2020-03-20,319.2799987792969
2018-11-06,317.6600036621094
2019-06-18,312.7300109863281
2019-05-17,311.07000732421875
2019-04-15,324.29998779296875
2019-03-14,320.8900146484375
2019-01-09,311.6499938964844
2018-08-02,310.29998779296875
2018-10-05,315.7300109863281
2019-08-21,318.739990234375
2019-10-17,316.5899963378906
2020-03-23,320.30999755859375
2020-06-10,327.0
2019-02-25,330.2900085449219
2020-01-07,328.6099853515625
2020-03-26,327.7900085449219
2019-10-23,331.010009765625
