Dates,INCY
2019-06-13,73.52999877929688
2019-01-04,73.97000122070312
2018-08-29,73.63999938964844
2019-02-05,74.91000366210938
2018-11-01,73.01000213623047
2019-08-16,74.44000244140625
2019-04-10,75.12999725341797
2019-09-17,74.55000305175781
2019-10-15,76.27999877929688
2020-01-02,76.38999938964844
2020-06-08,77.41999816894531
2019-10-18,78.05999755859375
2020-03-24,78.3499984741211
2020-06-11,77.63999938964844
2020-01-08,77.88999938964844
2019-04-25,78.76000213623047
2019-07-30,78.66999816894531
2019-02-20,78.18000030517578
2018-07-11,76.41000366210938
2018-09-13,77.79000091552734
2018-10-15,80.0
2019-06-28,83.05999755859375
2018-12-18,83.77999877929688
2018-11-16,84.13999938964844
2019-10-02,84.36000061035156
2020-03-27,84.29000091552734
2020-01-10,84.05999755859375
2019-10-24,83.83999633789062
2020-03-30,82.23999786376953
2020-06-17,85.11000061035156
2020-01-14,84.87999725341797
2020-04-02,85.94999694824219
2019-01-02,87.55999755859375
2019-08-14,86.45999908447266
2018-10-30,86.5
2019-06-11,87.8499984741211
2019-05-10,87.7300033569336
2019-04-08,89.5
2018-08-27,89.29000091552734
2018-07-26,89.77999877929688
2018-09-28,94.0
2019-03-07,94.41000366210938
2019-10-30,94.88999938964844
2020-01-17,94.81999969482422
2020-06-23,94.19999694824219
2020-04-08,93.80999755859375
2020-06-26,95.13999938964844
2019-03-22,94.54000091552734
2019-01-17,94.5999984741211
2019-08-29,94.63999938964844
2018-11-14,96.0199966430664
2019-06-26,94.66999816894531
2018-09-11,91.58000183105469
2018-07-09,91.61000061035156
2018-08-10,93.43000030517578
2019-04-23,90.83999633789062
2019-09-30,90.9000015258789
2020-01-23,92.01000213623047
2019-11-08,90.68000030517578
2020-04-14,90.47000122070312
2019-11-11,91.19999694824219
2020-01-29,89.16999816894531
2020-04-17,88.2699966430664
2018-07-24,87.69999694824219
2018-09-26,86.91000366210938
2019-05-08,76.1500015258789
2019-03-05,77.2699966430664
2019-02-01,77.27999877929688
2018-12-31,77.29000091552734
2018-11-29,76.5
2019-08-12,77.69999694824219
2019-07-11,76.58000183105469
2019-09-13,77.37999725341797
2019-11-14,81.12000274658203
2020-04-20,81.08000183105469
2020-02-04,80.9800033569336
2020-04-23,80.16999816894531
2018-12-14,78.83000183105469
2019-08-27,78.56999969482422
2018-08-08,78.1500015258789
2018-10-11,75.68000030517578
2018-11-12,79.0
2019-07-26,76.08999633789062
2019-06-24,74.55000305175781
2019-05-23,72.55000305175781
2019-03-20,73.94999694824219
2019-01-15,73.7300033569336
2019-11-20,74.55999755859375
2020-02-07,76.19000244140625
2020-02-10,75.66000366210938
2020-04-29,73.66000366210938
2019-11-26,75.27999877929688
2020-02-13,76.4000015258789
2019-01-30,77.5999984741211
2018-08-23,78.01000213623047
2018-09-24,79.0
2018-11-27,79.69000244140625
2018-10-26,82.0
2019-07-09,82.27999877929688
2019-06-07,79.87999725341797
2019-05-06,79.05999755859375
2019-04-04,78.05999755859375
2019-09-11,76.94999694824219
2019-11-29,73.69000244140625
2020-05-05,75.7300033569336
2019-12-02,78.55000305175781
2020-02-19,79.1500015258789
2020-05-08,78.3499984741211
2019-05-21,75.18000030517578
2019-03-18,72.47000122070312
2018-09-07,72.69000244140625
2018-08-06,72.18000030517578
2018-10-09,68.1500015258789
2019-02-14,69.55000305175781
2018-12-12,67.94999694824219
2019-07-24,73.11000061035156
2019-09-26,67.9000015258789
2019-10-28,66.30000305175781
2019-12-05,67.26000213623047
2020-05-11,67.69999694824219
2019-07-03,65.38999938964844
2020-02-25,66.75
2020-05-14,68.69999694824219
2020-02-28,71.19999694824219
2019-08-08,70.19999694824219
2019-06-05,71.44000244140625
2018-07-20,72.05000305175781
2018-08-21,73.51000213623047
2018-10-24,77.58999633789062
2019-04-02,80.55000305175781
2019-03-01,86.20999908447266
2019-01-28,86.73999786376953
2018-12-27,87.33999633789062
2019-09-09,85.68000030517578
2020-03-02,88.23999786376953
2020-05-20,89.22000122070312
2019-12-17,91.98999786376953
2020-03-05,97.83000183105469
2019-02-12,99.80000305175781
2019-01-11,99.5
2018-12-10,100.29000091552734
2019-08-23,101.41000366210938
2018-11-08,102.73999786376953
2019-07-22,104.0
2019-06-20,104.27999877929688
2018-09-05,98.13999938964844
2019-04-17,95.69000244140625
2019-09-24,97.25
2019-12-20,97.70999908447266
2020-05-26,99.3499984741211
2019-04-30,96.83999633789062
2019-12-23,97.16000366210938
2020-03-11,96.87999725341797
2020-05-29,96.08999633789062
2019-12-26,100.0
2020-06-01,96.9800033569336
2019-05-02,95.8499984741211
2019-02-27,94.08999633789062
2018-11-23,97.87999725341797
2019-08-06,97.33000183105469
2018-07-18,95.43000030517578
2018-09-20,98.48999786376953
2018-10-22,97.66999816894531
2019-07-05,100.41000366210938
2019-06-03,98.7300033569336
2019-10-09,98.36000061035156
2019-10-11,101.20999908447266
2020-03-17,101.69999694824219
2020-06-04,101.12000274658203
2019-10-14,100.80999755859375
2020-03-20,98.19000244140625
2018-11-06,93.16999816894531
2019-06-18,91.87000274658203
2019-05-17,95.08999633789062
2019-04-15,94.19000244140625
2019-03-14,93.38999938964844
2019-01-09,92.3499984741211
2018-08-02,90.48999786376953
2018-10-05,94.44999694824219
2019-08-21,96.23999786376953
2019-10-17,96.27999877929688
2020-03-23,98.33999633789062
2020-06-10,104.83999633789062
2019-02-25,109.45999908447266
2020-01-07,105.6500015258789
2020-03-26,105.08000183105469
2019-10-23,105.30000305175781
