Dates,INCY
2019-05-24,60.0
2018-08-09,61.709999084472656
2019-04-22,62.65999984741211
2019-03-21,62.029998779296875
2019-01-16,64.4000015258789
2019-08-28,69.12000274658203
2018-11-13,72.20999908447266
2018-10-12,73.66000366210938
2019-06-25,73.26000213623047
2020-03-10,72.7300033569336
2020-05-28,73.62000274658203
2019-10-07,73.12999725341797
2020-03-13,74.83000183105469
2019-10-10,75.5999984741211
2020-03-16,75.91000366210938
2020-06-03,77.93000030517578
2018-11-28,76.37999725341797
2018-09-25,74.05000305175781
2018-07-23,76.26000213623047
2018-08-24,76.55000305175781
2019-07-10,79.37999725341797
2019-05-07,78.23999786376953
2019-04-05,78.20999908447266
2019-03-04,79.27999877929688
2019-01-31,80.56999969482422
2019-09-12,80.47000122070312
2019-12-31,80.76000213623047
2020-03-19,80.30000305175781
2020-01-03,79.5199966430664
2020-06-09,79.41000366210938
2019-02-15,79.9000015258789
2019-01-14,80.30000305175781
2018-07-06,80.1500015258789
2018-08-07,80.11000061035156
2018-10-10,82.05000305175781
2018-12-13,83.5999984741211
2019-08-26,82.68000030517578
2019-07-25,82.20999908447266
2019-05-22,83.27999877929688
2019-03-19,85.3499984741211
2020-01-06,85.6500015258789
2020-03-25,85.02999877929688
2020-06-12,85.44000244140625
2019-10-22,85.91000366210938
2020-01-09,85.0
2020-06-15,84.2699966430664
2019-10-25,83.2300033569336
2020-03-31,81.68000030517578
2020-06-18,80.91999816894531
2019-04-03,81.83999633789062
2018-08-22,83.66000366210938
2018-10-25,84.70999908447266
2019-01-29,83.83000183105469
2018-12-28,83.88999938964844
2018-11-26,84.05999755859375
2019-08-09,85.20999908447266
2019-07-08,85.37999725341797
2019-06-06,85.0
2019-09-10,85.30000305175781
2020-01-15,84.20999908447266
2020-04-03,86.19000244140625
2019-10-31,85.44000244140625
2020-04-06,85.16999816894531
2020-06-24,85.87999725341797
2018-11-09,85.81999969482422
2019-07-23,84.95999908447266
2019-06-21,83.31999969482422
2019-05-20,82.37000274658203
2019-04-18,83.62000274658203
2018-09-06,82.1500015258789
2018-10-08,82.58000183105469
2019-02-13,82.55000305175781
2018-12-11,80.98999786376953
2019-09-25,79.20999908447266
2020-01-21,77.62999725341797
2020-04-09,76.73999786376953
2019-11-06,73.9000015258789
2020-01-24,72.43000030517578
2020-01-27,72.36000061035156
2020-04-15,73.33000183105469
2018-12-26,73.44999694824219
2019-08-07,72.4000015258789
2019-06-04,73.58999633789062
2018-09-21,72.94999694824219
2018-07-19,73.79000091552734
2018-08-20,77.01000213623047
2018-10-23,79.06999969482422
2019-05-03,79.63999938964844
2019-04-01,80.7300033569336
2019-02-28,82.44000244140625
2019-11-12,82.2699966430664
2020-01-30,80.69999694824219
2019-11-15,78.19999694824219
2020-04-21,75.5199966430664
2019-04-16,75.5199966430664
2019-03-15,74.30999755859375
2019-02-11,76.16000366210938
2019-01-10,76.12000274658203
2019-08-22,76.05000305175781
2018-11-07,76.8499984741211
2018-08-03,77.9800033569336
2018-09-04,78.06999969482422
2019-06-19,80.26000213623047
2019-09-23,81.66000366210938
2019-11-18,77.2699966430664
2020-02-05,77.02999877929688
2020-04-24,77.56999969482422
2019-03-29,78.29000091552734
2019-11-21,79.80000305175781
2020-04-27,80.91999816894531
2020-02-11,79.69000244140625
2020-04-30,79.29000091552734
2019-05-01,76.56999969482422
2019-02-26,74.4800033569336
2019-01-25,74.94000244140625
2018-12-24,75.0
2019-09-06,75.45999908447266
2018-07-17,78.5
2018-09-19,82.0
2019-08-05,83.69999694824219
2019-10-08,85.5999984741211
2019-12-11,86.29000091552734
2019-11-27,86.66999816894531
2020-02-14,86.33000183105469
2020-05-06,85.22000122070312
2019-01-08,84.52999877929688
2018-12-07,83.37000274658203
2019-08-20,84.58000183105469
2018-11-05,83.94999694824219
2019-07-19,83.63999938964844
2018-10-04,85.0
2019-06-17,82.11000061035156
2019-05-16,82.3499984741211
2018-08-01,83.05000305175781
2019-03-13,80.16999816894531
2019-12-03,79.62000274658203
2020-02-20,79.52999877929688
2019-12-06,79.69999694824219
2020-05-12,79.4000015258789
2019-12-09,80.13999938964844
2020-02-26,80.2300033569336
2020-05-15,80.38999938964844
2019-03-28,78.41999816894531
2018-09-17,77.5999984741211
2018-08-16,77.30000305175781
2018-10-19,79.01000213623047
2019-04-29,78.1500015258789
2019-01-23,80.05999755859375
2019-09-04,83.86000061035156
2018-11-20,84.23999786376953
2019-07-02,82.70999908447266
2019-05-31,80.02999877929688
2019-12-12,79.9000015258789
2020-05-18,79.7699966430664
2019-09-27,78.01000213623047
2020-03-03,80.22000122070312
2020-05-21,80.55999755859375
2019-05-14,81.95999908447266
2018-08-31,80.91000366210938
2018-07-30,79.58999633789062
2018-10-02,80.80000305175781
2019-04-12,83.1500015258789
2019-03-11,83.91999816894531
2019-02-07,84.4800033569336
2019-07-17,84.62999725341797
2019-09-19,81.58000183105469
2019-10-21,81.08999633789062
2019-12-18,79.43000030517578
2020-03-06,79.26000213623047
2019-10-03,81.41000366210938
2020-03-09,80.69000244140625
2020-05-27,79.55999755859375
2019-12-24,76.75
2020-03-12,78.20999908447266
2018-12-20,79.08000183105469
2019-08-01,77.3499984741211
2018-08-14,76.83000183105469
2018-07-13,77.83999633789062
2018-10-17,75.0
2019-05-29,75.54000091552734
2019-03-26,75.5999984741211
2019-02-22,77.56999969482422
2019-10-04,77.38999938964844
2019-11-05,77.91000366210938
2019-12-27,78.37000274658203
2020-06-02,76.62999725341797
2019-12-30,75.48999786376953
2020-03-18,75.0199966430664
2020-06-05,72.8499984741211
2019-07-15,72.0
2018-12-03,72.77999877929688
2019-06-13,73.30000305175781
2019-01-04,72.91000366210938
2018-08-29,72.25
2019-02-05,73.37999725341797
2018-11-01,73.01000213623047
2019-08-16,73.5199966430664
2019-04-10,74.05999755859375
2019-09-17,74.12999725341797
2019-10-15,76.01000213623047
2020-01-02,76.26000213623047
2020-06-08,77.36000061035156
2019-10-18,77.51000213623047
2020-03-24,77.37999725341797
2020-06-11,77.25
2020-01-08,77.01000213623047
2019-04-25,78.36000061035156
2019-07-30,77.91999816894531
2019-02-20,76.7300033569336
2018-07-11,76.2699966430664
2018-09-13,77.38999938964844
2018-10-15,78.25
2019-06-28,82.86000061035156
2018-12-18,82.72000122070312
2018-11-16,82.87000274658203
2019-10-02,83.38999938964844
2020-03-27,84.0199966430664
2020-01-10,83.5199966430664
2019-10-24,82.45999908447266
2020-03-30,81.8499984741211
2020-06-17,84.26000213623047
2020-01-14,84.31999969482422
2020-04-02,85.04000091552734
2019-01-02,85.73999786376953
2019-08-14,85.98999786376953
2018-10-30,86.3499984741211
2019-06-11,87.62999725341797
2019-05-10,87.22000122070312
2019-04-08,87.8499984741211
2018-08-27,88.08000183105469
2018-07-26,89.62000274658203
2018-09-28,92.37000274658203
2019-03-07,93.75
2019-10-30,93.81999969482422
2020-01-17,93.2699966430664
2020-06-23,92.6500015258789
2020-04-08,93.22000122070312
2020-06-26,93.56999969482422
2019-03-22,93.36000061035156
2019-01-17,94.36000061035156
2019-08-29,94.16000366210938
2018-11-14,94.47000122070312
2019-06-26,92.79000091552734
2018-09-11,89.16000366210938
2018-07-09,91.61000061035156
2018-08-10,90.97000122070312
2019-04-23,90.69999694824219
2019-09-30,90.9000015258789
2020-01-23,89.41000366210938
2019-11-08,88.36000061035156
2020-04-14,89.93000030517578
2019-11-11,88.4800033569336
2020-01-29,87.29000091552734
2020-04-17,87.61000061035156
2018-07-24,86.97000122070312
2018-09-26,85.36000061035156
2019-05-08,75.16000366210938
2019-03-05,75.5199966430664
2019-02-01,76.16000366210938
2018-12-31,76.08000183105469
2018-11-29,76.5
2019-08-12,76.31999969482422
2019-07-11,75.80999755859375
2019-09-13,77.0999984741211
2019-11-14,80.29000091552734
2020-04-20,80.29000091552734
2020-02-04,80.05000305175781
2020-04-23,78.45999908447266
2018-12-14,78.22000122070312
2019-08-27,77.44999694824219
2018-08-08,75.83000183105469
2018-10-11,75.23999786376953
2018-11-12,75.37000274658203
2019-07-26,74.81999969482422
2019-06-24,72.97000122070312
2019-05-23,71.83999633789062
2019-03-20,72.56999969482422
2019-01-15,73.0
2019-11-20,74.5
2020-02-07,74.66000366210938
2020-02-10,74.08000183105469
2020-04-29,73.51000213623047
2019-11-26,75.16000366210938
2020-02-13,75.25
2019-01-30,75.01000213623047
2018-08-23,77.44999694824219
2018-09-24,78.12999725341797
2018-11-27,79.63999938964844
2018-10-26,80.93000030517578
2019-07-09,80.37999725341797
2019-06-07,77.41999816894531
2019-05-06,76.7699966430664
2019-04-04,76.97000122070312
2019-09-11,75.63999938964844
2019-11-29,73.5
2020-05-05,75.3499984741211
2019-12-02,76.62999725341797
2020-02-19,77.8499984741211
2020-05-08,78.0
2019-05-21,74.81999969482422
2019-03-18,71.0199966430664
2018-09-07,70.2699966430664
2018-08-06,70.97000122070312
2018-10-09,67.93000030517578
2019-02-14,69.55000305175781
2018-12-12,67.12999725341797
2019-07-24,69.86000061035156
2019-09-26,63.349998474121094
2019-10-28,63.95000076293945
2019-12-05,66.51000213623047
2020-05-11,62.47999954223633
2019-07-03,63.290000915527344
2020-02-25,65.70999908447266
2020-05-14,68.69999694824219
2020-02-28,68.55000305175781
2019-08-08,69.25
2019-06-05,70.5199966430664
2018-07-20,71.52999877929688
2018-08-21,73.51000213623047
2018-10-24,77.23999786376953
2019-04-02,80.25
2019-03-01,85.12999725341797
2019-01-28,85.94999694824219
2018-12-27,85.16999816894531
2019-09-09,85.68000030517578
2020-03-02,88.23999786376953
2020-05-20,88.93000030517578
2019-12-17,91.43000030517578
2020-03-05,96.16000366210938
2019-02-12,99.30000305175781
2019-01-11,97.9000015258789
2018-12-10,99.55999755859375
2019-08-23,100.55000305175781
2018-11-08,101.61000061035156
2019-07-22,102.4000015258789
2019-06-20,96.69999694824219
2018-09-05,95.18000030517578
2019-04-17,95.02999877929688
2019-09-24,96.19999694824219
2019-12-20,97.70999908447266
2020-05-26,97.01000213623047
2019-04-30,95.37999725341797
2019-12-23,95.5999984741211
2020-03-11,94.66999816894531
2020-05-29,95.66000366210938
2019-12-26,96.73999786376953
2020-06-01,95.33000183105469
2019-05-02,93.86000061035156
2019-02-27,93.22000122070312
2018-11-23,96.26000213623047
2019-08-06,94.36000061035156
2018-07-18,93.63999938964844
2018-09-20,96.97000122070312
2018-10-22,97.44999694824219
2019-07-05,98.11000061035156
2019-06-03,96.62000274658203
2019-10-09,98.0199966430664
2019-10-11,99.56999969482422
2020-03-17,100.5199966430664
2020-06-04,99.16999816894531
2019-10-14,97.55000305175781
2020-03-20,93.4800033569336
2018-11-06,90.16999816894531
2019-06-18,91.05000305175781
2019-05-17,92.5
2019-04-15,92.97000122070312
2019-03-14,90.68000030517578
2019-01-09,89.95999908447266
2018-08-02,90.47000122070312
2018-10-05,93.30999755859375
2019-08-21,95.0
2019-10-17,95.86000061035156
2020-03-23,97.83000183105469
2020-06-10,104.38999938964844
2019-02-25,106.02999877929688
2020-01-07,104.0
2020-03-26,103.6500015258789
2019-10-23,100.80000305175781
