Dates,INCY
2019-08-07,73.94000244140625
2019-06-04,75.02999877929688
2018-09-21,74.37999725341797
2018-07-19,76.80000305175781
2018-08-20,78.91000366210938
2018-10-23,80.94000244140625
2019-05-03,83.05999755859375
2019-04-01,85.0
2019-02-28,83.2300033569336
2019-11-12,82.8499984741211
2020-01-30,82.0199966430664
2019-11-15,80.68000030517578
2020-04-21,75.75
2019-04-16,76.11000061035156
2019-03-15,75.98999786376953
2019-02-11,77.63999938964844
2019-01-10,77.19999694824219
2019-08-22,76.83000183105469
2018-11-07,78.68000030517578
2018-08-03,79.0199966430664
2018-09-04,80.5
2019-06-19,81.75
2019-09-23,81.76000213623047
2019-11-18,77.58999633789062
2020-02-05,78.73999786376953
2020-04-24,78.62999725341797
2019-03-29,79.55999755859375
2019-11-21,81.55999755859375
2020-04-27,81.0199966430664
2020-02-11,79.86000061035156
2020-04-30,80.83000183105469
2019-05-01,76.80000305175781
2019-02-26,75.55999755859375
2019-01-25,75.80000305175781
2018-12-24,76.37000274658203
2019-09-06,77.70999908447266
2018-07-17,81.83999633789062
2018-09-19,84.27999877929688
2019-08-05,84.87000274658203
2019-10-08,86.56999969482422
2019-12-11,88.69999694824219
2019-11-27,86.91999816894531
2020-02-14,87.61000061035156
2020-05-06,85.62999725341797
2019-01-08,84.72000122070312
2018-12-07,84.95999908447266
2019-08-20,85.41999816894531
2018-11-05,85.01000213623047
2019-07-19,86.5199966430664
2018-10-04,85.27999877929688
2019-06-17,83.01000213623047
2019-05-16,83.81999969482422
2018-08-01,83.7699966430664
2019-03-13,81.2300033569336
2019-12-03,80.0999984741211
2020-02-20,81.38999938964844
2019-12-06,79.87999725341797
2020-05-12,80.2300033569336
2019-12-09,81.30999755859375
2020-02-26,80.54000091552734
2020-05-15,81.70999908447266
2019-03-28,78.51000213623047
2018-09-17,79.1500015258789
2018-08-16,78.80000305175781
2018-10-19,80.1500015258789
2019-04-29,80.26000213623047
2019-01-23,85.43000030517578
2019-09-04,84.91999816894531
2018-11-20,84.8499984741211
2019-07-02,83.47000122070312
2019-05-31,80.91999816894531
2019-12-12,82.62999725341797
2020-05-18,80.45999908447266
2019-09-27,81.26000213623047
2020-03-03,81.79000091552734
2020-05-21,82.4800033569336
2019-05-14,82.88999938964844
2018-08-31,81.05999755859375
2018-07-30,80.61000061035156
2018-10-02,83.12000274658203
2019-04-12,84.5199966430664
2019-03-11,84.0999984741211
2019-02-07,86.06999969482422
2019-07-17,85.55999755859375
2019-09-19,81.91000366210938
2019-10-21,82.80999755859375
2019-12-18,80.26000213623047
2020-03-06,81.3499984741211
2019-10-03,82.44000244140625
2020-03-09,81.81999969482422
2020-05-27,80.05999755859375
2019-12-24,77.62000274658203
2020-03-12,79.2699966430664
2018-12-20,79.23999786376953
2019-08-01,78.97000122070312
2018-08-14,77.91000366210938
2018-07-13,78.4800033569336
2018-10-17,76.06999969482422
2019-05-29,76.43000030517578
2019-03-26,78.33999633789062
2019-02-22,79.0999984741211
2019-10-04,78.54000091552734
2019-11-05,78.12000274658203
2019-12-27,81.20999908447266
2020-06-02,77.63999938964844
2019-12-30,76.94999694824219
2020-03-18,75.06999969482422
2020-06-05,73.76000213623047
2019-07-15,72.81999969482422
2018-12-03,74.2300033569336
2019-06-13,73.95999908447266
2019-01-04,73.04000091552734
2018-08-29,74.87999725341797
2019-02-05,74.87000274658203
2018-11-01,74.76000213623047
2019-08-16,74.44000244140625
2019-04-10,74.68000030517578
2019-09-17,75.7699966430664
2019-10-15,76.12000274658203
2020-01-02,77.45999908447266
2020-06-08,78.5199966430664
2019-10-18,78.12000274658203
2020-03-24,77.43000030517578
2020-06-11,77.76000213623047
2020-01-08,78.58999633789062
2019-04-25,78.51000213623047
2019-07-30,78.0999984741211
2019-02-20,77.5
2018-07-11,77.55000305175781
2018-09-13,79.86000061035156
2018-10-15,83.3499984741211
2019-06-28,83.66000366210938
2018-12-18,83.91999816894531
2018-11-16,83.58000183105469
2019-10-02,84.43000030517578
2020-03-27,84.12999725341797
2020-01-10,83.68000030517578
2019-10-24,82.76000213623047
2020-03-30,85.0999984741211
2020-06-17,84.86000061035156
2020-01-14,86.13999938964844
2020-04-02,87.43000030517578
2019-01-02,85.79000091552734
2019-08-14,86.69999694824219
2018-10-30,87.48999786376953
2019-06-11,87.94000244140625
2019-05-10,88.9000015258789
2019-04-08,88.4000015258789
2018-08-27,88.7300033569336
2018-07-26,94.0
2018-09-28,93.76000213623047
2019-03-07,94.12000274658203
2019-10-30,94.16000366210938
2020-01-17,94.47000122070312
2020-06-23,94.0999984741211
2020-04-08,95.0
2020-06-26,93.98999786376953
2019-03-22,94.4800033569336
2019-01-17,94.79000091552734
2019-08-29,95.72000122070312
2018-11-14,94.93000030517578
2019-06-26,92.8499984741211
2018-09-11,91.51000213623047
2018-07-09,92.66000366210938
2018-08-10,91.30999755859375
2019-04-23,91.18000030517578
2019-09-30,91.13999938964844
2020-01-23,90.0999984741211
2019-11-08,90.16000366210938
2020-04-14,91.43000030517578
2019-11-11,88.79000091552734
2020-01-29,88.38999938964844
2020-04-17,88.05000305175781
2018-07-24,87.31999969482422
2018-09-26,85.97000122070312
2019-05-08,77.9000015258789
2019-03-05,77.33999633789062
2019-02-01,77.13999938964844
2018-12-31,76.52999877929688
2018-11-29,77.94999694824219
2019-08-12,76.47000122070312
2019-07-11,77.0999984741211
2019-09-13,81.47000122070312
2019-11-14,80.54000091552734
2020-04-20,80.62000274658203
2020-02-04,80.5
2020-04-23,78.6500015258789
2018-12-14,78.4800033569336
2019-08-27,78.23999786376953
2018-08-08,76.73999786376953
2018-10-11,76.06999969482422
2018-11-12,76.45999908447266
2019-07-26,74.98999786376953
2019-06-24,73.13999938964844
2019-05-23,73.06999969482422
2019-03-20,72.94000244140625
2019-01-15,73.87999725341797
2019-11-20,76.0
2020-02-07,75.80999755859375
2020-02-10,74.13999938964844
2020-04-29,75.11000061035156
2019-11-26,76.13999938964844
2020-02-13,75.83000183105469
2019-01-30,78.05000305175781
2018-08-23,78.44999694824219
2018-09-24,79.30000305175781
2018-11-27,82.41999816894531
2018-10-26,82.7699966430664
2019-07-09,80.88999938964844
2019-06-07,78.87000274658203
2019-05-06,77.31999969482422
2019-04-04,77.97000122070312
2019-09-11,75.83999633789062
2019-11-29,75.41000366210938
2020-05-05,79.05999755859375
2019-12-02,77.80000305175781
2020-02-19,80.16000366210938
2020-05-08,78.61000061035156
2019-05-21,76.04000091552734
2019-03-18,71.08999633789062
2018-09-07,74.30999755859375
2018-08-06,71.9000015258789
2018-10-09,68.0199966430664
2019-02-14,73.83999633789062
2018-12-12,71.5999984741211
2019-07-24,70.37000274658203
2019-09-26,66.9000015258789
2019-10-28,66.51000213623047
2019-12-05,66.95999908447266
2020-05-11,63.18000030517578
2019-07-03,67.43000030517578
2020-02-25,69.58999633789062
2020-05-14,73.05000305175781
2020-02-28,68.95999908447266
2019-08-08,72.16999816894531
2019-06-05,73.2300033569336
2018-07-20,74.18000030517578
2018-08-21,77.06999969482422
2018-10-24,78.58999633789062
2019-04-02,85.11000061035156
2019-03-01,86.66000366210938
2019-01-28,87.75
2018-12-27,86.80999755859375
2019-09-09,88.01000213623047
2020-03-02,91.27999877929688
2020-05-20,90.94999694824219
2019-12-17,95.66000366210938
2020-03-05,100.0
2019-02-12,101.19000244140625
2019-01-11,99.45999908447266
2018-12-10,100.97000122070312
2019-08-23,101.9000015258789
2018-11-08,103.4800033569336
2019-07-22,102.9800033569336
2019-06-20,97.66999816894531
2018-09-05,95.95999908447266
2019-04-17,97.66000366210938
2019-09-24,97.30000305175781
2019-12-20,100.98999786376953
2020-05-26,98.81999969482422
2019-04-30,96.08000183105469
2019-12-23,96.47000122070312
2020-03-11,95.91999816894531
2020-05-29,99.33000183105469
2019-12-26,96.73999786376953
2020-06-01,96.44999694824219
2019-05-02,94.83000183105469
2019-02-27,96.12000274658203
2018-11-23,96.45999908447266
2019-08-06,94.91999816894531
2018-07-18,98.31999969482422
2018-09-20,98.68000030517578
2018-10-22,99.37000274658203
2019-07-05,98.68000030517578
2019-06-03,98.22000122070312
2019-10-09,100.55000305175781
2019-10-11,101.91000366210938
2020-03-17,101.75
2020-06-04,100.9000015258789
2019-10-14,98.83000183105469
2020-03-20,93.80000305175781
2018-11-06,93.51000213623047
2019-06-18,94.58000183105469
2019-05-17,93.0
2019-04-15,93.04000091552734
2019-03-14,90.80999755859375
2019-01-09,92.06999969482422
2018-08-02,93.51000213623047
2018-10-05,95.52999877929688
2019-08-21,96.27999877929688
2019-10-17,97.36000061035156
2020-03-23,105.4000015258789
2020-06-10,108.93000030517578
2019-02-25,106.5199966430664
2020-01-07,104.33000183105469
2020-03-26,105.94999694824219
2019-10-23,101.43000030517578
