Dates,IBM
2010-01-08,124.7300033569336
2012-06-22,123.4000015258789
2009-04-27,123.12999725341797
2009-09-02,125.7699966430664
2008-08-14,125.04000091552734
2012-02-15,127.58000183105469
2011-10-10,125.94999694824219
2014-11-20,126.08000183105469
2015-04-27,126.36000061035156
2015-10-02,127.98999786376953
2016-03-08,129.61000061035156
2017-01-18,128.85000610351562
2017-11-30,129.42999267578125
2018-05-07,129.6699981689453
2018-10-12,130.19000244140625
2019-03-19,131.7899932861328
2014-04-03,131.97999572753906
2020-01-29,132.57000732421875
2014-09-08,131.6699981689453
2015-02-13,134.11000061035156
2015-07-21,134.64999389648438
2011-08-22,134.88999938964844
2010-12-09,135.47999572753906
2010-08-03,134.13999938964844
2013-01-15,135.63999938964844
2009-11-20,135.25
2009-07-15,137.66000366210938
2009-03-09,137.83999633789062
2012-05-04,138.72000122070312
2011-12-28,138.85000610351562
2013-05-23,139.66000366210938
2016-06-01,139.85000610351562
2017-04-13,140.3699951171875
2017-09-18,141.5
2018-02-23,141.05999755859375
2012-10-03,142.8300018310547
2018-07-31,138.02999877929688
2013-08-15,139.07000732421875
2019-06-12,139.8300018310547
2014-06-27,139.6699981689453
2020-04-23,139.83999633789062
2014-12-02,140.6699981689453
2015-10-14,141.42999267578125
2016-08-25,140.89999389648438
2011-11-09,143.60000610351562
2010-10-21,143.32000732421875
2010-06-15,143.83999633789062
2013-04-04,144.1699981689453
2012-11-27,146.7899932861328
2009-05-27,146.9199981689453
2009-10-02,146.4600067138672
2012-03-16,146.13999938964844
2013-12-16,146.5500030517578
2014-04-23,145.42999267578125
2017-01-30,143.74000549316406
2017-07-07,143.63999938964844
2017-12-12,142.24000549316406
2018-10-24,141.9499969482422
2013-11-08,144.36000061035156
2019-09-05,145.0500030517578
2020-03-27,145.38999938964844
2014-04-15,143.17999267578125
2020-02-10,145.80999755859375
2015-02-25,143.89999389648438
2016-01-07,142.88999938964844
2016-06-13,141.4600067138672
2016-11-18,144.41000366210938
2017-04-25,145.17999267578125
2018-03-07,145.3800048828125
2012-01-27,144.99000549316406
2011-09-21,144.02000427246094
2011-05-16,144.97999572753906
2010-09-02,144.3000030517578
2010-04-27,144.82000732421875
2013-02-14,144.27999877929688
2012-10-09,145.82000732421875
2009-04-08,144.72000122070312
2008-12-01,144.5500030517578
2009-08-14,145.0
2013-08-27,144.50999450683594
2019-01-17,145.74000549316406
2019-06-24,145.9499969482422
2019-11-29,145.88999938964844
2014-07-09,145.33999633789062
2020-05-05,145.7100067138672
2015-05-21,146.52000427246094
2015-10-26,146.6699981689453
2016-04-01,146.75999450683594
2016-09-06,147.47999572753906
2017-07-19,147.63999938964844
2018-05-31,147.0500030517578
2018-11-05,148.66000366210938
2019-04-12,147.92999267578125
2013-11-20,147.63999938964844
2011-12-09,147.27999877929688
2011-08-03,149.10000610351562
2011-03-28,148.82000732421875
2010-07-15,150.0
2010-03-09,150.64999389648438
2012-12-27,155.69000244140625
2009-06-26,155.8000030517578
2008-10-13,155.5
2009-02-18,159.6300048828125
2012-08-21,161.44000244140625
2014-10-02,161.0399932861328
2015-03-09,161.07000732421875
2015-08-14,159.2100067138672
2016-01-19,162.0
2011-02-03,163.55999755859375
2016-11-30,163.3000030517578
2017-10-12,163.52999877929688
2018-03-19,164.0
2018-08-24,164.82000732421875
2019-01-29,166.0500030517578
2014-02-13,164.64999389648438
2019-12-11,164.08999633789062
2014-07-21,163.85000610351562
2014-12-26,163.22000122070312
2012-07-03,162.83999633789062
2011-10-21,163.39999389648438
2011-06-15,164.24000549316406
2011-02-07,164.83999633789062
2010-05-27,161.9499969482422
2008-12-31,160.17999267578125
2008-08-25,160.77000427246094
2009-05-08,162.27999877929688
2010-01-19,161.8800048828125
2012-11-08,159.97000122070312
2015-06-02,160.16000366210938
2016-04-13,163.47999572753906
2017-02-23,161.8300018310547
2017-07-31,159.92999267578125
2018-01-05,162.27999877929688
2018-06-12,165.86000061035156
2019-04-24,162.02000427246094
2014-05-09,162.42999267578125
2020-03-05,161.38999938964844
2014-10-14,159.02000427246094
2015-08-26,153.0
2016-07-07,154.17999267578125
2009-12-01,155.88999938964844
2012-09-20,157.67999267578125
2012-05-15,158.0
2011-09-02,159.52999877929688
2011-04-27,160.0399932861328
2010-12-20,162.17999267578125
2009-03-20,161.3699951171875
2008-11-12,162.8800048828125
2010-04-08,163.60000610351562
2013-06-03,163.07000732421875
2016-12-12,164.27000427246094
2017-05-19,164.25
2017-10-24,163.99000549316406
2018-09-05,164.0399932861328
2013-09-20,164.3800048828125
2019-07-18,164.0500030517578
2014-02-25,163.9499969482422
2019-12-23,163.25
2020-05-29,163.9499969482422
2015-01-07,164.97000122070312
2015-11-19,166.2100067138672
2016-04-25,165.94000244140625
2016-09-30,165.39999389648438
2017-03-07,164.75
2010-02-18,168.27999877929688
2012-08-02,167.6699981689453
2012-03-27,168.49000549316406
2011-07-15,170.3699951171875
2011-03-09,170.77999877929688
2010-11-01,170.5800018310547
2013-04-15,172.14999389648438
2009-01-30,172.8699951171875
2008-09-24,170.6199951171875
2009-10-13,168.4600067138672
2018-01-17,168.88999938964844
2013-07-09,169.10000610351562
2018-11-29,170.3800048828125
2019-05-06,169.5
2019-10-11,172.24000549316406
2020-03-17,169.9199981689453
2009-06-05,168.86000061035156
2015-04-02,170.5
2016-02-12,170.44000244140625
2016-07-19,170.58999633789062
2017-05-31,170.16000366210938
2018-04-12,168.25999450683594
2018-09-17,167.99000549316406
2019-02-22,167.75
2013-02-25,167.17999267578125
2009-12-31,167.5
2012-06-14,168.92999267578125
2012-02-07,166.55999755859375
2011-05-27,166.08999633789062
2011-01-19,165.0500030517578
2010-09-13,164.75
2008-12-12,163.69000244140625
2009-08-25,164.33999633789062
2008-08-06,164.83999633789062
2014-08-14,163.17999267578125
2019-07-30,163.1699981689453
2020-06-10,164.1199951171875
2015-06-26,162.3300018310547
2015-12-01,162.6699981689453
2016-10-12,164.44000244140625
2017-08-24,165.02000427246094
2018-01-29,166.22000122070312
2018-07-06,165.67999267578125
2018-12-11,166.1199951171875
2019-04-10,165.07000732421875
2013-12-26,167.6199951171875
2019-10-23,170.00999450683594
2008-07-07,170.5399932861328
2013-05-06,171.5500030517578
2012-04-09,174.5399932861328
2013-02-19,175.42999267578125
2011-03-14,177.7100067138672
2008-10-24,176.47999572753906
2012-09-28,176.49000549316406
2012-01-24,174.99000549316406
2012-12-05,174.0500030517578
2008-08-04,174.32000732421875
2010-07-26,174.22999572753906
2013-01-07,175.5399932861328
2009-11-12,175.27999877929688
2009-07-07,185.2100067138672
2012-04-26,183.64999389648438
2015-04-14,184.89999389648438
2016-02-24,185.17999267578125
2017-01-05,183.6999969482422
2017-06-12,182.92999267578125
2017-11-17,181.35000610351562
2018-04-24,181.8000030517578
2019-03-06,181.85000610351562
2013-10-14,180.75
2014-03-21,178.0500030517578
2020-01-16,178.8300018310547
2014-08-26,171.47999572753906
2020-06-22,172.97999572753906
2015-07-08,166.22000122070312
2008-09-05,170.61000061035156
2009-05-19,162.5399932861328
2009-09-24,166.72999572753906
2010-10-13,168.1999969482422
2010-06-07,172.99000549316406
2013-03-27,171.24000549316406
2012-11-19,171.47999572753906
2012-03-08,163.8300018310547
2011-11-01,157.5399932861328
2011-02-18,158.97999572753906
2016-05-19,164.32000732421875
2016-10-24,166.75999450683594
2017-03-31,165.5800018310547
2017-09-05,169.13999938964844
2018-07-18,172.6199951171875
2013-08-02,172.50999450683594
2019-05-30,171.91000366210938
2020-04-28,170.3300018310547
2014-01-07,166.97999572753906
2019-11-04,165.11000061035156
2014-11-19,167.30999755859375
2015-10-01,165.25
2016-03-07,161.3699951171875
2016-08-12,162.4199981689453
2017-01-17,163.42999267578125
2010-12-31,167.24000549316406
2009-08-06,170.08999633789062
2008-07-18,172.99000549316406
2009-03-31,173.1300048828125
2010-08-25,174.72000122070312
2010-04-19,173.02000427246094
2013-02-06,168.6199951171875
2012-10-01,169.33999633789062
2012-01-19,174.50999450683594
2011-09-13,177.7100067138672
2017-11-29,177.5500030517578
2018-10-11,179.1699981689453
2019-03-18,174.8699951171875
2019-08-23,173.2899932861328
2014-04-02,174.74000549316406
2020-01-28,176.85000610351562
2015-02-12,181.69000244140625
2015-07-20,182.38999938964844
2016-05-31,186.6199951171875
2017-04-12,185.0
2018-02-22,186.1199951171875
2018-07-30,186.82000732421875
2009-02-10,190.52999877929688
2009-06-18,186.58999633789062
2010-11-12,178.89999389648438
2010-07-07,177.38999938964844
2013-04-26,177.25
2010-03-01,181.6300048828125
2012-12-19,182.25
2012-08-13,180.36000061035156
2011-12-01,181.97000122070312
2011-07-26,185.8800048828125
2013-08-14,187.4499969482422
2014-06-26,184.6300048828125
2019-06-11,181.35000610351562
2020-04-22,183.9199981689453
2014-12-01,187.3000030517578
2015-05-08,186.3800048828125
2014-11-07,187.32000732421875
2015-10-13,187.25
2016-08-24,182.24000549316406
2017-07-06,183.35000610351562
2017-12-11,187.3800048828125
2018-05-18,187.35000610351562
2018-10-23,188.75
2013-11-07,186.6199951171875
2019-09-04,185.72999572753906
2014-04-14,185.24000549316406
2011-06-07,181.47999572753906
2009-04-30,181.30999755859375
2008-12-23,177.9499969482422
2010-09-24,177.05999755859375
2010-05-19,182.2100067138672
2013-03-08,180.94000244140625
2010-01-11,188.0
2012-10-31,189.4499969482422
2012-06-25,189.66000366210938
2011-10-13,190.83999633789062
2014-09-19,192.94000244140625
2015-02-24,194.0500030517578
2016-01-06,191.5800018310547
2016-11-17,194.55999755859375
2017-04-24,192.17999267578125
2017-09-29,191.14999389648438
2018-03-06,188.72000122070312
2019-01-16,187.47999572753906
2013-08-26,183.57000732421875
2014-01-31,182.88999938964844
2014-07-08,187.24000549316406
2020-05-04,181.47000122070312
2015-05-20,182.0399932861328
2011-08-25,184.75
2008-11-04,184.9499969482422
2009-03-12,183.99000549316406
2011-04-19,186.17999267578125
2010-08-06,183.8800048828125
2010-03-31,186.3000030517578
2013-01-18,185.5399932861328
2009-11-23,184.66000366210938
2012-09-12,182.5399932861328
2012-05-07,181.58999633789062
2016-03-31,181.30999755859375
2017-02-10,182.32000732421875
2017-07-18,180.5500030517578
2018-05-30,179.16000366210938
2013-06-14,180.0
2019-04-11,181.07000732421875
2013-11-19,180.52000427246094
2019-09-16,188.52000427246094
2020-02-21,189.97999572753906
2014-10-01,191.92999267578125
2015-08-13,191.72999572753906
2016-06-24,190.97999572753906
2016-11-29,190.4600067138672
2011-07-07,192.5
2009-01-22,192.60000610351562
2008-09-16,192.6199951171875
2011-03-01,191.52999877929688
2010-06-18,193.63999938964844
2010-02-10,192.82000732421875
2012-11-30,193.35000610351562
2009-10-05,192.9499969482422
2012-07-25,193.1300048828125
2012-03-19,192.4199981689453
2017-10-11,192.6199951171875
2018-08-23,192.22000122070312
2019-01-28,192.25
2019-07-05,193.02000427246094
2014-02-12,193.4199981689453
2019-12-10,193.38999938964844
2015-06-01,193.8699951171875
2015-11-06,197.61000061035156
2016-04-12,197.75999450683594
2017-02-22,197.52999877929688
2018-01-04,197.97999572753906
2018-06-11,196.72999572753906
2012-01-30,197.52999877929688
2008-12-04,198.80999755859375
2009-08-17,200.66000366210938
2008-07-29,197.25999450683594
2011-05-19,197.77000427246094
2011-01-11,199.80999755859375
2010-04-30,200.6199951171875
2009-12-23,201.0
2012-10-12,203.77999877929688
2012-06-06,204.72000122070312
2018-11-16,206.0
2019-04-23,206.00999450683594
2014-05-08,205.72000122070312
2020-03-04,204.25
2014-10-13,204.69000244140625
2015-03-20,205.49000549316406
2015-08-25,205.47999572753906
2016-07-06,207.77000427246094
