Dates,LYB
2019-10-31,83.48999786376953
2020-04-06,83.86000061035156
2020-06-24,84.08000183105469
2018-11-09,87.16999816894531
2019-07-23,89.36000061035156
2019-06-21,90.58000183105469
2019-05-20,92.19999694824219
2019-04-18,91.05999755859375
2018-09-06,91.33000183105469
2018-10-08,90.25
2019-02-13,89.55999755859375
2018-12-11,90.51000213623047
2019-09-25,92.29000091552734
2020-01-21,92.22000122070312
2020-04-09,92.16999816894531
2019-11-06,91.76000213623047
2020-01-24,91.79000091552734
2020-01-27,91.98999786376953
2020-04-15,92.01000213623047
2018-12-26,90.58999633789062
2019-08-07,88.66000366210938
2019-06-04,88.01000213623047
2018-09-21,89.08999633789062
2018-07-19,88.2300033569336
2018-08-20,86.47000122070312
2018-10-23,85.95999908447266
2019-05-03,87.0199966430664
2019-04-01,85.20999908447266
2019-02-28,83.25
2019-11-12,82.98999786376953
2020-01-30,81.9800033569336
2019-11-15,82.66000366210938
2020-04-21,79.9000015258789
2019-04-16,80.5199966430664
2019-03-15,80.73999786376953
2019-02-11,81.80000305175781
2019-01-10,80.1500015258789
2019-08-22,79.86000061035156
2018-11-07,81.58000183105469
2018-08-03,80.6500015258789
2018-09-04,78.6500015258789
2019-06-19,77.93000030517578
2019-09-23,76.98999786376953
2019-11-18,77.77999877929688
2020-02-05,77.41000366210938
2020-04-24,74.25
2019-03-29,77.69000244140625
2019-11-21,82.05000305175781
2020-04-27,80.9800033569336
2020-02-11,80.36000061035156
2020-04-30,79.22000122070312
2019-05-01,83.6500015258789
2019-02-26,84.51000213623047
2019-01-25,85.38999938964844
2018-12-24,86.38999938964844
2019-09-06,86.5
2018-07-17,85.70999908447266
2018-09-19,86.55000305175781
2019-08-05,86.20999908447266
2019-10-08,86.58999633789062
2019-12-11,86.45999908447266
2019-11-27,86.95999908447266
2020-02-14,86.56999969482422
2020-05-06,86.2699966430664
2019-01-08,86.63999938964844
2018-12-07,86.12999725341797
2019-08-20,87.27999877929688
2018-11-05,87.08000183105469
2019-07-19,87.3499984741211
2018-10-04,87.41999816894531
2019-06-17,87.37000274658203
2019-05-16,84.6500015258789
2018-08-01,84.08000183105469
2019-03-13,84.91999816894531
2019-12-03,86.05000305175781
2020-02-20,85.87999725341797
2019-12-06,87.80000305175781
2020-05-12,85.7300033569336
2019-12-09,85.72000122070312
2020-02-26,85.91999816894531
2020-05-15,84.22000122070312
2019-03-28,86.1500015258789
2018-09-17,86.36000061035156
2018-08-16,85.51000213623047
2018-10-19,85.33999633789062
2019-04-29,83.87000274658203
2019-01-23,84.38999938964844
2019-09-04,83.69000244140625
2018-11-20,81.48999786376953
2019-07-02,76.13999938964844
2019-05-31,76.30999755859375
2019-12-12,75.80000305175781
2020-05-18,75.94000244140625
2019-09-27,77.12999725341797
2020-03-03,75.41999816894531
2020-05-21,72.93000030517578
2019-05-14,75.61000061035156
2018-08-31,72.70999908447266
2018-07-30,72.5999984741211
2018-10-02,74.25
2019-04-12,74.87999725341797
2019-03-11,72.69999694824219
2019-02-07,73.12999725341797
2019-07-17,72.13999938964844
2019-09-19,69.02999877929688
2019-10-21,69.55000305175781
2019-12-18,69.75
2020-03-06,72.0199966430664
2019-10-03,75.33000183105469
2020-03-09,77.37999725341797
2020-05-27,74.81999969482422
2019-12-24,75.81999969482422
2020-03-12,77.5999984741211
2018-12-20,78.05000305175781
2019-08-01,81.45999908447266
2018-08-14,85.08000183105469
2018-07-13,85.70999908447266
2018-10-17,83.77999877929688
2019-05-29,86.2699966430664
2019-03-26,89.66999816894531
2019-02-22,89.0
2019-10-04,88.37000274658203
2019-11-05,88.58999633789062
2019-12-27,88.29000091552734
2020-06-02,88.22000122070312
2019-12-30,86.29000091552734
2020-03-18,86.8499984741211
2020-06-05,87.5
2019-07-15,88.69999694824219
2018-12-03,89.47000122070312
2019-06-13,86.37999725341797
2019-01-04,84.41000366210938
2018-08-29,85.25
2019-02-05,85.18000030517578
2018-11-01,84.16000366210938
2019-08-16,81.62999725341797
2019-04-10,82.25
2019-09-17,83.91999816894531
2019-10-15,88.06999969482422
2020-01-02,87.37000274658203
2020-06-08,87.19999694824219
2019-10-18,86.44999694824219
2020-03-24,86.41000366210938
2020-06-11,86.11000061035156
2020-01-08,87.98999786376953
2019-04-25,87.97000122070312
2019-07-30,88.20999908447266
2019-02-20,88.36000061035156
2018-07-11,90.83000183105469
2018-09-13,91.33999633789062
2018-10-15,91.63999938964844
2019-06-28,91.68000030517578
2018-12-18,89.69999694824219
2018-11-16,93.5999984741211
2019-10-02,96.72000122070312
2020-03-27,97.37000274658203
2020-01-10,97.05999755859375
2019-10-24,97.48999786376953
2020-03-30,97.38999938964844
2020-06-17,97.19000244140625
2020-01-14,96.58000183105469
2020-04-02,95.26000213623047
2019-01-02,95.87999725341797
2019-08-14,96.0
2018-10-30,94.91999816894531
2019-06-11,93.05999755859375
2019-05-10,92.2300033569336
2019-04-08,93.33999633789062
2018-08-27,93.33999633789062
2018-07-26,94.75
2018-09-28,93.66000366210938
2019-03-07,94.55000305175781
2019-10-30,92.54000091552734
2020-01-17,92.6500015258789
2020-06-23,91.76000213623047
2020-04-08,91.4800033569336
2020-06-26,91.77999877929688
2019-03-22,92.9000015258789
2019-01-17,92.0199966430664
2019-08-29,90.58000183105469
2018-11-14,91.18000030517578
2019-06-26,93.97000122070312
2018-09-11,92.62000274658203
2018-07-09,93.6500015258789
2018-08-10,94.87000274658203
2019-04-23,95.16999816894531
2019-09-30,95.33000183105469
2020-01-23,93.94000244140625
2019-11-08,94.51000213623047
2020-04-14,94.58999633789062
2019-11-11,94.56999969482422
2020-01-29,93.83999633789062
2020-04-17,94.08999633789062
2018-07-24,94.4800033569336
2018-09-26,93.86000061035156
2019-05-08,91.55000305175781
2019-03-05,91.30999755859375
2019-02-01,90.91999816894531
2018-12-31,90.54000091552734
2018-11-29,90.56999969482422
2019-08-12,89.43000030517578
2019-07-11,91.19999694824219
2019-09-13,91.93000030517578
2019-11-14,91.19000244140625
2020-04-20,91.51000213623047
2020-02-04,92.0
2020-04-23,89.38999938964844
2018-12-14,86.63999938964844
2019-08-27,86.23999786376953
2018-08-08,84.94999694824219
2018-10-11,82.11000061035156
2018-11-12,82.93000030517578
2019-07-26,83.8499984741211
2019-06-24,83.44999694824219
2019-05-23,77.86000061035156
2019-03-20,78.81999969482422
2019-01-15,81.72000122070312
2019-11-20,84.08000183105469
2020-02-07,83.37999725341797
2020-02-10,82.0999984741211
2020-04-29,81.93000030517578
2019-11-26,83.97000122070312
2020-02-13,85.61000061035156
2019-01-30,83.48999786376953
2018-08-23,82.5999984741211
2018-09-24,81.31999969482422
2018-11-27,81.94999694824219
2018-10-26,83.3499984741211
2019-07-09,82.91000366210938
2019-06-07,79.6500015258789
2019-05-06,75.41000366210938
2019-04-04,74.38999938964844
2019-09-11,70.9000015258789
2019-11-29,71.45999908447266
2020-05-05,74.5199966430664
2019-12-02,72.23999786376953
2020-02-19,75.2300033569336
2020-05-08,73.91000366210938
2019-05-21,71.98999786376953
2019-03-18,59.61000061035156
2018-09-07,59.7400016784668
2018-08-06,54.0
2018-10-09,46.06999969482422
2019-02-14,46.84000015258789
2018-12-12,34.900001525878906
2019-07-24,41.720001220703125
2019-09-26,40.56999969482422
2019-10-28,43.22999954223633
2019-12-05,42.0
2020-05-11,40.4900016784668
2019-07-03,45.290000915527344
2020-02-25,52.099998474121094
2020-05-14,53.93000030517578
2020-02-28,49.400001525878906
2019-08-08,49.58000183105469
2019-06-05,49.630001068115234
2018-07-20,45.029998779296875
2018-08-21,45.91999816894531
2018-10-24,46.099998474121094
2019-04-02,49.880001068115234
2019-03-01,51.650001525878906
2019-01-28,55.470001220703125
2018-12-27,58.93000030517578
2019-09-09,58.040000915527344
2020-03-02,58.63999938964844
2020-05-20,52.70000076293945
2019-12-17,49.45000076293945
2020-03-05,52.189998626708984
2019-02-12,48.40999984741211
2019-01-11,46.630001068115234
2018-12-10,48.11000061035156
2019-08-23,49.369998931884766
2018-11-08,50.04999923706055
2019-07-22,52.40999984741211
2019-06-20,55.66999816894531
2018-09-05,59.93000030517578
2019-04-17,57.95000076293945
2019-09-24,55.15999984741211
2019-12-20,54.349998474121094
2020-05-26,54.849998474121094
2019-04-30,52.11000061035156
2019-12-23,53.72999954223633
2020-03-11,56.45000076293945
2020-05-29,56.060001373291016
2019-12-26,55.86000061035156
2020-06-01,52.59000015258789
2019-05-02,53.290000915527344
2019-02-27,53.599998474121094
2018-11-23,59.369998931884766
2019-08-06,58.06999969482422
2018-07-18,60.38999938964844
2018-09-20,60.2599983215332
2018-10-22,60.41999816894531
2019-07-05,67.72000122070312
2019-06-03,67.30999755859375
2019-10-09,64.4000015258789
2019-10-11,63.7599983215332
2020-03-17,65.33999633789062
2020-06-04,68.38999938964844
2019-10-14,70.5
2020-03-20,73.94999694824219
2018-11-06,74.87000274658203
2019-06-18,76.38999938964844
2019-05-17,76.0
2019-04-15,73.56999969482422
2019-03-14,63.900001525878906
2019-01-09,66.61000061035156
2018-08-02,67.27999877929688
2018-10-05,69.05999755859375
2019-08-21,66.83000183105469
2019-10-17,66.94000244140625
2020-03-23,66.54000091552734
2020-06-10,66.70999908447266
2019-02-25,65.98999786376953
2020-01-07,60.63999938964844
2020-03-26,64.0
2019-10-23,63.369998931884766
