Dates,LYB
2019-03-29,72.64057922363281
2019-11-21,76.71720123291016
2020-04-27,75.71674346923828
2020-02-11,75.13703918457031
2020-04-30,75.0517807006836
2019-05-01,79.24868774414062
2019-02-26,80.06343841552734
2019-01-25,80.89713287353516
2018-12-24,81.8445053100586
2019-09-06,81.94873809814453
2018-07-17,81.20030212402344
2018-09-19,81.99610137939453
2019-08-05,81.67398071289062
2019-10-08,82.03399658203125
2019-12-11,81.91083526611328
2019-11-27,82.38453674316406
2020-02-14,82.01504516601562
2020-05-06,81.7308349609375
2019-01-08,82.08137512207031
2018-12-07,81.59819793701172
2019-08-20,82.68768310546875
2018-11-05,82.49821472167969
2019-07-19,82.7540054321289
2018-10-04,82.82032012939453
2019-06-17,82.77295684814453
2019-05-16,80.19607543945312
2018-08-01,79.65606689453125
2019-03-13,80.45185852050781
2019-12-03,81.52241516113281
2020-02-20,81.3613510131836
2019-12-06,83.18033599853516
2020-05-12,81.21924591064453
2019-12-09,81.20977020263672
2020-02-26,81.39924621582031
2020-05-15,79.7886962890625
2019-03-28,81.61714172363281
2018-09-17,81.81610107421875
2018-08-16,81.01082611083984
2018-10-19,80.84976196289062
2019-04-29,79.45711517333984
2019-01-23,79.94974517822266
2019-09-04,79.28658294677734
2018-11-20,77.20233154296875
2019-07-02,72.13383483886719
2019-05-31,72.29487609863281
2019-12-12,71.81172180175781
2020-05-18,71.9443588256836
2019-09-27,73.07173919677734
2020-03-03,71.45170593261719
2020-05-21,69.09272766113281
2019-05-14,71.6317138671875
2018-08-31,68.8843002319336
2018-07-30,68.78008270263672
2018-10-02,70.34326934814453
2019-04-12,70.94013214111328
2019-03-11,68.87483215332031
2019-02-07,69.28219604492188
2019-07-17,68.34429931640625
2019-09-19,65.3979263305664
2019-10-21,65.89057159423828
2019-12-18,66.08004760742188
2020-03-06,68.23059844970703
2019-10-03,71.36644744873047
2020-03-09,73.30858612060547
2020-05-27,71.85835266113281
2019-12-24,72.81877899169922
2020-03-12,74.52831268310547
2018-12-20,74.96050262451172
2019-08-01,78.23552703857422
2018-08-14,81.71223449707031
2018-07-13,82.31729125976562
2018-10-17,80.46369171142578
2019-05-29,82.8551254272461
2019-03-26,86.12054443359375
2019-02-22,85.47706604003906
2019-10-04,84.87200164794922
2019-11-05,85.08328247070312
2019-12-27,84.795166015625
2020-06-02,84.72793579101562
2019-12-30,82.87434387207031
2020-03-18,83.41217041015625
2020-06-05,84.03643798828125
2019-07-15,85.1889419555664
2018-12-03,85.92845916748047
2019-06-13,82.96076202392578
2019-01-04,81.06875610351562
2018-08-29,81.87550354003906
2019-02-05,81.80828094482422
2018-11-01,80.82865142822266
2019-08-16,78.39878845214844
2019-04-10,78.99425506591797
2019-09-17,80.59815216064453
2019-10-15,84.58386993408203
2020-01-02,83.91159057617188
2020-06-08,83.74830627441406
2019-10-18,83.02799224853516
2020-03-24,82.98959350585938
2020-06-11,82.70146179199219
2020-01-08,84.50704193115234
2019-04-25,84.48783874511719
2019-07-30,84.71833801269531
2019-02-20,84.8624038696289
2018-07-11,87.23463439941406
2018-09-13,87.72444152832031
2018-10-15,88.01255798339844
2019-06-28,88.05098724365234
2018-12-18,86.14935302734375
2018-11-16,89.89498138427734
2019-10-02,92.8914794921875
2020-03-27,93.5157470703125
2020-01-10,93.218017578125
2019-10-24,93.6310043334961
2020-03-30,93.53495788574219
2020-06-17,93.34288024902344
2020-01-14,92.75702667236328
2020-04-02,91.48927307128906
2019-01-02,92.08473205566406
2019-08-14,92.19998168945312
2018-10-30,91.16273498535156
2019-06-11,89.37635803222656
2019-05-10,88.57920837402344
2019-04-08,89.645263671875
2018-08-27,89.645263671875
2018-07-26,90.99945831298828
2018-09-28,89.9526138305664
2019-03-07,90.80738830566406
2019-10-30,89.8750228881836
2020-01-17,89.98185729980469
2020-06-23,89.11748504638672
2020-04-08,88.84555053710938
2020-06-26,89.13690948486328
2019-03-22,90.22465515136719
2019-01-17,89.3699951171875
2019-08-29,87.97146606445312
2018-11-14,88.55418395996094
2019-06-26,91.26383972167969
2018-09-11,89.95272064208984
2018-07-09,90.95305633544922
2018-08-10,92.13792419433594
2019-04-23,92.42928314208984
2019-09-30,92.58467864990234
2020-01-23,91.23471069335938
2019-11-08,91.78829193115234
2020-04-14,91.86598205566406
2019-11-11,91.8465576171875
2020-01-29,91.13758087158203
2020-04-17,91.38038635253906
2018-07-24,91.75916290283203
2018-09-26,91.15701293945312
2019-05-08,88.91353607177734
2019-03-05,88.6804428100586
2019-02-01,88.30167388916016
2018-12-31,87.9326171875
2018-11-29,87.96176147460938
2019-08-12,86.85458374023438
2019-07-11,88.5736083984375
2019-09-13,89.2825927734375
2019-11-14,88.56390380859375
2020-04-20,88.87468719482422
2020-02-04,89.35057067871094
2020-04-23,86.81574249267578
2018-12-14,84.14493560791016
2019-08-27,83.7564468383789
2018-08-08,82.50360107421875
2018-10-11,79.7453842163086
2018-11-12,80.5417709350586
2019-07-26,81.4352798461914
2019-06-24,81.04679107666016
2019-05-23,75.61778259277344
2019-03-20,76.55013275146484
2019-01-15,79.36662292480469
2019-11-20,81.65866088867188
2020-02-07,80.97881317138672
2020-02-10,79.73567199707031
2020-04-29,79.57057189941406
2019-11-26,81.55182647705078
2020-02-13,83.14459228515625
2019-01-30,81.08564758300781
2018-08-23,80.22127532958984
2018-09-24,78.97813415527344
2018-11-27,79.5899887084961
2018-10-26,80.94967651367188
2019-07-09,80.52234649658203
2019-06-07,77.35623168945312
2019-05-06,73.23833465576172
2019-04-04,72.24771118164062
2019-09-11,68.85821533203125
2019-11-29,70.44535064697266
2020-05-05,73.46190643310547
2019-12-02,71.21427917480469
2020-02-19,74.16182708740234
2020-05-08,72.8605728149414
2019-05-21,70.96782684326172
2019-03-18,58.76361083984375
2018-09-07,58.89176559448242
2018-08-06,53.2332649230957
2018-10-09,45.415863037109375
2019-02-14,46.174930572509766
2018-12-12,34.40446472167969
2019-07-24,41.127628326416016
2019-09-26,39.993953704833984
2019-10-28,42.616188049316406
2019-12-05,41.40365219116211
2020-05-11,39.91509246826172
2019-07-03,44.64693832397461
2020-02-25,51.3602409362793
2020-05-14,53.16426086425781
2020-02-28,48.69858169555664
2019-08-08,48.87602615356445
2019-06-05,48.925315856933594
2018-07-20,44.390628814697266
2018-08-21,45.26799011230469
2018-10-24,45.4454345703125
2019-04-02,49.1717643737793
2019-03-01,50.91663360595703
2019-01-28,54.682395935058594
2018-12-27,58.093265533447266
2019-09-09,57.215904235839844
2020-03-02,57.8073844909668
2020-05-20,51.951725006103516
2019-12-17,48.74787139892578
2020-03-05,51.4489631652832
2019-02-12,47.72263717651367
2019-01-11,45.96791076660156
2018-12-10,47.42689895629883
2019-08-23,48.66900634765625
2018-11-08,49.339351654052734
2019-07-22,51.66584014892578
2019-06-20,54.87955093383789
2018-09-05,59.07906723022461
2019-04-17,57.12718200683594
2019-09-24,54.37679672241211
2019-12-20,53.57829666137695
2020-05-26,54.07119369506836
2019-04-30,51.37010192871094
2019-12-23,52.967098236083984
2020-03-11,55.64847946166992
2020-05-29,55.26401901245117
2019-12-26,55.066856384277344
2020-06-01,51.843284606933594
2019-05-02,52.533348083496094
2019-02-27,52.83894348144531
2018-11-23,58.527015686035156
2019-08-06,57.24547576904297
2018-07-18,59.532535552978516
2018-09-20,59.404380798339844
2018-10-22,59.56210708618164
2019-07-05,66.75846099853516
2019-06-03,66.35427856445312
2019-10-09,63.485599517822266
2019-10-11,62.85468292236328
2020-03-17,64.41224670410156
2020-06-04,67.4189453125
2019-10-14,69.49898529052734
2020-03-20,72.89999389648438
2018-11-06,74.87000274658203
2019-06-18,76.38999938964844
2019-05-17,76.0
2019-04-15,73.56999969482422
2019-03-14,63.900001525878906
2019-01-09,66.61000061035156
2018-08-02,67.27999877929688
2018-10-05,69.05999755859375
2019-08-21,66.83000183105469
2019-10-17,66.94000244140625
2020-03-23,66.54000091552734
2020-06-10,66.70999908447266
2019-02-25,65.98999786376953
2020-01-07,60.63999938964844
2020-03-26,64.0
2019-10-23,63.369998931884766
