Dates,YUM
2019-01-04,112.69999694824219
2018-08-29,114.12000274658203
2019-02-05,114.94999694824219
2018-11-01,114.58999633789062
2019-08-16,113.41999816894531
2019-04-10,113.87000274658203
2019-09-17,114.62000274658203
2019-10-15,115.16999816894531
2020-01-02,114.75
2020-06-08,113.5199966430664
2019-10-18,111.70999908447266
2020-03-24,112.33000183105469
2020-06-11,112.5999984741211
2020-01-08,113.20999908447266
2019-04-25,112.30000305175781
2019-07-30,110.72000122070312
2019-02-20,109.77999877929688
2018-07-11,109.69999694824219
2018-09-13,110.70999908447266
2018-10-15,110.54000091552734
2019-06-28,103.5999984741211
2018-12-18,103.33999633789062
2018-11-16,102.2300033569336
2019-10-02,100.41999816894531
2020-03-27,98.69999694824219
2020-01-10,100.69999694824219
2019-10-24,100.37999725341797
2020-03-30,100.19000244140625
2020-06-17,99.58000183105469
2020-01-14,99.91000366210938
2020-04-02,99.43000030517578
2019-01-02,98.7699966430664
2019-08-14,98.86000061035156
2018-10-30,99.02999877929688
2019-06-11,98.52999877929688
2019-05-10,99.01000213623047
2019-04-08,99.1500015258789
2018-08-27,98.73999786376953
2018-07-26,98.22000122070312
2018-09-28,99.7699966430664
2019-03-07,101.05999755859375
2019-10-30,101.19000244140625
2020-01-17,100.94999694824219
2020-06-23,100.87000274658203
2020-04-08,99.66000366210938
2020-06-26,99.45999908447266
2019-03-22,99.58999633789062
2019-01-17,99.27999877929688
2019-08-29,99.41999816894531
2018-11-14,99.91000366210938
2019-06-26,100.29000091552734
2018-09-11,100.16999816894531
2018-07-09,101.26000213623047
2018-08-10,100.62000274658203
2019-04-23,99.72000122070312
2019-09-30,100.11000061035156
2020-01-23,101.04000091552734
2019-11-08,100.88999938964844
2020-04-14,100.45999908447266
2019-11-11,101.81999969482422
2020-01-29,102.19999694824219
2020-04-17,101.63999938964844
2018-07-24,101.16999816894531
2018-09-26,102.19000244140625
2019-05-08,102.01000213623047
2019-03-05,101.80000305175781
2019-02-01,102.23999786376953
2018-12-31,102.9800033569336
2018-11-29,104.0199966430664
2019-08-12,102.88999938964844
2019-07-11,102.05999755859375
2019-09-13,100.97000122070312
2019-11-14,101.79000091552734
2020-04-20,102.30999755859375
2020-02-04,105.61000061035156
2020-04-23,105.62999725341797
2018-12-14,107.0
2019-08-27,106.08000183105469
2018-08-08,106.19999694824219
2018-10-11,104.7699966430664
2018-11-12,105.08999633789062
2019-07-26,106.80999755859375
2019-06-24,106.6500015258789
2019-05-23,106.81999969482422
2019-03-20,106.8499984741211
2019-01-15,106.83999633789062
2019-11-20,107.62000274658203
2020-02-07,104.08999633789062
2020-02-10,102.62000274658203
2020-04-29,103.22000122070312
2019-11-26,104.30999755859375
2020-02-13,105.5999984741211
2019-01-30,105.66000366210938
2018-08-23,105.72000122070312
2018-09-24,105.19000244140625
2018-11-27,105.58000183105469
2018-10-26,105.18000030517578
2019-07-09,103.88999938964844
2019-06-07,102.63999938964844
2019-05-06,101.3499984741211
2019-04-04,99.41000366210938
2019-09-11,96.69000244140625
2019-11-29,91.7300033569336
2020-05-05,92.55000305175781
2019-12-02,94.68000030517578
2020-02-19,94.88999938964844
2020-05-08,92.83000183105469
2019-05-21,89.88999938964844
2019-03-18,87.29000091552734
2018-09-07,87.0199966430664
2018-08-06,84.0999984741211
2018-10-09,82.33999633789062
2019-02-14,82.25
2018-12-12,71.98999786376953
2019-07-24,71.9000015258789
2019-09-26,62.72999954223633
2019-10-28,66.69000244140625
2019-12-05,64.94000244140625
2020-05-11,58.209999084472656
2019-07-03,70.16999816894531
2020-02-25,76.43000030517578
2020-05-14,76.19000244140625
2020-02-28,72.62999725341797
2019-08-08,72.0
2019-06-05,71.93000030517578
2018-07-20,68.18000030517578
2018-08-21,68.94000244140625
2018-10-24,66.08999633789062
2019-04-02,71.18000030517578
2019-03-01,75.5
2019-01-28,75.66000366210938
2018-12-27,82.0999984741211
2019-09-09,80.12999725341797
2020-03-02,80.41000366210938
2020-05-20,78.4800033569336
2019-12-17,80.19000244140625
2020-03-05,84.97000122070312
2019-02-12,84.12999725341797
2019-01-11,81.7699966430664
2018-12-10,87.47000122070312
2019-08-23,87.33999633789062
2018-11-08,86.4000015258789
2019-07-22,88.70999908447266
2019-06-20,90.47000122070312
2018-09-05,90.52999877929688
2019-04-17,88.77999877929688
2019-09-24,84.9000015258789
2019-12-20,83.66000366210938
2020-05-26,84.87999725341797
2019-04-30,84.36000061035156
2019-12-23,85.4800033569336
2020-03-11,86.58000183105469
2020-05-29,87.23999786376953
2019-12-26,87.62999725341797
2020-06-01,83.77999877929688
2019-05-02,83.48999786376953
2019-02-27,85.30999755859375
2018-11-23,88.44000244140625
2019-08-06,88.18000030517578
2018-07-18,88.44999694824219
2018-09-20,88.2699966430664
2018-10-22,88.47000122070312
2019-07-05,90.94000244140625
2019-06-03,90.63999938964844
2019-10-09,91.30999755859375
2019-10-11,90.91999816894531
2020-03-17,91.3499984741211
2020-06-04,92.5
2019-10-14,95.86000061035156
2020-03-20,95.63999938964844
2018-11-06,98.27999877929688
2019-06-18,96.87000274658203
2019-05-17,96.3499984741211
2019-04-15,95.72000122070312
2019-03-14,92.91999816894531
2019-01-09,92.98999786376953
2018-08-02,91.9000015258789
2018-10-05,94.33000183105469
2019-08-21,92.4800033569336
2019-10-17,91.01000213623047
2020-03-23,91.91999816894531
2020-06-10,88.48999786376953
2019-02-25,89.29000091552734
2020-01-07,87.54000091552734
2020-03-26,86.68000030517578
2019-10-23,86.47000122070312
