Dates,ATO
2018-11-29,111.0999984741211
2019-08-12,111.38999938964844
2019-07-11,112.54000091552734
2019-09-13,112.80999755859375
2019-11-14,113.75
2020-04-20,114.70999908447266
2020-02-04,114.9800033569336
2020-04-23,115.91999816894531
2018-12-14,116.08999633789062
2019-08-27,116.87999725341797
2018-08-08,117.37999725341797
2018-10-11,116.38999938964844
2018-11-12,116.30999755859375
2019-07-26,116.30999755859375
2019-06-24,117.37999725341797
2019-05-23,117.02999877929688
2019-03-20,118.66999816894531
2019-01-15,117.22000122070312
2019-11-20,118.27999877929688
2020-02-07,117.66000366210938
2020-02-10,117.58999633789062
2020-04-29,118.30999755859375
2019-11-26,119.36000061035156
2020-02-13,117.94000244140625
2019-01-30,119.5
2018-08-23,120.44999694824219
2018-09-24,120.56999969482422
2018-11-27,119.5999984741211
2018-10-26,119.2300033569336
2019-07-09,118.69999694824219
2019-06-07,116.22000122070312
2019-05-06,113.73999786376953
2019-04-04,112.08999633789062
2019-09-11,107.19999694824219
2019-11-29,103.25
2020-05-05,107.88999938964844
2019-12-02,106.54000091552734
2020-02-19,112.9000015258789
2020-05-08,111.12999725341797
2019-05-21,111.25
2019-03-18,105.12999725341797
2018-09-07,105.43000030517578
2018-08-06,102.8499984741211
2018-10-09,94.68000030517578
2019-02-14,100.66999816894531
2018-12-12,93.68000030517578
2019-07-24,108.08999633789062
2019-09-26,105.83999633789062
2019-10-28,98.51000213623047
2019-12-05,86.19999694824219
2020-05-11,80.5
2019-07-03,88.58999633789062
2020-02-25,90.30000305175781
2020-05-14,96.2699966430664
2020-02-28,97.41000366210938
2019-08-08,102.81999969482422
2019-06-05,99.2300033569336
2018-07-20,94.63999938964844
2018-08-21,97.37000274658203
2018-10-24,94.16000366210938
2019-04-02,103.62999725341797
2019-03-01,98.41999816894531
2019-01-28,102.6500015258789
2018-12-27,105.19999694824219
2019-09-09,103.2699966430664
2020-03-02,108.11000061035156
2020-05-20,106.3499984741211
2019-12-17,105.08999633789062
2020-03-05,110.69999694824219
2019-02-12,102.52999877929688
2019-01-11,100.79000091552734
2018-12-10,102.31999969482422
2019-08-23,101.33000183105469
2018-11-08,104.41000366210938
2019-07-22,105.55000305175781
2019-06-20,107.1500015258789
2018-09-05,104.86000061035156
2019-04-17,101.97000122070312
2019-09-24,100.0999984741211
2019-12-20,100.75
2020-05-26,101.7699966430664
2019-04-30,96.55000305175781
2019-12-23,96.37999725341797
2020-03-11,97.33000183105469
2020-05-29,96.77999877929688
2019-12-26,96.37000274658203
2020-06-01,96.44000244140625
2019-05-02,94.88999938964844
2019-02-27,95.11000061035156
2018-11-23,98.5199966430664
2019-08-06,96.30000305175781
2018-07-18,99.41000366210938
2018-09-20,97.77999877929688
2018-10-22,98.33000183105469
2019-07-05,97.5999984741211
2019-06-03,99.18000030517578
2019-10-09,101.68000030517578
2019-10-11,102.77999877929688
2020-03-17,102.94999694824219
2020-06-04,103.25
2019-10-14,104.76000213623047
2020-03-20,104.22000122070312
2018-11-06,104.52999877929688
2019-06-18,106.02999877929688
2019-05-17,104.31999969482422
2019-04-15,103.73999786376953
2019-03-14,99.2699966430664
2019-01-09,100.43000030517578
2018-08-02,101.08000183105469
2018-10-05,102.26000213623047
2019-08-21,101.18000030517578
2019-10-17,101.44999694824219
2020-03-23,99.72000122070312
2020-06-10,100.12000274658203
2019-02-25,98.83999633789062
2020-01-07,98.95999908447266
2020-03-26,97.06999969482422
2019-10-23,97.45999908447266
