Dates,HST
2020-05-21,16.270000457763672
2019-05-14,16.229999542236328
2018-08-31,15.779999732971191
2018-07-30,15.510000228881836
2018-10-02,15.59000015258789
2019-04-12,15.949999809265137
2019-03-11,15.869999885559082
2019-02-07,15.869999885559082
2019-07-17,15.819999694824219
2019-09-19,15.649999618530273
2019-10-21,15.710000038146973
2019-12-18,15.6899995803833
2020-03-06,15.710000038146973
2019-10-03,15.9399995803833
2020-03-09,15.930000305175781
2020-05-27,15.819999694824219
2019-12-24,16.15999984741211
2020-03-12,16.3700008392334
2018-12-20,16.610000610351562
2019-08-01,16.59000015258789
2018-08-14,17.1299991607666
2018-07-13,17.209999084472656
2018-10-17,16.950000762939453
2019-05-29,17.200000762939453
2019-03-26,17.209999084472656
2019-02-22,17.209999084472656
2019-10-04,17.18000030517578
2019-11-05,17.219999313354492
2019-12-27,17.170000076293945
2020-06-02,17.040000915527344
2019-12-30,17.010000228881836
2020-03-18,17.049999237060547
2020-06-05,16.84000015258789
2019-07-15,16.719999313354492
2018-12-03,17.1299991607666
2019-06-13,16.969999313354492
2019-01-04,16.579999923706055
2018-08-29,16.31999969482422
2019-02-05,16.5
2018-11-01,16.559999465942383
2019-08-16,16.43000030517578
2019-04-10,16.360000610351562
2019-09-17,16.43000030517578
2019-10-15,16.6299991607666
2020-01-02,16.15999984741211
2020-06-08,16.299999237060547
2019-10-18,16.229999542236328
2020-03-24,16.280000686645508
2020-06-11,16.260000228881836
2020-01-08,16.489999771118164
2019-04-25,16.600000381469727
2019-07-30,16.729999542236328
2019-02-20,16.690000534057617
2018-07-11,16.579999923706055
2018-09-13,16.670000076293945
2018-10-15,16.59000015258789
2019-06-28,16.3799991607666
2018-12-18,16.350000381469727
2018-11-16,16.469999313354492
2019-10-02,16.809999465942383
2020-03-27,17.1299991607666
2020-01-10,17.31999969482422
2019-10-24,16.940000534057617
2020-03-30,16.770000457763672
2020-06-17,16.81999969482422
2020-01-14,16.780000686645508
2020-04-02,16.65999984741211
2019-01-02,16.799999237060547
2019-08-14,17.06999969482422
2018-10-30,17.040000915527344
2019-06-11,17.149999618530273
2019-05-10,16.790000915527344
2019-04-08,16.610000610351562
2018-08-27,16.719999313354492
2018-07-26,16.920000076293945
2018-09-28,17.1299991607666
2019-03-07,17.399999618530273
2019-10-30,17.469999313354492
2020-01-17,17.440000534057617
2020-06-23,17.299999237060547
2020-04-08,17.479999542236328
2020-06-26,17.549999237060547
2019-03-22,17.799999237060547
2019-01-17,17.84000015258789
2019-08-29,17.799999237060547
2018-11-14,17.770000457763672
2019-06-26,17.459999084472656
2018-09-11,17.75
2018-07-09,17.920000076293945
2018-08-10,18.15999984741211
2019-04-23,18.260000228881836
2019-09-30,18.40999984741211
2020-01-23,18.56999969482422
2019-11-08,18.579999923706055
2020-04-14,18.6200008392334
2019-11-11,18.670000076293945
2020-01-29,18.739999771118164
2020-04-17,18.579999923706055
2018-07-24,18.549999237060547
2018-09-26,18.1299991607666
2019-05-08,17.93000030517578
2019-03-05,17.530000686645508
2019-02-01,17.3700008392334
2018-12-31,17.510000228881836
2018-11-29,17.389999389648438
2019-08-12,17.31999969482422
2019-07-11,17.469999313354492
2019-09-13,17.530000686645508
2019-11-14,17.579999923706055
2020-04-20,17.709999084472656
2020-02-04,17.84000015258789
2020-04-23,17.489999771118164
2018-12-14,17.5
2019-08-27,17.270000457763672
2018-08-08,16.829999923706055
2018-10-11,16.5
2018-11-12,16.59000015258789
2019-07-26,16.770000457763672
2019-06-24,16.3799991607666
2019-05-23,16.270000457763672
2019-03-20,16.299999237060547
2019-01-15,16.549999237060547
2019-11-20,16.93000030517578
2020-02-07,16.920000076293945
2020-02-10,16.610000610351562
2020-04-29,16.559999465942383
2019-11-26,16.799999237060547
2020-02-13,17.0
2019-01-30,16.860000610351562
2018-08-23,16.829999923706055
2018-09-24,16.739999771118164
2018-11-27,16.700000762939453
2018-10-26,16.68000030517578
2019-07-09,16.959999084472656
2019-06-07,16.309999465942383
2019-05-06,15.390000343322754
2019-04-04,14.890000343322754
2019-09-11,14.289999961853027
2019-11-29,14.319999694824219
2020-05-05,14.0600004196167
2019-12-02,14.079999923706055
2020-02-19,13.880000114440918
2020-05-08,13.029999732971191
2019-05-21,12.569999694824219
2019-03-18,11.920000076293945
2018-09-07,11.979999542236328
2018-08-06,11.4399995803833
2018-10-09,9.949999809265137
2019-02-14,9.729999542236328
2018-12-12,8.979999542236328
2019-07-24,7.860000133514404
2019-09-26,8.260000228881836
2019-10-28,8.729999542236328
2019-12-05,9.75
2020-05-11,10.25
2019-07-03,10.3100004196167
2020-02-25,10.5600004196167
2020-05-14,11.989999771118164
2020-02-28,10.8100004196167
2019-08-08,10.40999984741211
2019-06-05,10.630000114440918
2018-07-20,10.039999961853027
2018-08-21,9.380000114440918
2018-10-24,8.829999923706055
2019-04-02,9.670000076293945
2019-03-01,10.539999961853027
2019-01-28,10.65999984741211
2018-12-27,11.5
2019-09-09,11.199999809265137
2020-03-02,11.3100004196167
2020-05-20,10.569999694824219
2019-12-17,10.770000457763672
2020-03-05,11.25
2019-02-12,10.800000190734863
2019-01-11,10.350000381469727
2018-12-10,10.470000267028809
2019-08-23,10.630000114440918
2018-11-08,10.8100004196167
2019-07-22,11.079999923706055
2019-06-20,11.539999961853027
2018-09-05,11.979999542236328
2019-04-17,11.890000343322754
2019-09-24,11.34000015258789
2019-12-20,10.920000076293945
2020-05-26,10.920000076293945
2019-04-30,10.510000228881836
2019-12-23,10.739999771118164
2020-03-11,10.720000267028809
2020-05-29,10.140000343322754
2019-12-26,9.819999694824219
2020-06-01,9.359999656677246
2019-05-02,9.0600004196167
2019-02-27,9.550000190734863
2018-11-23,10.59000015258789
2019-08-06,11.359999656677246
2018-07-18,11.399999618530273
2018-09-20,11.329999923706055
2018-10-22,10.9399995803833
2019-07-05,11.859999656677246
2019-06-03,12.270000457763672
2019-10-09,11.880000114440918
2019-10-11,11.539999961853027
2020-03-17,11.8100004196167
2020-06-04,12.229999542236328
2019-10-14,12.380000114440918
2020-03-20,12.430000305175781
2018-11-06,13.859999656677246
2019-06-18,14.470000267028809
2019-05-17,13.979999542236328
2019-04-15,13.09000015258789
2019-03-14,11.859999656677246
2019-01-09,12.15999984741211
2018-08-02,11.899999618530273
2018-10-05,12.25
2019-08-21,12.170000076293945
2019-10-17,12.039999961853027
2020-03-23,11.489999771118164
2020-06-10,11.0600004196167
2019-02-25,11.180000305175781
2020-01-07,10.489999771118164
2020-03-26,10.539999961853027
2019-10-23,10.550000190734863
