Dates,HST
2019-04-16,18.850000381469727
2019-03-15,18.889999389648438
2019-02-11,19.280000686645508
2019-01-10,19.170000076293945
2019-08-22,19.139999389648438
2018-11-07,19.09000015258789
2018-08-03,19.15999984741211
2018-09-04,18.93000030517578
2019-06-19,19.280000686645508
2019-09-23,19.31999969482422
2019-11-18,18.799999237060547
2020-02-05,18.6200008392334
2020-04-24,18.100000381469727
2019-03-29,18.139999389648438
2019-11-21,18.149999618530273
2020-04-27,18.260000228881836
2020-02-11,18.190000534057617
2020-04-30,18.209999084472656
2019-05-01,18.459999084472656
2019-02-26,18.600000381469727
2019-01-25,18.59000015258789
2018-12-24,18.43000030517578
2019-09-06,18.5
2018-07-17,18.34000015258789
2018-09-19,18.639999389648438
2019-08-05,18.649999618530273
2019-10-08,18.700000762939453
2019-12-11,18.59000015258789
2019-11-27,18.170000076293945
2020-02-14,18.010000228881836
2020-05-06,17.84000015258789
2019-01-08,17.770000457763672
2018-12-07,18.040000915527344
2019-08-20,18.360000610351562
2018-11-05,18.149999618530273
2019-07-19,18.280000686645508
2018-10-04,18.329999923706055
2019-06-17,18.350000381469727
2019-05-16,18.200000762939453
2018-08-01,18.25
2019-03-13,18.34000015258789
2019-12-03,18.200000762939453
2020-02-20,18.18000030517578
2019-12-06,18.1200008392334
2020-05-12,18.260000228881836
2019-12-09,17.860000610351562
2020-02-26,17.809999465942383
2020-05-15,17.59000015258789
2019-03-28,17.610000610351562
2018-09-17,17.829999923706055
2018-08-16,17.860000610351562
2018-10-19,17.729999542236328
2019-04-29,17.68000030517578
2019-01-23,17.43000030517578
2019-09-04,17.68000030517578
2018-11-20,17.43000030517578
2019-07-02,17.049999237060547
2019-05-31,16.93000030517578
2019-12-12,16.760000228881836
2020-05-18,16.479999542236328
2019-09-27,16.65999984741211
2020-03-03,16.75
2020-05-21,16.5
2019-05-14,16.260000228881836
2018-08-31,16.31999969482422
2018-07-30,15.800000190734863
2018-10-02,15.65999984741211
2019-04-12,16.040000915527344
2019-03-11,15.930000305175781
2019-02-07,16.09000015258789
2019-07-17,15.90999984741211
2019-09-19,16.020000457763672
2019-10-21,15.800000190734863
2019-12-18,15.84000015258789
2020-03-06,15.720000267028809
2019-10-03,15.9399995803833
2020-03-09,16.010000228881836
2020-05-27,15.90999984741211
2019-12-24,16.15999984741211
2020-03-12,16.43000030517578
2018-12-20,16.700000762939453
2019-08-01,16.68000030517578
2018-08-14,17.1299991607666
2018-07-13,17.5
2018-10-17,17.459999084472656
2019-05-29,17.209999084472656
2019-03-26,17.219999313354492
2019-02-22,17.3799991607666
2019-10-04,17.280000686645508
2019-11-05,17.329999923706055
2019-12-27,17.299999237060547
2020-06-02,17.040000915527344
2019-12-30,17.290000915527344
2020-03-18,17.1299991607666
2020-06-05,17.110000610351562
2019-07-15,16.799999237060547
2018-12-03,17.139999389648438
2019-06-13,17.3700008392334
2019-01-04,16.8700008392334
2018-08-29,16.549999237060547
2019-02-05,16.670000076293945
2018-11-01,16.610000610351562
2019-08-16,16.719999313354492
2019-04-10,16.530000686645508
2019-09-17,16.520000457763672
2019-10-15,16.690000534057617
2020-01-02,16.59000015258789
2020-06-08,16.3799991607666
2019-10-18,16.350000381469727
2020-03-24,16.420000076293945
2020-06-11,16.3700008392334
2020-01-08,16.520000457763672
2019-04-25,16.790000915527344
2019-07-30,16.809999465942383
2019-02-20,16.899999618530273
2018-07-11,16.65999984741211
2018-09-13,16.790000915527344
2018-10-15,16.649999618530273
2019-06-28,16.559999465942383
2018-12-18,16.6299991607666
2018-11-16,16.479999542236328
2019-10-02,16.850000381469727
2020-03-27,17.149999618530273
2020-01-10,17.489999771118164
2019-10-24,17.450000762939453
2020-03-30,16.899999618530273
2020-06-17,17.010000228881836
2020-01-14,16.969999313354492
2020-04-02,16.700000762939453
2019-01-02,16.850000381469727
2019-08-14,17.110000610351562
2018-10-30,17.149999618530273
2019-06-11,17.329999923706055
2019-05-10,17.09000015258789
2019-04-08,16.770000457763672
2018-08-27,16.829999923706055
2018-07-26,16.959999084472656
2018-09-28,17.209999084472656
2019-03-07,17.459999084472656
2019-10-30,17.700000762939453
2020-01-17,17.530000686645508
2020-06-23,17.3700008392334
2020-04-08,17.489999771118164
2020-06-26,17.65999984741211
2019-03-22,17.8799991607666
2019-01-17,17.940000534057617
2019-08-29,17.81999969482422
2018-11-14,17.940000534057617
2019-06-26,17.510000228881836
2018-09-11,17.90999984741211
2018-07-09,18.079999923706055
2018-08-10,18.34000015258789
2019-04-23,18.360000610351562
2019-09-30,18.5
2020-01-23,18.68000030517578
2019-11-08,18.719999313354492
2020-04-14,18.670000076293945
2019-11-11,18.75
2020-01-29,18.899999618530273
2020-04-17,18.639999389648438
2018-07-24,18.59000015258789
2018-09-26,18.649999618530273
2019-05-08,17.940000534057617
2019-03-05,17.93000030517578
2019-02-01,17.56999969482422
2018-12-31,17.540000915527344
2018-11-29,17.6200008392334
2019-08-12,17.440000534057617
2019-07-11,17.520000457763672
2019-09-13,17.690000534057617
2019-11-14,17.639999389648438
2020-04-20,17.729999542236328
2020-02-04,17.920000076293945
2020-04-23,17.829999923706055
2018-12-14,17.610000610351562
2019-08-27,17.479999542236328
2018-08-08,17.43000030517578
2018-10-11,16.649999618530273
2018-11-12,16.770000457763672
2019-07-26,16.950000762939453
2019-06-24,16.610000610351562
2019-05-23,16.489999771118164
2019-03-20,16.3799991607666
2019-01-15,16.549999237060547
2019-11-20,16.950000762939453
2020-02-07,17.200000762939453
2020-02-10,16.84000015258789
2020-04-29,16.700000762939453
2019-11-26,16.84000015258789
2020-02-13,17.030000686645508
2019-01-30,16.969999313354492
2018-08-23,16.920000076293945
2018-09-24,16.81999969482422
2018-11-27,16.899999618530273
2018-10-26,17.329999923706055
2019-07-09,17.100000381469727
2019-06-07,16.940000534057617
2019-05-06,16.510000228881836
2019-04-04,15.470000267028809
2019-09-11,14.550000190734863
2019-11-29,14.40999984741211
2020-05-05,14.579999923706055
2019-12-02,14.930000305175781
2020-02-19,14.420000076293945
2020-05-08,13.90999984741211
2019-05-21,12.680000305175781
2019-03-18,12.479999542236328
2018-09-07,12.619999885559082
2018-08-06,12.25
2018-10-09,10.5
2019-02-14,11.119999885559082
2018-12-12,10.149999618530273
2019-07-24,9.770000457763672
2019-09-26,9.3100004196167
2019-10-28,9.170000076293945
2019-12-05,10.5600004196167
2020-05-11,10.539999961853027
2019-07-03,11.430000305175781
2020-02-25,11.350000381469727
2020-05-14,12.350000381469727
2020-02-28,11.789999961853027
2019-08-08,11.369999885559082
2019-06-05,11.380000114440918
2018-07-20,10.260000228881836
2018-08-21,10.109999656677246
2018-10-24,9.40999984741211
2019-04-02,9.899999618530273
2019-03-01,11.350000381469727
2019-01-28,10.899999618530273
2018-12-27,11.819999694824219
2019-09-09,11.920000076293945
2020-03-02,11.760000228881836
2020-05-20,10.899999618530273
2019-12-17,11.199999809265137
2020-03-05,11.449999809265137
2019-02-12,11.0600004196167
2019-01-11,10.390000343322754
2018-12-10,10.84000015258789
2019-08-23,11.010000228881836
2018-11-08,11.180000305175781
2019-07-22,11.260000228881836
2019-06-20,11.920000076293945
2018-09-05,12.130000114440918
2019-04-17,12.329999923706055
2019-09-24,11.859999656677246
2019-12-20,11.199999809265137
2020-05-26,11.350000381469727
2019-04-30,11.050000190734863
2019-12-23,10.739999771118164
2020-03-11,11.25
2020-05-29,10.779999732971191
2019-12-26,10.1899995803833
2020-06-01,9.680000305175781
2019-05-02,9.130000114440918
2019-02-27,9.880000114440918
2018-11-23,10.630000114440918
2019-08-06,11.640000343322754
2018-07-18,11.710000038146973
2018-09-20,11.390000343322754
2018-10-22,11.430000305175781
2019-07-05,12.220000267028809
2019-06-03,12.569999694824219
2019-10-09,12.640000343322754
2019-10-11,11.8100004196167
2020-03-17,11.859999656677246
2020-06-04,12.430000305175781
2019-10-14,12.5
2020-03-20,12.569999694824219
2018-11-06,14.15999984741211
2019-06-18,14.479999542236328
2019-05-17,14.239999771118164
2019-04-15,14.260000228881836
2019-03-14,12.0600004196167
2019-01-09,12.819999694824219
2018-08-02,12.0
2018-10-05,13.170000076293945
2019-08-21,12.869999885559082
2019-10-17,12.100000381469727
2020-03-23,12.359999656677246
2020-06-10,11.520000457763672
2019-02-25,11.470000267028809
2020-01-07,10.970000267028809
2020-03-26,10.779999732971191
2019-10-23,10.739999771118164
