Dates,PSX
2020-06-02,101.15852355957031
2019-12-30,100.53755950927734
2020-03-18,101.93473052978516
2020-06-05,101.44960021972656
2019-07-15,100.57638549804688
2018-12-03,99.35385131835938
2019-06-13,98.02461242675781
2019-01-04,95.3176040649414
2018-08-29,95.92887115478516
2019-02-05,97.85966491699219
2018-11-01,98.34478759765625
2019-08-16,97.82086181640625
2019-04-10,99.6546401977539
2019-09-17,103.42891693115234
2019-10-15,103.36100006103516
2020-01-02,103.47743225097656
2020-06-08,104.10809326171875
2019-10-18,103.09902954101562
2020-03-24,104.02076721191406
2020-06-11,104.01106262207031
2020-01-08,104.98131561279297
2019-04-25,105.53436279296875
2019-07-30,105.75752258300781
2019-02-20,107.33903503417969
2018-07-11,111.01628875732422
2018-09-13,113.7621078491211
2018-10-15,115.4212417602539
2019-06-28,112.98589324951172
2018-12-18,113.34489440917969
2018-11-16,114.87789916992188
2019-10-02,115.01372528076172
2020-03-27,115.38243103027344
2020-01-10,114.89730072021484
2019-10-24,116.01309204101562
2020-03-30,116.13922119140625
2020-06-17,114.88760375976562
2020-01-14,114.58682250976562
2020-04-02,114.9070053100586
2019-01-02,115.886962890625
2019-08-14,115.71098327636719
2018-10-30,115.99449920654297
2019-06-11,114.79202270507812
2019-05-10,113.46246337890625
2019-04-08,115.72077178955078
2018-08-27,114.01970672607422
2018-07-26,112.83678436279297
2018-09-28,111.77118682861328
2019-03-07,112.12313079833984
2019-10-30,112.15245819091797
2020-01-17,111.77118682861328
2020-06-23,110.22654724121094
2020-04-08,110.05057525634766
2020-06-26,110.02124786376953
2019-03-22,111.01841735839844
2019-01-17,109.45423126220703
2019-08-29,109.42489624023438
2018-11-14,109.69862365722656
2019-06-26,111.18460845947266
2018-09-11,110.46117401123047
2018-07-09,111.58543395996094
2018-08-10,110.50027465820312
2019-04-23,110.51005554199219
2019-09-30,110.28520202636719
2020-01-23,110.8131103515625
2019-11-08,110.14833068847656
2020-04-14,110.66647338867188
2019-11-11,109.55198669433594
2020-01-29,108.12466430664062
2020-04-17,107.89981842041016
2018-07-24,108.91654205322266
2018-09-26,109.68885040283203
2019-05-08,106.0618896484375
2019-03-05,105.39710998535156
2019-02-01,105.71971893310547
2018-12-31,101.77013397216797
2018-11-29,103.2561264038086
2019-08-12,102.52291107177734
2019-07-11,102.94328308105469
2019-09-13,103.99911499023438
2019-11-14,102.5424575805664
2020-04-20,101.46707916259766
2020-02-04,100.99781799316406
2020-04-23,100.04953002929688
2018-12-14,99.58027648925781
2019-08-27,99.79534912109375
2018-08-08,98.07473754882812
2018-10-11,94.7508316040039
2018-11-12,94.52598571777344
2019-07-26,93.6559066772461
2019-06-24,94.25225067138672
2019-05-23,89.32505798339844
2019-03-20,86.97876739501953
2019-01-15,86.73436737060547
2019-11-20,90.5666275024414
2020-02-07,88.2007827758789
2020-02-10,88.30833435058594
2020-04-29,88.23989868164062
2019-11-26,88.24966430664062
2020-02-13,89.1001968383789
2019-01-30,88.31809997558594
2018-08-23,88.34773254394531
2018-09-24,86.89616394042969
2018-11-27,87.25164794921875
2018-10-26,89.05870056152344
2019-07-09,88.13048553466797
2019-06-07,85.47422790527344
2019-05-06,81.7712631225586
2019-04-04,79.32238006591797
2019-09-11,73.3285140991211
2019-11-29,73.92098999023438
2020-05-05,74.16785430908203
2019-12-02,71.94607543945312
2020-02-19,73.6938705444336
2020-05-08,71.07711791992188
2019-05-21,68.43073272705078
2019-03-18,61.3111686706543
2018-09-07,62.56523895263672
2018-08-06,54.45822525024414
2018-10-09,45.8179817199707
2019-02-14,53.678131103515625
2018-12-12,47.66452407836914
2019-07-24,46.084590911865234
2019-09-26,42.43100357055664
2019-10-28,45.10700988769531
2019-12-05,47.7435188293457
2020-05-11,41.562042236328125
2019-07-03,45.00826644897461
2020-02-25,49.86655044555664
2020-05-14,53.70775604248047
2020-02-28,51.663719177246094
2019-08-08,53.48064041137695
2019-06-05,52.9770393371582
2018-07-20,48.88896560668945
2018-08-21,51.07124710083008
2018-10-24,50.97249984741211
2019-04-02,56.699745178222656
2019-03-01,57.89457321166992
2019-01-28,62.90097427368164
2018-12-27,60.748321533203125
2019-09-09,60.787818908691406
2020-03-02,60.30396270751953
2020-05-20,55.76166534423828
2019-12-17,52.858543395996094
2020-03-05,58.78327941894531
2019-02-12,57.390968322753906
2019-01-11,56.0875244140625
2018-12-10,57.45021438598633
2019-08-23,59.21776580810547
2018-11-08,59.77073669433594
2019-07-22,62.69361114501953
2019-06-20,66.49531555175781
2018-09-05,72.57804870605469
2019-04-17,72.25218963623047
2019-09-24,65.5276107788086
2019-12-20,72.55830383300781
2020-05-26,74.25672149658203
2019-04-30,71.00799560546875
2019-12-23,72.39042663574219
2020-03-11,76.09339141845703
2020-05-29,75.70828247070312
2019-12-26,72.60767364501953
2020-06-01,70.13903045654297
2019-05-02,70.8499984741211
2019-02-27,70.93000030517578
2018-11-23,76.27999877929688
2019-08-06,75.22000122070312
2018-07-18,78.25
2018-09-20,77.08999633789062
2018-10-22,76.45999908447266
2019-07-05,78.97000122070312
2019-06-03,81.7300033569336
2019-10-09,78.55999755859375
2019-10-11,78.26000213623047
2020-03-17,78.83000183105469
2020-06-04,81.56999969482422
2019-10-14,83.7300033569336
2020-03-20,83.12999725341797
2018-11-06,87.4000015258789
2019-06-18,89.7300033569336
2019-05-17,85.66999816894531
2019-04-15,84.33000183105469
2019-03-14,75.0
2019-01-09,77.26000213623047
2018-08-02,75.5999984741211
2018-10-05,77.04000091552734
2019-08-21,72.87999725341797
2019-10-17,76.23999786376953
2020-03-23,74.69999694824219
2020-06-10,74.4000015258789
2019-02-25,74.69999694824219
2020-01-07,69.98999786376953
2020-03-26,70.06999969482422
2019-10-23,68.06999969482422
