Dates,PNR
2019-04-09,38.11000061035156
2019-03-08,38.029998779296875
2019-02-04,36.060001373291016
2018-07-27,38.060001373291016
2018-08-28,38.18000030517578
2019-01-03,38.22999954223633
2019-08-15,38.65999984741211
2018-10-31,39.09000015258789
2019-09-16,39.93000030517578
2020-02-18,40.099998474121094
2020-05-07,41.06999969482422
2018-08-17,41.47999954223633
2019-12-04,41.630001068115234
2020-02-21,42.27000045776367
2018-12-17,42.88999938964844
2019-08-30,42.18000030517578
2018-11-15,41.70000076293945
2019-07-29,41.689998626708984
2019-06-27,41.560001373291016
2019-04-24,41.380001068115234
2018-07-10,42.099998474121094
2018-09-12,41.90999984741211
2019-02-19,41.27000045776367
2019-01-18,41.43000030517578
2020-02-24,41.20000076293945
2020-05-13,41.369998931884766
2019-12-10,41.16999816894531
2020-02-27,41.43000030517578
2019-12-13,42.34000015258789
2020-05-19,42.18000030517578
2019-03-06,42.45000076293945
2018-11-30,40.540000915527344
2019-08-13,38.709999084472656
2019-07-12,39.619998931884766
2019-06-10,38.810001373291016
2019-05-09,39.599998474121094
2018-07-25,39.560001373291016
2018-09-27,39.560001373291016
2018-10-29,38.939998626708984
2019-10-16,38.06999969482422
2019-12-16,38.220001220703125
2020-03-04,37.75
2020-05-22,37.2400016784668
2019-10-01,36.68000030517578
2019-12-19,35.779998779296875
2018-09-10,35.29999923706055
2019-05-24,36.119998931884766
2018-08-09,37.09000015258789
2019-04-22,37.38999938964844
2019-03-21,36.86000061035156
2019-01-16,36.58000183105469
2019-08-28,36.83000183105469
2018-11-13,37.970001220703125
2018-10-12,38.619998931884766
2019-06-25,39.7599983215332
2020-03-10,39.81999969482422
2020-05-28,39.869998931884766
2019-10-07,40.02000045776367
2020-03-13,39.91999816894531
2019-10-10,40.09000015258789
2020-03-16,39.869998931884766
2020-06-03,40.540000915527344
2018-11-28,39.86000061035156
2018-09-25,39.810001373291016
2018-07-23,40.02000045776367
2018-08-24,40.65999984741211
2019-07-10,40.33000183105469
2019-05-07,40.90999984741211
2019-04-05,40.81999969482422
2019-03-04,40.4900016784668
2019-01-31,40.93000030517578
2019-09-12,40.68000030517578
2019-12-31,41.04999923706055
2020-03-19,41.349998474121094
2020-01-03,40.58000183105469
2020-06-09,40.45000076293945
2019-02-15,40.959999084472656
2019-01-14,41.369998931884766
2018-07-06,41.91999816894531
2018-08-07,41.77000045776367
2018-10-10,42.119998931884766
2018-12-13,42.279998779296875
2019-08-26,42.41999816894531
2019-07-25,42.33000183105469
2019-05-22,42.529998779296875
2019-03-19,42.560001373291016
2020-01-06,42.97999954223633
2020-03-25,42.68000030517578
2020-06-12,42.5
2019-10-22,42.439998626708984
2020-01-09,42.439998626708984
2020-06-15,42.529998779296875
2019-10-25,42.22999954223633
2020-03-31,41.5099983215332
2020-06-18,41.20000076293945
2019-04-03,41.61000061035156
2018-08-22,42.400001525878906
2018-10-25,42.58000183105469
2019-01-29,42.43000030517578
2018-12-28,42.52000045776367
2018-11-26,42.63999938964844
2019-08-09,43.4900016784668
2019-07-08,42.810001373291016
2019-06-06,43.0099983215332
2019-09-10,42.189998626708984
2020-01-15,42.2599983215332
2020-04-03,43.2599983215332
2019-10-31,43.099998474121094
2020-04-06,43.56999969482422
2020-06-24,44.11000061035156
2018-11-09,44.84000015258789
2019-07-23,44.88999938964844
2019-06-21,44.7599983215332
2019-05-20,44.7400016784668
2019-04-18,45.040000915527344
2018-09-06,44.91999816894531
2018-10-08,38.5
2019-02-13,38.81999969482422
2018-12-11,38.9900016784668
2019-09-25,39.66999816894531
2020-01-21,39.630001068115234
2020-04-09,39.75
2019-11-06,37.72999954223633
2020-01-24,37.43000030517578
2020-01-27,37.52000045776367
2020-04-15,37.7599983215332
2018-12-26,37.869998931884766
2019-08-07,37.31999969482422
2019-06-04,37.33000183105469
2018-09-21,38.470001220703125
2018-07-19,38.369998931884766
2018-08-20,38.7599983215332
2018-10-23,38.43000030517578
2019-05-03,39.0
2019-04-01,38.52000045776367
2019-02-28,37.540000915527344
2019-11-12,37.380001068115234
2020-01-30,36.9900016784668
2019-11-15,37.060001373291016
2020-04-21,36.650001525878906
2019-04-16,36.369998931884766
2019-03-15,36.33000183105469
2019-02-11,36.56999969482422
2019-01-10,35.93000030517578
2019-08-22,35.5099983215332
2018-11-07,35.90999984741211
2018-08-03,36.099998474121094
2018-09-04,35.279998779296875
2019-06-19,35.65999984741211
2019-09-23,35.33000183105469
2019-11-18,35.150001525878906
2020-02-05,35.2599983215332
2020-04-24,34.720001220703125
2019-03-29,34.83000183105469
2019-11-21,35.75
2020-04-27,35.95000076293945
2020-02-11,35.790000915527344
2020-04-30,35.97999954223633
2019-05-01,36.20000076293945
2019-02-26,35.45000076293945
2019-01-25,35.099998474121094
2018-12-24,35.5
2019-09-06,35.380001068115234
2018-07-17,35.58000183105469
2018-09-19,35.880001068115234
2019-08-05,35.9900016784668
2019-10-08,36.63999938964844
2019-12-11,36.61000061035156
2019-11-27,36.5099983215332
2020-02-14,36.400001525878906
2020-05-06,36.16999816894531
2019-01-08,36.13999938964844
2018-12-07,36.31999969482422
2019-08-20,37.040000915527344
2018-11-05,37.08000183105469
2019-07-19,37.58000183105469
2018-10-04,37.47999954223633
2019-06-17,37.650001525878906
2019-05-16,36.869998931884766
2018-08-01,36.810001373291016
2019-03-13,36.58000183105469
2019-12-03,37.16999816894531
2020-02-20,37.58000183105469
2019-12-06,37.84000015258789
2020-05-12,37.63999938964844
2019-12-09,36.939998626708984
2020-02-26,36.61000061035156
2020-05-15,37.40999984741211
2019-03-28,38.119998931884766
2018-09-17,38.970001220703125
2018-08-16,38.849998474121094
2018-10-19,38.75
2019-04-29,38.849998474121094
2019-01-23,38.560001373291016
2019-09-04,38.61000061035156
2018-11-20,38.400001525878906
2019-07-02,37.22999954223633
2019-05-31,35.849998474121094
2019-12-12,35.880001068115234
2020-05-18,35.65999984741211
2019-09-27,36.779998779296875
2020-03-03,36.540000915527344
2020-05-21,36.310001373291016
2019-05-14,36.119998931884766
2018-08-31,35.54999923706055
2018-07-30,35.15999984741211
2018-10-02,35.540000915527344
2019-04-12,36.540000915527344
2019-03-11,36.2599983215332
2019-02-07,36.41999816894531
2019-07-17,36.310001373291016
2019-09-19,34.97999954223633
2019-10-21,34.84000015258789
2019-12-18,34.689998626708984
2020-03-06,34.5
2019-10-03,35.59000015258789
2020-03-09,35.790000915527344
2020-05-27,34.720001220703125
2019-12-24,35.18000030517578
2020-03-12,36.02000045776367
2018-12-20,36.209999084472656
2019-08-01,36.33000183105469
2018-08-14,36.880001068115234
2018-07-13,37.400001525878906
2018-10-17,37.529998779296875
2019-05-29,37.59000015258789
2019-03-26,37.56999969482422
2019-02-22,37.0
2019-10-04,37.7599983215332
2019-11-05,37.56999969482422
2019-12-27,36.540000915527344
2020-06-02,36.2599983215332
2019-12-30,36.63999938964844
2020-03-18,36.709999084472656
2020-06-05,37.040000915527344
2019-07-15,37.290000915527344
2018-12-03,37.56999969482422
2019-06-13,36.619998931884766
2019-01-04,35.4900016784668
2018-08-29,35.0099983215332
2019-02-05,35.95000076293945
2018-11-01,36.099998474121094
2019-08-16,35.150001525878906
2019-04-10,35.04999923706055
2019-09-17,35.540000915527344
2019-10-15,36.68000030517578
2020-01-02,36.84000015258789
2020-06-08,37.130001068115234
2019-10-18,37.619998931884766
2020-03-24,37.95000076293945
2020-06-11,38.2400016784668
2020-01-08,38.790000915527344
2019-04-25,38.77000045776367
2019-07-30,39.689998626708984
2019-02-20,41.369998931884766
2018-07-11,41.20000076293945
2018-09-13,41.22999954223633
2018-10-15,41.27000045776367
2019-06-28,41.52000045776367
2018-12-18,40.900001525878906
2018-11-16,41.810001373291016
2019-10-02,42.4900016784668
2020-03-27,42.72999954223633
2020-01-10,42.689998626708984
2019-10-24,43.04999923706055
2020-03-30,42.95000076293945
2020-06-17,42.81999969482422
2020-01-14,42.939998626708984
2020-04-02,42.66999816894531
2019-01-02,42.810001373291016
2019-08-14,43.209999084472656
2018-10-30,43.060001373291016
2019-06-11,43.11000061035156
2019-05-10,42.959999084472656
2019-04-08,43.15999984741211
2018-08-27,43.20000076293945
2018-07-26,43.68000030517578
2018-09-28,43.84000015258789
2019-03-07,44.119998931884766
2019-10-30,44.150001525878906
2020-01-17,43.779998779296875
2020-06-23,43.150001525878906
2020-04-08,43.86000061035156
2020-06-26,43.93000030517578
2019-03-22,44.779998779296875
2019-01-17,44.939998626708984
2019-08-29,44.84000015258789
2018-11-14,45.09000015258789
2019-06-26,45.31999969482422
2018-09-11,45.56999969482422
2018-07-09,45.72999954223633
2018-08-10,45.130001068115234
2019-04-23,45.2599983215332
2019-09-30,45.33000183105469
2020-01-23,45.40999984741211
2019-11-08,45.400001525878906
2020-04-14,45.720001220703125
2019-11-11,45.560001373291016
2020-01-29,45.68000030517578
2020-04-17,45.540000915527344
2018-07-24,45.61000061035156
2018-09-26,45.79999923706055
2019-05-08,45.56999969482422
2019-03-05,45.36000061035156
2019-02-01,45.18000030517578
2018-12-31,45.16999816894531
2018-11-29,45.4900016784668
2019-08-12,45.119998931884766
2019-07-11,45.25
2019-09-13,45.47999954223633
2019-11-14,45.540000915527344
2020-04-20,46.34000015258789
2020-02-04,46.849998474121094
2020-04-23,46.5099983215332
2018-12-14,46.34000015258789
2019-08-27,45.599998474121094
2018-08-08,45.970001220703125
2018-10-11,44.650001525878906
2018-11-12,43.880001068115234
2019-07-26,43.650001525878906
2019-06-24,43.29999923706055
2019-05-23,42.77000045776367
2019-03-20,43.060001373291016
2019-01-15,43.869998931884766
2019-11-20,44.33000183105469
2020-02-07,44.08000183105469
2020-02-10,43.619998931884766
2020-04-29,43.29999923706055
2019-11-26,43.900001525878906
2020-02-13,44.18000030517578
2019-01-30,44.27000045776367
2018-08-23,44.040000915527344
2018-09-24,43.09000015258789
2018-11-27,43.47999954223633
2018-10-26,43.45000076293945
2019-07-09,43.79999923706055
2019-06-07,43.029998779296875
2019-05-06,42.369998931884766
2019-04-04,41.790000915527344
2019-09-11,39.61000061035156
2019-11-29,37.38999938964844
2020-05-05,39.040000915527344
2019-12-02,39.439998626708984
2020-02-19,39.7599983215332
2020-05-08,38.560001373291016
2019-05-21,37.18000030517578
2019-03-18,35.290000915527344
2018-09-07,35.7400016784668
2018-08-06,35.95000076293945
2018-10-09,33.15999984741211
2019-02-14,32.83000183105469
2018-12-12,30.229999542236328
2019-07-24,29.280000686645508
2019-09-26,24.360000610351562
2019-10-28,23.31999969482422
2019-12-05,23.59000015258789
2020-05-11,22.010000228881836
2019-07-03,23.799999237060547
2020-02-25,26.139999389648438
2020-05-14,29.020000457763672
2020-02-28,29.06999969482422
2019-08-08,29.059999465942383
2019-06-05,29.139999389648438
2018-07-20,27.020000457763672
2018-08-21,26.959999084472656
2018-10-24,27.469999313354492
2019-04-02,29.8700008392334
2019-03-01,31.260000228881836
2019-01-28,31.049999237060547
2018-12-27,32.529998779296875
2019-09-09,31.139999389648438
2020-03-02,31.8799991607666
2020-05-20,30.610000610351562
2019-12-17,29.579999923706055
2020-03-05,31.360000610351562
2019-02-12,30.559999465942383
2019-01-11,29.139999389648438
2018-12-10,29.25
2019-08-23,30.149999618530273
2018-11-08,30.559999465942383
2019-07-22,32.09000015258789
2019-06-20,33.79999923706055
2018-09-05,34.79999923706055
2019-04-17,34.43000030517578
2019-09-24,32.9900016784668
2019-12-20,33.0
2020-05-26,33.9900016784668
2019-04-30,33.459999084472656
2019-12-23,34.029998779296875
2020-03-11,34.52000045776367
2020-05-29,33.959999084472656
2019-12-26,33.22999954223633
2020-06-01,32.25
2019-05-02,31.5
2019-02-27,33.0099983215332
2018-11-23,34.90999984741211
2019-08-06,35.130001068115234
2018-07-18,35.650001525878906
2018-09-20,35.79999923706055
2018-10-22,36.08000183105469
2019-07-05,37.7400016784668
2019-06-03,39.83000183105469
2019-10-09,39.25
2019-10-11,38.68000030517578
2020-03-17,38.959999084472656
2020-06-04,38.869998931884766
2019-10-14,39.56999969482422
2020-03-20,39.84000015258789
2018-11-06,41.66999816894531
2019-06-18,41.720001220703125
2019-05-17,40.22999954223633
2019-04-15,39.20000076293945
2019-03-14,36.77000045776367
2019-01-09,36.43000030517578
2018-08-02,36.029998779296875
2018-10-05,38.099998474121094
2019-08-21,38.119998931884766
2019-10-17,37.72999954223633
2020-03-23,37.52000045776367
2020-06-10,37.279998779296875
2019-02-25,37.52000045776367
2020-01-07,35.790000915527344
2020-03-26,35.70000076293945
2019-10-23,35.61000061035156
