Dates,KSS
2018-11-14,48.18000030517578
2019-06-26,49.20000076293945
2018-09-11,49.540000915527344
2018-07-09,50.130001068115234
2018-08-10,50.7400016784668
2019-04-23,51.540000915527344
2019-09-30,50.79999923706055
2020-01-23,51.349998474121094
2019-11-08,51.04999923706055
2020-04-14,51.189998626708984
2019-11-11,51.400001525878906
2020-01-29,51.599998474121094
2020-04-17,51.130001068115234
2018-07-24,51.439998626708984
2018-09-26,51.29999923706055
2019-05-08,49.380001068115234
2019-03-05,50.58000183105469
2019-02-01,50.81999969482422
2018-12-31,50.54999923706055
2018-11-29,46.33000183105469
2019-08-12,47.060001373291016
2019-07-11,46.779998779296875
2019-09-13,46.900001525878906
2019-11-14,46.7599983215332
2020-04-20,47.040000915527344
2020-02-04,47.41999816894531
2020-04-23,46.86000061035156
2018-12-14,46.900001525878906
2019-08-27,46.459999084472656
2018-08-08,46.45000076293945
2018-10-11,45.189998626708984
2018-11-12,45.400001525878906
2019-07-26,45.619998931884766
2019-06-24,44.75
2019-05-23,44.41999816894531
2019-03-20,44.09000015258789
2019-01-15,44.04999923706055
2019-11-20,46.2599983215332
2020-02-07,46.470001220703125
2020-02-10,44.7599983215332
2020-04-29,44.52000045776367
2019-11-26,44.75
2020-02-13,45.70000076293945
2019-01-30,45.130001068115234
2018-08-23,44.720001220703125
2018-09-24,44.279998779296875
2018-11-27,44.33000183105469
2018-10-26,45.52000045776367
2019-07-09,45.029998779296875
2019-06-07,43.5099983215332
2019-05-06,43.560001373291016
2019-04-04,41.779998779296875
2019-09-11,40.849998474121094
2019-11-29,39.75
2020-05-05,39.20000076293945
2019-12-02,40.099998474121094
2020-02-19,37.77000045776367
2020-05-08,35.959999084472656
2019-05-21,35.97999954223633
2019-03-18,32.790000915527344
2018-09-07,34.209999084472656
2018-08-06,30.690000534057617
2018-10-09,25.5
2019-02-14,24.899999618530273
2018-12-12,22.079999923706055
2019-07-24,19.350000381469727
2019-09-26,16.479999542236328
2019-10-28,18.06999969482422
2019-12-05,17.600000381469727
2020-05-11,15.789999961853027
2019-07-03,16.84000015258789
2020-02-25,18.299999237060547
2020-05-14,18.889999389648438
2020-02-28,18.260000228881836
2019-08-08,17.540000915527344
2019-06-05,16.459999084472656
2018-07-20,13.920000076293945
2018-08-21,13.770000457763672
2018-10-24,11.989999771118164
2019-04-02,14.59000015258789
2019-03-01,18.6299991607666
2019-01-28,18.5
2018-12-27,21.280000686645508
2019-09-09,20.899999618530273
2020-03-02,20.329999923706055
2020-05-20,18.469999313354492
2019-12-17,18.079999923706055
2020-03-05,19.700000762939453
2019-02-12,18.309999465942383
2019-01-11,17.079999923706055
2018-12-10,17.200000762939453
2019-08-23,16.350000381469727
2018-11-08,16.450000762939453
2019-07-22,18.639999389648438
2019-06-20,20.950000762939453
2018-09-05,21.079999923706055
2019-04-17,19.639999389648438
2019-09-24,18.3799991607666
2019-12-20,17.940000534057617
2020-05-26,18.579999923706055
2019-04-30,17.399999618530273
2019-12-23,18.399999618530273
2020-03-11,18.920000076293945
2020-05-29,17.90999984741211
2019-12-26,18.219999313354492
2020-06-01,16.899999618530273
2019-05-02,17.299999237060547
2019-02-27,17.709999084472656
2018-11-23,19.329999923706055
2019-08-06,18.610000610351562
2018-07-18,17.760000228881836
2018-09-20,18.299999237060547
2018-10-22,18.350000381469727
2019-07-05,19.65999984741211
2019-06-03,22.309999465942383
2019-10-09,22.610000610351562
2019-10-11,19.729999542236328
2020-03-17,21.040000915527344
2020-06-04,21.459999084472656
2019-10-14,23.200000762939453
2020-03-20,24.280000686645508
2018-11-06,28.649999618530273
2019-06-18,28.889999389648438
2019-05-17,29.34000015258789
2019-04-15,26.799999237060547
2019-03-14,22.739999771118164
2019-01-09,23.290000915527344
2018-08-02,23.049999237060547
2018-10-05,25.84000015258789
2019-08-21,24.639999389648438
2019-10-17,24.040000915527344
2020-03-23,23.8700008392334
2020-06-10,22.43000030517578
2019-02-25,22.360000610351562
2020-01-07,21.719999313354492
2020-03-26,20.479999542236328
2019-10-23,20.420000076293945
