Dates,KSS
2019-12-27,48.81999969482422
2020-06-02,48.20000076293945
2019-12-30,48.560001373291016
2020-03-18,49.09000015258789
2020-06-05,48.79999923706055
2019-07-15,49.220001220703125
2018-12-03,49.15999984741211
2019-06-13,48.970001220703125
2019-01-04,45.81999969482422
2018-08-29,44.66999816894531
2019-02-05,46.34000015258789
2018-11-01,46.9900016784668
2019-08-16,46.70000076293945
2019-04-10,48.59000015258789
2019-09-17,49.380001068115234
2019-10-15,50.650001525878906
2020-01-02,50.2599983215332
2020-06-08,50.54999923706055
2019-10-18,50.75
2020-03-24,50.72999954223633
2020-06-11,49.79999923706055
2020-01-08,50.849998474121094
2019-04-25,51.20000076293945
2019-07-30,52.029998779296875
2019-02-20,51.66999816894531
2018-07-11,51.91999816894531
2018-09-13,53.70000076293945
2018-10-15,53.060001373291016
2019-06-28,51.150001525878906
2018-12-18,50.31999969482422
2018-11-16,51.7400016784668
2019-10-02,52.91999816894531
2020-03-27,54.459999084472656
2020-01-10,53.790000915527344
2019-10-24,55.459999084472656
2020-03-30,55.84000015258789
2020-06-17,56.369998931884766
2020-01-14,55.34000015258789
2020-04-02,55.849998474121094
2019-01-02,57.0
2019-08-14,57.189998626708984
2018-10-30,57.2599983215332
2019-06-11,47.0099983215332
2019-05-10,46.060001373291016
2019-04-08,46.630001068115234
2018-08-27,46.65999984741211
2018-07-26,47.0099983215332
2018-09-28,47.810001373291016
2019-03-07,47.81999969482422
2019-10-30,46.95000076293945
2020-01-17,46.45000076293945
2020-06-23,45.529998779296875
2020-04-08,46.06999969482422
2020-06-26,46.41999816894531
2019-03-22,46.9900016784668
2019-01-17,47.13999938964844
2019-08-29,47.33000183105469
2018-11-14,47.459999084472656
2019-06-26,47.66999816894531
2018-09-11,48.27000045776367
2018-07-09,48.720001220703125
2018-08-10,48.91999816894531
2019-04-23,50.61000061035156
2019-09-30,49.93000030517578
2020-01-23,50.15999984741211
2019-11-08,50.0
2020-04-14,50.52000045776367
2019-11-11,50.459999084472656
2020-01-29,50.70000076293945
2020-04-17,50.0099983215332
2018-07-24,50.52000045776367
2018-09-26,48.75
2019-05-08,48.459999084472656
2019-03-05,48.869998931884766
2019-02-01,49.43000030517578
2018-12-31,49.08000183105469
2018-11-29,44.61000061035156
2019-08-12,45.63999938964844
2019-07-11,45.91999816894531
2019-09-13,46.15999984741211
2019-11-14,46.029998779296875
2020-04-20,46.41999816894531
2020-02-04,46.7400016784668
2020-04-23,45.849998474121094
2018-12-14,46.150001525878906
2019-08-27,45.619998931884766
2018-08-08,45.40999984741211
2018-10-11,44.45000076293945
2018-11-12,44.47999954223633
2019-07-26,44.84000015258789
2019-06-24,44.130001068115234
2019-05-23,42.5
2019-03-20,42.77000045776367
2019-01-15,43.130001068115234
2019-11-20,43.68000030517578
2020-02-07,44.91999816894531
2020-02-10,43.630001068115234
2020-04-29,43.459999084472656
2019-11-26,43.650001525878906
2020-02-13,44.58000183105469
2019-01-30,44.27000045776367
2018-08-23,44.11000061035156
2018-09-24,43.36000061035156
2018-11-27,43.18000030517578
2018-10-26,43.810001373291016
2019-07-09,43.939998626708984
2019-06-07,42.36000061035156
2019-05-06,40.459999084472656
2019-04-04,39.90999984741211
2019-09-11,37.11000061035156
2019-11-29,37.5099983215332
2020-05-05,37.16999816894531
2019-12-02,36.58000183105469
2020-02-19,35.7400016784668
2020-05-08,34.0099983215332
2019-05-21,32.880001068115234
2019-03-18,31.100000381469727
2018-09-07,30.049999237060547
2018-08-06,28.09000015258789
2018-10-09,23.0
2019-02-14,22.049999237060547
2018-12-12,19.700000762939453
2019-07-24,15.949999809265137
2019-09-26,13.979999542236328
2019-10-28,14.359999656677246
2019-12-05,15.329999923706055
2020-05-11,12.850000381469727
2019-07-03,14.010000228881836
2020-02-25,15.890000343322754
2020-05-14,17.110000610351562
2020-02-28,15.770000457763672
2019-08-08,15.699999809265137
2019-06-05,14.449999809265137
2018-07-20,12.850000381469727
2018-08-21,11.520000457763672
2018-10-24,10.890000343322754
2019-04-02,12.3100004196167
2019-03-01,16.510000228881836
2019-01-28,17.0
2018-12-27,18.809999465942383
2019-09-09,17.920000076293945
2020-03-02,18.56999969482422
2020-05-20,17.079999923706055
2019-12-17,17.200000762939453
2020-03-05,18.030000686645508
2019-02-12,16.979999542236328
2019-01-11,16.110000610351562
2018-12-10,15.15999984741211
2019-08-23,15.039999961853027
2018-11-08,15.119999885559082
2019-07-22,15.720000267028809
2019-06-20,18.739999771118164
2018-09-05,19.3700008392334
2019-04-17,18.219999313354492
2019-09-24,17.350000381469727
2019-12-20,16.260000228881836
2020-05-26,16.979999542236328
2019-04-30,16.450000762939453
2019-12-23,17.209999084472656
2020-03-11,17.719999313354492
2020-05-29,17.020000457763672
2019-12-26,16.8799991607666
2020-06-01,15.979999542236328
2019-05-02,15.3100004196167
2019-02-27,16.100000381469727
2018-11-23,18.299999237060547
2019-08-06,16.899999618530273
2018-07-18,16.6200008392334
2018-09-20,16.309999465942383
2018-10-22,17.190000534057617
2019-07-05,18.420000076293945
2019-06-03,20.309999465942383
2019-10-09,19.959999084472656
2019-10-11,18.799999237060547
2020-03-17,19.010000228881836
2020-06-04,20.209999084472656
2019-10-14,21.639999389648438
2020-03-20,22.299999237060547
2018-11-06,26.360000610351562
2019-06-18,27.399999618530273
2019-05-17,26.649999618530273
2019-04-15,23.940000534057617
2019-03-14,20.989999771118164
2019-01-09,21.8799991607666
2018-08-02,21.139999389648438
2018-10-05,24.059999465942383
2019-08-21,23.329999923706055
2019-10-17,22.6299991607666
2020-03-23,22.079999923706055
2020-06-10,21.579999923706055
2019-02-25,21.479999542236328
2020-01-07,20.260000228881836
2020-03-26,19.510000228881836
2019-10-23,18.690000534057617
