Dates,TIF
2019-08-28,80.27999877929688
2018-11-13,81.87000274658203
2018-10-12,84.87999725341797
2019-06-25,86.16999816894531
2020-03-10,83.66999816894531
2020-05-28,84.47000122070312
2019-10-07,84.76000213623047
2020-03-13,83.70999908447266
2019-10-10,82.87999725341797
2020-03-16,81.31999969482422
2020-06-03,86.69999694824219
2018-11-28,87.16000366210938
2018-09-25,86.5199966430664
2018-07-23,86.37999725341797
2018-08-24,88.08999633789062
2019-07-10,87.45999908447266
2019-05-07,85.5999984741211
2019-04-05,86.68000030517578
2019-03-04,87.31999969482422
2019-01-31,87.63999938964844
2019-09-12,86.02999877929688
2019-12-31,88.37999725341797
2020-03-19,89.02999877929688
2020-01-03,87.8499984741211
2020-06-09,87.68000030517578
2019-02-15,87.05000305175781
2019-01-14,88.62999725341797
2018-07-06,89.94999694824219
2018-08-07,88.86000061035156
2018-10-10,89.97000122070312
2018-12-13,89.38999938964844
2019-08-26,90.45999908447266
2019-07-25,91.08000183105469
2019-05-22,91.52999877929688
2019-03-19,93.2699966430664
2020-01-06,93.70999908447266
2020-03-25,94.55999755859375
2020-06-12,93.91999816894531
2019-10-22,94.88999938964844
2020-01-09,93.80000305175781
2020-06-15,94.47000122070312
2019-10-25,94.2699966430664
2020-03-31,94.05000305175781
2020-06-18,92.69999694824219
2019-04-03,94.33000183105469
2018-08-22,95.41999816894531
2018-10-25,95.5199966430664
2019-01-29,94.87999725341797
2018-12-28,95.62999725341797
2018-11-26,96.30000305175781
2019-08-09,96.6500015258789
2019-07-08,95.4800033569336
2019-06-06,96.48999786376953
2019-09-10,97.30000305175781
2020-01-15,102.08999633789062
2020-04-03,102.12999725341797
2019-10-31,103.0999984741211
2020-04-06,103.47000122070312
2020-06-24,104.30999755859375
2018-11-09,105.08000183105469
2019-07-23,105.69999694824219
2019-06-21,106.02999877929688
2019-05-20,106.63999938964844
2019-04-18,107.04000091552734
2018-09-06,106.38999938964844
2018-10-08,105.13999938964844
2019-02-13,105.06999969482422
2018-12-11,105.08000183105469
2019-09-25,106.05999755859375
2020-01-21,104.55999755859375
2020-04-09,106.0
2019-11-06,105.5999984741211
2020-01-24,105.9000015258789
2020-01-27,105.27999877929688
2020-04-15,105.58999633789062
2018-12-26,106.72000122070312
2019-08-07,103.56999969482422
2019-06-04,104.44999694824219
2018-09-21,107.37000274658203
2018-07-19,106.73999786376953
2018-08-20,106.19000244140625
2018-10-23,106.38999938964844
2019-05-03,108.0999984741211
2019-04-01,104.58000183105469
2019-02-28,103.33999633789062
2019-11-12,103.6500015258789
2020-01-30,103.02999877929688
2019-11-15,101.48999786376953
2020-04-21,97.62999725341797
2019-04-16,95.9000015258789
2019-03-15,96.4000015258789
2019-02-11,98.51000213623047
2019-01-10,95.9000015258789
2019-08-22,94.26000213623047
2018-11-07,95.69999694824219
2018-08-03,97.52999877929688
2018-09-04,94.66000366210938
2019-06-19,92.72000122070312
2019-09-23,91.08999633789062
2019-11-18,88.7699966430664
2020-02-05,89.69999694824219
2020-04-24,86.37999725341797
2019-03-29,88.66999816894531
2019-11-21,91.20999908447266
2020-04-27,88.5
2020-02-11,90.12000274658203
2020-04-30,90.36000061035156
2019-05-01,90.83999633789062
2019-02-26,91.97000122070312
2019-01-25,90.58000183105469
2018-12-24,90.26000213623047
2019-09-06,89.95999908447266
2018-07-17,90.81999969482422
2018-09-19,91.75
2019-08-05,91.26000213623047
2019-10-08,93.37000274658203
2019-12-11,93.13999938964844
2019-11-27,91.8499984741211
2020-02-14,90.16000366210938
2020-05-06,91.08999633789062
2019-01-08,91.0
2018-12-07,92.11000061035156
2019-08-20,93.98999786376953
2018-11-05,91.41999816894531
2019-07-19,91.69000244140625
2018-10-04,92.87000274658203
2019-06-17,93.3499984741211
2019-05-16,92.16000366210938
2018-08-01,91.94999694824219
2019-03-13,92.63999938964844
2019-12-03,93.80999755859375
2020-02-20,93.05000305175781
2019-12-06,93.08999633789062
2020-05-12,93.01000213623047
2019-12-09,92.0
2020-02-26,92.66999816894531
2020-05-15,90.73999786376953
2019-03-28,91.7300033569336
2018-09-17,92.5
2018-08-16,92.83999633789062
2018-10-19,92.19999694824219
2019-04-29,91.73999786376953
2019-01-23,91.61000061035156
2019-09-04,93.08999633789062
2018-11-20,90.41999816894531
2019-07-02,89.94000244140625
2019-05-31,86.05999755859375
2019-12-12,87.13999938964844
2020-05-18,86.97000122070312
2019-09-27,89.23999786376953
2020-03-03,88.77999877929688
2020-05-21,85.9800033569336
2019-05-14,85.8499984741211
2018-08-31,82.31999969482422
2018-07-30,79.4800033569336
2018-10-02,80.66000366210938
2019-04-12,81.19000244140625
2019-03-11,81.16000366210938
2019-02-07,82.80000305175781
2019-07-17,83.7300033569336
2019-09-19,81.0999984741211
2019-10-21,81.18000030517578
2019-12-18,82.37000274658203
2020-03-06,78.5999984741211
2019-10-03,84.0
2020-03-09,84.18000030517578
2020-05-27,81.61000061035156
2019-12-24,83.20999908447266
2020-03-12,85.62000274658203
2018-12-20,87.94999694824219
2019-08-01,88.0
2018-08-14,91.08999633789062
2018-07-13,91.80999755859375
2018-10-17,94.0999984741211
2019-05-29,97.13999938964844
2019-03-26,96.19999694824219
2019-02-22,94.12000274658203
2019-10-04,92.01000213623047
2019-11-05,91.0999984741211
2019-12-27,91.23999786376953
2020-06-02,90.26000213623047
2019-12-30,90.06999969482422
2020-03-18,90.48999786376953
2020-06-05,89.58000183105469
2019-07-15,91.26000213623047
2018-12-03,92.0
2019-06-13,90.79000091552734
2019-01-04,87.45999908447266
2018-08-29,86.38999938964844
2019-02-05,86.87999725341797
2018-11-01,87.66000366210938
2019-08-16,86.44000244140625
2019-04-10,86.87999725341797
2019-09-17,87.76000213623047
2019-10-15,90.06999969482422
2020-01-02,89.44999694824219
2020-06-08,90.29000091552734
2019-10-18,90.63999938964844
2020-03-24,90.91999816894531
2020-06-11,88.41999816894531
2020-01-08,89.0199966430664
2019-04-25,88.56999969482422
2019-07-30,89.73999786376953
2019-02-20,92.83999633789062
2018-07-11,97.16000366210938
2018-09-13,125.73999786376953
2018-10-15,126.26000213623047
2019-06-28,122.4000015258789
2018-12-18,122.87999725341797
2018-11-16,124.0999984741211
2019-10-02,124.75
2020-03-27,123.98999786376953
2020-01-10,123.86000061035156
2019-10-24,124.08999633789062
2020-03-30,124.5199966430664
2020-06-17,124.63999938964844
2020-01-14,123.80999755859375
2020-04-02,122.33000183105469
2019-01-02,122.11000061035156
2019-08-14,123.0
2018-10-30,123.51000213623047
2019-06-11,122.86000061035156
2019-05-10,122.12000274658203
2019-04-08,125.91000366210938
2018-08-27,124.55999755859375
2018-07-26,132.0500030517578
2018-09-28,133.10000610351562
2019-03-07,133.25999450683594
2019-10-30,133.4600067138672
2020-01-17,133.39999389648438
2020-06-23,133.25999450683594
2020-04-08,133.32000732421875
2020-06-26,133.3800048828125
2019-03-22,133.41000366210938
2019-01-17,133.38999938964844
2019-08-29,133.22999572753906
2018-11-14,133.30999755859375
2019-06-26,133.41000366210938
2018-09-11,133.4199981689453
2018-07-09,133.55999755859375
2018-08-10,133.6199951171875
2019-04-23,133.6199951171875
2019-09-30,133.1999969482422
2020-01-23,133.39999389648438
2019-11-08,133.41000366210938
2020-04-14,133.47999572753906
2019-11-11,133.5500030517578
2020-01-29,133.5800018310547
2020-04-17,133.4499969482422
2018-07-24,133.49000549316406
2018-09-26,133.5500030517578
2019-05-08,133.5500030517578
2019-03-05,133.57000732421875
2019-02-01,133.5800018310547
2018-12-31,133.66000366210938
2018-11-29,133.75999450683594
2019-08-12,133.72000122070312
2019-07-11,133.75999450683594
2019-09-13,133.8000030517578
2019-11-14,133.8800048828125
2020-04-20,134.02000427246094
2020-02-04,134.08999633789062
2020-04-23,134.02999877929688
2018-12-14,134.00999450683594
2019-08-27,134.02000427246094
2018-08-08,134.1199951171875
2018-10-11,134.00999450683594
2018-11-12,134.02999877929688
2019-07-26,134.05999755859375
2019-06-24,133.92999267578125
2019-05-23,133.99000549316406
2019-03-20,134.05999755859375
2019-01-15,134.0800018310547
2019-11-20,134.07000732421875
2020-02-07,134.1199951171875
2020-02-10,134.07000732421875
2020-04-29,134.05999755859375
2019-11-26,134.17999267578125
2020-02-13,134.22999572753906
2019-01-30,134.27000427246094
2018-08-23,134.2100067138672
2018-09-24,134.25
2018-11-27,134.2100067138672
2018-10-26,133.72999572753906
2019-07-09,134.1199951171875
2019-06-07,133.61000061035156
2019-05-06,133.6999969482422
2019-04-04,133.50999450683594
2019-09-11,132.99000549316406
2019-11-29,132.67999267578125
2020-05-05,133.22000122070312
2019-12-02,133.11000061035156
2020-02-19,133.5
2020-05-08,132.8300018310547
2019-05-21,132.41000366210938
2019-03-18,129.38999938964844
2018-09-07,130.55999755859375
2018-08-06,130.10000610351562
2018-10-09,123.26000213623047
2019-02-14,125.93000030517578
2018-12-12,115.08999633789062
2019-07-24,109.45999908447266
2019-09-26,103.88999938964844
2019-10-28,110.0
2019-12-05,125.01000213623047
2020-05-11,121.5
2019-07-03,124.2699966430664
2020-02-25,125.0
2020-05-14,126.73999786376953
2020-02-28,127.01000213623047
2019-08-08,127.55000305175781
2019-06-05,127.9000015258789
2018-07-20,127.75
2018-08-21,128.22999572753906
2018-10-24,127.75
2019-04-02,128.02000427246094
2019-03-01,128.13999938964844
2019-01-28,128.4499969482422
2018-12-27,127.94999694824219
2019-09-09,127.98999786376953
2020-03-02,128.3000030517578
2020-05-20,128.22000122070312
2019-12-17,126.30000305175781
2020-03-05,128.25
2019-02-12,128.3300018310547
2019-01-11,128.27000427246094
2018-12-10,127.2699966430664
2019-08-23,127.0
2018-11-08,125.5999984741211
2019-07-22,124.77999877929688
2019-06-20,125.33999633789062
2018-09-05,126.41000366210938
2019-04-17,126.4000015258789
2019-09-24,126.44999694824219
2019-12-20,126.4000015258789
2020-05-26,126.91999816894531
2019-04-30,127.0
2019-12-23,127.95999908447266
2020-03-11,128.1699981689453
2020-05-29,128.1199951171875
2019-12-26,127.63999938964844
2020-06-01,127.13999938964844
2019-05-02,126.5
2019-02-27,126.2300033569336
2018-11-23,127.20999908447266
2019-08-06,127.31999969482422
2018-07-18,124.95999908447266
2018-09-20,123.93000030517578
2018-10-22,124.87000274658203
2019-07-05,125.12000274658203
2019-06-03,125.56999969482422
2019-10-09,127.43000030517578
2019-10-11,127.3499984741211
2020-03-17,127.5199966430664
2020-06-04,111.2699966430664
2019-10-14,112.44999694824219
2020-03-20,112.5
2018-11-06,120.0
2019-06-18,121.51000213623047
2019-05-17,123.73999786376953
2019-04-15,120.81999969482422
2019-03-14,119.0
2019-01-09,118.20999908447266
2018-08-02,118.11000061035156
2018-10-05,120.1500015258789
2019-08-21,120.5199966430664
2019-10-17,120.33000183105469
2020-03-23,120.19999694824219
2020-06-10,120.31999969482422
2019-02-25,120.7300033569336
2020-01-07,120.25
2020-03-26,120.12999725341797
2019-10-23,119.12000274658203
