Dates,TIF
2020-05-04,112.0
2019-06-12,109.62000274658203
2019-04-09,107.01000213623047
2019-03-08,108.01000213623047
2019-02-04,107.87000274658203
2018-07-27,106.72000122070312
2018-08-28,107.29000091552734
2019-01-03,106.93000030517578
2019-08-15,107.5
2018-10-31,109.5999984741211
2019-09-16,111.30000305175781
2020-02-18,115.33000183105469
2020-05-07,115.91999816894531
2018-08-17,116.43000030517578
2019-12-04,115.20999908447266
2020-02-21,117.02999877929688
2018-12-17,116.55999755859375
2019-08-30,110.36000061035156
2018-11-15,109.0999984741211
2019-07-29,108.20999908447266
2019-06-27,105.56999969482422
2019-04-24,105.95999908447266
2018-07-10,106.48999786376953
2018-09-12,102.4800033569336
2019-02-19,100.13999938964844
2019-01-18,102.3499984741211
2020-02-24,102.41000366210938
2020-05-13,106.37000274658203
2019-12-10,104.94999694824219
2020-02-27,92.54000091552734
2019-12-13,89.7699966430664
2020-05-19,91.0
2019-03-06,94.6500015258789
2018-11-30,90.88999938964844
2019-08-13,88.5199966430664
2019-07-12,86.0199966430664
2019-06-10,85.11000061035156
2019-05-09,84.18000030517578
2018-07-25,85.94000244140625
2018-09-27,83.76000213623047
2018-10-29,82.66000366210938
2019-10-16,80.69000244140625
2019-12-16,80.0999984741211
2020-03-04,77.7699966430664
2020-05-22,78.13999938964844
2019-10-01,75.77999877929688
2019-12-19,74.20999908447266
2018-09-10,77.80000305175781
2019-05-24,78.9000015258789
2018-08-09,79.12000274658203
2019-04-22,80.51000213623047
2019-03-21,81.83000183105469
2019-01-16,79.58999633789062
2019-08-28,82.37999725341797
2018-11-13,85.9000015258789
2018-10-12,86.97000122070312
2019-06-25,86.4800033569336
2020-03-10,84.95999908447266
2020-05-28,85.81999969482422
2019-10-07,85.36000061035156
2020-03-13,84.56999969482422
2019-10-10,84.01000213623047
2020-03-16,85.26000213623047
2020-06-03,89.81999969482422
2018-11-28,87.5999984741211
2018-09-25,87.33999633789062
2018-07-23,87.5199966430664
2018-08-24,88.87999725341797
2019-07-10,88.19000244140625
2019-05-07,87.5999984741211
2019-04-05,87.9800033569336
2019-03-04,88.7300033569336
2019-01-31,88.19999694824219
2019-09-12,88.37999725341797
2019-12-31,89.62999725341797
2020-03-19,89.66000366210938
2020-01-03,88.56999969482422
2020-06-09,88.08000183105469
2019-02-15,87.8499984741211
2019-01-14,89.7300033569336
2018-07-06,90.93000030517578
2018-08-07,90.33000183105469
2018-10-10,90.83000183105469
2018-12-13,90.37999725341797
2019-08-26,91.62000274658203
2019-07-25,91.48999786376953
2019-05-22,92.69999694824219
2019-03-19,94.01000213623047
2020-01-06,94.88999938964844
2020-03-25,95.77999877929688
2020-06-12,95.04000091552734
2019-10-22,95.93000030517578
2020-01-09,94.5999984741211
2020-06-15,94.87000274658203
2019-10-25,94.79000091552734
2020-03-31,94.48999786376953
2020-06-18,94.33000183105469
2019-04-03,96.27999877929688
2018-08-22,95.87000274658203
2018-10-25,96.55000305175781
2019-01-29,95.47000122070312
2018-12-28,96.55999755859375
2018-11-26,97.3499984741211
2019-08-09,97.0199966430664
2019-07-08,97.06999969482422
2019-06-06,100.05999755859375
2019-09-10,103.20999908447266
2020-01-15,102.80000305175781
2020-04-03,103.12999725341797
2019-10-31,104.41999816894531
2020-04-06,104.79000091552734
2020-06-24,105.55000305175781
2018-11-09,105.80999755859375
2019-07-23,106.20999908447266
2019-06-21,106.9000015258789
2019-05-20,107.30000305175781
2019-04-18,107.5
2018-09-06,106.62000274658203
2018-10-08,105.72000122070312
2019-02-13,105.87999725341797
2018-12-11,106.04000091552734
2019-09-25,106.18000030517578
2020-01-21,105.87000274658203
2020-04-09,107.2300033569336
2019-11-06,106.18000030517578
2020-01-24,107.12000274658203
2020-01-27,105.72000122070312
2020-04-15,107.73999786376953
2018-12-26,106.75
2019-08-07,104.81999969482422
2019-06-04,107.73999786376953
2018-09-21,107.5999984741211
2018-07-19,107.81999969482422
2018-08-20,106.33000183105469
2018-10-23,107.9000015258789
2019-05-03,109.55000305175781
2019-04-01,105.61000061035156
2019-02-28,103.97000122070312
2019-11-12,105.73999786376953
2020-01-30,104.91999816894531
2019-11-15,104.8499984741211
2020-04-21,97.68000030517578
2019-04-16,98.33999633789062
2019-03-15,98.36000061035156
2019-02-11,99.44000244140625
2019-01-10,96.0199966430664
2019-08-22,95.38999938964844
2018-11-07,97.86000061035156
2018-08-03,98.51000213623047
2018-09-04,95.37999725341797
2019-06-19,93.6500015258789
2019-09-23,91.19000244140625
2019-11-18,90.81999969482422
2020-02-05,90.05000305175781
2020-04-24,89.11000061035156
2019-03-29,90.16999816894531
2019-11-21,92.51000213623047
2020-04-27,92.44999694824219
2020-02-11,91.19000244140625
2020-04-30,90.47000122070312
2019-05-01,92.13999938964844
2019-02-26,92.08999633789062
2019-01-25,91.4000015258789
2018-12-24,91.16000366210938
2019-09-06,91.0199966430664
2018-07-17,91.43000030517578
2018-09-19,92.04000091552734
2019-08-05,92.77999877929688
2019-10-08,96.12000274658203
2019-12-11,93.62000274658203
2019-11-27,91.8499984741211
2020-02-14,91.23999786376953
2020-05-06,91.94000244140625
2019-01-08,91.9800033569336
2018-12-07,93.63999938964844
2019-08-20,94.27999877929688
2018-11-05,92.19999694824219
2019-07-19,93.5999984741211
2018-10-04,94.4800033569336
2019-06-17,93.7699966430664
2019-05-16,93.11000061035156
2018-08-01,92.7699966430664
2019-03-13,94.12999725341797
2019-12-03,94.66000366210938
2020-02-20,93.81999969482422
2019-12-06,94.02999877929688
2020-05-12,93.29000091552734
2019-12-09,93.16000366210938
2020-02-26,92.66999816894531
2020-05-15,91.7300033569336
2019-03-28,92.52999877929688
2018-09-17,94.43000030517578
2018-08-16,93.58999633789062
2018-10-19,93.2699966430664
2019-04-29,92.93000030517578
2019-01-23,94.12000274658203
2019-09-04,93.91999816894531
2018-11-20,91.2300033569336
2019-07-02,90.08000183105469
2019-05-31,87.86000061035156
2019-12-12,88.5999984741211
2020-05-18,88.83999633789062
2019-09-27,91.16000366210938
2020-03-03,89.55999755859375
2020-05-21,87.04000091552734
2019-05-14,87.83999633789062
2018-08-31,82.7300033569336
2018-07-30,80.56999969482422
2018-10-02,80.80000305175781
2019-04-12,82.08999633789062
2019-03-11,82.26000213623047
2019-02-07,84.52999877929688
2019-07-17,85.33999633789062
2019-09-19,81.31999969482422
2019-10-21,83.08000183105469
2019-12-18,82.66999816894531
2020-03-06,85.16999816894531
2019-10-03,85.54000091552734
2020-03-09,84.87000274658203
2020-05-27,82.48999786376953
2019-12-24,84.52999877929688
2020-03-12,88.19000244140625
2018-12-20,88.22000122070312
2019-08-01,91.27999877929688
2018-08-14,94.01000213623047
2018-07-13,95.05000305175781
2018-10-17,96.61000061035156
2019-05-29,98.27999877929688
2019-03-26,96.4000015258789
2019-02-22,95.26000213623047
2019-10-04,93.41999816894531
2019-11-05,91.33999633789062
2019-12-27,91.30000305175781
2020-06-02,91.77999877929688
2019-12-30,90.83999633789062
2020-03-18,92.0199966430664
2020-06-05,90.83000183105469
2019-07-15,91.87999725341797
2018-12-03,92.62999725341797
2019-06-13,90.87999725341797
2019-01-04,88.5999984741211
2018-08-29,89.19000244140625
2019-02-05,88.05999755859375
2018-11-01,89.0199966430664
2019-08-16,86.62999725341797
2019-04-10,88.51000213623047
2019-09-17,88.02999877929688
2019-10-15,91.87999725341797
2020-01-02,90.26000213623047
2020-06-08,91.04000091552734
2019-10-18,91.4000015258789
2020-03-24,91.58000183105469
2020-06-11,88.48999786376953
2020-01-08,89.56999969482422
2019-04-25,90.95999908447266
2019-07-30,92.43000030517578
2019-02-20,97.66999816894531
2018-07-11,98.55000305175781
2018-09-13,129.72000122070312
2018-10-15,126.80000305175781
2019-06-28,123.88999938964844
2018-12-18,124.51000213623047
2018-11-16,127.0
2019-10-02,127.63999938964844
2020-03-27,124.30000305175781
2020-01-10,124.69000244140625
2019-10-24,125.0
2020-03-30,125.66999816894531
2020-06-17,125.56999969482422
2020-01-14,124.1500015258789
2020-04-02,122.55999755859375
2019-01-02,123.01000213623047
2019-08-14,125.08000183105469
2018-10-30,124.58000183105469
2019-06-11,123.5
2019-05-10,123.33000183105469
2019-04-08,126.5
2018-08-27,125.51000213623047
2018-07-26,133.25
2018-09-28,133.22000122070312
2019-03-07,133.52000427246094
2019-10-30,133.8000030517578
2020-01-17,133.5500030517578
2020-06-23,133.36000061035156
2020-04-08,133.72000122070312
2020-06-26,133.5500030517578
2019-03-22,133.5500030517578
2019-01-17,133.47999572753906
2019-08-29,133.4600067138672
2018-11-14,133.42999267578125
2019-06-26,133.57000732421875
2018-09-11,133.6999969482422
2018-07-09,133.60000610351562
2018-08-10,133.6999969482422
2019-04-23,133.64999389648438
2019-09-30,133.4499969482422
2020-01-23,133.5399932861328
2019-11-08,133.52000427246094
2020-04-14,133.58999633789062
2019-11-11,133.6199951171875
2020-01-29,133.77999877929688
2020-04-17,133.47999572753906
2018-07-24,133.64999389648438
2018-09-26,133.85000610351562
2019-05-08,133.77000427246094
2019-03-05,133.64999389648438
2019-02-01,133.6300048828125
2018-12-31,133.83999633789062
2018-11-29,133.7899932861328
2019-08-12,133.8300018310547
2019-07-11,133.86000061035156
2019-09-13,134.0399932861328
2019-11-14,134.0800018310547
2020-04-20,134.1199951171875
2020-02-04,134.25
2020-04-23,134.2899932861328
2018-12-14,134.0500030517578
2019-08-27,134.2100067138672
2018-08-08,134.2899932861328
2018-10-11,134.0800018310547
2018-11-12,134.08999633789062
2019-07-26,134.08999633789062
2019-06-24,134.0800018310547
2019-05-23,134.02000427246094
2019-03-20,134.1999969482422
2019-01-15,134.0800018310547
2019-11-20,134.22000122070312
2020-02-07,134.1199951171875
2020-02-10,134.11000061035156
2020-04-29,134.2100067138672
2019-11-26,134.27000427246094
2020-02-13,134.30999755859375
2019-01-30,134.36000061035156
2018-08-23,134.27000427246094
2018-09-24,134.27000427246094
2018-11-27,134.25
2018-10-26,134.19000244140625
2019-07-09,134.24000549316406
2019-06-07,133.9600067138672
2019-05-06,133.75
2019-04-04,133.50999450683594
2019-09-11,133.0
2019-11-29,133.58999633789062
2020-05-05,133.6699981689453
2019-12-02,133.36000061035156
2020-02-19,133.69000244140625
2020-05-08,133.25
2019-05-21,132.6999969482422
2019-03-18,130.0399932861328
2018-09-07,131.9199981689453
2018-08-06,130.42999267578125
2018-10-09,127.4800033569336
2019-02-14,127.94000244140625
2018-12-12,115.68000030517578
2019-07-24,115.87999725341797
2019-09-26,111.22000122070312
2019-10-28,126.0
2019-12-05,125.44000244140625
2020-05-11,121.66999816894531
2019-07-03,126.61000061035156
2020-02-25,126.66000366210938
2020-05-14,129.1199951171875
2020-02-28,127.44000244140625
2019-08-08,128.49000549316406
2019-06-05,129.5
2018-07-20,129.33999633789062
2018-08-21,129.77000427246094
2018-10-24,128.27999877929688
2019-04-02,128.1699981689453
2019-03-01,128.39999389648438
2019-01-28,129.3699951171875
2018-12-27,127.94999694824219
2019-09-09,128.2100067138672
2020-03-02,129.1699981689453
2020-05-20,128.75999450683594
2019-12-17,127.7699966430664
2020-03-05,129.14999389648438
2019-02-12,128.9499969482422
2019-01-11,129.32000732421875
2018-12-10,128.07000732421875
2019-08-23,127.05999755859375
2018-11-08,126.3499984741211
2019-07-22,124.98999786376953
2019-06-20,126.55000305175781
2018-09-05,127.36000061035156
2019-04-17,126.5
2019-09-24,127.05999755859375
2019-12-20,127.06999969482422
2020-05-26,127.45999908447266
2019-04-30,127.9000015258789
2019-12-23,128.1699981689453
2020-03-11,128.55999755859375
2020-05-29,128.27999877929688
2019-12-26,127.63999938964844
2020-06-01,127.68000030517578
2019-05-02,127.27999877929688
2019-02-27,127.01000213623047
2018-11-23,127.66000366210938
2019-08-06,127.9800033569336
2018-07-18,125.69000244140625
2018-09-20,126.36000061035156
2018-10-22,125.06999969482422
2019-07-05,125.37000274658203
2019-06-03,127.54000091552734
2019-10-09,127.81999969482422
2019-10-11,128.1300048828125
2020-03-17,128.5
2020-06-04,117.02999877929688
2019-10-14,114.23999786376953
2020-03-20,114.52999877929688
2018-11-06,121.98999786376953
2019-06-18,122.18000030517578
2019-05-17,124.55999755859375
2019-04-15,121.05000305175781
2019-03-14,119.47000122070312
2019-01-09,119.12000274658203
2018-08-02,120.0999984741211
2018-10-05,120.76000213623047
2019-08-21,121.48999786376953
2019-10-17,120.9000015258789
2020-03-23,120.87999725341797
2020-06-10,121.91000366210938
2019-02-25,121.94000244140625
2020-01-07,121.44000244140625
2020-03-26,120.3499984741211
2019-10-23,119.56999969482422
