Dates,GOLD
2009-01-02,25.770000457763672
2008-12-01,25.540000915527344
2008-10-30,27.59000015258789
2008-11-14,29.110000610351562
2008-10-13,29.049999237060547
2008-09-11,28.280000686645508
2008-03-03,27.200000762939453
2008-01-31,32.880001068115234
2008-04-04,32.79999923706055
2008-05-06,32.81999969482422
2008-07-09,31.81999969482422
2009-02-18,31.799999237060547
2008-12-16,32.68000030517578
2009-05-12,31.799999237060547
2009-05-18,31.139999389648438
2008-05-21,31.93000030517578
2008-12-31,32.81999969482422
2008-10-28,32.13999938964844
2008-03-18,30.0
2008-02-15,28.649999618530273
2008-09-26,29.030000686645508
2008-08-25,28.270000457763672
2008-07-24,28.3799991607666
2009-03-05,28.68000030517578
2009-04-06,28.770000457763672
2009-05-21,29.229999542236328
2008-08-08,27.8799991607666
2008-07-07,27.09000015258789
2008-06-05,27.920000076293945
2009-01-15,27.670000076293945
2008-04-02,28.25
2008-01-29,28.420000076293945
2008-11-12,29.75
2008-09-09,29.739999771118164
2009-03-20,28.540000915527344
2009-04-21,29.25
2009-05-27,29.100000381469727
2008-02-11,28.770000457763672
2008-09-24,29.43000030517578
2008-07-22,31.139999389648438
2008-06-20,31.950000762939453
2009-03-03,32.38999938964844
2008-05-19,32.5099983215332
2009-01-30,33.06999969482422
2008-02-13,34.15999984741211
2008-04-17,34.0099983215332
2008-12-29,33.5
2009-05-06,33.150001525878906
2008-05-02,32.459999084472656
2009-01-13,33.0099983215332
2008-12-12,34.560001373291016
2008-11-10,35.33000183105469
2008-10-09,37.31999969482422
2008-08-06,36.2400016784668
2009-03-18,35.939998626708984
2008-02-28,36.540000915527344
2008-03-31,37.779998779296875
2008-06-03,36.849998474121094
