Dates,SNA
2018-08-20,404500.0
2018-10-23,608600.0
2019-05-03,544000.0
2019-04-01,453300.0
2019-02-28,614500.0
2019-11-12,549100.0
2020-01-30,526200.0
2019-11-15,455500.0
2020-04-21,580000.0
2019-04-16,348100.0
2019-03-15,576200.0
2019-02-11,386600.0
2019-01-10,470200.0
2019-08-22,640900.0
2018-11-07,536700.0
2018-08-03,448700.0
2018-09-04,501800.0
2019-06-19,316200.0
2019-09-23,565800.0
2019-11-18,791200.0
2020-02-05,318700.0
2020-04-24,384300.0
2019-03-29,275000.0
2019-11-21,471200.0
2020-04-27,335800.0
2020-02-11,320900.0
2020-04-30,259200.0
2019-05-01,302300.0
2019-02-26,288800.0
2019-01-25,253800.0
2018-12-24,254100.0
2019-09-06,304800.0
2018-07-17,299900.0
2018-09-19,343800.0
2019-08-05,326600.0
2019-10-08,341000.0
2019-12-11,879600.0
2019-11-27,390400.0
2020-02-14,362400.0
2020-05-06,383200.0
2019-01-08,391400.0
2018-12-07,665300.0
2019-08-20,879000.0
2018-11-05,678900.0
2019-07-19,344900.0
2018-10-04,456900.0
2019-06-17,307600.0
2019-05-16,590600.0
2018-08-01,411200.0
2019-03-13,353300.0
2019-12-03,321200.0
2020-02-20,337000.0
2019-12-06,441400.0
2020-05-12,762800.0
2019-12-09,961300.0
2020-02-26,711000.0
2020-05-15,621600.0
2019-03-28,490500.0
2018-09-17,476200.0
2018-08-16,506600.0
2018-10-19,305600.0
2019-04-29,237600.0
2019-01-23,268400.0
2019-09-04,341300.0
2018-11-20,543800.0
2019-07-02,495100.0
2019-05-31,565800.0
2019-12-12,533600.0
2020-05-18,366600.0
2019-09-27,344800.0
2020-03-03,337500.0
2020-05-21,321800.0
2019-05-14,256600.0
2018-08-31,342500.0
2018-07-30,402000.0
2018-10-02,243700.0
2019-04-12,290000.0
2019-03-11,268200.0
2019-02-07,263900.0
2019-07-17,294900.0
2019-09-19,383800.0
2019-10-21,194900.0
2019-12-18,328900.0
2020-03-06,303400.0
2019-10-03,286000.0
2020-03-09,234400.0
2020-05-27,455800.0
2019-12-24,286800.0
2020-03-12,317200.0
2018-12-20,251700.0
2019-08-01,274300.0
2018-08-14,362000.0
2018-07-13,409700.0
2018-10-17,599600.0
2019-05-29,509800.0
2019-03-26,352100.0
2019-02-22,364900.0
2019-10-04,371300.0
2019-11-05,324300.0
2019-12-27,404000.0
2020-06-02,386600.0
2019-12-30,339700.0
2020-03-18,317400.0
2020-06-05,295000.0
2019-07-15,217300.0
2018-12-03,337600.0
2019-06-13,498800.0
2019-01-04,612300.0
2018-08-29,396400.0
2019-02-05,231500.0
2018-11-01,398500.0
2019-08-16,317400.0
2019-04-10,386000.0
2019-09-17,350100.0
2019-10-15,243300.0
2020-01-02,255200.0
2020-06-08,496000.0
2019-10-18,531500.0
2020-03-24,780400.0
2020-06-11,490500.0
2020-01-08,417000.0
2019-04-25,347700.0
2019-07-30,397800.0
2019-02-20,447800.0
2018-07-11,327200.0
2018-09-13,245700.0
2018-10-15,319000.0
2019-06-28,298800.0
2018-12-18,370000.0
2018-11-16,318200.0
2019-10-02,728400.0
2020-03-27,448900.0
2020-01-10,624000.0
2019-10-24,324500.0
2020-03-30,497900.0
2020-06-17,167000.0
2020-01-14,280000.0
2020-04-02,318600.0
2019-01-02,478000.0
2019-08-14,300100.0
2018-10-30,340500.0
2019-06-11,274000.0
2019-05-10,425400.0
2019-04-08,308200.0
2018-08-27,319400.0
2018-07-26,1694500.0
2018-09-28,314700.0
2019-03-07,266500.0
2019-10-30,129000.0
2020-01-17,299600.0
2020-06-23,421200.0
2020-04-08,550500.0
2020-06-26,440400.0
2019-03-22,357100.0
2019-01-17,340100.0
2019-08-29,525300.0
2018-11-14,308900.0
2019-06-26,387300.0
2018-09-11,648200.0
2018-07-09,342900.0
2018-08-10,435500.0
2019-04-23,451600.0
2019-09-30,563200.0
2020-01-23,537500.0
2019-11-08,206200.0
2020-04-14,55000.0
2019-11-11,175000.0
2020-01-29,117500.0
2020-04-17,176500.0
2018-07-24,198900.0
2018-09-26,467900.0
2019-05-08,362500.0
2019-03-05,407600.0
2019-02-01,438200.0
2018-12-31,305000.0
2018-11-29,213500.0
2019-08-12,227600.0
2019-07-11,162300.0
2019-09-13,182900.0
2019-11-14,309700.0
2020-04-20,255300.0
2020-02-04,429000.0
2020-04-23,396500.0
2018-12-14,257200.0
2019-08-27,189200.0
2018-08-08,352800.0
2018-10-11,239700.0
2018-11-12,286200.0
2019-07-26,203600.0
2019-06-24,328300.0
2019-05-23,368500.0
2019-03-20,587300.0
2019-01-15,607000.0
2019-11-20,752300.0
2020-02-07,726600.0
2020-02-10,428300.0
2020-04-29,662600.0
2019-11-26,615200.0
2020-02-13,582200.0
2019-01-30,348100.0
2018-08-23,465700.0
2018-09-24,438900.0
2018-11-27,531500.0
2018-10-26,365200.0
2019-07-09,511900.0
2019-06-07,979800.0
2019-05-06,710200.0
2019-04-04,622300.0
2019-09-11,784100.0
2019-11-29,1026100.0
2020-05-05,653500.0
2019-12-02,532900.0
2020-02-19,546800.0
2020-05-08,468600.0
2019-05-21,420400.0
2019-03-18,870400.0
2018-09-07,574300.0
2018-08-06,678500.0
2018-10-09,814000.0
2019-02-14,1055300.0
2018-12-12,859200.0
2019-07-24,872200.0
2019-09-26,1102900.0
2019-10-28,1200500.0
2019-12-05,896200.0
2020-05-11,1122900.0
2019-07-03,692900.0
2020-02-25,1049200.0
2020-05-14,951800.0
2020-02-28,632000.0
2019-08-08,589100.0
2019-06-05,689500.0
2018-07-20,954200.0
2018-08-21,881800.0
2018-10-24,930100.0
2019-04-02,976800.0
2019-03-01,788100.0
2019-01-28,652400.0
2018-12-27,718200.0
2019-09-09,449000.0
2020-03-02,823300.0
2020-05-20,531500.0
2019-12-17,688300.0
2020-03-05,1000600.0
2019-02-12,720300.0
2019-01-11,1166500.0
2018-12-10,829000.0
2019-08-23,605200.0
2018-11-08,782000.0
2019-07-22,773900.0
2019-06-20,850100.0
2018-09-05,937300.0
2019-04-17,924100.0
2019-09-24,709200.0
2019-12-20,647400.0
2020-05-26,523800.0
2019-04-30,377500.0
2019-12-23,388100.0
2020-03-11,322000.0
2020-05-29,398500.0
2019-12-26,611000.0
2020-06-01,643900.0
2019-05-02,670100.0
2019-02-27,1250200.0
2018-11-23,667100.0
2019-08-06,574000.0
2018-07-18,549600.0
2018-09-20,353900.0
2018-10-22,602600.0
2019-07-05,689100.0
2019-06-03,783100.0
2019-10-09,578000.0
2019-10-11,905100.0
2020-03-17,624300.0
2020-06-04,768200.0
2019-10-14,686500.0
2020-03-20,446900.0
2018-11-06,963000.0
2019-06-18,498500.0
2019-05-17,525600.0
2019-04-15,534500.0
2019-03-14,714700.0
2019-01-09,588300.0
2018-08-02,609600.0
2018-10-05,538800.0
2019-08-21,400100.0
2019-10-17,396000.0
2020-03-23,1026100.0
2020-06-10,402800.0
2019-02-25,466500.0
2020-01-07,523900.0
2020-03-26,536100.0
2019-10-23,1193700.0
