Dates,SNA
2019-03-04,162.4199981689453
2019-01-31,164.32000732421875
2019-09-12,164.9199981689453
2019-12-31,165.27000427246094
2020-03-19,163.67999267578125
2020-01-03,150.25
2020-06-09,150.97999572753906
2019-02-15,153.5399932861328
2019-01-14,155.32000732421875
2018-07-06,154.72000122070312
2018-08-07,154.2899932861328
2018-10-10,155.77000427246094
2018-12-13,157.02000427246094
2019-08-26,158.19000244140625
2019-07-25,159.3000030517578
2019-05-22,160.02000427246094
2019-03-19,160.67999267578125
2020-01-06,159.82000732421875
2020-03-25,158.6199951171875
2020-06-12,159.50999450683594
2019-10-22,158.13999938964844
2020-01-09,158.22999572753906
2020-06-15,159.74000549316406
2019-10-25,160.60000610351562
2020-03-31,159.13999938964844
2020-06-18,156.77999877929688
2019-04-03,156.3699951171875
2018-08-22,159.0800018310547
2018-10-25,158.8000030517578
2019-01-29,156.0500030517578
2018-12-28,155.3300018310547
2018-11-26,156.19000244140625
2019-08-09,158.0399932861328
2019-07-08,153.5
2019-06-06,155.3000030517578
2019-09-10,149.7899932861328
2020-01-15,149.97000122070312
2020-04-03,151.17999267578125
2019-10-31,152.3800048828125
2020-04-06,153.38999938964844
2020-06-24,155.35000610351562
2018-11-09,157.8000030517578
2019-07-23,157.42999267578125
2019-06-21,158.5
2019-05-20,159.38999938964844
2019-04-18,161.02000427246094
2018-09-06,159.42999267578125
2018-10-08,156.74000549316406
2019-02-13,150.75
2018-12-11,154.0500030517578
2019-09-25,154.64999389648438
2020-01-21,156.0399932861328
2020-04-09,152.6999969482422
2019-11-06,156.4199981689453
2020-01-24,167.22999572753906
2020-01-27,164.47000122070312
2020-04-15,168.5
2018-12-26,169.44000244140625
2019-08-07,166.58999633789062
2019-06-04,167.05999755859375
2018-09-21,168.66000366210938
2018-07-19,167.47999572753906
2018-08-20,165.91000366210938
2018-10-23,165.72999572753906
2019-05-03,169.27999877929688
2019-04-01,167.86000061035156
2019-02-28,167.32000732421875
2019-11-12,167.16000366210938
2020-01-30,164.77000427246094
2019-11-15,164.82000732421875
2020-04-21,159.92999267578125
2019-04-16,160.8800048828125
2019-03-15,160.92999267578125
2019-02-11,164.1699981689453
2019-01-10,162.97000122070312
2019-08-22,155.77000427246094
2018-11-07,157.02999877929688
2018-08-03,157.5
2018-09-04,155.1699981689453
2019-06-19,156.36000061035156
2019-09-23,155.0
2019-11-18,153.50999450683594
2020-02-05,156.00999450683594
2020-04-24,154.4600067138672
2019-03-29,154.24000549316406
2019-11-21,157.60000610351562
2020-04-27,158.42999267578125
2020-02-11,159.41000366210938
2020-04-30,162.1199951171875
2019-05-01,162.61000061035156
2019-02-26,162.3699951171875
2019-01-25,161.38999938964844
2018-12-24,162.5399932861328
2019-09-06,162.17999267578125
2018-07-17,161.42999267578125
2018-09-19,163.02999877929688
2019-08-05,163.83999633789062
2019-10-08,164.97999572753906
2019-12-11,159.67999267578125
2019-11-27,161.0500030517578
2020-02-14,161.6699981689453
2020-05-06,162.97000122070312
2019-01-08,162.8300018310547
2018-12-07,164.00999450683594
2019-08-20,162.1699981689453
2018-11-05,160.69000244140625
2019-07-19,162.3699951171875
2018-10-04,159.72000122070312
2019-06-17,159.2899932861328
2019-05-16,156.58999633789062
2018-08-01,156.35000610351562
2019-03-13,155.05999755859375
2019-12-03,157.1699981689453
2020-02-20,157.5500030517578
2019-12-06,158.02999877929688
2020-05-12,153.50999450683594
2019-12-09,149.17999267578125
2020-02-26,149.86000061035156
2020-05-15,148.39999389648438
2019-03-28,151.0
2018-09-17,153.24000549316406
2018-08-16,153.66000366210938
2018-10-19,152.92999267578125
2019-04-29,154.27999877929688
2019-01-23,152.82000732421875
2019-09-04,151.52000427246094
2018-11-20,148.5399932861328
2019-07-02,148.17999267578125
2019-05-31,146.02999877929688
2019-12-12,148.32000732421875
2020-05-18,148.9199981689453
2019-09-27,153.07000732421875
2020-03-03,152.89999389648438
2020-05-21,149.55999755859375
2019-05-14,149.49000549316406
2018-08-31,145.9499969482422
2018-07-30,143.1199951171875
2018-10-02,144.94000244140625
2019-04-12,148.3300018310547
2019-03-11,146.74000549316406
2019-02-07,147.6999969482422
2019-07-17,148.6199951171875
2019-09-19,144.4199981689453
2019-10-21,144.5500030517578
2019-12-18,144.82000732421875
2020-03-06,144.13999938964844
2019-10-03,148.0
2020-03-09,148.4600067138672
2020-05-27,145.60000610351562
2019-12-24,147.74000549316406
2020-03-12,150.0800018310547
2018-12-20,150.74000549316406
2019-08-01,151.0500030517578
2018-08-14,152.19000244140625
2018-07-13,156.8300018310547
2018-10-17,161.69000244140625
2019-05-29,162.02999877929688
2019-03-26,161.22000122070312
2019-02-22,156.55999755859375
2019-10-04,153.8699951171875
2019-11-05,154.69000244140625
2019-12-27,154.6999969482422
2020-06-02,153.57000732421875
2019-12-30,152.64999389648438
2020-03-18,152.8000030517578
2020-06-05,154.1199951171875
2019-07-15,154.36000061035156
2018-12-03,155.89999389648438
2019-06-13,154.0399932861328
2019-01-04,151.69000244140625
2018-08-29,150.00999450683594
2019-02-05,152.1199951171875
2018-11-01,153.25
2019-08-16,151.7100067138672
2019-04-10,151.6300048828125
2019-09-17,152.10000610351562
2019-10-15,155.14999389648438
2020-01-02,155.0399932861328
2020-06-08,157.1199951171875
2019-10-18,157.4199981689453
2020-03-24,152.83999633789062
2020-06-11,154.47000122070312
2020-01-08,158.74000549316406
2019-04-25,158.69000244140625
2019-07-30,162.00999450683594
2019-02-20,163.85000610351562
2018-07-11,165.5
2018-09-13,165.97999572753906
2018-10-15,164.89999389648438
2019-06-28,163.00999450683594
2018-12-18,161.85000610351562
2018-11-16,163.0399932861328
2019-10-02,167.08999633789062
2020-03-27,166.49000549316406
2020-01-10,165.0800018310547
2019-10-24,166.49000549316406
2020-03-30,165.5
2020-06-17,165.5
2020-01-14,167.2899932861328
2020-04-02,164.27999877929688
2019-01-02,162.92999267578125
2019-08-14,163.22000122070312
2018-10-30,161.58999633789062
2019-06-11,160.4499969482422
2019-05-10,158.6199951171875
2019-04-08,157.80999755859375
2018-08-27,157.6699981689453
2018-07-26,159.0800018310547
2018-09-28,161.8300018310547
2019-03-07,161.52999877929688
2019-10-30,160.13999938964844
2020-01-17,157.77999877929688
2020-06-23,154.55999755859375
2020-04-08,157.0399932861328
2020-06-26,159.77000427246094
2019-03-22,162.27999877929688
2019-01-17,163.8800048828125
2019-08-29,164.16000366210938
2018-11-14,165.75
2019-06-26,166.8699951171875
2018-09-11,168.64999389648438
2018-07-09,170.27999877929688
2018-08-10,170.39999389648438
2019-04-23,171.0500030517578
2019-09-30,167.17999267578125
2020-01-23,167.64999389648438
2019-11-08,169.0800018310547
2020-04-14,168.7100067138672
2019-11-11,167.5399932861328
2020-01-29,168.9199981689453
2020-04-17,167.8699951171875
2018-07-24,168.42999267578125
2018-09-26,168.02000427246094
2019-05-08,165.24000549316406
2019-03-05,164.8699951171875
2019-02-01,163.63999938964844
2018-12-31,164.97000122070312
2018-11-29,165.19000244140625
2019-08-12,165.42999267578125
2019-07-11,166.32000732421875
2019-09-13,167.38999938964844
2019-11-14,165.83999633789062
2020-04-20,167.86000061035156
2020-02-04,168.52000427246094
2020-04-23,167.91000366210938
2018-12-14,167.17999267578125
2019-08-27,165.6199951171875
2018-08-08,164.3800048828125
2018-10-11,162.3699951171875
2018-11-12,163.3800048828125
2019-07-26,164.02999877929688
2019-06-24,162.05999755859375
2019-05-23,159.02000427246094
2019-03-20,159.69000244140625
2019-01-15,162.1199951171875
2019-11-20,162.42999267578125
2020-02-07,158.00999450683594
2020-02-10,155.35000610351562
2020-04-29,154.11000061035156
2019-11-26,155.16000366210938
2020-02-13,155.42999267578125
2019-01-30,155.0
2018-08-23,155.0399932861328
2018-09-24,155.5
2018-11-27,157.3699951171875
2018-10-26,157.27999877929688
2019-07-09,157.86000061035156
2019-06-07,155.77999877929688
2019-05-06,153.5
2019-04-04,149.25
2019-09-11,146.5
2019-11-29,141.02000427246094
2020-05-05,142.91000366210938
2019-12-02,143.2100067138672
2020-02-19,145.02000427246094
2020-05-08,140.25
2019-05-21,137.1999969482422
2019-03-18,129.72000122070312
2018-09-07,132.5800018310547
2018-08-06,128.27999877929688
2018-10-09,118.08000183105469
2019-02-14,116.56999969482422
2018-12-12,109.69000244140625
2019-07-24,112.4000015258789
2019-09-26,97.4800033569336
2019-10-28,104.05999755859375
2019-12-05,97.87999725341797
2020-05-11,90.72000122070312
2019-07-03,99.87999725341797
2020-02-25,103.54000091552734
2020-05-14,108.45999908447266
2020-02-28,101.33999633789062
2019-08-08,104.87000274658203
2019-06-05,107.52999877929688
2018-07-20,100.58999633789062
2018-08-21,99.04000091552734
2018-10-24,94.0
2019-04-02,99.69000244140625
2019-03-01,109.63999938964844
2019-01-28,109.11000061035156
2018-12-27,118.54000091552734
2019-09-09,113.58999633789062
2020-03-02,114.12999725341797
2020-05-20,107.54000091552734
2019-12-17,107.19999694824219
2020-03-05,114.01000213623047
2019-02-12,113.5199966430664
2019-01-11,108.77999877929688
2018-12-10,111.70999908447266
2019-08-23,113.06999969482422
2018-11-08,114.0199966430664
2019-07-22,116.9800033569336
2019-06-20,125.27999877929688
2018-09-05,129.14999389648438
2019-04-17,129.92999267578125
2019-09-24,123.0
2019-12-20,118.54000091552734
2020-05-26,121.41999816894531
2019-04-30,119.05999755859375
2019-12-23,121.61000061035156
2020-03-11,124.5
2020-05-29,122.36000061035156
2019-12-26,122.7300033569336
2020-06-01,118.91999816894531
2019-05-02,115.5999984741211
2019-02-27,121.13999938964844
2018-11-23,127.04000091552734
2019-08-06,131.99000549316406
2018-07-18,133.42999267578125
2018-09-20,132.6999969482422
2018-10-22,128.33999633789062
2019-07-05,134.47000122070312
2019-06-03,135.6199951171875
2019-10-09,133.74000549316406
2019-10-11,127.38999938964844
2020-03-17,129.63999938964844
2020-06-04,131.02999877929688
2019-10-14,136.4600067138672
2020-03-20,139.55999755859375
2018-11-06,147.8000030517578
2019-06-18,153.00999450683594
2019-05-17,149.72999572753906
2019-04-15,145.3300018310547
2019-03-14,132.74000549316406
2019-01-09,131.6199951171875
2018-08-02,129.4600067138672
2018-10-05,135.0
2019-08-21,134.85000610351562
2019-10-17,133.92999267578125
2020-03-23,134.32000732421875
2020-06-10,132.50999450683594
2019-02-25,135.5800018310547
2020-01-07,130.49000549316406
2020-03-26,128.10000610351562
2019-10-23,130.86000061035156
