Dates,IRM
2019-12-13,34.060001373291016
2020-05-19,34.0
2019-03-06,34.150001525878906
2018-11-30,34.540000915527344
2019-08-13,34.43000030517578
2019-07-12,34.34000015258789
2019-06-10,34.25
2019-05-09,34.70000076293945
2018-07-25,34.83000183105469
2018-09-27,35.0
2018-10-29,35.029998779296875
2019-10-16,35.18000030517578
2019-12-16,34.349998474121094
2020-03-04,34.15999984741211
2020-05-22,33.349998474121094
2019-10-01,33.4900016784668
2019-12-19,32.31999969482422
2018-09-10,32.119998931884766
2019-05-24,32.15999984741211
2018-08-09,32.849998474121094
2019-04-22,32.52000045776367
2019-03-21,32.20000076293945
2019-01-16,32.959999084472656
2019-08-28,33.41999816894531
2018-11-13,33.959999084472656
2018-10-12,34.43000030517578
2019-06-25,34.650001525878906
2020-03-10,34.81999969482422
2020-05-28,35.0
2019-10-07,35.0
2020-03-13,35.13999938964844
2019-10-10,35.27000045776367
2020-03-16,35.4900016784668
2020-06-03,35.720001220703125
2018-11-28,35.83000183105469
2018-09-25,35.70000076293945
2018-07-23,36.0099983215332
2018-08-24,36.220001220703125
2019-07-10,36.33000183105469
2019-05-07,36.529998779296875
2019-04-05,37.0
2019-03-04,37.22999954223633
2019-01-31,37.31999969482422
2019-09-12,36.939998626708984
2019-12-31,36.93000030517578
2020-03-19,36.90999984741211
2020-01-03,36.720001220703125
2020-06-09,36.720001220703125
2019-02-15,36.81999969482422
2019-01-14,36.630001068115234
2018-07-06,35.939998626708984
2018-08-07,36.0
2018-10-10,35.720001220703125
2018-12-13,35.77000045776367
2019-08-26,35.81999969482422
2019-07-25,36.0099983215332
2019-05-22,36.150001525878906
2019-03-19,35.75
2020-01-06,35.279998779296875
2020-03-25,35.11000061035156
2020-06-12,35.79999923706055
2019-10-22,35.849998474121094
2020-01-09,36.0
2020-06-15,35.77000045776367
2019-10-25,35.58000183105469
2020-03-31,35.16999816894531
2020-06-18,35.02000045776367
2019-04-03,35.04999923706055
2018-08-22,35.25
2018-10-25,35.459999084472656
2019-01-29,34.97999954223633
2018-12-28,34.95000076293945
2018-11-26,34.9900016784668
2019-08-09,34.9900016784668
2019-07-08,34.70000076293945
2019-06-06,35.2400016784668
2019-09-10,35.720001220703125
2020-01-15,35.310001373291016
2020-04-03,35.58000183105469
2019-10-31,35.66999816894531
2020-04-06,35.939998626708984
2020-06-24,35.83000183105469
2018-11-09,35.810001373291016
2019-07-23,35.779998779296875
2019-06-21,35.88999938964844
2019-05-20,35.959999084472656
2019-04-18,36.38999938964844
2018-09-06,36.400001525878906
2018-10-08,36.349998474121094
2019-02-13,36.29999923706055
2018-12-11,36.5
2019-09-25,36.540000915527344
2020-01-21,36.650001525878906
2020-04-09,36.599998474121094
2019-11-06,36.189998626708984
2020-01-24,36.189998626708984
2020-01-27,35.880001068115234
2020-04-15,36.08000183105469
2018-12-26,36.52000045776367
2019-08-07,34.599998474121094
2019-06-04,32.709999084472656
2018-09-21,32.689998626708984
2018-07-19,32.52000045776367
2018-08-20,32.52000045776367
2018-10-23,32.060001373291016
2019-05-03,31.770000457763672
2019-04-01,31.530000686645508
2019-02-28,31.309999465942383
2019-11-12,31.299999237060547
2020-01-30,31.1299991607666
2019-11-15,31.3700008392334
2020-04-21,31.540000915527344
2019-04-16,32.0
2019-03-15,32.150001525878906
2019-02-11,32.459999084472656
2019-01-10,32.36000061035156
2019-08-22,32.13999938964844
2018-11-07,32.15999984741211
2018-08-03,31.850000381469727
2018-09-04,31.799999237060547
2019-06-19,31.989999771118164
2019-09-23,31.719999313354492
2019-11-18,31.200000762939453
2020-02-05,30.989999771118164
2020-04-24,30.93000030517578
2019-03-29,31.239999771118164
2019-11-21,31.329999923706055
2020-04-27,31.489999771118164
2020-02-11,31.770000457763672
2020-04-30,31.34000015258789
2019-05-01,31.579999923706055
2019-02-26,31.760000228881836
2019-01-25,31.860000610351562
2018-12-24,32.09000015258789
2019-09-06,31.780000686645508
2018-07-17,32.43000030517578
2018-09-19,32.66999816894531
2019-08-05,32.61000061035156
2019-10-08,32.97999954223633
2019-12-11,32.5
2019-11-27,32.18000030517578
2020-02-14,31.579999923706055
2020-05-06,30.93000030517578
2019-01-08,30.979999542236328
2018-12-07,31.299999237060547
2019-08-20,31.59000015258789
2018-11-05,31.68000030517578
2019-07-19,31.989999771118164
2018-10-04,31.899999618530273
2019-06-17,31.860000610351562
2019-05-16,31.610000610351562
2018-08-01,32.08000183105469
2019-03-13,31.100000381469727
2019-12-03,30.209999084472656
2020-02-20,30.75
2019-12-06,30.93000030517578
2020-05-12,30.719999313354492
2019-12-09,30.56999969482422
2020-02-26,30.549999237060547
2020-05-15,30.290000915527344
2019-03-28,30.549999237060547
2018-09-17,30.59000015258789
2018-08-16,30.31999969482422
2018-10-19,30.1200008392334
2019-04-29,30.059999465942383
2019-01-23,30.06999969482422
2019-09-04,29.8700008392334
2018-11-20,31.280000686645508
2019-07-02,32.25
2019-05-31,31.389999389648438
2019-12-12,31.200000762939453
2020-05-18,31.049999237060547
2019-09-27,31.219999313354492
2020-03-03,31.309999465942383
2020-05-21,31.1200008392334
2019-05-14,31.270000457763672
2018-08-31,30.93000030517578
2018-07-30,31.1299991607666
2018-10-02,31.690000534057617
2019-04-12,32.0
2019-03-11,32.029998779296875
2019-02-07,31.8700008392334
2019-07-17,31.889999389648438
2019-09-19,31.93000030517578
2019-10-21,31.530000686645508
2019-12-18,31.780000686645508
2020-03-06,31.649999618530273
2019-10-03,31.860000610351562
2020-03-09,32.13999938964844
2020-05-27,32.400001525878906
2019-12-24,32.959999084472656
2020-03-12,33.189998626708984
2018-12-20,33.2599983215332
2019-08-01,33.599998474121094
2018-08-14,33.650001525878906
2018-07-13,34.33000183105469
2018-10-17,34.2400016784668
2019-05-29,33.5099983215332
2019-03-26,32.599998474121094
2019-02-22,32.400001525878906
2019-10-04,32.290000915527344
2019-11-05,32.54999923706055
2019-12-27,32.34000015258789
2020-06-02,32.2400016784668
2019-12-30,31.3700008392334
2020-03-18,31.520000457763672
2020-06-05,31.959999084472656
2019-07-15,32.2599983215332
2018-12-03,32.7599983215332
2019-06-13,32.41999816894531
2019-01-04,32.27000045776367
2018-08-29,32.7599983215332
2019-02-05,32.720001220703125
2018-11-01,32.400001525878906
2019-08-16,32.400001525878906
2019-04-10,32.15999984741211
2019-09-17,32.349998474121094
2019-10-15,32.66999816894531
2020-01-02,32.619998931884766
2020-06-08,32.810001373291016
2019-10-18,32.849998474121094
2020-03-24,32.959999084472656
2020-06-11,33.529998779296875
2020-01-08,34.04999923706055
2019-04-25,34.0099983215332
2019-07-30,34.310001373291016
2019-02-20,34.439998626708984
2018-07-11,34.25
2018-09-13,34.06999969482422
2018-10-15,33.93000030517578
2019-06-28,33.84000015258789
2018-12-18,33.189998626708984
2018-11-16,33.540000915527344
2019-10-02,34.380001068115234
2020-03-27,34.150001525878906
2020-01-10,33.689998626708984
2019-10-24,33.61000061035156
2020-03-30,33.470001220703125
2020-06-17,33.0099983215332
2020-01-14,33.16999816894531
2020-04-02,32.849998474121094
2019-01-02,33.27000045776367
2019-08-14,33.59000015258789
2018-10-30,33.95000076293945
2019-06-11,34.060001373291016
2019-05-10,34.15999984741211
2019-04-08,34.0
2018-08-27,33.849998474121094
2018-07-26,34.099998474121094
2018-09-28,33.79999923706055
2019-03-07,32.58000183105469
2019-10-30,32.369998931884766
2020-01-17,32.20000076293945
2020-06-23,32.33000183105469
2020-04-08,32.65999984741211
2020-06-26,32.689998626708984
2019-03-22,32.86000061035156
2019-01-17,33.22999954223633
2019-08-29,33.20000076293945
2018-11-14,33.0099983215332
2019-06-26,33.09000015258789
2018-09-11,32.2400016784668
2018-07-09,31.81999969482422
2018-08-10,32.040000915527344
2019-04-23,31.860000610351562
2019-09-30,32.029998779296875
2020-01-23,32.119998931884766
2019-11-08,32.16999816894531
2020-04-14,31.969999313354492
2019-11-11,31.8799991607666
2020-01-29,31.989999771118164
2020-04-17,31.889999389648438
2018-07-24,31.889999389648438
2018-09-26,32.029998779296875
2019-05-08,30.8700008392334
2019-03-05,31.469999313354492
2019-02-01,31.139999389648438
2018-12-31,31.170000076293945
2018-11-29,31.010000228881836
2019-08-12,31.190000534057617
2019-07-11,30.979999542236328
2019-09-13,30.90999984741211
2019-11-14,30.84000015258789
2020-04-20,31.149999618530273
2020-02-04,31.540000915527344
2020-04-23,31.809999465942383
2018-12-14,31.93000030517578
2019-08-27,31.959999084472656
2018-08-08,31.940000534057617
2018-10-11,31.950000762939453
2018-11-12,32.11000061035156
2019-07-26,32.04999923706055
2019-06-24,31.920000076293945
2019-05-23,31.959999084472656
2019-03-20,31.979999542236328
2019-01-15,32.2599983215332
2019-11-20,32.310001373291016
2020-02-07,32.34000015258789
2020-02-10,32.11000061035156
2020-04-29,32.099998474121094
2019-11-26,32.20000076293945
2020-02-13,31.850000381469727
2019-01-30,33.529998779296875
2018-08-23,33.29999923706055
2018-09-24,34.099998474121094
2018-11-27,34.13999938964844
2018-10-26,34.34000015258789
2019-07-09,34.4900016784668
2019-06-07,34.2599983215332
2019-05-06,33.77000045776367
2019-04-04,33.459999084472656
2019-09-11,32.75
2019-11-29,30.81999969482422
2020-05-05,31.920000076293945
2019-12-02,32.25
2020-02-19,32.7599983215332
2020-05-08,32.400001525878906
2019-05-21,31.959999084472656
2019-03-18,30.809999465942383
2018-09-07,30.790000915527344
2018-08-06,30.149999618530273
2018-10-09,28.049999237060547
2019-02-14,29.270000457763672
2018-12-12,27.700000762939453
2019-07-24,28.780000686645508
2019-09-26,26.709999084472656
2019-10-28,26.5
2019-12-05,25.639999389648438
2020-05-11,23.329999923706055
2019-07-03,24.65999984741211
2020-02-25,26.90999984741211
2020-05-14,26.65999984741211
2020-02-28,25.299999237060547
2019-08-08,25.059999465942383
2019-06-05,24.829999923706055
2018-07-20,23.489999771118164
2018-08-21,22.299999237060547
2018-10-24,22.100000381469727
2019-04-02,24.170000076293945
2019-03-01,25.459999084472656
2019-01-28,26.31999969482422
2018-12-27,28.40999984741211
2019-09-09,27.200000762939453
2020-03-02,27.479999542236328
2020-05-20,26.0
2019-12-17,24.989999771118164
2020-03-05,25.420000076293945
2019-02-12,25.229999542236328
2019-01-11,24.8700008392334
2018-12-10,25.229999542236328
2019-08-23,24.899999618530273
2018-11-08,24.59000015258789
2019-07-22,24.770000457763672
2019-06-20,25.81999969482422
2018-09-05,25.639999389648438
2019-04-17,24.809999465942383
2019-09-24,23.75
2019-12-20,23.520000457763672
2020-05-26,23.209999084472656
2019-04-30,22.81999969482422
2019-12-23,25.65999984741211
2020-03-11,25.1299991607666
2020-05-29,24.420000076293945
2019-12-26,24.209999084472656
2020-06-01,23.09000015258789
2019-05-02,22.670000076293945
2019-02-27,22.649999618530273
2018-11-23,23.889999389648438
2019-08-06,23.979999542236328
2018-07-18,24.34000015258789
2018-09-20,24.1299991607666
2018-10-22,24.209999084472656
2019-07-05,25.299999237060547
2019-06-03,25.479999542236328
2019-10-09,25.989999771118164
2019-10-11,26.0
2020-03-17,26.56999969482422
2020-06-04,26.920000076293945
2019-10-14,28.459999084472656
2020-03-20,29.059999465942383
2018-11-06,30.610000610351562
2019-06-18,30.68000030517578
2019-05-17,30.229999542236328
2019-04-15,30.09000015258789
2019-03-14,28.040000915527344
2019-01-09,28.0
2018-08-02,28.260000228881836
2018-10-05,29.09000015258789
2019-08-21,28.399999618530273
2019-10-17,27.510000228881836
2020-03-23,27.489999771118164
2020-06-10,26.15999984741211
2019-02-25,26.3700008392334
2020-01-07,25.81999969482422
2020-03-26,24.950000762939453
2019-10-23,24.979999542236328
