Dates,IRM
2019-06-21,35.560001373291016
2019-05-20,35.7400016784668
2019-04-18,35.970001220703125
2018-09-06,36.130001068115234
2018-10-08,35.88999938964844
2019-02-13,35.900001525878906
2018-12-11,36.15999984741211
2019-09-25,35.95000076293945
2020-01-21,36.29999923706055
2020-04-09,35.900001525878906
2019-11-06,35.599998474121094
2020-01-24,35.88999938964844
2020-01-27,35.13999938964844
2020-04-15,35.41999816894531
2018-12-26,35.75
2019-08-07,32.5
2019-06-04,31.959999084472656
2018-09-21,32.0099983215332
2018-07-19,31.969999313354492
2018-08-20,31.950000762939453
2018-10-23,31.510000228881836
2019-05-03,31.479999542236328
2019-04-01,31.049999237060547
2019-02-28,30.610000610351562
2019-11-12,30.850000381469727
2020-01-30,30.670000076293945
2019-11-15,30.809999465942383
2020-04-21,30.959999084472656
2019-04-16,31.469999313354492
2019-03-15,31.6299991607666
2019-02-11,31.950000762939453
2019-01-10,32.08000183105469
2019-08-22,31.450000762939453
2018-11-07,31.760000228881836
2018-08-03,31.399999618530273
2018-09-04,31.3700008392334
2019-06-19,31.270000457763672
2019-09-23,30.959999084472656
2019-11-18,30.6200008392334
2020-02-05,30.729999542236328
2020-04-24,30.579999923706055
2019-03-29,30.610000610351562
2019-11-21,30.450000762939453
2020-04-27,30.56999969482422
2020-02-11,30.719999313354492
2020-04-30,31.06999969482422
2019-05-01,31.079999923706055
2019-02-26,31.40999984741211
2019-01-25,31.479999542236328
2018-12-24,31.68000030517578
2019-09-06,31.260000228881836
2018-07-17,31.75
2018-09-19,32.060001373291016
2019-08-05,31.979999542236328
2019-10-08,32.5099983215332
2019-12-11,31.700000762939453
2019-11-27,31.239999771118164
2020-02-14,30.850000381469727
2020-05-06,30.079999923706055
2019-01-08,30.5
2018-12-07,30.850000381469727
2019-08-20,30.549999237060547
2018-11-05,30.700000762939453
2019-07-19,31.6200008392334
2018-10-04,31.239999771118164
2019-06-17,31.440000534057617
2019-05-16,31.049999237060547
2018-08-01,31.559999465942383
2019-03-13,29.440000534057617
2019-12-03,29.610000610351562
2020-02-20,30.190000534057617
2019-12-06,30.200000762939453
2020-05-12,30.040000915527344
2019-12-09,29.90999984741211
2020-02-26,30.049999237060547
2020-05-15,29.719999313354492
2019-03-28,29.920000076293945
2018-09-17,30.219999313354492
2018-08-16,29.989999771118164
2018-10-19,29.790000915527344
2019-04-29,29.8700008392334
2019-01-23,29.68000030517578
2019-09-04,29.280000686645508
2018-11-20,29.969999313354492
2019-07-02,30.889999389648438
2019-05-31,30.739999771118164
2019-12-12,30.709999084472656
2020-05-18,30.540000915527344
2019-09-27,30.65999984741211
2020-03-03,30.559999465942383
2020-05-21,30.579999923706055
2019-05-14,30.790000915527344
2018-08-31,30.520000457763672
2018-07-30,30.6299991607666
2018-10-02,30.989999771118164
2019-04-12,31.450000762939453
2019-03-11,31.360000610351562
2019-02-07,31.229999542236328
2019-07-17,31.559999465942383
2019-09-19,31.030000686645508
2019-10-21,31.200000762939453
2019-12-18,31.209999084472656
2020-03-06,31.219999313354492
2019-10-03,31.670000076293945
2020-03-09,31.799999237060547
2020-05-27,31.6299991607666
2019-12-24,32.41999816894531
2020-03-12,32.59000015258789
2018-12-20,32.900001525878906
2019-08-01,32.84000015258789
2018-08-14,33.209999084472656
2018-07-13,33.56999969482422
2018-10-17,33.90999984741211
2019-05-29,32.459999084472656
2019-03-26,32.119998931884766
2019-02-22,32.13999938964844
2019-10-04,31.829999923706055
2019-11-05,32.130001068115234
2019-12-27,31.940000534057617
2020-06-02,31.25
2019-12-30,31.059999465942383
2020-03-18,31.09000015258789
2020-06-05,31.170000076293945
2019-07-15,31.920000076293945
2018-12-03,32.029998779296875
2019-06-13,31.81999969482422
2019-01-04,31.860000610351562
2018-08-29,31.989999771118164
2019-02-05,32.06999969482422
2018-11-01,32.0
2019-08-16,31.649999618530273
2019-04-10,31.709999084472656
2019-09-17,31.6299991607666
2019-10-15,32.22999954223633
2020-01-02,32.15999984741211
2020-06-08,32.40999984741211
2019-10-18,32.529998779296875
2020-03-24,32.68000030517578
2020-06-11,32.560001373291016
2020-01-08,33.45000076293945
2019-04-25,33.59000015258789
2019-07-30,33.93000030517578
2019-02-20,33.939998626708984
2018-07-11,33.869998931884766
2018-09-13,33.560001373291016
2018-10-15,33.40999984741211
2019-06-28,32.79999923706055
2018-12-18,32.189998626708984
2018-11-16,32.709999084472656
2019-10-02,33.56999969482422
2020-03-27,33.08000183105469
2020-01-10,33.119998931884766
2019-10-24,33.040000915527344
2020-03-30,32.529998779296875
2020-06-17,32.52000045776367
2020-01-14,32.61000061035156
2020-04-02,32.45000076293945
2019-01-02,32.66999816894531
2019-08-14,33.209999084472656
2018-10-30,33.52000045776367
2019-06-11,33.56999969482422
2019-05-10,33.84000015258789
2019-04-08,33.540000915527344
2018-08-27,33.36000061035156
2018-07-26,33.779998779296875
2018-09-28,32.119998931884766
2019-03-07,31.700000762939453
2019-10-30,31.979999542236328
2020-01-17,31.719999313354492
2020-06-23,31.860000610351562
2020-04-08,32.150001525878906
2020-06-26,32.33000183105469
2019-03-22,32.400001525878906
2019-01-17,32.70000076293945
2019-08-29,32.88999938964844
2018-11-14,32.58000183105469
2019-06-26,32.619998931884766
2018-09-11,31.34000015258789
2018-07-09,31.479999542236328
2018-08-10,31.25
2019-04-23,31.350000381469727
2019-09-30,31.68000030517578
2020-01-23,31.770000457763672
2019-11-08,31.65999984741211
2020-04-14,31.700000762939453
2019-11-11,31.600000381469727
2020-01-29,31.510000228881836
2020-04-17,31.450000762939453
2018-07-24,31.59000015258789
2018-09-26,30.200000762939453
2019-05-08,30.209999084472656
2019-03-05,30.559999465942383
2019-02-01,30.709999084472656
2018-12-31,30.81999969482422
2018-11-29,30.65999984741211
2019-08-12,30.649999618530273
2019-07-11,30.5
2019-09-13,30.3700008392334
2019-11-14,30.600000381469727
2020-04-20,30.760000228881836
2020-02-04,31.1299991607666
2020-04-23,31.31999969482422
2018-12-14,31.649999618530273
2019-08-27,31.559999465942383
2018-08-08,31.469999313354492
2018-10-11,31.260000228881836
2018-11-12,31.68000030517578
2019-07-26,31.549999237060547
2019-06-24,31.56999969482422
2019-05-23,31.549999237060547
2019-03-20,31.559999465942383
2019-01-15,31.81999969482422
2019-11-20,31.81999969482422
2020-02-07,31.770000457763672
2020-02-10,31.829999923706055
2020-04-29,31.729999542236328
2019-11-26,31.709999084472656
2020-02-13,31.420000076293945
2019-01-30,31.899999618530273
2018-08-23,32.63999938964844
2018-09-24,33.099998474121094
2018-11-27,33.79999923706055
2018-10-26,33.79999923706055
2019-07-09,34.099998474121094
2019-06-07,33.54999923706055
2019-05-06,32.93000030517578
2019-04-04,32.939998626708984
2019-09-11,31.200000762939453
2019-11-29,29.079999923706055
2020-05-05,30.1200008392334
2019-12-02,31.079999923706055
2020-02-19,31.790000915527344
2020-05-08,31.6299991607666
2019-05-21,30.739999771118164
2019-03-18,29.540000915527344
2018-09-07,28.729999542236328
2018-08-06,29.059999465942383
2018-10-09,26.239999771118164
2019-02-14,26.8700008392334
2018-12-12,24.520000457763672
2019-07-24,25.020000457763672
2019-09-26,24.520000457763672
2019-10-28,24.649999618530273
2019-12-05,22.43000030517578
2020-05-11,21.020000457763672
2019-07-03,23.229999542236328
2020-02-25,23.8700008392334
2020-05-14,24.31999969482422
2020-02-28,23.8700008392334
2019-08-08,23.40999984741211
2019-06-05,23.34000015258789
2018-07-20,21.93000030517578
2018-08-21,21.0
2018-10-24,21.25
2019-04-02,22.59000015258789
2019-03-01,24.149999618530273
2019-01-28,24.809999465942383
2018-12-27,26.25
2019-09-09,25.649999618530273
2020-03-02,26.350000381469727
2020-05-20,24.1299991607666
2019-12-17,24.1299991607666
2020-03-05,24.510000228881836
2019-02-12,24.229999542236328
2019-01-11,24.139999389648438
2018-12-10,24.420000076293945
2019-08-23,24.329999923706055
2018-11-08,23.329999923706055
2019-07-22,23.639999389648438
2019-06-20,24.700000762939453
2018-09-05,24.760000228881836
2019-04-17,23.690000534057617
2019-09-24,23.110000610351562
2019-12-20,22.68000030517578
2020-05-26,22.459999084472656
2019-04-30,21.56999969482422
2019-12-23,23.850000381469727
2020-03-11,24.3700008392334
2020-05-29,23.920000076293945
2019-12-26,23.030000686645508
2020-06-01,22.56999969482422
2019-05-02,21.540000915527344
2019-02-27,22.190000534057617
2018-11-23,23.1299991607666
2019-08-06,23.18000030517578
2018-07-18,23.610000610351562
2018-09-20,23.559999465942383
2018-10-22,23.719999313354492
2019-07-05,24.690000534057617
2019-06-03,24.950000762939453
2019-10-09,25.440000534057617
2019-10-11,25.360000610351562
2020-03-17,25.700000762939453
2020-06-04,26.309999465942383
2019-10-14,27.110000610351562
2020-03-20,28.020000457763672
2018-11-06,29.600000381469727
2019-06-18,29.84000015258789
2019-05-17,29.309999465942383
2019-04-15,28.899999618530273
2019-03-14,26.959999084472656
2019-01-09,27.15999984741211
2018-08-02,26.829999923706055
2018-10-05,27.739999771118164
2019-08-21,27.670000076293945
2019-10-17,26.809999465942383
2020-03-23,26.139999389648438
2020-06-10,25.209999084472656
2019-02-25,25.84000015258789
2020-01-07,24.889999389648438
2020-03-26,24.40999984741211
2019-10-23,24.3700008392334
