Dates,AXP
2019-10-30,120.06999969482422
2020-01-17,120.30999755859375
2020-06-23,116.04000091552734
2020-04-08,117.30999755859375
2020-06-26,117.91000366210938
2019-03-22,120.20999908447266
2019-01-17,120.44000244140625
2019-08-29,120.44999694824219
2018-11-14,120.87999725341797
2019-06-26,120.5999984741211
2018-09-11,122.47000122070312
2018-07-09,125.6500015258789
2018-08-10,123.98999786376953
2019-04-23,125.02999877929688
2019-09-30,124.18000030517578
2020-01-23,125.86000061035156
2019-11-08,125.73999786376953
2020-04-14,124.94999694824219
2019-11-11,124.9800033569336
2020-01-29,125.83999633789062
2020-04-17,125.19999694824219
2018-07-24,124.29000091552734
2018-09-26,124.66000366210938
2019-05-08,124.31999969482422
2019-03-05,123.37000274658203
2019-02-01,123.47000122070312
2018-12-31,124.05000305175781
2018-11-29,126.48999786376953
2019-08-12,127.58000183105469
2019-07-11,127.83999633789062
2019-09-13,128.6199951171875
2019-11-14,128.69000244140625
2020-04-20,130.5
2020-02-04,131.4499969482422
2020-04-23,131.11000061035156
2018-12-14,130.92999267578125
2019-08-27,131.25999450683594
2018-08-08,136.36000061035156
2018-10-11,131.14999389648438
2018-11-12,132.0
2019-07-26,132.47999572753906
2019-06-24,130.75
2019-05-23,132.1699981689453
2019-03-20,130.5500030517578
2019-01-15,132.8800048828125
2019-11-20,133.42999267578125
2020-02-07,134.16000366210938
2020-02-10,132.57000732421875
2020-04-29,131.61000061035156
2019-11-26,133.02999877929688
2020-02-13,133.38999938964844
2019-01-30,133.14999389648438
2018-08-23,134.7100067138672
2018-09-24,135.8699951171875
2018-11-27,136.3000030517578
2018-10-26,136.41000366210938
2019-07-09,136.1999969482422
2019-06-07,129.42999267578125
2019-05-06,127.70999908447266
2019-04-04,121.2699966430664
2019-09-11,115.9000015258789
2019-11-29,109.05000305175781
2020-05-05,111.11000061035156
2019-12-02,115.0199966430664
2020-02-19,110.25
2020-05-08,111.62000274658203
2019-05-21,105.7300033569336
2019-03-18,100.87000274658203
2018-09-07,101.93000030517578
2018-08-06,100.30000305175781
2018-10-09,87.66000366210938
2019-02-14,90.37999725341797
2018-12-12,82.44000244140625
2019-07-24,87.61000061035156
2019-09-26,80.0199966430664
2019-10-28,72.54000091552734
2019-12-05,78.9800033569336
2020-05-11,72.81999969482422
2019-07-03,73.51000213623047
2020-02-25,87.61000061035156
2020-05-14,92.23999786376953
2020-02-28,87.94000244140625
2019-08-08,88.51000213623047
2019-06-05,89.94000244140625
2018-07-20,80.6500015258789
2018-08-21,77.05999755859375
2018-10-24,76.0
2019-04-02,80.22000122070312
2019-03-01,91.43000030517578
2019-01-28,89.20999908447266
2018-12-27,94.58999633789062
2019-09-09,93.29000091552734
2020-03-02,91.45999908447266
2020-05-20,83.43000030517578
2019-12-17,83.79000091552734
2020-03-05,85.31999969482422
2019-02-12,84.58999633789062
2019-01-11,80.7300033569336
2018-12-10,83.5999984741211
2019-08-23,83.23999786376953
2018-11-08,84.12999725341797
2019-07-22,83.47000122070312
2019-06-20,87.55999755859375
2018-09-05,91.75
2019-04-17,93.75
2019-09-24,88.0999984741211
2019-12-20,86.08999633789062
2020-05-26,88.0
2019-04-30,87.48999786376953
2019-12-23,85.30000305175781
2020-03-11,88.5
2020-05-29,87.5
2019-12-26,86.0999984741211
2020-06-01,82.0
2019-05-02,76.91999816894531
2019-02-27,82.47000122070312
2018-11-23,86.72000122070312
2019-08-06,88.41999816894531
2018-07-18,89.18000030517578
2018-09-20,90.11000061035156
2018-10-22,89.70999908447266
2019-07-05,93.94000244140625
2019-06-03,100.0
2019-10-09,101.54000091552734
2019-10-11,95.5
2020-03-17,95.55999755859375
2020-06-04,98.5999984741211
2019-10-14,102.77999877929688
2020-03-20,103.47000122070312
2018-11-06,114.11000061035156
2019-06-18,111.91000366210938
2019-05-17,110.08000183105469
2019-04-15,110.0
2019-03-14,100.87000274658203
2019-01-09,103.20999908447266
2018-08-02,100.0
2018-10-05,109.0199966430664
2019-08-21,105.66999816894531
2019-10-17,102.13999938964844
2020-03-23,104.2300033569336
2020-06-10,98.0
2019-02-25,100.94000244140625
2020-01-07,97.6500015258789
2020-03-26,94.61000061035156
2019-10-23,95.93000030517578
