Dates,RJF
2019-06-25,76.70999908447266
2020-03-10,76.54000091552734
2020-05-28,77.25
2019-10-07,77.51000213623047
2020-03-13,77.55000305175781
2019-10-10,79.97000122070312
2020-03-16,79.8499984741211
2020-06-03,81.26000213623047
2018-11-28,79.69999694824219
2018-09-25,79.94999694824219
2018-07-23,80.41999816894531
2018-08-24,81.05999755859375
2019-07-10,81.30000305175781
2019-05-07,80.94000244140625
2019-04-05,80.80999755859375
2019-03-04,80.5
2019-01-31,81.29000091552734
2019-09-12,81.80999755859375
2019-12-31,82.13999938964844
2020-03-19,81.66000366210938
2020-01-03,80.72000122070312
2020-06-09,80.43000030517578
2019-02-15,80.0199966430664
2019-01-14,82.01000213623047
2018-07-06,81.80999755859375
2018-08-07,81.16999816894531
2018-10-10,82.33000183105469
2018-12-13,82.93000030517578
2019-08-26,82.77999877929688
2019-07-25,82.91000366210938
2019-05-22,83.55999755859375
2019-03-19,83.58000183105469
2020-01-06,83.56999969482422
2020-03-25,83.81999969482422
2020-06-12,82.58000183105469
2019-10-22,84.45999908447266
2020-01-09,83.87999725341797
2020-06-15,83.69999694824219
2019-10-25,82.69999694824219
2020-03-31,80.45999908447266
2020-06-18,80.3499984741211
2019-04-03,81.0
2018-08-22,81.16000366210938
2018-10-25,81.91000366210938
2019-01-29,82.0
2018-12-28,81.88999938964844
2018-11-26,82.5199966430664
2019-08-09,81.52999877929688
2019-07-08,79.3499984741211
2019-06-06,79.41000366210938
2019-09-10,76.76000213623047
2020-01-15,77.01000213623047
2020-04-03,78.0999984741211
2019-10-31,78.5
2020-04-06,79.94000244140625
2020-06-24,80.41000366210938
2018-11-09,83.08000183105469
2019-07-23,83.01000213623047
2019-06-21,83.77999877929688
2019-05-20,84.41999816894531
2019-04-18,85.19999694824219
2018-09-06,85.5
2018-10-08,84.68000030517578
2019-02-13,85.61000061035156
2018-12-11,86.5199966430664
2019-09-25,87.80000305175781
2020-01-21,87.45999908447266
2020-04-09,88.55000305175781
2019-11-06,88.80000305175781
2020-01-24,89.19000244140625
2020-01-27,88.56999969482422
2020-04-15,89.52999877929688
2018-12-26,88.4800033569336
2019-08-07,90.20999908447266
2019-06-04,89.75
2018-09-21,91.58999633789062
2018-07-19,91.56999969482422
2018-08-20,89.5
2018-10-23,89.93000030517578
2019-05-03,91.08999633789062
2019-04-01,90.81999969482422
2019-02-28,88.04000091552734
2019-11-12,87.83999633789062
2020-01-30,87.26000213623047
2019-11-15,87.51000213623047
2020-04-21,83.4000015258789
2019-04-16,84.69000244140625
2019-03-15,83.31999969482422
2019-02-11,84.1500015258789
2019-01-10,84.0
2019-08-22,84.54000091552734
2018-11-07,85.77999877929688
2018-08-03,85.0999984741211
2018-09-04,84.7300033569336
2019-06-19,86.83999633789062
2019-09-23,85.23999786376953
2019-11-18,85.18000030517578
2020-02-05,84.5
2020-04-24,82.58000183105469
2019-03-29,82.05999755859375
2019-11-21,85.13999938964844
2020-04-27,84.69000244140625
2020-02-11,84.7699966430664
2020-04-30,83.75
2019-05-01,84.66000366210938
2019-02-26,84.2300033569336
2019-01-25,83.27999877929688
2018-12-24,83.56999969482422
2019-09-06,82.55999755859375
2018-07-17,82.23999786376953
2018-09-19,83.12000274658203
2019-08-05,81.12999725341797
2019-10-08,80.69000244140625
2019-12-11,82.36000061035156
2019-11-27,80.29000091552734
2020-02-14,80.1500015258789
2020-05-06,80.8499984741211
2019-01-08,82.5
2018-12-07,84.55000305175781
2019-08-20,85.98999786376953
2018-11-05,84.55999755859375
2019-07-19,84.41000366210938
2018-10-04,85.61000061035156
2019-06-17,83.66000366210938
2019-05-16,85.02999877929688
2018-08-01,84.86000061035156
2019-03-13,85.37999725341797
2019-12-03,86.0999984741211
2020-02-20,85.55999755859375
2019-12-06,85.87000274658203
2020-05-12,83.68000030517578
2019-12-09,84.31999969482422
2020-02-26,84.81999969482422
2020-05-15,84.83000183105469
2019-03-28,85.87999725341797
2018-09-17,86.5999984741211
2018-08-16,83.0199966430664
2018-10-19,84.83000183105469
2019-04-29,81.86000061035156
2019-01-23,81.77999877929688
2019-09-04,80.66999816894531
2018-11-20,78.30000305175781
2019-07-02,77.75
2019-05-31,75.01000213623047
2019-12-12,76.5999984741211
2020-05-18,75.9800033569336
2019-09-27,77.0999984741211
2020-03-03,76.7300033569336
2020-05-21,74.55999755859375
2019-05-14,75.95999908447266
2018-08-31,73.30999755859375
2018-07-30,73.75
2018-10-02,75.75
2019-04-12,76.93000030517578
2019-03-11,76.62999725341797
2019-02-07,77.66000366210938
2019-07-17,78.55999755859375
2019-09-19,76.19999694824219
2019-10-21,76.55000305175781
2019-12-18,75.66000366210938
2020-03-06,76.23999786376953
2019-10-03,78.27999877929688
2020-03-09,78.51000213623047
2020-05-27,76.91999816894531
2019-12-24,78.02999877929688
2020-03-12,79.94999694824219
2018-12-20,80.55999755859375
2019-08-01,82.2699966430664
2018-08-14,84.29000091552734
2018-07-13,85.77999877929688
2018-10-17,86.41000366210938
2019-05-29,87.11000061035156
2019-03-26,87.3499984741211
2019-02-22,86.3499984741211
2019-10-04,85.86000061035156
2019-11-05,85.16000366210938
2019-12-27,84.19999694824219
2020-06-02,84.29000091552734
2019-12-30,83.80999755859375
2020-03-18,84.79000091552734
2020-06-05,84.66999816894531
2019-07-15,83.87000274658203
2018-12-03,82.45999908447266
2019-06-13,79.4000015258789
2019-01-04,78.19999694824219
2018-08-29,77.62999725341797
2019-02-05,78.62000274658203
2018-11-01,78.12999725341797
2019-08-16,76.44000244140625
2019-04-10,77.56999969482422
2019-09-17,78.3499984741211
2019-10-15,80.58000183105469
2020-01-02,80.86000061035156
2020-06-08,82.80000305175781
2019-10-18,81.69999694824219
2020-03-24,82.44000244140625
2020-06-11,82.69000244140625
2020-01-08,84.12999725341797
2019-04-25,83.0999984741211
2019-07-30,83.91000366210938
2019-02-20,83.93000030517578
2018-07-11,84.4800033569336
2018-09-13,84.80000305175781
2018-10-15,84.8499984741211
2019-06-28,85.2300033569336
2018-12-18,83.48999786376953
2018-11-16,85.18000030517578
2019-10-02,87.0999984741211
2020-03-27,88.12000274658203
2020-01-10,88.33000183105469
2019-10-24,89.05999755859375
2020-03-30,89.29000091552734
2020-06-17,89.0999984741211
2020-01-14,89.62000274658203
2020-04-02,88.33999633789062
2019-01-02,88.93000030517578
2019-08-14,89.4000015258789
2018-10-30,89.44000244140625
2019-06-11,89.25
2019-05-10,88.97000122070312
2019-04-08,88.1500015258789
2018-08-27,88.41000366210938
2018-07-26,89.55999755859375
2018-09-28,89.5199966430664
2019-03-07,90.4800033569336
2019-10-30,89.81999969482422
2020-01-17,88.26000213623047
2020-06-23,88.0
2020-04-08,88.79000091552734
2020-06-26,89.91000366210938
2019-03-22,90.55000305175781
2019-01-17,89.47000122070312
2019-08-29,89.4800033569336
2018-11-14,89.33000183105469
2019-06-26,91.0
2018-09-11,90.87999725341797
2018-07-09,91.05000305175781
2018-08-10,91.31999969482422
2019-04-23,90.98999786376953
2019-09-30,91.05000305175781
2020-01-23,90.58999633789062
2019-11-08,90.44000244140625
2020-04-14,90.20999908447266
2019-11-11,90.70999908447266
2020-01-29,90.30000305175781
2020-04-17,90.06999969482422
2018-07-24,89.45999908447266
2018-09-26,90.77999877929688
2019-05-08,89.22000122070312
2019-03-05,88.86000061035156
2019-02-01,89.80000305175781
2018-12-31,91.55000305175781
2018-11-29,92.8499984741211
2019-08-12,92.87999725341797
2019-07-11,93.83999633789062
2019-09-13,93.94999694824219
2019-11-14,93.56999969482422
2020-04-20,95.37999725341797
2020-02-04,96.2699966430664
2020-04-23,96.63999938964844
2018-12-14,97.23999786376953
2019-08-27,91.23999786376953
2018-08-08,90.41999816894531
2018-10-11,89.55000305175781
2018-11-12,90.91999816894531
2019-07-26,90.44000244140625
2019-06-24,92.83999633789062
2019-05-23,91.43000030517578
2019-03-20,91.95999908447266
2019-01-15,94.13999938964844
2019-11-20,95.87000274658203
2020-02-07,94.41000366210938
2020-02-10,94.05000305175781
2020-04-29,94.2300033569336
2019-11-26,96.5
2020-02-13,97.26000213623047
2019-01-30,98.76000213623047
2018-08-23,98.94999694824219
2018-09-24,99.43000030517578
2018-11-27,101.26000213623047
2018-10-26,101.26000213623047
2019-07-09,97.61000061035156
2019-06-07,93.75
2019-05-06,90.94000244140625
2019-04-04,90.02999877929688
2019-09-11,86.18000030517578
2019-11-29,83.62999725341797
2020-05-05,87.13999938964844
2019-12-02,80.2300033569336
2020-02-19,79.79000091552734
2020-05-08,74.69000244140625
2019-05-21,73.5999984741211
2019-03-18,65.06999969482422
2018-09-07,72.05999755859375
2018-08-06,67.45999908447266
2018-10-09,60.810001373291016
2019-02-14,72.33000183105469
2018-12-12,66.5999984741211
2019-07-24,76.5199966430664
2019-09-26,71.91999816894531
2019-10-28,66.86000061035156
2019-12-05,61.41999816894531
2020-05-11,55.099998474121094
2019-07-03,59.41999816894531
2020-02-25,60.779998779296875
2020-05-14,64.66999816894531
2020-02-28,61.650001525878906
2019-08-08,64.4000015258789
2019-06-05,63.20000076293945
2018-07-20,58.97999954223633
2018-08-21,59.97999954223633
2018-10-24,57.529998779296875
2019-04-02,64.20999908447266
2019-03-01,63.90999984741211
2019-01-28,66.5999984741211
2018-12-27,69.44000244140625
2019-09-09,67.43000030517578
2020-03-02,67.0
2020-05-20,62.68000030517578
2019-12-17,60.650001525878906
2020-03-05,63.66999816894531
2019-02-12,62.36000061035156
2019-01-11,61.279998779296875
2018-12-10,62.13999938964844
2019-08-23,61.349998474121094
2018-11-08,61.54999923706055
2019-07-22,65.80999755859375
2019-06-20,68.1500015258789
2018-09-05,71.47000122070312
2019-04-17,65.91999816894531
2019-09-24,63.18000030517578
2019-12-20,62.52000045776367
2020-05-26,62.77000045776367
2019-04-30,62.5099983215332
2019-12-23,64.43000030517578
2020-03-11,66.83000183105469
2020-05-29,66.61000061035156
2019-12-26,63.220001220703125
2020-06-01,59.369998931884766
2019-05-02,62.02000045776367
2019-02-27,61.040000915527344
2018-11-23,64.95999908447266
2019-08-06,62.86000061035156
2018-07-18,65.80999755859375
2018-09-20,64.77999877929688
2018-10-22,65.20999908447266
2019-07-05,70.33999633789062
2019-06-03,72.9800033569336
2019-10-09,70.69000244140625
2019-10-11,69.27999877929688
2020-03-17,71.19000244140625
2020-06-04,73.0
2019-10-14,77.2300033569336
2020-03-20,79.2699966430664
2018-11-06,81.33999633789062
2019-06-18,81.04000091552734
2019-05-17,81.66000366210938
2019-04-15,76.37000274658203
2019-03-14,70.26000213623047
2019-01-09,71.5999984741211
2018-08-02,72.86000061035156
2018-10-05,73.48999786376953
2019-08-21,72.3499984741211
2019-10-17,72.23999786376953
2020-03-23,73.66000366210938
2020-06-10,71.93000030517578
2019-02-25,71.9000015258789
2020-01-07,68.41000366210938
2020-03-26,70.06999969482422
2019-10-23,66.4000015258789
