Dates,RJF
2019-04-17,65.04000091552734
2019-09-24,62.65999984741211
2019-12-20,61.099998474121094
2020-05-26,62.52000045776367
2019-04-30,62.279998779296875
2019-12-23,63.20000076293945
2020-03-11,65.12000274658203
2020-05-29,64.83999633789062
2019-12-26,63.130001068115234
2020-06-01,58.869998931884766
2019-05-02,56.560001373291016
2019-02-27,60.06999969482422
2018-11-23,62.349998474121094
2019-08-06,62.77000045776367
2018-07-18,63.95000076293945
2018-09-20,64.54000091552734
2018-10-22,63.90999984741211
2019-07-05,67.36000061035156
2019-06-03,71.19000244140625
2019-10-09,70.41999816894531
2019-10-11,68.4800033569336
2020-03-17,69.36000061035156
2020-06-04,71.9800033569336
2019-10-14,74.5
2020-03-20,76.18000030517578
2018-11-06,81.22000122070312
2019-06-18,80.83000183105469
2019-05-17,79.01000213623047
2019-04-15,75.7300033569336
2019-03-14,70.11000061035156
2019-01-09,69.19000244140625
2018-08-02,68.1500015258789
2018-10-05,71.87999725341797
2019-08-21,71.81999969482422
2019-10-17,71.26000213623047
2020-03-23,71.13999938964844
2020-06-10,71.44999694824219
2019-02-25,71.80999755859375
2020-01-07,68.19000244140625
2020-03-26,67.62999725341797
2019-10-23,65.91000366210938
