Dates,FRC
2018-10-08,102.69000244140625
2019-02-13,103.36000061035156
2018-12-11,102.55999755859375
2019-09-25,101.80000305175781
2020-01-21,101.62999725341797
2020-04-09,103.0
2019-11-06,103.20999908447266
2020-01-24,103.62000274658203
2020-01-27,103.83000183105469
2020-04-15,106.26000213623047
2018-12-26,106.2699966430664
2019-08-07,106.12000274658203
2019-06-04,106.36000061035156
2018-09-21,106.27999877929688
2018-07-19,105.62000274658203
2018-08-20,103.16000366210938
2018-10-23,104.0199966430664
2019-05-03,105.5199966430664
2019-04-01,105.16000366210938
2019-02-28,103.5999984741211
2019-11-12,102.55999755859375
2020-01-30,102.98999786376953
2019-11-15,103.30999755859375
2020-04-21,98.83999633789062
2019-04-16,100.2699966430664
2019-03-15,99.43000030517578
2019-02-11,100.69999694824219
2019-01-10,99.95999908447266
2019-08-22,100.16000366210938
2018-11-07,100.94000244140625
2018-08-03,99.91999816894531
2018-09-04,99.08000183105469
2019-06-19,100.5199966430664
2019-09-23,99.41000366210938
2019-11-18,99.33999633789062
2020-02-05,97.98999786376953
2020-04-24,97.0199966430664
2019-03-29,95.76000213623047
2019-11-21,98.69999694824219
2020-04-27,98.51000213623047
2020-02-11,98.75
2020-04-30,97.94000244140625
2019-05-01,98.87999725341797
2019-02-26,97.83999633789062
2019-01-25,96.62000274658203
2018-12-24,96.33999633789062
2019-09-06,96.3499984741211
2018-07-17,95.2699966430664
2018-09-19,95.91999816894531
2019-08-05,95.91000366210938
2019-10-08,95.95999908447266
2019-12-11,95.43000030517578
2019-11-27,95.27999877929688
2020-02-14,95.8499984741211
2020-05-06,95.7300033569336
2019-01-08,95.86000061035156
2018-12-07,97.6500015258789
2019-08-20,98.91999816894531
2018-11-05,98.22000122070312
2019-07-19,99.51000213623047
2018-10-04,100.16000366210938
2019-06-17,99.55999755859375
2019-05-16,101.0
2018-08-01,100.5
2019-03-13,101.13999938964844
2019-12-03,100.62999725341797
2020-02-20,98.66000366210938
2019-12-06,94.2300033569336
2020-05-12,94.76000213623047
2019-12-09,95.86000061035156
2020-02-26,97.04000091552734
2020-05-15,96.58999633789062
2019-03-28,96.97000122070312
2018-09-17,98.3499984741211
2018-08-16,98.66999816894531
2018-10-19,100.12000274658203
2019-04-29,99.62000274658203
2019-01-23,100.19999694824219
2019-09-04,99.36000061035156
2018-11-20,95.73999786376953
2019-07-02,96.29000091552734
2019-05-31,93.06999969482422
2019-12-12,93.94999694824219
2020-05-18,91.81999969482422
2019-09-27,93.44000244140625
2020-03-03,94.37999725341797
2020-05-21,93.44000244140625
2019-05-14,93.80000305175781
2018-08-31,91.44000244140625
2018-07-30,90.56999969482422
2018-10-02,92.05999755859375
2019-04-12,92.16999816894531
2019-03-11,90.0
2019-02-07,90.63999938964844
2019-07-17,91.70999908447266
2019-09-19,89.06999969482422
2019-10-21,89.79000091552734
2019-12-18,88.55000305175781
2020-03-06,88.37999725341797
2019-10-03,89.91999816894531
2020-03-09,89.72000122070312
2020-05-27,88.05999755859375
2019-12-24,88.5999984741211
2020-03-12,89.66999816894531
2018-12-20,89.19000244140625
2019-08-01,91.0999984741211
2018-08-14,92.4800033569336
2018-07-13,93.98999786376953
2018-10-17,93.70999908447266
2019-05-29,95.69999694824219
2019-03-26,96.20999908447266
2019-02-22,95.51000213623047
2019-10-04,96.33999633789062
2019-11-05,95.3499984741211
2019-12-27,95.2300033569336
2020-06-02,94.94999694824219
2019-12-30,94.94999694824219
2020-03-18,96.26000213623047
2020-06-05,96.51000213623047
2019-07-15,97.56999969482422
2018-12-03,96.69999694824219
2019-06-13,94.63999938964844
2019-01-04,91.70999908447266
2018-08-29,92.69999694824219
2019-02-05,94.88999938964844
2018-11-01,94.4800033569336
2019-08-16,92.5999984741211
2019-04-10,93.20999908447266
2019-09-17,94.19000244140625
2019-10-15,97.30000305175781
2020-01-02,97.18000030517578
2020-06-08,103.62000274658203
2019-10-18,103.08000183105469
2020-03-24,103.44999694824219
2020-06-11,104.18000030517578
2020-01-08,104.88999938964844
2019-04-25,106.2300033569336
2019-07-30,106.70999908447266
2019-02-20,106.31999969482422
2018-07-11,107.6500015258789
2018-09-13,107.41999816894531
2018-10-15,107.66999816894531
2019-06-28,107.13999938964844
2018-12-18,106.36000061035156
2018-11-16,108.36000061035156
2019-10-02,109.5
2020-03-27,109.80999755859375
2020-01-10,109.5999984741211
2019-10-24,110.01000213623047
2020-03-30,110.22000122070312
2020-06-17,109.66000366210938
2020-01-14,109.93000030517578
2020-04-02,108.9800033569336
2019-01-02,109.0
2019-08-14,108.79000091552734
2018-10-30,108.37000274658203
2019-06-11,108.97000122070312
2019-05-10,108.62000274658203
2019-04-08,107.80999755859375
2018-08-27,108.3499984741211
2018-07-26,108.93000030517578
2018-09-28,108.94999694824219
2019-03-07,110.38999938964844
2019-10-30,109.9000015258789
2020-01-17,110.06999969482422
2020-06-23,109.06999969482422
2020-04-08,110.26000213623047
2020-06-26,110.97000122070312
2019-03-22,112.52999877929688
2019-01-17,112.77999877929688
2019-08-29,113.18000030517578
2018-11-14,112.41999816894531
2019-06-26,115.62000274658203
2018-09-11,114.87999725341797
2018-07-09,115.93000030517578
2018-08-10,117.43000030517578
2019-04-23,116.58999633789062
2019-09-30,117.43000030517578
2020-01-23,117.02999877929688
2019-11-08,117.02999877929688
2020-04-14,117.25
2019-11-11,117.9000015258789
2020-01-29,117.66000366210938
2020-04-17,117.37000274658203
2018-07-24,117.44999694824219
2018-09-26,117.9800033569336
2019-05-08,117.66999816894531
2019-03-05,116.22000122070312
2019-02-01,115.62000274658203
2018-12-31,116.08999633789062
2018-11-29,115.75
2019-08-12,114.30000305175781
2019-07-11,115.44999694824219
2019-09-13,120.75
2019-11-14,117.37999725341797
2020-04-20,119.06999969482422
2020-02-04,118.18000030517578
2020-04-23,117.12000274658203
2018-12-14,117.33999633789062
2019-08-27,115.91000366210938
2018-08-08,113.75
2018-10-11,111.98999786376953
2018-11-12,113.61000061035156
2019-07-26,112.06999969482422
2019-06-24,112.9800033569336
2019-05-23,110.87999725341797
2019-03-20,112.27999877929688
2019-01-15,114.38999938964844
2019-11-20,116.62999725341797
2020-02-07,116.22000122070312
2020-02-10,115.01000213623047
2020-04-29,115.88999938964844
2019-11-26,117.16999816894531
2020-02-13,117.93000030517578
2019-01-30,118.11000061035156
2018-08-23,117.7300033569336
2018-09-24,116.80999755859375
2018-11-27,117.2699966430664
2018-10-26,117.69000244140625
2019-07-09,116.62000274658203
2019-06-07,114.33999633789062
2019-05-06,109.97000122070312
2019-04-04,107.81999969482422
2019-09-11,104.58999633789062
2019-11-29,100.56999969482422
2020-05-05,105.68000030517578
2019-12-02,101.76000213623047
2020-02-19,104.70999908447266
2020-05-08,99.87000274658203
2019-05-21,94.91000366210938
2019-03-18,86.3499984741211
2018-09-07,92.12999725341797
2018-08-06,89.22000122070312
2018-10-09,87.43000030517578
2019-02-14,96.80999755859375
2018-12-12,82.91999816894531
2019-07-24,93.5999984741211
2019-09-26,85.3499984741211
2019-10-28,90.05999755859375
2019-12-05,79.56999969482422
2020-05-11,75.5999984741211
2019-07-03,82.79000091552734
2020-02-25,84.44999694824219
2020-05-14,81.38999938964844
2020-02-28,82.33999633789062
2019-08-08,86.4000015258789
2019-06-05,82.27999877929688
2018-07-20,81.66000366210938
2018-08-21,83.95999908447266
2018-10-24,81.77999877929688
2019-04-02,88.56999969482422
2019-03-01,90.19000244140625
2019-01-28,93.4000015258789
2018-12-27,99.5
2019-09-09,93.41000366210938
2020-03-02,99.58999633789062
2020-05-20,94.52999877929688
2019-12-17,95.19000244140625
2020-03-05,100.0199966430664
2019-02-12,100.41999816894531
2019-01-11,97.7300033569336
2018-12-10,98.12000274658203
2019-08-23,99.08000183105469
2018-11-08,100.05000305175781
2019-07-22,104.70999908447266
2019-06-20,105.26000213623047
2018-09-05,106.83000183105469
2019-04-17,104.29000091552734
2019-09-24,100.58999633789062
2019-12-20,99.0
2020-05-26,99.76000213623047
2019-04-30,99.55999755859375
2019-12-23,101.87999725341797
2020-03-11,103.91000366210938
2020-05-29,102.68000030517578
2019-12-26,98.94999694824219
2020-06-01,95.70999908447266
2019-05-02,96.18000030517578
2019-02-27,95.91000366210938
2018-11-23,101.08000183105469
2019-08-06,97.61000061035156
2018-07-18,98.77999877929688
2018-09-20,98.55000305175781
2018-10-22,97.30000305175781
2019-07-05,104.55999755859375
2019-06-03,111.7699966430664
2019-10-09,108.87999725341797
2019-10-11,108.16999816894531
2020-03-17,108.80000305175781
2020-06-04,109.33999633789062
2019-10-14,114.29000091552734
2020-03-20,117.94999694824219
2018-11-06,120.11000061035156
2019-06-18,118.33000183105469
2019-05-17,115.63999938964844
2019-04-15,112.16999816894531
2019-03-14,105.13999938964844
2019-01-09,106.69999694824219
2018-08-02,107.44000244140625
2018-10-05,111.08000183105469
2019-08-21,110.33000183105469
2019-10-17,110.77999877929688
2020-03-23,110.86000061035156
2020-06-10,110.66999816894531
2019-02-25,108.44999694824219
2020-01-07,105.56999969482422
2020-03-26,108.18000030517578
2019-10-23,103.81999969482422
