Dates,FRC
2020-05-18,90.80999755859375
2019-09-27,92.18000030517578
2020-03-03,92.81999969482422
2020-05-21,93.18000030517578
2019-05-14,93.02999877929688
2018-08-31,91.16999816894531
2018-07-30,90.43000030517578
2018-10-02,90.33999633789062
2019-04-12,90.33999633789062
2019-03-11,89.9000015258789
2019-02-07,89.87000274658203
2019-07-17,91.06999969482422
2019-09-19,88.6500015258789
2019-10-21,88.91999816894531
2019-12-18,88.55000305175781
2020-03-06,88.02999877929688
2019-10-03,89.2300033569336
2020-03-09,89.58000183105469
2020-05-27,87.43000030517578
2019-12-24,87.75
2020-03-12,89.33000183105469
2018-12-20,88.55000305175781
2019-08-01,89.72000122070312
2018-08-14,91.16999816894531
2018-07-13,91.68000030517578
2018-10-17,93.13999938964844
2019-05-29,94.30000305175781
2019-03-26,93.20999908447266
2019-02-22,94.7699966430664
2019-10-04,94.73999786376953
2019-11-05,95.18000030517578
2019-12-27,94.81999969482422
2020-06-02,94.4000015258789
2019-12-30,93.93000030517578
2020-03-18,94.77999877929688
2020-06-05,95.72000122070312
2019-07-15,96.7300033569336
2018-12-03,96.63999938964844
2019-06-13,94.4800033569336
2019-01-04,91.55999755859375
2018-08-29,90.22000122070312
2019-02-05,92.26000213623047
2018-11-01,94.31999969482422
2019-08-16,92.19000244140625
2019-04-10,92.69000244140625
2019-09-17,93.05000305175781
2019-10-15,95.91000366210938
2020-01-02,96.25
2020-06-08,101.9000015258789
2019-10-18,100.95999908447266
2020-03-24,103.08999633789062
2020-06-11,103.16000366210938
2020-01-08,104.83999633789062
2019-04-25,104.5199966430664
2019-07-30,105.80999755859375
2019-02-20,105.79000091552734
2018-07-11,106.16999816894531
2018-09-13,106.94000244140625
2018-10-15,106.5
2019-06-28,106.2699966430664
2018-12-18,105.19999694824219
2018-11-16,106.75
2019-10-02,108.69999694824219
2020-03-27,109.7300033569336
2020-01-10,108.45999908447266
2019-10-24,109.87999725341797
2020-03-30,109.18000030517578
2020-06-17,109.20999908447266
2020-01-14,109.06999969482422
2020-04-02,108.1500015258789
2019-01-02,107.79000091552734
2019-08-14,108.69999694824219
2018-10-30,107.30000305175781
2019-06-11,108.19999694824219
2019-05-10,107.43000030517578
2019-04-08,107.66000366210938
2018-08-27,107.79000091552734
2018-07-26,108.12000274658203
2018-09-28,108.43000030517578
2019-03-07,109.55000305175781
2019-10-30,109.69999694824219
2020-01-17,109.66999816894531
2020-06-23,108.05000305175781
2020-04-08,109.0
2020-06-26,110.38999938964844
2019-03-22,112.05999755859375
2019-01-17,111.87999725341797
2019-08-29,112.41000366210938
2018-11-14,112.41999816894531
2019-06-26,111.83999633789062
2018-09-11,114.4000015258789
2018-07-09,115.43000030517578
2018-08-10,115.61000061035156
2019-04-23,116.44000244140625
2019-09-30,116.58000183105469
2020-01-23,116.56999969482422
2019-11-08,116.48999786376953
2020-04-14,116.5999984741211
2019-11-11,116.81999969482422
2020-01-29,117.13999938964844
2020-04-17,117.25
2018-07-24,116.91999816894531
2018-09-26,116.7300033569336
2019-05-08,116.38999938964844
2019-03-05,115.36000061035156
2019-02-01,115.4800033569336
2018-12-31,115.5199966430664
2018-11-29,115.70999908447266
2019-08-12,113.97000122070312
2019-07-11,113.58000183105469
2019-09-13,118.44999694824219
2019-11-14,116.63999938964844
2020-04-20,117.70999908447266
2020-02-04,118.0
2020-04-23,117.0
2018-12-14,116.38999938964844
2019-08-27,115.8499984741211
2018-08-08,113.16000366210938
2018-10-11,111.33999633789062
2018-11-12,112.33999633789062
2019-07-26,111.8499984741211
2019-06-24,111.0199966430664
2019-05-23,110.54000091552734
2019-03-20,111.5999984741211
2019-01-15,114.18000030517578
2019-11-20,115.55000305175781
2020-02-07,116.13999938964844
2020-02-10,114.27999877929688
2020-04-29,114.4000015258789
2019-11-26,116.20999908447266
2020-02-13,117.41999816894531
2019-01-30,117.18000030517578
2018-08-23,116.91999816894531
2018-09-24,116.30000305175781
2018-11-27,116.87000274658203
2018-10-26,116.94000244140625
2019-07-09,115.04000091552734
2019-06-07,112.41000366210938
2019-05-06,109.72000122070312
2019-04-04,107.5199966430664
2019-09-11,104.58999633789062
2019-11-29,98.83000183105469
2020-05-05,99.36000061035156
2019-12-02,100.37999725341797
2020-02-19,100.33000183105469
2020-05-08,98.54000091552734
2019-05-21,92.77999877929688
2019-03-18,84.9000015258789
2018-09-07,86.62000274658203
2018-08-06,87.30000305175781
2018-10-09,81.20999908447266
2019-02-14,89.16999816894531
2018-12-12,82.52999877929688
2019-07-24,82.5199966430664
2019-09-26,82.2300033569336
2019-10-28,81.94000244140625
2019-12-05,77.55999755859375
2020-05-11,70.05999755859375
2019-07-03,77.61000061035156
2020-02-25,79.75
2020-05-14,80.91999816894531
2020-02-28,77.58000183105469
2019-08-08,80.9800033569336
2019-06-05,81.48999786376953
2018-07-20,78.30999755859375
2018-08-21,80.5999984741211
2018-10-24,80.62000274658203
2019-04-02,84.7699966430664
2019-03-01,89.02999877929688
2019-01-28,89.2300033569336
2018-12-27,95.30000305175781
2019-09-09,92.4800033569336
2020-03-02,95.5999984741211
2020-05-20,93.19999694824219
2019-12-17,92.98999786376953
2020-03-05,97.69999694824219
2019-02-12,96.01000213623047
2019-01-11,97.0
2018-12-10,97.5
2019-08-23,97.93000030517578
2018-11-08,98.11000061035156
2019-07-22,100.7300033569336
2019-06-20,104.51000213623047
2018-09-05,105.63999938964844
2019-04-17,102.87999725341797
2019-09-24,99.33000183105469
2019-12-20,98.1500015258789
2020-05-26,99.43000030517578
2019-04-30,98.54000091552734
2019-12-23,100.87999725341797
2020-03-11,102.83000183105469
2020-05-29,101.47000122070312
2019-12-26,98.9000015258789
2020-06-01,94.29000091552734
2019-05-02,92.12999725341797
2019-02-27,94.30999755859375
2018-11-23,99.44000244140625
2019-08-06,97.48999786376953
2018-07-18,98.2300033569336
2018-09-20,97.93000030517578
2018-10-22,96.38999938964844
2019-07-05,99.97000122070312
2019-06-03,106.98999786376953
2019-10-09,108.58000183105469
2019-10-11,106.87999725341797
2020-03-17,108.27999877929688
2020-06-04,107.94999694824219
2019-10-14,111.06999969482422
2020-03-20,113.27999877929688
2018-11-06,119.51000213623047
2019-06-18,116.83000183105469
2019-05-17,114.88999938964844
2019-04-15,111.7300033569336
2019-03-14,105.05000305175781
2019-01-09,104.2300033569336
2018-08-02,102.86000061035156
2018-10-05,107.87999725341797
2019-08-21,109.80000305175781
2019-10-17,107.69000244140625
2020-03-23,108.73999786376953
2020-06-10,108.87000274658203
2019-02-25,108.41000366210938
2020-01-07,105.26000213623047
2020-03-26,105.04000091552734
2019-10-23,103.69000244140625
