Dates,FRC
2018-10-17,93.58999633789062
2019-05-29,94.58000183105469
2019-03-26,94.16999816894531
2019-02-22,96.08999633789062
2019-10-04,95.05000305175781
2019-11-05,95.94999694824219
2019-12-27,95.86000061035156
2020-06-02,94.5999984741211
2019-12-30,94.91999816894531
2020-03-18,95.04000091552734
2020-06-05,95.93000030517578
2019-07-15,97.08000183105469
2018-12-03,98.0
2019-06-13,97.1500015258789
2019-01-04,93.23999786376953
2018-08-29,91.30999755859375
2019-02-05,92.97000122070312
2018-11-01,94.68000030517578
2019-08-16,93.37999725341797
2019-04-10,93.22000122070312
2019-09-17,93.55000305175781
2019-10-15,96.2699966430664
2020-01-02,96.58000183105469
2020-06-08,103.0
2019-10-18,101.86000061035156
2020-03-24,103.79000091552734
2020-06-11,103.66000366210938
2020-01-08,104.91000366210938
2019-04-25,105.02999877929688
2019-07-30,105.87999725341797
2019-02-20,106.76000213623047
2018-07-11,106.16999816894531
2018-09-13,107.95999908447266
2018-10-15,106.87000274658203
2019-06-28,107.30999755859375
2018-12-18,106.27999877929688
2018-11-16,107.43000030517578
2019-10-02,109.37000274658203
2020-03-27,110.63999938964844
2020-01-10,109.45999908447266
2019-10-24,110.08999633789062
2020-03-30,110.44000244140625
2020-06-17,109.79000091552734
2020-01-14,109.62000274658203
2020-04-02,109.25
2019-01-02,108.58999633789062
2019-08-14,109.5
2018-10-30,108.41999816894531
2019-06-11,108.93000030517578
2019-05-10,108.44999694824219
2019-04-08,109.0999984741211
2018-08-27,108.37999725341797
2018-07-26,108.58999633789062
2018-09-28,108.86000061035156
2019-03-07,109.66999816894531
2019-10-30,110.18000030517578
2020-01-17,110.22000122070312
2020-06-23,108.62999725341797
2020-04-08,109.2699966430664
2020-06-26,110.83000183105469
2019-03-22,112.41999816894531
2019-01-17,112.29000091552734
2019-08-29,112.66000366210938
2018-11-14,113.16999816894531
2019-06-26,112.83999633789062
2018-09-11,115.44999694824219
2018-07-09,116.16000366210938
2018-08-10,115.66999816894531
2019-04-23,117.81999969482422
2019-09-30,117.0
2020-01-23,117.19999694824219
2019-11-08,117.19000244140625
2020-04-14,117.41000366210938
2019-11-11,117.66000366210938
2020-01-29,118.1500015258789
2020-04-17,118.43000030517578
2018-07-24,117.30999755859375
2018-09-26,117.88999938964844
2019-05-08,116.69999694824219
2019-03-05,116.37999725341797
2019-02-01,115.80000305175781
2018-12-31,115.75
2018-11-29,116.16000366210938
2019-08-12,115.75
2019-07-11,114.44999694824219
2019-09-13,119.01000213623047
2019-11-14,118.0
2020-04-20,118.0
2020-02-04,119.80999755859375
2020-04-23,117.41000366210938
2018-12-14,117.16999816894531
2019-08-27,116.8499984741211
2018-08-08,115.79000091552734
2018-10-11,111.36000061035156
2018-11-12,112.7300033569336
2019-07-26,113.38999938964844
2019-06-24,111.08999633789062
2019-05-23,111.9800033569336
2019-03-20,111.91999816894531
2019-01-15,114.2699966430664
2019-11-20,115.6500015258789
2020-02-07,117.33000183105469
2020-02-10,115.48999786376953
2020-04-29,114.4000015258789
2019-11-26,116.4800033569336
2020-02-13,118.0
2019-01-30,117.4000015258789
2018-08-23,117.88999938964844
2018-09-24,117.12000274658203
2018-11-27,117.23999786376953
2018-10-26,116.94000244140625
2019-07-09,116.91999816894531
2019-06-07,113.5
2019-05-06,114.66999816894531
2019-04-04,110.86000061035156
2019-09-11,105.4000015258789
2019-11-29,101.45999908447266
2020-05-05,100.41000366210938
2019-12-02,105.13999938964844
2020-02-19,102.16999816894531
2020-05-08,101.04000091552734
2019-05-21,95.44000244140625
2019-03-18,86.5199966430664
2018-09-07,90.7300033569336
2018-08-06,89.44999694824219
2018-10-09,81.20999908447266
2019-02-14,93.02999877929688
2018-12-12,85.80999755859375
2019-07-24,83.62999725341797
2019-09-26,86.11000061035156
2019-10-28,84.29000091552734
2019-12-05,90.51000213623047
2020-05-11,79.5
2019-07-03,79.55999755859375
2020-02-25,82.36000061035156
2020-05-14,84.76000213623047
2020-02-28,78.44999694824219
2019-08-08,82.37000274658203
2019-06-05,85.91999816894531
2018-07-20,80.08000183105469
2018-08-21,80.87000274658203
2018-10-24,82.76000213623047
2019-04-02,85.68000030517578
2019-03-01,92.55999755859375
2019-01-28,90.19000244140625
2018-12-27,95.30000305175781
2019-09-09,97.37999725341797
2020-03-02,97.1500015258789
2020-05-20,95.93000030517578
2019-12-17,95.0
2020-03-05,98.01000213623047
2019-02-12,97.81999969482422
2019-01-11,97.41000366210938
2018-12-10,99.12999725341797
2019-08-23,98.44000244140625
2018-11-08,100.01000213623047
2019-07-22,101.4000015258789
2019-06-20,107.94999694824219
2018-09-05,106.29000091552734
2019-04-17,104.0999984741211
2019-09-24,102.16000366210938
2019-12-20,98.98999786376953
2020-05-26,100.5999984741211
2019-04-30,100.45999908447266
2019-12-23,100.87999725341797
2020-03-11,103.73999786376953
2020-05-29,102.36000061035156
2019-12-26,103.43000030517578
2020-06-01,98.33000183105469
2019-05-02,94.20999908447266
2019-02-27,95.19999694824219
2018-11-23,99.73999786376953
2019-08-06,99.94000244140625
2018-07-18,99.44999694824219
2018-09-20,98.47000122070312
2018-10-22,99.23999786376953
2019-07-05,100.83000183105469
2019-06-03,109.20999908447266
2019-10-09,113.20999908447266
2019-10-11,107.20999908447266
2020-03-17,109.37999725341797
2020-06-04,110.0199966430664
2019-10-14,112.04000091552734
2020-03-20,114.0999984741211
2018-11-06,125.12000274658203
2019-06-18,122.05000305175781
2019-05-17,115.69999694824219
2019-04-15,115.37000274658203
2019-03-14,107.83999633789062
2019-01-09,108.8499984741211
2018-08-02,102.86000061035156
2018-10-05,112.37999725341797
2019-08-21,111.43000030517578
2019-10-17,109.61000061035156
2020-03-23,112.76000213623047
2020-06-10,109.94999694824219
2019-02-25,112.26000213623047
2020-01-07,107.0
2020-03-26,105.45999908447266
2019-10-23,106.22000122070312
