Dates,NKE
2019-09-19,80.44000244140625
2019-10-21,82.25
2019-12-18,82.02999877929688
2020-03-06,83.4800033569336
2019-10-03,85.37999725341797
2020-03-09,84.5
2020-05-27,84.66999816894531
2019-12-24,86.3499984741211
2020-03-12,88.41999816894531
2018-12-20,88.69000244140625
2019-08-01,88.66999816894531
2018-08-14,86.83000183105469
2018-07-13,86.75
2018-10-17,87.66999816894531
2019-05-29,87.31999969482422
2019-03-26,87.2699966430664
2019-02-22,87.58999633789062
2019-10-04,88.08000183105469
2019-11-05,87.69999694824219
2019-12-27,86.68000030517578
2020-06-02,87.69000244140625
2019-12-30,87.18000030517578
2020-03-18,90.80999755859375
2020-06-05,92.16999816894531
2019-07-15,92.30999755859375
2018-12-03,93.91999816894531
2019-06-13,92.27999877929688
2019-01-04,91.48999786376953
2018-08-29,92.22000122070312
2019-02-05,93.06999969482422
2018-11-01,93.16999816894531
2019-08-16,91.75
2019-04-10,92.5199966430664
2019-09-17,93.0
2019-10-15,93.87999725341797
2020-01-02,94.87999725341797
2020-06-08,94.79000091552734
2019-10-18,94.87999725341797
2020-03-24,95.55999755859375
2020-06-11,96.0999984741211
2020-01-08,96.22000122070312
2019-04-25,95.5999984741211
2019-07-30,92.31999969482422
2019-02-20,91.5
2018-07-11,90.91999816894531
2018-09-13,90.8499984741211
2018-10-15,89.27999877929688
2019-06-28,90.19000244140625
2018-12-18,89.55000305175781
2018-11-16,89.18000030517578
2019-10-02,89.86000061035156
2020-03-27,89.87999725341797
2020-01-10,89.4800033569336
2019-10-24,90.4000015258789
2020-03-30,89.80999755859375
2020-06-17,90.05000305175781
2020-01-14,89.5
2020-04-02,91.29000091552734
2019-01-02,91.2699966430664
2019-08-14,93.04000091552734
2018-10-30,94.18000030517578
2019-06-11,93.61000061035156
2019-05-10,93.05000305175781
2019-04-08,92.16000366210938
2018-08-27,93.33999633789062
2018-07-26,92.9000015258789
2018-09-28,93.33000183105469
2019-03-07,94.13999938964844
2019-10-30,93.48999786376953
2020-01-17,93.55999755859375
2020-06-23,92.45999908447266
2020-04-08,93.72000122070312
2020-06-26,95.79000091552734
2019-03-22,97.0
2019-01-17,96.62999725341797
2019-08-29,97.01000213623047
2018-11-14,97.18000030517578
2019-06-26,97.72000122070312
2018-09-11,97.7699966430664
2018-07-09,98.80999755859375
2018-08-10,99.6500015258789
2019-04-23,100.56999969482422
2019-09-30,101.1500015258789
2020-01-23,99.95999908447266
2019-11-08,100.04000091552734
2020-04-14,100.13999938964844
2019-11-11,100.70999908447266
2020-01-29,101.56999969482422
2020-04-17,100.80000305175781
2018-07-24,101.30999755859375
2018-09-26,102.19999694824219
2019-05-08,101.91999816894531
2019-03-05,101.83000183105469
2019-02-01,101.77999877929688
2018-12-31,101.55000305175781
2018-11-29,101.4800033569336
2019-08-12,100.9000015258789
2019-07-11,102.16000366210938
2019-09-13,102.91999816894531
2019-11-14,102.79000091552734
2020-04-20,103.37000274658203
2020-02-04,104.52999877929688
2020-04-23,104.58000183105469
2018-12-14,104.48999786376953
2019-08-27,103.0199966430664
2018-08-08,102.02999877929688
2018-10-11,100.23999786376953
2018-11-12,100.41000366210938
2019-07-26,99.83999633789062
2019-06-24,98.19000244140625
2019-05-23,96.30000305175781
2019-03-20,99.2699966430664
2019-01-15,101.37999725341797
2019-11-20,100.54000091552734
2020-02-07,100.2699966430664
2020-02-10,99.44000244140625
2020-04-29,100.0199966430664
2019-11-26,100.0199966430664
2020-02-13,103.0
2019-01-30,103.37000274658203
2018-08-23,103.54000091552734
2018-09-24,102.0
2018-11-27,102.45999908447266
2018-10-26,102.52999877929688
2019-07-09,100.25
2019-06-07,95.91000366210938
2019-05-06,92.9000015258789
2019-04-04,92.0
2019-09-11,88.55000305175781
2019-11-29,89.37999725341797
2020-05-05,92.68000030517578
2019-12-02,90.93000030517578
2020-02-19,93.79000091552734
2020-05-08,90.58000183105469
2019-05-21,88.36000061035156
2019-03-18,84.11000061035156
2018-09-07,88.30000305175781
2018-08-06,84.0
2018-10-09,74.19999694824219
2019-02-14,75.58000183105469
2018-12-12,66.79000091552734
2019-07-24,69.83999633789062
2019-09-26,68.04000091552734
2019-10-28,70.33999633789062
2019-12-05,67.44999694824219
2020-05-11,62.79999923706055
2019-07-03,72.33000183105469
2020-02-25,79.01000213623047
2020-05-14,84.30000305175781
2020-02-28,83.2300033569336
2019-08-08,85.37999725341797
2019-06-05,82.73999786376953
2018-07-20,79.2300033569336
2018-08-21,80.13999938964844
2018-10-24,78.86000061035156
2019-04-02,84.62999725341797
2019-03-01,84.16000366210938
2019-01-28,85.30000305175781
2018-12-27,86.79000091552734
2019-09-09,84.45999908447266
2020-03-02,87.47000122070312
2020-05-20,85.04000091552734
2019-12-17,86.30000305175781
2020-03-05,89.91000366210938
2019-02-12,87.9000015258789
2019-01-11,85.19999694824219
2018-12-10,88.7699966430664
2019-08-23,87.3499984741211
2018-11-08,88.37000274658203
2019-07-22,89.37000274658203
2019-06-20,88.80000305175781
2018-09-05,88.06999969482422
2019-04-17,87.18000030517578
2019-09-24,85.54000091552734
2019-12-20,85.75
2020-05-26,87.19999694824219
2019-04-30,88.44000244140625
2019-12-23,88.55999755859375
2020-03-11,90.45999908447266
2020-05-29,90.93000030517578
2019-12-26,88.26000213623047
2020-06-01,86.0199966430664
2019-05-02,86.55000305175781
2019-02-27,86.98999786376953
2018-11-23,91.04000091552734
2019-08-06,91.51000213623047
2018-07-18,92.94999694824219
2018-09-20,94.26000213623047
2018-10-22,93.75
2019-07-05,96.62000274658203
2019-06-03,99.87000274658203
2019-10-09,98.45999908447266
2019-10-11,98.58000183105469
2020-03-17,99.54000091552734
2020-06-04,100.73999786376953
2019-10-14,104.11000061035156
2020-03-20,101.27999877929688
2018-11-06,102.70999908447266
2019-06-18,104.29000091552734
2019-05-17,102.62999725341797
2019-04-15,102.12000274658203
2019-03-14,95.16999816894531
2019-01-09,96.43000030517578
2018-08-02,97.83999633789062
2018-10-05,99.04000091552734
2019-08-21,99.20999908447266
2019-10-17,98.44999694824219
2020-03-23,95.77999877929688
2020-06-10,99.51000213623047
2019-02-25,101.91999816894531
2020-01-07,100.08000183105469
2020-03-26,101.4000015258789
2019-10-23,93.66999816894531
