Dates,GRMN
2018-10-16,69.4800033569336
2019-07-31,68.4000015258789
2019-05-28,67.88999938964844
2019-04-26,68.41000366210938
2020-04-28,64.56999969482422
2019-11-25,63.900001525878906
2020-02-12,62.59000015258789
2020-05-01,62.9900016784668
2020-05-04,63.0
2019-06-12,62.79999923706055
2019-04-09,62.34000015258789
2019-03-08,62.15999984741211
2019-02-04,61.959999084472656
2018-07-27,62.65999984741211
2018-08-28,61.63999938964844
2019-01-03,61.650001525878906
2019-08-15,62.09000015258789
2018-10-31,61.7599983215332
2019-09-16,63.72999954223633
2020-02-18,66.68000030517578
2020-05-07,67.94000244140625
2018-08-17,66.08000183105469
2019-12-04,64.7699966430664
2020-02-21,64.87000274658203
2018-12-17,65.61000061035156
2019-08-30,66.44999694824219
2018-11-15,66.01000213623047
2019-07-29,65.30000305175781
2019-06-27,65.68000030517578
2019-04-24,63.77000045776367
2018-07-10,64.88999938964844
2018-09-12,65.23999786376953
2019-02-19,64.20999908447266
2019-01-18,64.81999969482422
2020-02-24,64.77999877929688
2020-05-13,65.41999816894531
2019-12-10,65.69999694824219
2020-02-27,65.5
2019-12-13,66.30000305175781
2020-05-19,65.87000274658203
2019-03-06,67.30999755859375
2018-11-30,68.70999908447266
2019-08-13,66.0999984741211
2019-07-12,65.04000091552734
2019-06-10,64.73999786376953
2019-05-09,65.75
2018-07-25,66.08999633789062
2018-09-27,65.79000091552734
2018-10-29,65.81999969482422
2019-10-16,64.2300033569336
2019-12-16,63.400001525878906
2020-03-04,63.45000076293945
2020-05-22,61.9900016784668
2019-10-01,62.369998931884766
2019-12-19,61.16999816894531
2018-09-10,61.11000061035156
2019-05-24,61.56999969482422
2018-08-09,63.0
2019-04-22,63.040000915527344
2019-03-21,62.20000076293945
2019-01-16,62.310001373291016
2019-08-28,62.0099983215332
2018-11-13,63.709999084472656
2018-10-12,64.75
2019-06-25,64.80999755859375
2020-03-10,65.20999908447266
2020-05-28,65.63999938964844
2019-10-07,66.41999816894531
2020-03-13,65.87000274658203
2019-10-10,66.2300033569336
2020-03-16,66.91999816894531
2020-06-03,67.44999694824219
2018-11-28,67.7699966430664
2018-09-25,67.54000091552734
2018-07-23,67.62999725341797
2018-08-24,68.4000015258789
2019-07-10,68.05999755859375
2019-05-07,67.79000091552734
2019-04-05,68.8499984741211
2019-03-04,69.13999938964844
2019-01-31,69.54000091552734
2019-09-12,69.2300033569336
2019-12-31,69.69999694824219
2020-03-19,69.5999984741211
2020-01-03,69.05000305175781
2020-06-09,69.44000244140625
2019-02-15,70.11000061035156
2019-01-14,70.66999816894531
2018-07-06,71.76000213623047
2018-08-07,71.23999786376953
2018-10-10,71.5199966430664
2018-12-13,71.83000183105469
2019-08-26,75.83999633789062
2019-07-25,82.29000091552734
2019-05-22,82.58000183105469
2019-03-19,83.0
2020-01-06,82.93000030517578
2020-03-25,83.30000305175781
2020-06-12,84.08000183105469
2019-10-22,84.04000091552734
2020-01-09,84.87999725341797
2020-06-15,84.41999816894531
2019-10-25,84.08999633789062
2020-03-31,83.52999877929688
2020-06-18,82.51000213623047
2019-04-03,82.76000213623047
2018-08-22,83.79000091552734
2018-10-25,84.70999908447266
2019-01-29,83.55999755859375
2018-12-28,83.0999984741211
2018-11-26,83.30999755859375
2019-08-09,84.23999786376953
2019-07-08,83.8499984741211
2019-06-06,83.72000122070312
2019-09-10,84.22000122070312
2020-01-15,83.4800033569336
2020-04-03,84.44999694824219
2019-10-31,85.30000305175781
2020-04-06,85.9000015258789
2020-06-24,85.87999725341797
2018-11-09,86.69999694824219
2019-07-23,87.70999908447266
2019-06-21,88.69999694824219
2019-05-20,88.41000366210938
2019-04-18,88.5199966430664
2018-09-06,88.16999816894531
2018-10-08,88.76000213623047
2019-02-13,88.4800033569336
2018-12-11,89.16000366210938
2019-09-25,89.30999755859375
2020-01-21,89.06999969482422
2020-04-09,88.9800033569336
2019-11-06,88.12999725341797
2020-01-24,85.91999816894531
2020-01-27,86.44999694824219
2020-04-15,86.13999938964844
2018-12-26,87.13999938964844
2019-08-07,86.5
2019-06-04,85.38999938964844
2018-09-21,85.87999725341797
2018-07-19,85.08999633789062
2018-08-20,82.0
2018-10-23,80.13999938964844
2019-05-03,79.26000213623047
2019-04-01,78.51000213623047
2019-02-28,78.55999755859375
2019-11-12,78.4000015258789
2020-01-30,78.05000305175781
2019-11-15,78.19000244140625
2020-04-21,78.11000061035156
2019-04-16,77.3499984741211
2019-03-15,77.69999694824219
2019-02-11,78.94999694824219
2019-01-10,78.9000015258789
2019-08-22,77.80999755859375
2018-11-07,77.4000015258789
2018-08-03,77.19000244140625
2018-09-04,76.44999694824219
2019-06-19,77.69000244140625
2019-09-23,77.7699966430664
2019-11-18,76.87000274658203
2020-02-05,76.5199966430664
2020-04-24,76.6500015258789
2019-03-29,76.47000122070312
2019-11-21,77.4800033569336
2020-04-27,78.9000015258789
2020-02-11,78.41999816894531
2020-04-30,79.05999755859375
2019-05-01,79.52999877929688
2019-02-26,80.5999984741211
2019-01-25,80.4000015258789
2018-12-24,80.9000015258789
2019-09-06,79.93000030517578
2018-07-17,79.94999694824219
2018-09-19,80.69000244140625
2019-08-05,80.9000015258789
2019-10-08,82.01000213623047
2019-12-11,81.66999816894531
2019-11-27,81.41999816894531
2020-02-14,81.4800033569336
2020-05-06,80.27999877929688
2019-01-08,80.5
2018-12-07,80.08000183105469
2019-08-20,80.4000015258789
2018-11-05,79.54000091552734
2019-07-19,80.0
2018-10-04,80.18000030517578
2019-06-17,79.4000015258789
2019-05-16,79.0
2018-08-01,79.30000305175781
2019-03-13,78.94000244140625
2019-12-03,79.37999725341797
2020-02-20,79.6500015258789
2019-12-06,79.6500015258789
2020-05-12,81.12000274658203
2019-12-09,80.97000122070312
2020-02-26,81.55000305175781
2020-05-15,81.06999969482422
2019-03-28,81.0
2018-09-17,80.0999984741211
2018-08-16,79.37999725341797
2018-10-19,78.51000213623047
2019-04-29,78.16000366210938
2019-01-23,78.23999786376953
2019-09-04,83.25
2018-11-20,78.31999969482422
2019-07-02,76.87000274658203
2019-05-31,75.0
2019-12-12,75.58000183105469
2020-05-18,76.02999877929688
2019-09-27,77.44000244140625
2020-03-03,78.56999969482422
2020-05-21,78.58000183105469
2019-05-14,77.80000305175781
2018-08-31,78.4800033569336
2018-07-30,76.62000274658203
2018-10-02,77.13999938964844
2019-04-12,78.0199966430664
2019-03-11,78.48999786376953
2019-02-07,79.30000305175781
2019-07-17,80.41000366210938
2019-09-19,79.95999908447266
2019-10-21,78.91000366210938
2019-12-18,79.23999786376953
2020-03-06,79.70999908447266
2019-10-03,81.0199966430664
2020-03-09,81.44999694824219
2020-05-27,81.13999938964844
2019-12-24,81.29000091552734
2020-03-12,83.70999908447266
2018-12-20,83.11000061035156
2019-08-01,83.98999786376953
2018-08-14,85.30999755859375
2018-07-13,83.81999969482422
2018-10-17,84.80000305175781
2019-05-29,85.29000091552734
2019-03-26,85.3499984741211
2019-02-22,85.05999755859375
2019-10-04,84.86000061035156
2019-11-05,86.0
2019-12-27,85.77999877929688
2020-06-02,85.0
2019-12-30,84.58999633789062
2020-03-18,83.66999816894531
2020-06-05,84.25
2019-07-15,84.83000183105469
2018-12-03,84.7699966430664
2019-06-13,85.19000244140625
2019-01-04,84.08999633789062
2018-08-29,83.0199966430664
2019-02-05,83.43000030517578
2018-11-01,84.51000213623047
2019-08-16,84.36000061035156
2019-04-10,83.62000274658203
2019-09-17,84.4000015258789
2019-10-15,86.52999877929688
2020-01-02,86.97000122070312
2020-06-08,86.94999694824219
2019-10-18,86.37000274658203
2020-03-24,87.41000366210938
2020-06-11,87.05999755859375
2020-01-08,87.58000183105469
2019-04-25,86.94999694824219
2019-07-30,87.31999969482422
2019-02-20,86.55000305175781
2018-07-11,86.30000305175781
2018-09-13,87.2699966430664
2018-10-15,87.41000366210938
2019-06-28,93.8499984741211
2018-12-18,95.25
2018-11-16,93.80999755859375
2019-10-02,95.22000122070312
2020-03-27,94.0199966430664
2020-01-10,93.41000366210938
2019-10-24,93.73999786376953
2020-03-30,95.0
2020-06-17,96.08000183105469
2020-01-14,96.98999786376953
2020-04-02,95.9000015258789
2019-01-02,95.7300033569336
2019-08-14,96.5999984741211
2018-10-30,95.30000305175781
2019-06-11,96.27999877929688
2019-05-10,96.62000274658203
2019-04-08,97.02999877929688
2018-08-27,98.0999984741211
2018-07-26,97.94000244140625
2018-09-28,97.7699966430664
2019-03-07,98.66999816894531
2019-10-30,97.94999694824219
2020-01-17,98.19999694824219
2020-06-23,96.12999725341797
2020-04-08,96.63999938964844
2020-06-26,96.30999755859375
2019-03-22,96.12000274658203
2019-01-17,96.83999633789062
2019-08-29,97.20999908447266
2018-11-14,97.0999984741211
2019-06-26,97.48999786376953
2018-09-11,97.27999877929688
2018-07-09,97.5999984741211
2018-08-10,97.4800033569336
2019-04-23,97.8499984741211
2019-09-30,97.55999755859375
2020-01-23,98.22000122070312
2019-11-08,98.6500015258789
2020-04-14,98.58999633789062
2019-11-11,98.44999694824219
2020-01-29,98.01000213623047
2020-04-17,98.47000122070312
2018-07-24,97.69000244140625
2018-09-26,97.62000274658203
2019-05-08,97.2699966430664
2019-03-05,97.4000015258789
2019-02-01,97.75
2018-12-31,97.47000122070312
2018-11-29,97.66999816894531
2019-08-12,97.52999877929688
2019-07-11,96.97000122070312
2019-09-13,97.4000015258789
2019-11-14,97.81999969482422
2020-04-20,97.75
2020-02-04,98.4000015258789
2020-04-23,99.1500015258789
2018-12-14,100.97000122070312
2019-08-27,100.11000061035156
2018-08-08,100.62000274658203
2018-10-11,98.26000213623047
2018-11-12,99.73999786376953
2019-07-26,102.3499984741211
2019-06-24,99.87000274658203
2019-05-23,98.97000122070312
2019-03-20,97.5199966430664
2019-01-15,99.29000091552734
2019-11-20,99.20999908447266
2020-02-07,98.45999908447266
2020-02-10,97.66999816894531
2020-04-29,96.0199966430664
2019-11-26,97.58000183105469
2020-02-13,98.0999984741211
2019-01-30,97.55000305175781
2018-08-23,98.13999938964844
2018-09-24,98.44000244140625
2018-11-27,103.87000274658203
2018-10-26,103.5
2019-07-09,99.33000183105469
2019-06-07,94.47000122070312
2019-05-06,95.45999908447266
2019-04-04,91.44999694824219
2019-09-11,89.58999633789062
2019-11-29,87.7300033569336
2020-05-05,90.0
2019-12-02,93.61000061035156
2020-02-19,91.43000030517578
2020-05-08,91.12999725341797
2019-05-21,86.83000183105469
2019-03-18,81.83999633789062
2018-09-07,83.36000061035156
2018-08-06,82.3499984741211
2018-10-09,75.94999694824219
2019-02-14,75.06999969482422
2018-12-12,69.0
2019-07-24,71.7300033569336
2019-09-26,70.38999938964844
2019-10-28,71.38999938964844
2019-12-05,70.8499984741211
2020-05-11,65.91000366210938
2019-07-03,66.63999938964844
2020-02-25,70.44999694824219
2020-05-14,72.16000366210938
2020-02-28,72.04000091552734
2019-08-08,73.87000274658203
2019-06-05,76.04000091552734
2018-07-20,71.98999786376953
2018-08-21,70.91000366210938
2018-10-24,73.3499984741211
2019-04-02,74.3499984741211
2019-03-01,77.5199966430664
2019-01-28,74.69000244140625
2018-12-27,78.7699966430664
2019-09-09,78.56999969482422
2020-03-02,79.22000122070312
2020-05-20,79.94000244140625
2019-12-17,78.12999725341797
2020-03-05,80.9800033569336
2019-02-12,81.41000366210938
2019-01-11,78.56999969482422
2018-12-10,79.56999969482422
2019-08-23,78.66999816894531
2018-11-08,79.7300033569336
2019-07-22,78.77999877929688
2019-06-20,82.2699966430664
2018-09-05,86.05000305175781
2019-04-17,82.25
2019-09-24,79.73999786376953
2019-12-20,79.11000061035156
2020-05-26,80.18000030517578
2019-04-30,81.29000091552734
2019-12-23,79.2699966430664
2020-03-11,79.5
2020-05-29,80.4800033569336
2019-12-26,81.02999877929688
2020-06-01,78.9800033569336
2019-05-02,77.3499984741211
2019-02-27,77.30000305175781
2018-11-23,80.13999938964844
2019-08-06,82.05000305175781
2018-07-18,82.81999969482422
2018-09-20,83.87000274658203
2018-10-22,83.86000061035156
2019-07-05,85.20999908447266
2019-06-03,87.5
2019-10-09,89.51000213623047
2019-10-11,90.68000030517578
2020-03-17,90.38999938964844
2020-06-04,90.8499984741211
2019-10-14,93.48999786376953
2020-03-20,95.37999725341797
2018-11-06,95.62999725341797
2019-06-18,96.62000274658203
2019-05-17,98.12999725341797
2019-04-15,98.54000091552734
2019-03-14,94.7699966430664
2019-01-09,92.62999725341797
2018-08-02,91.69999694824219
2018-10-05,95.56999969482422
2019-08-21,95.80999755859375
2019-10-17,95.2300033569336
2020-03-23,96.73999786376953
2020-06-10,97.2300033569336
2019-02-25,98.20999908447266
2020-01-07,96.7300033569336
2020-03-26,94.7300033569336
2019-10-23,96.0
