Dates,GRMN
2018-11-12,99.0199966430664
2019-07-26,100.51000213623047
2019-06-24,98.18000030517578
2019-05-23,96.83999633789062
2019-03-20,97.4000015258789
2019-01-15,98.70999908447266
2019-11-20,97.69999694824219
2020-02-07,97.77999877929688
2020-02-10,95.91999816894531
2020-04-29,95.8499984741211
2019-11-26,97.38999938964844
2020-02-13,96.94000244140625
2019-01-30,97.19999694824219
2018-08-23,97.56999969482422
2018-09-24,96.83999633789062
2018-11-27,101.77999877929688
2018-10-26,98.41000366210938
2019-07-09,96.5
2019-06-07,92.81999969482422
2019-05-06,91.2300033569336
2019-04-04,90.31999969482422
2019-09-11,88.51000213623047
2019-11-29,85.44000244140625
2020-05-05,89.4000015258789
2019-12-02,89.38999938964844
2020-02-19,90.0999984741211
2020-05-08,87.12999725341797
2019-05-21,84.95999908447266
2019-03-18,79.55999755859375
2018-09-07,81.02999877929688
2018-08-06,79.47000122070312
2018-10-09,72.37999725341797
2019-02-14,73.25
2018-12-12,67.5
2019-07-24,70.6500015258789
2019-09-26,65.62000274658203
2019-10-28,68.83999633789062
2019-12-05,65.70999908447266
2020-05-11,61.040000915527344
2019-07-03,65.22000122070312
2020-02-25,66.47000122070312
2020-05-14,71.08000183105469
2020-02-28,70.26000213623047
2019-08-08,72.41000366210938
2019-06-05,74.56999969482422
2018-07-20,70.20999908447266
2018-08-21,70.62999725341797
2018-10-24,70.6500015258789
2019-04-02,74.11000061035156
2019-03-01,73.62999725341797
2019-01-28,74.05000305175781
2018-12-27,77.61000061035156
2019-09-09,76.83999633789062
2020-03-02,78.91999816894531
2020-05-20,77.6500015258789
2019-12-17,77.31999969482422
2020-03-05,80.5199966430664
2019-02-12,79.52999877929688
2019-01-11,77.7300033569336
2018-12-10,78.51000213623047
2019-08-23,78.66999816894531
2018-11-08,78.37999725341797
2019-07-22,78.29000091552734
2019-06-20,81.69999694824219
2018-09-05,82.61000061035156
2019-04-17,79.62000274658203
2019-09-24,79.22000122070312
2019-12-20,78.76000213623047
2020-05-26,79.91000366210938
2019-04-30,78.63999938964844
2019-12-23,77.9800033569336
2020-03-11,78.51000213623047
2020-05-29,80.0
2019-12-26,79.41999816894531
2020-06-01,77.01000213623047
2019-05-02,76.0199966430664
2019-02-27,76.51000213623047
2018-11-23,79.63999938964844
2019-08-06,81.56999969482422
2018-07-18,82.41999816894531
2018-09-20,83.58999633789062
2018-10-22,83.62999725341797
2019-07-05,85.20999908447266
2019-06-03,86.6500015258789
2019-10-09,88.45999908447266
2019-10-11,89.63999938964844
2020-03-17,89.80000305175781
2020-06-04,90.5
2019-10-14,92.63999938964844
2020-03-20,92.87000274658203
2018-11-06,94.16999816894531
2019-06-18,96.62000274658203
2019-05-17,97.13999938964844
2019-04-15,96.33000183105469
2019-03-14,91.30000305175781
2019-01-09,90.12000274658203
2018-08-02,90.5999984741211
2018-10-05,92.77999877929688
2019-08-21,94.9800033569336
2019-10-17,94.41999816894531
2020-03-23,94.80999755859375
2020-06-10,96.0
2019-02-25,97.70999908447266
2020-01-07,94.30999755859375
2020-03-26,94.05999755859375
2019-10-23,94.37999725341797
