Dates,UNP
2020-02-12,146.405029296875
2020-05-01,147.32852172851562
2020-05-04,144.1924591064453
2019-06-12,142.87454223632812
2019-04-09,143.0476837158203
2019-03-08,141.2391815185547
2019-02-04,138.44940185546875
2018-07-27,135.1112823486328
2018-08-28,138.670654296875
2019-01-03,137.3142547607422
2019-08-15,135.96746826171875
2018-10-31,140.7196807861328
2019-09-16,140.66197204589844
2020-02-18,141.58546447753906
2020-05-07,142.91302490234375
2018-08-17,142.9226531982422
2019-12-04,144.46180725097656
2020-02-21,147.05918884277344
2018-12-17,146.59742736816406
2019-08-30,144.53875732421875
2018-11-15,142.153076171875
2019-07-29,142.94187927246094
2019-06-27,142.91302490234375
2019-04-24,145.67393493652344
2018-07-10,145.664306640625
2018-09-12,144.91395568847656
2019-02-19,136.1790771484375
2019-01-18,138.62257385253906
2020-02-24,138.0838165283203
2020-05-13,137.33349609375
2019-12-10,141.77789306640625
2020-02-27,146.20301818847656
2019-12-13,145.52606201171875
2020-05-19,148.71743774414062
2019-03-06,151.95716857910156
2018-11-30,147.9921112060547
2019-08-13,146.68655395507812
2019-07-12,142.5958251953125
2019-06-10,143.1663818359375
2019-05-09,142.9729766845703
2018-07-25,142.4894561767578
2018-09-27,141.03880310058594
2018-10-29,137.87648010253906
2019-10-16,135.00424194335938
2019-12-16,135.17831420898438
2020-03-04,132.3834686279297
2020-05-22,130.24620056152344
2019-10-01,128.17665100097656
2019-12-19,123.98922729492188
2018-09-10,131.54209899902344
2019-05-24,132.62522888183594
2018-08-09,132.27706909179688
2019-04-22,133.67933654785156
2019-03-21,133.24417114257812
2019-01-16,128.31204223632812
2019-08-28,133.25381469726562
2018-11-13,134.08551025390625
2018-10-12,145.7871856689453
2019-06-25,145.4100341796875
2020-03-10,149.5684814453125
2020-05-28,148.16619873046875
2019-10-07,148.82382202148438
2020-03-13,147.46022033691406
2019-10-10,146.96701049804688
2020-03-16,149.54913330078125
2020-06-03,153.12730407714844
2018-11-28,149.91659545898438
2018-09-25,149.24932861328125
2018-07-23,155.06146240234375
2018-08-24,155.65138244628906
2019-07-10,154.6359405517578
2019-05-07,154.8970489501953
2019-04-05,155.52565002441406
2019-03-04,153.83328247070312
2019-01-31,154.4135284423828
2019-09-12,155.825439453125
2019-12-31,155.9898681640625
2020-03-19,155.44830322265625
2020-01-03,156.25099182128906
2020-06-09,156.3960418701172
2019-02-15,158.93946838378906
2019-01-14,161.55056762695312
2018-07-06,163.32034301757812
2018-08-07,164.04562377929688
2018-10-10,164.63555908203125
2018-12-13,165.6896514892578
2019-08-26,165.36083984375
2019-07-25,164.56785583496094
2019-05-22,164.46148681640625
2019-03-19,163.96827697753906
2020-01-06,164.5485076904297
2020-03-25,164.34437561035156
2020-06-12,163.02230834960938
2019-10-22,162.7695770263672
2020-01-09,162.7014923095703
2020-06-15,162.1279754638672
2019-10-25,161.28225708007812
2020-03-31,160.33929443359375
2020-06-18,159.71714782714844
2019-04-03,160.98089599609375
2018-08-22,160.23236083984375
2018-10-25,162.1765899658203
2019-01-29,160.56288146972656
2018-12-28,160.39761352539062
2018-11-26,161.60301208496094
2019-08-09,156.2661590576172
2019-07-08,156.5092010498047
2019-06-06,158.07427978515625
2019-09-10,156.13978576660156
2020-01-15,156.9952392578125
2020-04-03,157.2965850830078
2019-10-31,158.46311950683594
2020-04-06,160.592041015625
2020-06-24,162.53623962402344
2018-11-09,166.15248107910156
2019-07-23,165.04428100585938
2019-06-21,164.8790283203125
2019-05-20,164.08189392089844
2019-04-18,164.01385498046875
2018-09-06,163.9846954345703
2018-10-08,161.4571990966797
2019-02-13,161.7099609375
2018-12-11,162.02102661132812
2019-09-25,164.7720947265625
2020-01-21,162.95425415039062
2020-04-09,163.29449462890625
2019-11-06,164.55824279785156
2020-01-24,171.73239135742188
2020-01-27,172.7628173828125
2020-04-15,171.8004150390625
2018-12-26,171.9073486328125
2019-08-07,170.59503173828125
2019-06-04,172.27674865722656
2018-09-21,171.4893341064453
2018-07-19,172.10177612304688
2018-08-20,170.46861267089844
2018-10-23,170.98387145996094
2019-05-03,174.2015380859375
2019-04-01,172.2184295654297
2019-02-28,169.8756561279297
2019-11-12,170.68251037597656
2020-01-30,170.7311248779297
2019-11-15,171.0130157470703
2020-04-21,166.9982147216797
2019-04-16,169.6229248046875
2019-03-15,168.92298889160156
2019-02-11,170.7311248779297
2019-01-10,169.74928283691406
2019-08-22,169.86593627929688
2018-11-07,170.1575469970703
2018-08-03,169.59376525878906
2018-09-04,167.834228515625
2019-06-19,167.3676300048828
2019-09-23,165.0734405517578
2019-11-18,164.28604125976562
2020-02-05,165.61502075195312
2020-04-24,162.9766082763672
2019-03-29,162.54664611816406
2019-11-21,166.52383422851562
2020-04-27,168.54661560058594
2020-02-11,166.7778778076172
2020-04-30,168.04823303222656
2019-05-01,168.4586639404297
2019-02-26,167.11012268066406
2019-01-25,167.32513427734375
2018-12-24,163.33816528320312
2019-09-06,163.18182373046875
2018-07-17,160.98313903808594
2018-09-19,161.76486206054688
2019-08-05,162.14599609375
2019-10-08,163.61175537109375
2019-12-11,165.01895141601562
2019-11-27,163.43589782714844
2020-02-14,162.56619262695312
2020-05-06,162.04827880859375
2019-01-08,162.2241668701172
2018-12-07,165.25347900390625
2019-08-20,167.58897399902344
2018-11-05,167.32513427734375
2019-07-19,167.8821258544922
2018-10-04,166.15249633789062
2019-06-17,165.72251892089844
2019-05-16,165.7322998046875
2018-08-01,165.70298767089844
2019-03-13,167.83326721191406
2019-12-03,170.080810546875
2020-02-20,168.75184631347656
2019-12-06,171.1557159423828
2020-05-12,160.79747009277344
2019-12-09,170.27622985839844
2020-02-26,171.3022918701172
2020-05-15,169.62152099609375
2019-03-28,169.26976013183594
2018-09-17,170.3935089111328
2018-08-16,169.2599639892578
2018-10-19,170.2567138671875
2019-04-29,173.45213317871094
2019-01-23,175.21109008789062
2019-09-04,175.8462677001953
2018-11-20,171.01890563964844
2019-07-02,169.5629119873047
2019-05-31,163.0352325439453
2019-12-12,164.4912567138672
2020-05-18,163.11341857910156
2019-09-27,165.8300018310547
2020-03-03,164.17855834960938
2020-05-21,161.8919219970703
2019-05-14,164.93099975585938
2018-08-31,159.9668426513672
2018-07-30,158.74534606933594
2018-10-02,162.4586944580078
2019-04-12,164.91143798828125
2019-03-11,163.7388153076172
2019-02-07,164.6866912841797
2019-07-17,162.28280639648438
2019-09-19,156.3316650390625
2019-10-21,155.4815216064453
2019-12-18,153.87892150878906
2020-03-06,154.78768920898438
2019-10-03,159.01553344726562
2020-03-09,159.24169921875
2020-05-27,156.65582275390625
2019-12-24,157.3932342529297
2020-03-12,163.34169006347656
2018-12-20,161.83737182617188
2019-08-01,163.33184814453125
2018-08-14,164.7575225830078
2018-07-13,164.49205017089844
2018-10-17,164.8951873779297
2019-05-29,168.5723876953125
2019-03-26,166.11434936523438
2019-02-22,164.0987548828125
2019-10-04,165.05247497558594
2019-11-05,164.30523681640625
2019-12-27,163.58749389648438
2020-06-02,163.26304626464844
2019-12-30,162.309326171875
2020-03-18,160.85415649414062
2020-06-05,160.98194885253906
2019-07-15,159.9594268798828
2018-12-03,159.26133728027344
2019-06-13,153.33255004882812
2019-01-04,149.468505859375
2018-08-29,151.09080505371094
2019-02-05,153.69635009765625
2018-11-01,153.29322814941406
2019-08-16,148.927734375
2019-04-10,150.658203125
2019-09-17,153.1555633544922
2019-10-15,158.68124389648438
2020-01-02,156.87213134765625
2020-06-08,160.40185546875
2019-10-18,160.5690155029297
2020-03-24,160.9328155517578
2020-06-11,158.78939819335938
2020-01-08,164.26593017578125
2019-04-25,167.90380859375
2019-07-30,167.1762237548828
2019-02-20,167.53018188476562
2018-07-11,169.4376220703125
2018-09-13,167.88414001464844
2018-10-15,167.33355712890625
2019-06-28,165.13113403320312
2018-12-18,162.68295288085938
2018-11-16,169.63426208496094
2019-10-02,173.66546630859375
2020-03-27,174.7863311767578
2020-01-10,173.38031005859375
2019-10-24,174.03907775878906
2020-03-30,173.1443634033203
2020-06-17,173.83261108398438
2020-01-14,172.52491760253906
2020-04-02,172.59375
2019-01-02,171.836669921875
2019-08-14,173.31150817871094
2018-10-30,173.2918243408203
2019-06-11,174.1964111328125
2019-05-10,171.16807556152344
2019-04-08,171.2467498779297
2018-08-27,172.98704528808594
2018-07-26,176.88055419921875
2018-09-28,175.1009521484375
2019-03-07,175.17015075683594
2019-10-30,173.9838409423828
2020-01-17,171.0279083251953
2020-06-23,166.0849151611328
2020-04-08,169.50547790527344
2020-06-26,168.54652404785156
2019-03-22,170.039306640625
2019-01-17,169.40660095214844
2019-08-29,169.8910369873047
2018-11-14,172.4613800048828
2019-06-26,173.2226104736328
2018-09-11,175.01197814941406
2018-07-09,178.03709411621094
2018-08-10,175.3678741455078
2019-04-23,176.18841552734375
2019-09-30,175.44696044921875
2020-01-23,178.3435516357422
2019-11-08,177.37472534179688
2020-04-14,177.83937072753906
2019-11-11,178.74887084960938
2020-01-29,179.34205627441406
2020-04-17,178.09640502929688
2018-07-24,178.72911071777344
2018-09-26,180.1922607421875
2019-05-08,178.9169464111328
2019-03-05,177.38461303710938
2019-02-01,176.0401153564453
2018-12-31,177.9678955078125
2018-11-29,177.0583953857422
2019-08-12,175.91160583496094
2019-07-11,177.8492431640625
2019-09-13,178.73899841308594
2019-11-14,178.73899841308594
2020-04-20,181.8036651611328
2020-02-04,183.2074737548828
2020-04-23,180.3800811767578
2018-12-14,178.86752319335938
2019-08-27,185.05615234375
2018-08-08,183.56336975097656
2018-10-11,176.43556213378906
2018-11-12,177.59222412109375
2019-07-26,179.70782470703125
2019-06-24,180.98312377929688
2019-05-23,177.37472534179688
2019-03-20,178.2348175048828
2019-01-15,181.1511993408203
2019-11-20,182.98008728027344
2020-02-07,183.98846435546875
2020-02-10,181.73446655273438
2020-04-29,182.56488037109375
2019-11-26,181.21051025390625
2020-02-13,182.75271606445312
2019-01-30,182.5352325439453
2018-08-23,181.90252685546875
2018-09-24,180.02418518066406
2018-11-27,181.40821838378906
2018-10-26,181.30935668945312
2019-07-09,179.6485137939453
2019-06-07,174.78460693359375
2019-05-06,168.9419708251953
2019-04-04,163.86056518554688
2019-09-11,158.72933959960938
2019-11-29,158.9182891845703
2020-05-05,159.44532775878906
2019-12-02,156.46206665039062
2020-02-19,161.26512145996094
2020-05-08,154.09535217285156
2019-05-21,155.2190399169922
2019-03-18,135.08203125
2018-09-07,146.0007781982422
2018-08-06,140.77011108398438
2018-10-09,131.3131866455078
2019-02-14,143.04734802246094
2018-12-12,124.40196228027344
2019-07-24,127.91226959228516
2019-09-26,114.43787384033203
2019-10-28,120.9712142944336
2019-12-05,117.1824722290039
2020-05-11,113.40367889404297
2019-07-03,128.1509246826172
2020-02-25,132.16839599609375
2020-05-14,141.69493103027344
2020-02-28,138.2741241455078
2019-08-08,139.41770935058594
2019-06-05,140.25302124023438
2018-07-20,135.72840881347656
2018-08-21,141.0087890625
2018-10-24,137.79681396484375
2019-04-02,147.0250244140625
2019-03-01,144.94668579101562
2019-01-28,148.78514099121094
2018-12-27,147.9001007080078
2019-09-09,146.080322265625
2020-03-02,148.13877868652344
2020-05-20,145.84165954589844
2019-12-17,143.1865692138672
2020-03-05,149.0536346435547
2019-02-12,145.7919464111328
2019-01-11,143.60421752929688
2018-12-10,146.2792205810547
2019-08-23,151.44024658203125
2018-11-08,155.2190399169922
2019-07-22,158.0730438232422
2019-06-20,160.4596405029297
2018-09-05,162.1402130126953
2019-04-17,158.8983917236328
2019-09-24,155.76597595214844
2019-12-20,153.9561309814453
2020-05-26,155.50743103027344
2019-04-30,153.4390411376953
2019-12-23,155.34832763671875
2020-03-11,157.37693786621094
2020-05-29,155.9748077392578
2019-12-26,153.13076782226562
2020-06-01,151.8877410888672
2019-05-02,151.58941650390625
2019-02-27,150.3961181640625
2018-11-23,158.2321319580078
2019-08-06,158.37135314941406
2018-07-18,165.10357666015625
2018-09-20,162.67718505859375
2018-10-22,164.23843383789062
2019-07-05,168.9519805908203
2019-06-03,172.8699951171875
2019-10-09,170.50999450683594
2019-10-11,169.86000061035156
2020-03-17,169.5
2020-06-04,170.94000244140625
2019-10-14,178.0500030517578
2020-03-20,176.42999267578125
2018-11-06,184.8300018310547
2019-06-18,181.66000366210938
2019-05-17,178.16000366210938
2019-04-15,175.42999267578125
2019-03-14,163.2899932861328
2019-01-09,166.17999267578125
2018-08-02,167.92999267578125
2018-10-05,170.97000122070312
2019-08-21,171.1699981689453
2019-10-17,170.85000610351562
2020-03-23,167.85000610351562
2020-06-10,168.1999969482422
2019-02-25,169.36000061035156
2020-01-07,165.5500030517578
2020-03-26,167.02000427246094
2019-10-23,162.63999938964844
