Dates,UNP
2018-09-25,155.4499969482422
2018-07-23,160.0399932861328
2018-08-24,161.4600067138672
2019-07-10,160.0
2019-05-07,160.0399932861328
2019-04-05,161.08999633789062
2019-03-04,160.75
2019-01-31,159.07000732421875
2019-09-12,159.6699981689453
2019-12-31,160.75999450683594
2020-03-19,161.0
2020-01-03,159.44000244140625
2020-06-09,160.57000732421875
2019-02-15,162.7100067138672
2019-01-14,165.0
2018-07-06,166.86000061035156
2018-08-07,167.6999969482422
2018-10-10,170.8699951171875
2018-12-13,169.32000732421875
2019-08-26,171.47000122070312
2019-07-25,171.25
2019-05-22,169.89999389648438
2019-03-19,170.74000549316406
2020-01-06,169.5399932861328
2020-03-25,168.97999572753906
2020-06-12,169.1699981689453
2019-10-22,169.27999877929688
2020-01-09,167.33999633789062
2020-06-15,167.7100067138672
2019-10-25,166.91000366210938
2020-03-31,165.75
2020-06-18,163.6699981689453
2019-04-03,164.10000610351562
2018-08-22,165.99000549316406
2018-10-25,166.10000610351562
2019-01-29,167.17999267578125
2018-12-28,164.49000549316406
2018-11-26,165.0
2019-08-09,165.8699951171875
2019-07-08,161.11000061035156
2019-06-06,159.9199981689453
2019-09-10,162.08999633789062
2020-01-15,160.7100067138672
2020-04-03,163.05999755859375
2019-10-31,161.69000244140625
2020-04-06,163.75999450683594
2020-06-24,166.17999267578125
2018-11-09,168.94000244140625
2019-07-23,170.6699981689453
2019-06-21,170.36000061035156
2019-05-20,169.27999877929688
2019-04-18,169.16000366210938
2018-09-06,168.4199981689453
2018-10-08,167.55999755859375
2019-02-13,166.86000061035156
2018-12-11,166.60000610351562
2019-09-25,167.7899932861328
2020-01-21,169.5
2020-04-09,167.77999877929688
2019-11-06,171.11000061035156
2020-01-24,175.1999969482422
2020-01-27,176.7100067138672
2020-04-15,177.25
2018-12-26,177.5399932861328
2019-08-07,175.13999938964844
2019-06-04,175.55999755859375
2018-09-21,177.07000732421875
2018-07-19,176.0800018310547
2018-08-20,177.00999450683594
2018-10-23,174.55999755859375
2019-05-03,177.88999938964844
2019-04-01,176.25
2019-02-28,174.83999633789062
2019-11-12,174.8800048828125
2020-01-30,174.0
2019-11-15,174.3300018310547
2020-04-21,172.3800048828125
2019-04-16,172.49000549316406
2019-03-15,173.5
2019-02-11,174.0800018310547
2019-01-10,173.5500030517578
2019-08-22,174.05999755859375
2018-11-07,176.0
2018-08-03,174.6300048828125
2018-09-04,172.38999938964844
2019-06-19,173.67999267578125
2019-09-23,173.0
2019-11-18,169.44000244140625
2020-02-05,168.92999267578125
2020-04-24,167.25
2019-03-29,166.63999938964844
2019-11-21,167.97999572753906
2020-04-27,171.0
2020-02-11,172.17999267578125
2020-04-30,170.9499969482422
2019-05-01,173.52999877929688
2019-02-26,173.13999938964844
2019-01-25,170.80999755859375
2018-12-24,169.4600067138672
2019-09-06,167.5
2018-07-17,165.77000427246094
2018-09-19,165.9199981689453
2019-08-05,165.8300018310547
2019-10-08,168.2100067138672
2019-12-11,167.6300048828125
2019-11-27,168.97000122070312
2020-02-14,167.27000427246094
2020-05-06,166.75
2019-01-08,166.41000366210938
2018-12-07,166.66000366210938
2019-08-20,171.10000610351562
2018-11-05,171.7899932861328
2019-07-19,171.27000427246094
2018-10-04,171.27999877929688
2019-06-17,169.3000030517578
2019-05-16,168.9199981689453
2018-08-01,170.99000549316406
2019-03-13,169.8000030517578
2019-12-03,172.3800048828125
2020-02-20,173.55999755859375
2019-12-06,173.4199981689453
2020-05-12,171.0
2019-12-09,173.86000061035156
2020-02-26,174.39999389648438
2020-05-15,175.2899932861328
2019-03-28,174.10000610351562
2018-09-17,171.77000427246094
2018-08-16,174.05999755859375
2018-10-19,174.57000732421875
2019-04-29,174.1199951171875
2019-01-23,176.83999633789062
2019-09-04,178.14999389648438
2018-11-20,177.35000610351562
2019-07-02,174.0800018310547
2019-05-31,170.67999267578125
2019-12-12,168.1199951171875
2020-05-18,166.4199981689453
2019-09-27,168.14999389648438
2020-03-03,168.60000610351562
2020-05-21,167.1999969482422
2019-05-14,165.13999938964844
2018-08-31,166.0399932861328
2018-07-30,163.63999938964844
2018-10-02,164.11000061035156
2019-04-12,168.9499969482422
2019-03-11,168.6999969482422
2019-02-07,168.50999450683594
2019-07-17,169.0800018310547
2019-09-19,165.11000061035156
2019-10-21,161.4600067138672
2019-12-18,160.7100067138672
2020-03-06,157.47000122070312
2019-10-03,159.44000244140625
2020-03-09,162.41000366210938
2020-05-27,161.0500030517578
2019-12-24,160.24000549316406
2020-03-12,162.4499969482422
2018-12-20,166.41000366210938
2019-08-01,165.1199951171875
2018-08-14,165.35000610351562
2018-07-13,167.85000610351562
2018-10-17,167.7100067138672
2019-05-29,169.3300018310547
2019-03-26,168.80999755859375
2019-02-22,168.88999938964844
2019-10-04,166.1699981689453
2019-11-05,167.8699951171875
2019-12-27,168.22000122070312
2020-06-02,166.0
2019-12-30,167.08999633789062
2020-03-18,165.2899932861328
2020-06-05,163.86000061035156
2019-07-15,164.3300018310547
2018-12-03,164.02000427246094
2019-06-13,162.8699951171875
2019-01-04,154.5
2018-08-29,152.4499969482422
2019-02-05,154.0
2018-11-01,155.4499969482422
2019-08-16,154.35000610351562
2019-04-10,152.94000244140625
2019-09-17,152.8800048828125
2019-10-15,157.89999389648438
2020-01-02,160.52000427246094
2020-06-08,160.41000366210938
2019-10-18,162.94000244140625
2020-03-24,162.11000061035156
2020-06-11,163.17999267578125
2020-01-08,162.1999969482422
2019-04-25,167.02999877929688
2019-07-30,169.94000244140625
2019-02-20,170.86000061035156
2018-07-11,170.38999938964844
2018-09-13,172.8699951171875
2018-10-15,169.72000122070312
2019-06-28,169.22000122070312
2018-12-18,167.35000610351562
2018-11-16,167.1999969482422
2019-10-02,173.25
2020-03-27,176.6300048828125
2020-01-10,177.69000244140625
2019-10-24,177.67999267578125
2020-03-30,176.41000366210938
2020-06-17,174.91000366210938
2020-01-14,176.38999938964844
2020-04-02,174.30999755859375
2019-01-02,175.5399932861328
2019-08-14,175.17999267578125
2018-10-30,175.82000732421875
2019-06-11,176.07000732421875
2019-05-10,176.66000366210938
2019-04-08,173.83999633789062
2018-08-27,174.67999267578125
2018-07-26,176.17999267578125
2018-09-28,179.25999450683594
2019-03-07,177.47999572753906
2019-10-30,176.5500030517578
2020-01-17,175.86000061035156
2020-06-23,170.89999389648438
2020-04-08,169.1699981689453
2020-06-26,171.61000061035156
2019-03-22,172.30999755859375
2019-01-17,171.2899932861328
2019-08-29,170.8300018310547
2018-11-14,172.77999877929688
2019-06-26,174.08999633789062
2018-09-11,175.8300018310547
2018-07-09,178.2899932861328
2018-08-10,179.74000549316406
2019-04-23,177.75
2019-09-30,177.85000610351562
2020-01-23,178.80999755859375
2019-11-08,180.39999389648438
2020-04-14,179.75999450683594
2019-11-11,180.36000061035156
2020-01-29,181.0
2020-04-17,181.14999389648438
2018-07-24,179.9600067138672
2018-09-26,180.9499969482422
2019-05-08,179.5399932861328
2019-03-05,179.6999969482422
2019-02-01,179.22999572753906
2018-12-31,177.88999938964844
2018-11-29,180.50999450683594
2019-08-12,179.10000610351562
2019-07-11,177.99000549316406
2019-09-13,180.5
2019-11-14,181.6300048828125
2020-04-20,181.55999755859375
2020-02-04,183.67999267578125
2020-04-23,184.16000366210938
2018-12-14,183.27000427246094
2019-08-27,183.5
2018-08-08,186.13999938964844
2018-10-11,182.02999877929688
2018-11-12,180.27000427246094
2019-07-26,181.60000610351562
2019-06-24,179.6699981689453
2019-05-23,181.69000244140625
2019-03-20,180.8699951171875
2019-01-15,182.6999969482422
2019-11-20,185.85000610351562
2020-02-07,186.80999755859375
2020-02-10,184.75999450683594
2020-04-29,181.99000549316406
2019-11-26,185.6699981689453
2020-02-13,184.82000732421875
2019-01-30,183.9600067138672
2018-08-23,184.55999755859375
2018-09-24,183.4600067138672
2018-11-27,182.97999572753906
2018-10-26,183.3300018310547
2019-07-09,182.1199951171875
2019-06-07,176.19000244140625
2019-05-06,177.4499969482422
2019-04-04,169.6300048828125
2019-09-11,160.4600067138672
2019-11-29,155.00999450683594
2020-05-05,160.58999633789062
2019-12-02,160.6999969482422
2020-02-19,159.85000610351562
2020-05-08,157.63999938964844
2019-05-21,149.52000427246094
2019-03-18,145.1999969482422
2018-09-07,141.8300018310547
2018-08-06,142.02000427246094
2018-10-09,130.14999389648438
2019-02-14,139.5500030517578
2018-12-12,128.0500030517578
2019-07-24,127.33000183105469
2019-09-26,120.7699966430664
2019-10-28,114.27999877929688
2019-12-05,124.0999984741211
2020-05-11,110.38999938964844
2019-07-03,121.36000061035156
2020-02-25,127.37999725341797
2020-05-14,137.02999877929688
2020-02-28,135.6199951171875
2019-08-08,137.5399932861328
2019-06-05,137.72000122070312
2018-07-20,134.02999877929688
2018-08-21,135.27000427246094
2018-10-24,140.8699951171875
2019-04-02,145.77999877929688
2019-03-01,152.3300018310547
2019-01-28,147.52000427246094
2018-12-27,151.25999450683594
2019-09-09,147.83999633789062
2020-03-02,149.08999633789062
2020-05-20,145.25999450683594
2019-12-17,146.5800018310547
2020-03-05,148.58999633789062
2019-02-12,147.30999755859375
2019-01-11,142.50999450683594
2018-12-10,146.52999877929688
2019-08-23,156.9199981689453
2018-11-08,156.47999572753906
2019-07-22,159.88999938964844
2019-06-20,161.52000427246094
2018-09-05,165.16000366210938
2019-04-17,160.5399932861328
2019-09-24,157.6999969482422
2019-12-20,155.13999938964844
2020-05-26,156.57000732421875
2019-04-30,156.5800018310547
2019-12-23,156.55999755859375
2020-03-11,158.69000244140625
2020-05-29,156.67999267578125
2019-12-26,156.32000732421875
2020-06-01,152.94000244140625
2019-05-02,150.80999755859375
2019-02-27,150.99000549316406
2018-11-23,157.4600067138672
2019-08-06,159.1199951171875
2018-07-18,165.0
2018-09-20,165.25
2018-10-22,163.67999267578125
2019-07-05,170.32000732421875
2019-06-03,171.86000061035156
2019-10-09,173.0399932861328
2019-10-11,170.19000244140625
2020-03-17,169.36000061035156
2020-06-04,170.75
2019-10-14,173.63999938964844
2020-03-20,176.3800048828125
2018-11-06,183.11000061035156
2019-06-18,183.9600067138672
2019-05-17,178.05999755859375
2019-04-15,177.85000610351562
2019-03-14,170.0
2019-01-09,168.2100067138672
2018-08-02,161.72000122070312
2018-10-05,173.2899932861328
2019-08-21,172.1999969482422
2019-10-17,170.02999877929688
2020-03-23,173.52999877929688
2020-06-10,167.05999755859375
2019-02-25,170.3699951171875
2020-01-07,167.7100067138672
2020-03-26,165.14999389648438
2019-10-23,167.0399932861328
