Dates,CXO
2020-05-04,150.4499969482422
2019-06-12,147.9499969482422
2019-04-09,147.5399932861328
2019-03-08,146.83999633789062
2019-02-04,141.77999877929688
2018-07-27,134.61000061035156
2018-08-28,136.33999633789062
2019-01-03,135.17999267578125
2019-08-15,130.92999267578125
2018-10-31,135.75
2019-09-16,139.08999633789062
2020-02-18,143.64999389648438
2020-05-07,141.0500030517578
2018-08-17,141.9600067138672
2019-12-04,141.3699951171875
2020-02-21,142.9199981689453
2018-12-17,136.25
2019-08-30,136.52000427246094
2018-11-15,129.83999633789062
2019-07-29,127.5
2019-06-27,128.7899932861328
2019-04-24,134.58999633789062
2018-07-10,138.38999938964844
2018-09-12,139.02999877929688
2019-02-19,133.8699951171875
2019-01-18,135.50999450683594
2020-02-24,126.95999908447266
2020-05-13,128.77999877929688
2019-12-10,126.9000015258789
2020-02-27,127.58999633789062
2019-12-13,131.5
2020-05-19,130.33999633789062
2019-03-06,134.74000549316406
2018-11-30,128.41000366210938
2019-08-13,120.81999969482422
2019-07-12,122.41000366210938
2019-06-10,120.44999694824219
2019-05-09,121.8499984741211
2018-07-25,122.20999908447266
2018-09-27,120.66999816894531
2018-10-29,115.0199966430664
2019-10-16,109.77999877929688
2019-12-16,104.9000015258789
2020-03-04,104.77999877929688
2020-05-22,101.56999969482422
2019-10-01,99.8499984741211
2019-12-19,94.9000015258789
2018-09-10,102.56999969482422
2019-05-24,102.8499984741211
2018-08-09,101.80999755859375
2019-04-22,102.79000091552734
2019-03-21,106.69000244140625
2019-01-16,106.86000061035156
2019-08-28,112.0999984741211
2018-11-13,115.0199966430664
2018-10-12,119.44999694824219
2019-06-25,122.94000244140625
2020-03-10,122.33000183105469
2020-05-28,120.44999694824219
2019-10-07,121.54000091552734
2020-03-13,122.43000030517578
2019-10-10,123.62999725341797
2020-03-16,125.22000122070312
2020-06-03,124.87000274658203
2018-11-28,118.30999755859375
2018-09-25,115.2300033569336
2018-07-23,116.08000183105469
2018-08-24,118.55000305175781
2019-07-10,115.98999786376953
2019-05-07,117.26000213623047
2019-04-05,121.0199966430664
2019-03-04,119.83999633789062
2019-01-31,120.19000244140625
2019-09-12,119.9800033569336
2019-12-31,118.02999877929688
2020-03-19,117.2699966430664
2020-01-03,112.75
2020-06-09,112.6500015258789
2019-02-15,116.41000366210938
2019-01-14,116.5
2018-07-06,119.51000213623047
2018-08-07,119.37000274658203
2018-10-10,122.97000122070312
2018-12-13,121.0
2019-08-26,112.44999694824219
2019-07-25,103.69999694824219
2019-05-22,106.04000091552734
2019-03-19,108.81999969482422
2020-01-06,108.47000122070312
2020-03-25,111.37000274658203
2020-06-12,110.0
2019-10-22,111.0199966430664
2020-01-09,111.04000091552734
2020-06-15,108.75
2019-10-25,105.33999633789062
2020-03-31,102.47000122070312
2020-06-18,100.27999877929688
2019-04-03,99.8499984741211
2018-08-22,102.16000366210938
2018-10-25,102.0999984741211
2019-01-29,103.72000122070312
2018-12-28,103.55000305175781
2018-11-26,107.2300033569336
2019-08-09,106.5
2019-07-08,109.62999725341797
2019-06-06,109.91000366210938
2019-09-10,104.51000213623047
2020-01-15,105.1500015258789
2020-04-03,108.41999816894531
2019-10-31,108.94999694824219
2020-04-06,111.30999755859375
2020-06-24,110.95999908447266
2018-11-09,112.11000061035156
2019-07-23,111.58999633789062
2019-06-21,108.87000274658203
2019-05-20,109.20999908447266
2019-04-18,109.83000183105469
2018-09-06,112.0
2018-10-08,108.08999633789062
2019-02-13,107.73999786376953
2018-12-11,104.7300033569336
2019-09-25,113.88999938964844
2020-01-21,115.44000244140625
2020-04-09,115.88999938964844
2019-11-06,114.55000305175781
2020-01-24,116.95999908447266
2020-01-27,120.23999786376953
2020-04-15,122.55000305175781
2018-12-26,121.18000030517578
2019-08-07,121.01000213623047
2019-06-04,118.11000061035156
2018-09-21,115.97000122070312
2018-07-19,115.37999725341797
2018-08-20,108.7699966430664
2018-10-23,104.86000061035156
2019-05-03,109.48999786376953
2019-04-01,107.9000015258789
2019-02-28,106.19999694824219
2019-11-12,110.16000366210938
2020-01-30,110.91999816894531
2019-11-15,112.44999694824219
2020-04-21,111.27999877929688
2019-04-16,111.91999816894531
2019-03-15,113.27999877929688
2019-02-11,114.02999877929688
2019-01-10,112.9000015258789
2019-08-22,112.18000030517578
2018-11-07,115.5999984741211
2018-08-03,109.87000274658203
2018-09-04,102.87000274658203
2019-06-19,101.2300033569336
2019-09-23,100.12999725341797
2019-11-18,100.48999786376953
2020-02-05,98.12999725341797
2020-04-24,98.01000213623047
2019-03-29,99.45999908447266
2019-11-21,101.25
2020-04-27,98.4000015258789
2020-02-11,100.0999984741211
2020-04-30,100.22000122070312
2019-05-01,99.5
2019-02-26,100.83999633789062
2019-01-25,98.16000366210938
2018-12-24,100.3499984741211
2019-09-06,98.36000061035156
2018-07-17,101.05000305175781
2018-09-19,104.9000015258789
2019-08-05,102.58000183105469
2019-10-08,104.97000122070312
2019-12-11,106.87000274658203
2019-11-27,103.20999908447266
2020-02-14,102.08999633789062
2020-05-06,102.55999755859375
2019-01-08,101.83999633789062
2018-12-07,103.18000030517578
2019-08-20,103.4000015258789
2018-11-05,98.97000122070312
2019-07-19,98.80000305175781
2018-10-04,100.93000030517578
2019-06-17,100.8499984741211
2019-05-16,100.2699966430664
2018-08-01,103.0
2019-03-13,102.69999694824219
2019-12-03,102.19000244140625
2020-02-20,99.06999969482422
2019-12-06,98.80000305175781
2020-05-12,98.22000122070312
2019-12-09,98.83999633789062
2020-02-26,101.62000274658203
2020-05-15,100.69000244140625
2019-03-28,102.06999969482422
2018-09-17,102.26000213623047
2018-08-16,98.30999755859375
2018-10-19,97.12999725341797
2019-04-29,95.0999984741211
2019-01-23,97.93000030517578
2019-09-04,97.68000030517578
2018-11-20,75.97000122070312
2019-07-02,72.8499984741211
2019-05-31,70.2300033569336
2019-12-12,66.63999938964844
2020-05-18,68.0
2019-09-27,73.41000366210938
2020-03-03,71.91000366210938
2020-05-21,70.9800033569336
2019-05-14,71.22000122070312
2018-08-31,68.87000274658203
2018-07-30,69.26000213623047
2018-10-02,71.62999725341797
2019-04-12,72.9800033569336
2019-03-11,72.33000183105469
2019-02-07,72.76000213623047
2019-07-17,73.05000305175781
2019-09-19,69.95999908447266
2019-10-21,69.19000244140625
2019-12-18,69.0199966430664
2020-03-06,70.7300033569336
2019-10-03,72.66999816894531
2020-03-09,73.1500015258789
2020-05-27,69.44000244140625
2019-12-24,72.97000122070312
2020-03-12,70.36000061035156
2018-12-20,69.68000030517578
2019-08-01,74.23999786376953
2018-08-14,74.7699966430664
2018-07-13,74.75
2018-10-17,72.38999938964844
2019-05-29,73.55999755859375
2019-03-26,76.1500015258789
2019-02-22,74.37999725341797
2019-10-04,73.45999908447266
2019-11-05,72.68000030517578
2019-12-27,73.2300033569336
2020-06-02,72.91000366210938
2019-12-30,71.37000274658203
2020-03-18,70.16000366210938
2020-06-05,68.3499984741211
2019-07-15,68.80000305175781
2018-12-03,67.9000015258789
2019-06-13,64.5
2019-01-04,63.099998474121094
2018-08-29,64.9000015258789
2019-02-05,64.5999984741211
2018-11-01,63.27000045776367
2019-08-16,61.95000076293945
2019-04-10,63.15999984741211
2019-09-17,64.19000244140625
2019-10-15,65.73999786376953
2020-01-02,65.81999969482422
2020-06-08,66.31999969482422
2019-10-18,64.7699966430664
2020-03-24,63.13999938964844
2020-06-11,62.45000076293945
2020-01-08,63.380001068115234
2019-04-25,65.05000305175781
2019-07-30,65.44000244140625
2019-02-20,65.83999633789062
2018-07-11,65.81999969482422
2018-09-13,65.0
2018-10-15,66.41999816894531
2019-06-28,66.83000183105469
2018-12-18,67.5199966430664
2018-11-16,69.30000305175781
2019-10-02,71.47000122070312
2020-03-27,72.70999908447266
2020-01-10,71.66000366210938
2019-10-24,72.68000030517578
2020-03-30,72.75
2020-06-17,72.19000244140625
2020-01-14,72.26000213623047
2020-04-02,71.83999633789062
2019-01-02,71.62000274658203
2019-08-14,73.16000366210938
2018-10-30,71.94999694824219
2019-06-11,70.91999816894531
2019-05-10,72.02999877929688
2019-04-08,72.76000213623047
2018-08-27,73.3499984741211
2018-07-26,74.8499984741211
2018-09-28,72.80000305175781
2019-03-07,73.72000122070312
2019-10-30,72.55999755859375
2020-01-17,73.5199966430664
2020-06-23,71.06999969482422
2020-04-08,73.87999725341797
2020-06-26,73.4000015258789
2019-03-22,76.5
2019-01-17,76.58000183105469
2019-08-29,76.66999816894531
2018-11-14,77.79000091552734
2019-06-26,79.91999816894531
2018-09-11,78.75
2018-07-09,80.7300033569336
2018-08-10,80.7300033569336
2019-04-23,81.12000274658203
2019-09-30,82.44999694824219
2020-01-23,83.51000213623047
2019-11-08,85.63999938964844
2020-04-14,85.5199966430664
2019-11-11,86.05999755859375
2020-01-29,85.37000274658203
2020-04-17,85.52999877929688
2018-07-24,87.56999969482422
2018-09-26,86.94999694824219
2019-05-08,90.19999694824219
2019-03-05,91.93000030517578
2019-02-01,93.11000061035156
2018-12-31,90.86000061035156
2018-11-29,90.3499984741211
2019-08-12,89.08000183105469
2019-07-11,88.80000305175781
2019-09-13,89.6500015258789
2019-11-14,88.44000244140625
2020-04-20,89.77999877929688
2020-02-04,90.0999984741211
2020-04-23,88.0999984741211
2018-12-14,86.16999816894531
2019-08-27,84.16999816894531
2018-08-08,82.55000305175781
2018-10-11,78.80000305175781
2018-11-12,80.18000030517578
2019-07-26,78.0999984741211
2019-06-24,78.44999694824219
2019-05-23,75.77999877929688
2019-03-20,75.62000274658203
2019-01-15,76.18000030517578
2019-11-20,81.7699966430664
2020-02-07,80.45999908447266
2020-02-10,79.08999633789062
2020-04-29,77.29000091552734
2019-11-26,78.16999816894531
2020-02-13,79.13999938964844
2019-01-30,78.63999938964844
2018-08-23,77.93000030517578
2018-09-24,76.63999938964844
2018-11-27,82.44999694824219
2018-10-26,81.33999633789062
2019-07-09,79.37999725341797
2019-06-07,74.58999633789062
2019-05-06,71.13999938964844
2019-04-04,68.55999755859375
2019-09-11,64.48999786376953
2019-11-29,68.0199966430664
2020-05-05,69.05999755859375
2019-12-02,67.58999633789062
2020-02-19,68.69000244140625
2020-05-08,64.9800033569336
2019-05-21,58.0
2019-03-18,47.790000915527344
2018-09-07,50.29999923706055
2018-08-06,46.31999969482422
2018-10-09,39.529998779296875
2019-02-14,46.869998931884766
2018-12-12,40.09000015258789
2019-07-24,37.9900016784668
2019-09-26,36.0
2019-10-28,40.25
2019-12-05,40.560001373291016
2020-05-11,38.029998779296875
2019-07-03,44.25
2020-02-25,43.7599983215332
2020-05-14,44.79999923706055
2020-02-28,42.11000061035156
2019-08-08,41.08000183105469
2019-06-05,42.849998474121094
2018-07-20,41.63999938964844
2018-08-21,46.68000030517578
2018-10-24,47.779998779296875
2019-04-02,48.040000915527344
2019-03-01,48.83000183105469
2019-01-28,52.130001068115234
2018-12-27,52.7400016784668
2019-09-09,52.04999923706055
2020-03-02,51.16999816894531
2020-05-20,49.16999816894531
2019-12-17,46.0
2020-03-05,51.939998626708984
2019-02-12,50.56999969482422
2019-01-11,49.61000061035156
2018-12-10,53.130001068115234
2019-08-23,53.97999954223633
2018-11-08,53.09000015258789
2019-07-22,53.849998474121094
2019-06-20,54.040000915527344
2018-09-05,59.290000915527344
2019-04-17,56.720001220703125
2019-09-24,56.72999954223633
2019-12-20,57.720001220703125
2020-05-26,58.119998931884766
2019-04-30,57.7400016784668
2019-12-23,57.189998626708984
2020-03-11,58.63999938964844
2020-05-29,56.41999816894531
2019-12-26,55.70000076293945
2020-06-01,53.970001220703125
2019-05-02,54.849998474121094
2019-02-27,54.2599983215332
2018-11-23,59.27000045776367
2019-08-06,57.33000183105469
2018-07-18,58.099998474121094
2018-09-20,56.720001220703125
2018-10-22,55.83000183105469
2019-07-05,56.0
2019-06-03,55.0
2019-10-09,54.939998626708984
2019-10-11,54.52000045776367
2020-03-17,56.619998931884766
2020-06-04,59.529998779296875
2019-10-14,64.25
2020-03-20,64.33000183105469
2018-11-06,70.25
2019-06-18,72.33000183105469
2019-05-17,64.9800033569336
2019-04-15,61.34000015258789
2019-03-14,57.88999938964844
2019-01-09,58.0
2018-08-02,57.029998779296875
2018-10-05,58.08000183105469
2019-08-21,56.93000030517578
2019-10-17,56.9900016784668
2020-03-23,55.5
2020-06-10,56.150001525878906
2019-02-25,54.77000045776367
2020-01-07,51.61000061035156
2020-03-26,51.7599983215332
2019-10-23,50.29999923706055
