Dates,CXO
2020-05-08,67.8499984741211
2019-05-21,62.790000915527344
2019-03-18,50.439998626708984
2018-09-07,51.810001373291016
2018-08-06,50.099998474121094
2018-10-09,42.20000076293945
2019-02-14,46.93000030517578
2018-12-12,46.0
2019-07-24,40.52000045776367
2019-09-26,36.75
2019-10-28,42.2400016784668
2019-12-05,44.13999938964844
2020-05-11,41.2599983215332
2019-07-03,44.75
2020-02-25,46.290000915527344
2020-05-14,46.56999969482422
2020-02-28,43.91999816894531
2019-08-08,42.25
2019-06-05,45.220001220703125
2018-07-20,42.41999816894531
2018-08-21,51.029998779296875
2018-10-24,49.29999923706055
2019-04-02,48.86000061035156
2019-03-01,52.58000183105469
2019-01-28,53.0
2018-12-27,55.41999816894531
2019-09-09,54.7400016784668
2020-03-02,52.349998474121094
2020-05-20,49.68000030517578
2019-12-17,49.06999969482422
2020-03-05,52.119998931884766
2019-02-12,53.310001373291016
2019-01-11,51.130001068115234
2018-12-10,54.29999923706055
2019-08-23,56.34000015258789
2018-11-08,55.0
2019-07-22,54.529998779296875
2019-06-20,55.630001068115234
2018-09-05,59.52000045776367
2019-04-17,59.77000045776367
2019-09-24,60.9900016784668
2019-12-20,57.7400016784668
2020-05-26,63.189998626708984
2019-04-30,59.70000076293945
2019-12-23,60.709999084472656
2020-03-11,59.09000015258789
2020-05-29,58.810001373291016
2019-12-26,57.130001068115234
2020-06-01,55.5099983215332
2019-05-02,55.619998931884766
2019-02-27,56.310001373291016
2018-11-23,59.880001068115234
2019-08-06,59.54999923706055
2018-07-18,59.68000030517578
2018-09-20,58.63999938964844
2018-10-22,56.79999923706055
2019-07-05,58.040000915527344
2019-06-03,56.97999954223633
2019-10-09,56.72999954223633
2019-10-11,55.130001068115234
2020-03-17,56.779998779296875
2020-06-04,59.72999954223633
2019-10-14,64.37000274658203
2020-03-20,65.0999984741211
2018-11-06,71.43000030517578
2019-06-18,73.72000122070312
2019-05-17,67.9800033569336
2019-04-15,64.25
2019-03-14,60.63999938964844
2019-01-09,60.810001373291016
2018-08-02,57.2599983215332
2018-10-05,60.54999923706055
2019-08-21,58.029998779296875
2019-10-17,57.720001220703125
2020-03-23,58.18000030517578
2020-06-10,57.439998626708984
2019-02-25,56.959999084472656
2020-01-07,54.11000061035156
2020-03-26,52.5099983215332
2019-10-23,51.5
