Dates,MKTX
2018-08-03,292.489990234375
2018-09-04,291.6199951171875
2019-06-19,288.32000732421875
2019-09-23,281.07000732421875
2019-11-18,281.32000732421875
2020-02-05,283.9599914550781
2020-04-24,297.82000732421875
2019-03-29,294.2200012207031
2019-11-21,299.1199951171875
2020-04-27,316.79998779296875
2020-02-11,326.8599853515625
2020-04-30,334.6099853515625
2019-05-01,339.8999938964844
2019-02-26,333.989990234375
2019-01-25,325.2799987792969
2018-12-24,317.6700134277344
2019-09-06,320.04998779296875
2018-07-17,318.5
2018-09-19,318.54998779296875
2019-08-05,331.3900146484375
2019-10-08,331.3599853515625
2019-12-11,333.0799865722656
2019-11-27,333.0199890136719
2020-02-14,319.0400085449219
2020-05-06,312.6700134277344
2019-01-08,316.3399963378906
2018-12-07,321.4200134277344
2019-08-20,322.5799865722656
2018-11-05,330.8900146484375
2019-07-19,338.5
2018-10-04,341.8999938964844
2019-06-17,341.5
2019-05-16,342.8999938964844
2018-08-01,349.3999938964844
2019-03-13,354.5299987792969
2019-12-03,358.2799987792969
2020-02-20,360.7900085449219
2019-12-06,363.1099853515625
2020-05-12,368.0299987792969
2019-12-09,372.79998779296875
2020-02-26,367.0299987792969
2020-05-15,370.4800109863281
2019-03-28,367.80999755859375
2018-09-17,334.25
2018-08-16,344.0
2018-10-19,347.94000244140625
2019-04-29,336.8999938964844
2019-01-23,336.04998779296875
2019-09-04,337.0400085449219
2018-11-20,340.29998779296875
2019-07-02,340.6300048828125
2019-05-31,341.4700012207031
2019-12-12,344.8399963378906
2020-05-18,348.9200134277344
2019-09-27,352.3599853515625
2020-03-03,362.1499938964844
2020-05-21,363.260009765625
2019-05-14,367.0199890136719
2018-08-31,356.6600036621094
2018-07-30,365.1199951171875
2018-10-02,366.2099914550781
2019-04-12,368.9100036621094
2019-03-11,375.3299865722656
2019-02-07,389.2300109863281
2019-07-17,392.6099853515625
2019-09-19,388.6199951171875
2019-10-21,395.1099853515625
2019-12-18,405.67999267578125
2020-03-06,404.4599914550781
2019-10-03,392.25
2020-03-09,397.6199951171875
2020-05-27,402.1099853515625
2019-12-24,408.6099853515625
2020-03-12,411.9599914550781
2018-12-20,419.3999938964844
2019-08-01,369.69000244140625
2018-08-14,342.05999755859375
2018-07-13,341.42999267578125
2018-10-17,345.1400146484375
2019-05-29,330.2900085449219
2019-03-26,334.3500061035156
2019-02-22,342.4800109863281
2019-10-04,344.0
2019-11-05,342.75
2019-12-27,338.17999267578125
2020-06-02,335.54998779296875
2019-12-30,336.1000061035156
2020-03-18,333.510009765625
2020-06-05,332.0
2019-07-15,324.7099914550781
2018-12-03,327.5
2019-06-13,325.010009765625
2019-01-04,318.7300109863281
2018-08-29,336.8599853515625
2019-02-05,346.95001220703125
2018-11-01,347.7900085449219
2019-08-16,346.6700134277344
2019-04-10,355.2699890136719
2019-09-17,359.0899963378906
2019-10-15,348.19000244140625
2020-01-02,349.42999267578125
2020-06-08,349.32000732421875
2019-10-18,340.4200134277344
2020-03-24,349.70001220703125
2020-06-11,352.8800048828125
2020-01-08,353.3999938964844
2019-04-25,340.6499938964844
2019-07-30,342.17999267578125
2019-02-20,349.4599914550781
2018-07-11,344.07000732421875
2018-09-13,348.8699951171875
2018-10-15,351.489990234375
2019-06-28,359.1499938964844
2018-12-18,368.5899963378906
2018-11-16,366.1400146484375
2019-10-02,358.3999938964844
2020-03-27,343.7300109863281
2020-01-10,347.80999755859375
2019-10-24,349.6000061035156
2020-03-30,347.1499938964844
2020-06-17,359.739990234375
2020-01-14,365.92999267578125
2020-04-02,374.3599853515625
2019-01-02,379.2200012207031
2019-08-14,381.05999755859375
2018-10-30,389.5199890136719
2019-06-11,400.1700134277344
2019-05-10,404.489990234375
2019-04-08,393.8900146484375
2018-08-27,392.3299865722656
2018-07-26,397.17999267578125
2018-09-28,401.8999938964844
2019-03-07,406.42999267578125
2019-10-30,403.82000732421875
2020-01-17,398.9700012207031
2020-06-23,397.6700134277344
2020-04-08,393.989990234375
2020-06-26,381.17999267578125
2019-03-22,375.8999938964844
2019-01-17,367.0199890136719
2019-08-29,370.0
2018-11-14,376.80999755859375
2019-06-26,369.4599914550781
2018-09-11,373.8900146484375
2018-07-09,374.69000244140625
2018-08-10,373.5400085449219
2019-04-23,369.8999938964844
2019-09-30,377.57000732421875
2020-01-23,376.32000732421875
2019-11-08,371.3599853515625
2020-04-14,374.0799865722656
2019-11-11,376.1000061035156
2020-01-29,375.0
2020-04-17,374.5
2018-07-24,379.1099853515625
2018-09-26,380.25
2019-05-08,380.04998779296875
2019-03-05,374.0799865722656
2019-02-01,375.25
2018-12-31,364.29998779296875
2018-11-29,371.70001220703125
2019-08-12,363.07000732421875
2019-07-11,368.6000061035156
2019-09-13,366.6099853515625
2019-11-14,368.1000061035156
2020-04-20,370.010009765625
2020-02-04,369.05999755859375
2020-04-23,370.69000244140625
2018-12-14,370.4200134277344
2019-08-27,367.2799987792969
2018-08-08,359.2699890136719
2018-10-11,357.8599853515625
2018-11-12,359.8699951171875
2019-07-26,352.0400085449219
2019-06-24,358.1600036621094
2019-05-23,354.17999267578125
2019-03-20,355.5
2019-01-15,355.0
2019-11-20,341.8500061035156
2020-02-07,345.6700134277344
2020-02-10,344.2900085449219
2020-04-29,341.25
2019-11-26,342.2799987792969
2020-02-13,335.5
2019-01-30,338.1499938964844
2018-08-23,345.69000244140625
2018-09-24,347.17999267578125
2018-11-27,341.67999267578125
2018-10-26,344.6000061035156
2019-07-09,340.0899963378906
2019-06-07,341.9100036621094
2019-05-06,331.20001220703125
2019-04-04,338.2799987792969
2019-09-11,333.3399963378906
2019-11-29,324.3299865722656
2020-05-05,348.6199951171875
2019-12-02,351.5799865722656
2020-02-19,373.55999755859375
2020-05-08,377.5299987792969
2019-05-21,362.3599853515625
2019-03-18,352.30999755859375
2018-09-07,357.1600036621094
2018-08-06,333.6499938964844
2018-10-09,314.7300109863281
2019-02-14,343.07000732421875
2018-12-12,311.2900085449219
2019-07-24,333.0
2019-09-26,305.3599853515625
2019-10-28,316.1300048828125
2019-12-05,310.6300048828125
2020-05-11,281.30999755859375
2019-07-03,326.7200012207031
2020-02-25,330.30999755859375
2020-05-14,352.7900085449219
2020-02-28,342.7799987792969
2019-08-08,351.32000732421875
2019-06-05,332.57000732421875
2018-07-20,333.989990234375
2018-08-21,347.2900085449219
2018-10-24,387.2699890136719
2019-04-02,399.0299987792969
2019-03-01,381.5
2019-01-28,395.6199951171875
2018-12-27,403.3500061035156
2019-09-09,385.7900085449219
2020-03-02,397.7099914550781
2020-05-20,413.20001220703125
2019-12-17,436.5
2020-03-05,429.7799987792969
2019-02-12,430.57000732421875
2019-01-11,410.489990234375
2018-12-10,424.239990234375
2019-08-23,417.7799987792969
2018-11-08,421.0199890136719
2019-07-22,441.5899963378906
2019-06-20,441.42999267578125
2018-09-05,456.7099914550781
2019-04-17,455.010009765625
2019-09-24,449.7900085449219
2019-12-20,457.07000732421875
2020-05-26,483.260009765625
2019-04-30,471.3500061035156
2019-12-23,480.75
2020-03-11,484.32000732421875
2020-05-29,505.04998779296875
2019-12-26,497.7300109863281
2020-06-01,504.739990234375
2019-05-02,493.6000061035156
2019-02-27,488.04998779296875
2018-11-23,492.6600036621094
2019-08-06,478.55999755859375
2018-07-18,477.92999267578125
2018-09-20,472.92999267578125
2018-10-22,482.32000732421875
2019-07-05,470.510009765625
2019-06-03,468.260009765625
2019-10-09,483.510009765625
2019-10-11,508.5899963378906
2020-03-17,519.780029296875
2020-06-04,515.9600219726562
2019-10-14,521.1099853515625
2020-03-20,499.0400085449219
2018-11-06,493.8999938964844
2019-06-18,488.3699951171875
2019-05-17,499.92999267578125
2019-04-15,506.989990234375
2019-03-14,482.05999755859375
2019-01-09,492.7900085449219
2018-08-02,501.1300048828125
2018-10-05,498.989990234375
2019-08-21,508.989990234375
2019-10-17,500.8599853515625
2020-03-23,520.280029296875
2020-06-10,519.0700073242188
2019-02-25,519.52001953125
2020-01-07,505.19000244140625
2020-03-26,507.3599853515625
2019-10-23,489.8299865722656
