Dates,CNP
2018-12-10,16.399999618530273
2019-08-23,16.700000762939453
2018-11-08,16.780000686645508
2019-07-22,17.399999618530273
2019-06-20,18.1299991607666
2018-09-05,18.18000030517578
2019-04-17,17.540000915527344
2019-09-24,16.729999542236328
2019-12-20,16.389999389648438
2020-05-26,16.799999237060547
2019-04-30,16.559999465942383
2019-12-23,19.1200008392334
2020-03-11,18.68000030517578
2020-05-29,18.489999771118164
2019-12-26,18.260000228881836
2020-06-01,17.670000076293945
2019-05-02,17.329999923706055
2019-02-27,17.229999542236328
2018-11-23,17.899999618530273
2019-08-06,17.40999984741211
2018-07-18,17.299999237060547
2018-09-20,17.149999618530273
2018-10-22,16.969999313354492
2019-07-05,17.829999923706055
2019-06-03,18.1299991607666
2019-10-09,18.1200008392334
2019-10-11,18.0
2020-03-17,18.25
2020-06-04,18.270000457763672
2019-10-14,18.68000030517578
2020-03-20,18.3799991607666
2018-11-06,18.979999542236328
2019-06-18,19.329999923706055
2019-05-17,18.81999969482422
2019-04-15,18.850000381469727
2019-03-14,17.93000030517578
2019-01-09,18.600000381469727
2018-08-02,18.600000381469727
2018-10-05,19.34000015258789
2019-08-21,18.6200008392334
2019-10-17,18.639999389648438
2020-03-23,18.649999618530273
2020-06-10,18.139999389648438
2019-02-25,18.3700008392334
2020-01-07,18.540000915527344
2020-03-26,18.34000015258789
2019-10-23,18.110000610351562
