Dates,DISH
2018-08-01,40.18000030517578
2019-03-13,40.029998779296875
2019-12-03,40.7400016784668
2020-02-20,41.45000076293945
2019-12-06,41.119998931884766
2020-05-12,40.52000045776367
2019-12-09,40.310001373291016
2020-02-26,40.34000015258789
2020-05-15,40.72999954223633
2019-03-28,41.4900016784668
2018-09-17,41.38999938964844
2018-08-16,38.970001220703125
2018-10-19,38.970001220703125
2019-04-29,37.41999816894531
2019-01-23,34.880001068115234
2019-09-04,33.45000076293945
2018-11-20,32.619998931884766
2019-07-02,31.93000030517578
2019-05-31,31.209999084472656
2019-12-12,30.799999237060547
2020-05-18,30.579999923706055
2019-09-27,32.09000015258789
2020-03-03,32.02000045776367
2020-05-21,31.559999465942383
2019-05-14,32.0
2018-08-31,31.239999771118164
2018-07-30,31.450000762939453
2018-10-02,31.770000457763672
2019-04-12,32.150001525878906
2019-03-11,31.979999542236328
2019-02-07,31.84000015258789
2019-07-17,31.690000534057617
2019-09-19,30.829999923706055
2019-10-21,31.829999923706055
2019-12-18,32.20000076293945
2020-03-06,32.36000061035156
2019-10-03,33.65999984741211
2020-03-09,33.40999984741211
2020-05-27,32.4900016784668
2019-12-24,32.970001220703125
2020-03-12,34.470001220703125
2018-12-20,34.709999084472656
2019-08-01,35.59000015258789
2018-08-14,36.25
2018-07-13,36.40999984741211
2018-10-17,35.81999969482422
2019-05-29,35.189998626708984
2019-03-26,34.900001525878906
2019-02-22,34.7599983215332
2019-10-04,35.040000915527344
2019-11-05,35.43000030517578
2019-12-27,34.369998931884766
2020-06-02,34.290000915527344
2019-12-30,34.310001373291016
2020-03-18,34.43000030517578
2020-06-05,33.900001525878906
2019-07-15,33.72999954223633
2018-12-03,33.810001373291016
2019-06-13,33.59000015258789
2019-01-04,32.81999969482422
2018-08-29,32.38999938964844
2019-02-05,32.68000030517578
2018-11-01,32.83000183105469
2019-08-16,32.060001373291016
2019-04-10,32.099998474121094
2019-09-17,32.47999954223633
2019-10-15,33.400001525878906
2020-01-02,33.25
2020-06-08,33.66999816894531
2019-10-18,34.0
2020-03-24,34.27000045776367
2020-06-11,34.72999954223633
2020-01-08,34.400001525878906
2019-04-25,34.54999923706055
2019-07-30,34.540000915527344
2019-02-20,33.689998626708984
2018-07-11,34.150001525878906
2018-09-13,34.650001525878906
2018-10-15,34.29999923706055
2019-06-28,33.970001220703125
2018-12-18,33.439998626708984
2018-11-16,34.22999954223633
2019-10-02,34.72999954223633
2020-03-27,34.4900016784668
2020-01-10,33.20000076293945
2019-10-24,33.66999816894531
2020-03-30,34.0
2020-06-17,34.900001525878906
2020-01-14,35.83000183105469
2020-04-02,35.130001068115234
2019-01-02,35.33000183105469
2019-08-14,35.470001220703125
2018-10-30,35.65999984741211
2019-06-11,35.59000015258789
2019-05-10,35.06999969482422
2019-04-08,35.65999984741211
2018-08-27,35.66999816894531
2018-07-26,35.150001525878906
2018-09-28,34.63999938964844
2019-03-07,34.349998474121094
2019-10-30,33.869998931884766
2020-01-17,33.54999923706055
2020-06-23,33.11000061035156
2020-04-08,33.43000030517578
2020-06-26,33.38999938964844
2019-03-22,33.560001373291016
2019-01-17,33.459999084472656
2019-08-29,33.11000061035156
2018-11-14,33.560001373291016
2019-06-26,33.849998474121094
2018-09-11,33.959999084472656
2018-07-09,34.38999938964844
2018-08-10,34.27000045776367
2019-04-23,34.709999084472656
2019-09-30,34.84000015258789
2020-01-23,35.599998474121094
2019-11-08,35.68000030517578
2020-04-14,35.70000076293945
2019-11-11,35.88999938964844
2020-01-29,35.900001525878906
2020-04-17,35.29999923706055
2018-07-24,35.029998779296875
2018-09-26,35.29999923706055
2019-05-08,35.279998779296875
2019-03-05,35.43000030517578
2019-02-01,35.36000061035156
2018-12-31,34.970001220703125
2018-11-29,35.27000045776367
2019-08-12,35.209999084472656
2019-07-11,35.2599983215332
2019-09-13,35.81999969482422
2019-11-14,36.33000183105469
2020-04-20,36.209999084472656
2020-02-04,36.220001220703125
2020-04-23,36.33000183105469
2018-12-14,36.33000183105469
2019-08-27,36.2599983215332
2018-08-08,36.2400016784668
2018-10-11,36.209999084472656
2018-11-12,36.630001068115234
2019-07-26,36.349998474121094
2019-06-24,36.349998474121094
2019-05-23,36.61000061035156
2019-03-20,36.66999816894531
2019-01-15,36.65999984741211
2019-11-20,37.04999923706055
2020-02-07,36.810001373291016
2020-02-10,36.52000045776367
2020-04-29,36.36000061035156
2019-11-26,38.16999816894531
2020-02-13,39.599998474121094
2019-01-30,39.83000183105469
2018-08-23,39.689998626708984
2018-09-24,39.81999969482422
2018-11-27,40.88999938964844
2018-10-26,40.83000183105469
2019-07-09,40.43000030517578
2019-06-07,38.31999969482422
2019-05-06,37.119998931884766
2019-04-04,36.279998779296875
2019-09-11,33.47999954223633
2019-11-29,31.690000534057617
2020-05-05,32.41999816894531
2019-12-02,32.70000076293945
2020-02-19,32.560001373291016
2020-05-08,31.170000076293945
2019-05-21,28.510000228881836
2019-03-18,24.8799991607666
2018-09-07,24.389999389648438
2018-08-06,23.43000030517578
2018-10-09,19.600000381469727
2019-02-14,19.600000381469727
2018-12-12,18.510000228881836
2019-07-24,17.969999313354492
2019-09-26,17.09000015258789
2019-10-28,17.5
2019-12-05,18.940000534057617
2020-05-11,17.149999618530273
2019-07-03,19.389999389648438
2020-02-25,19.489999771118164
2020-05-14,20.510000228881836
2020-02-28,20.540000915527344
2019-08-08,19.770000457763672
2019-06-05,19.799999237060547
2018-07-20,18.06999969482422
2018-08-21,18.18000030517578
2018-10-24,18.34000015258789
2019-04-02,19.959999084472656
2019-03-01,20.549999237060547
2019-01-28,20.829999923706055
2018-12-27,22.260000228881836
2019-09-09,21.489999771118164
2020-03-02,21.690000534057617
2020-05-20,20.540000915527344
2019-12-17,20.40999984741211
2020-03-05,21.6299991607666
2019-02-12,21.579999923706055
2019-01-11,21.40999984741211
2018-12-10,21.610000610351562
2019-08-23,22.34000015258789
2018-11-08,22.760000228881836
2019-07-22,23.6200008392334
2019-06-20,24.3700008392334
2018-09-05,25.079999923706055
2019-04-17,24.43000030517578
2019-09-24,23.760000228881836
2019-12-20,22.59000015258789
2020-05-26,23.639999389648438
2019-04-30,22.829999923706055
2019-12-23,22.899999618530273
2020-03-11,23.690000534057617
2020-05-29,24.75
2019-12-26,25.1299991607666
2020-06-01,23.219999313354492
2019-05-02,22.540000915527344
2019-02-27,24.149999618530273
2018-11-23,25.700000762939453
2019-08-06,26.5
2018-07-18,27.110000610351562
2018-09-20,28.020000457763672
2018-10-22,28.469999313354492
2019-07-05,30.420000076293945
2019-06-03,30.510000228881836
2019-10-09,30.5
2019-10-11,30.549999237060547
2020-03-17,31.510000228881836
2020-06-04,32.099998474121094
2019-10-14,32.4900016784668
2020-03-20,33.529998779296875
2018-11-06,35.630001068115234
2019-06-18,35.849998474121094
2019-05-17,35.189998626708984
2019-04-15,32.880001068115234
2019-03-14,31.010000228881836
2019-01-09,31.15999984741211
2018-08-02,31.030000686645508
2018-10-05,33.93000030517578
2019-08-21,35.15999984741211
2019-10-17,35.06999969482422
2020-03-23,35.41999816894531
2020-06-10,35.0
2019-02-25,35.099998474121094
2020-01-07,34.04999923706055
2020-03-26,33.439998626708984
2019-10-23,32.41999816894531
