Dates,DISH
2019-09-06,37.81999969482422
2018-07-17,37.779998779296875
2018-09-19,39.59000015258789
2019-08-05,39.15999984741211
2019-10-08,39.720001220703125
2019-12-11,39.16999816894531
2019-11-27,39.0
2020-02-14,38.4900016784668
2020-05-06,37.91999816894531
2019-01-08,37.5099983215332
2018-12-07,38.209999084472656
2019-08-20,39.08000183105469
2018-11-05,38.810001373291016
2019-07-19,39.16999816894531
2018-10-04,39.40999984741211
2019-06-17,39.81999969482422
2019-05-16,39.75
2018-08-01,41.0
2019-03-13,40.72999954223633
2019-12-03,40.869998931884766
2020-02-20,41.959999084472656
2019-12-06,41.84000015258789
2020-05-12,41.130001068115234
2019-12-09,40.58000183105469
2020-02-26,40.959999084472656
2020-05-15,41.0
2019-03-28,42.02000045776367
2018-09-17,44.650001525878906
2018-08-16,40.5099983215332
2018-10-19,39.29999923706055
2019-04-29,38.720001220703125
2019-01-23,37.529998779296875
2019-09-04,34.880001068115234
2018-11-20,34.0
2019-07-02,32.56999969482422
2019-05-31,31.700000762939453
2019-12-12,31.889999389648438
2020-05-18,31.170000076293945
2019-09-27,32.75
2020-03-03,32.619998931884766
2020-05-21,32.040000915527344
2019-05-14,32.15999984741211
2018-08-31,31.8799991607666
2018-07-30,31.780000686645508
2018-10-02,32.130001068115234
2019-04-12,32.470001220703125
2019-03-11,32.5
2019-02-07,32.400001525878906
2019-07-17,31.90999984741211
2019-09-19,31.43000030517578
2019-10-21,32.439998626708984
2019-12-18,32.459999084472656
2020-03-06,32.47999954223633
2019-10-03,33.7400016784668
2020-03-09,34.029998779296875
2020-05-27,33.189998626708984
2019-12-24,33.08000183105469
2020-03-12,34.599998474121094
2018-12-20,34.93000030517578
2019-08-01,35.83000183105469
2018-08-14,36.25
2018-07-13,36.93000030517578
2018-10-17,36.59000015258789
2019-05-29,35.939998626708984
2019-03-26,34.95000076293945
2019-02-22,36.25
2019-10-04,35.630001068115234
2019-11-05,35.54999923706055
2019-12-27,35.599998474121094
2020-06-02,34.4900016784668
2019-12-30,34.619998931884766
2020-03-18,34.459999084472656
2020-06-05,35.0099983215332
2019-07-15,34.060001373291016
2018-12-03,34.16999816894531
2019-06-13,34.27000045776367
2019-01-04,33.41999816894531
2018-08-29,32.779998779296875
2019-02-05,33.38999938964844
2018-11-01,32.90999984741211
2019-08-16,32.720001220703125
2019-04-10,32.27000045776367
2019-09-17,32.4900016784668
2019-10-15,33.400001525878906
2020-01-02,33.970001220703125
2020-06-08,33.75
2019-10-18,34.15999984741211
2020-03-24,34.83000183105469
2020-06-11,34.86000061035156
2020-01-08,34.900001525878906
2019-04-25,34.709999084472656
2019-07-30,35.16999816894531
2019-02-20,34.939998626708984
2018-07-11,34.150001525878906
2018-09-13,34.97999954223633
2018-10-15,34.790000915527344
2019-06-28,34.279998779296875
2018-12-18,34.20000076293945
2018-11-16,34.68000030517578
2019-10-02,34.86000061035156
2020-03-27,35.11000061035156
2020-01-10,34.68000030517578
2019-10-24,35.9900016784668
2020-03-30,34.54999923706055
2020-06-17,35.060001373291016
2020-01-14,36.04999923706055
2020-04-02,35.599998474121094
2019-01-02,35.630001068115234
2019-08-14,35.65999984741211
2018-10-30,35.939998626708984
2019-06-11,36.959999084472656
2019-05-10,35.560001373291016
2019-04-08,36.45000076293945
2018-08-27,36.099998474121094
2018-07-26,36.29999923706055
2018-09-28,35.34000015258789
2019-03-07,34.959999084472656
2019-10-30,34.650001525878906
2020-01-17,34.189998626708984
2020-06-23,33.29999923706055
2020-04-08,33.470001220703125
2020-06-26,33.4900016784668
2019-03-22,33.650001525878906
2019-01-17,33.59000015258789
2019-08-29,33.5
2018-11-14,33.65999984741211
2019-06-26,33.91999816894531
2018-09-11,34.20000076293945
2018-07-09,34.5099983215332
2018-08-10,34.529998779296875
2019-04-23,34.77000045776367
2019-09-30,35.470001220703125
2020-01-23,35.939998626708984
2019-11-08,36.04999923706055
2020-04-14,35.869998931884766
2019-11-11,35.88999938964844
2020-01-29,36.33000183105469
2020-04-17,36.06999969482422
2018-07-24,35.290000915527344
2018-09-26,35.869998931884766
2019-05-08,35.279998779296875
2019-03-05,35.56999969482422
2019-02-01,35.36000061035156
2018-12-31,35.439998626708984
2018-11-29,35.68000030517578
2019-08-12,35.68000030517578
2019-07-11,35.369998931884766
2019-09-13,35.88999938964844
2019-11-14,36.65999984741211
2020-04-20,36.68000030517578
2020-02-04,36.75
2020-04-23,36.75
2018-12-14,36.849998474121094
2019-08-27,36.599998474121094
2018-08-08,36.900001525878906
2018-10-11,36.27000045776367
2018-11-12,36.84000015258789
2019-07-26,36.75
2019-06-24,36.63999938964844
2019-05-23,37.029998779296875
2019-03-20,37.119998931884766
2019-01-15,37.029998779296875
2019-11-20,37.119998931884766
2020-02-07,38.130001068115234
2020-02-10,36.790000915527344
2020-04-29,36.75
2019-11-26,41.38999938964844
2020-02-13,40.06999969482422
2019-01-30,39.97999954223633
2018-08-23,40.09000015258789
2018-09-24,39.88999938964844
2018-11-27,42.0
2018-10-26,41.7599983215332
2019-07-09,40.81999969482422
2019-06-07,39.84000015258789
2019-05-06,38.56999969482422
2019-04-04,37.869998931884766
2019-09-11,35.779998779296875
2019-11-29,32.470001220703125
2020-05-05,33.41999816894531
2019-12-02,34.279998779296875
2020-02-19,33.13999938964844
2020-05-08,32.869998931884766
2019-05-21,30.799999237060547
2019-03-18,26.979999542236328
2018-09-07,25.8799991607666
2018-08-06,25.329999923706055
2018-10-09,21.670000076293945
2019-02-14,21.1200008392334
2018-12-12,19.06999969482422
2019-07-24,19.25
2019-09-26,19.260000228881836
2019-10-28,18.530000686645508
2019-12-05,20.149999618530273
2020-05-11,20.530000686645508
2019-07-03,19.399999618530273
2020-02-25,20.709999084472656
2020-05-14,20.739999771118164
2020-02-28,21.239999771118164
2019-08-08,20.93000030517578
2019-06-05,20.670000076293945
2018-07-20,19.06999969482422
2018-08-21,18.649999618530273
2018-10-24,18.969999313354492
2019-04-02,20.18000030517578
2019-03-01,22.149999618530273
2019-01-28,21.09000015258789
2018-12-27,22.360000610351562
2019-09-09,23.260000228881836
2020-03-02,22.43000030517578
2020-05-20,21.479999542236328
2019-12-17,21.030000686645508
2020-03-05,22.0
2019-02-12,21.90999984741211
2019-01-11,21.540000915527344
2018-12-10,22.139999389648438
2019-08-23,22.520000457763672
2018-11-08,22.889999389648438
2019-07-22,23.6299991607666
2019-06-20,25.0
2018-09-05,25.18000030517578
2019-04-17,25.010000228881836
2019-09-24,24.399999618530273
2019-12-20,23.549999237060547
2020-05-26,23.84000015258789
2019-04-30,24.100000381469727
2019-12-23,22.959999084472656
2020-03-11,24.200000762939453
2020-05-29,25.149999618530273
2019-12-26,26.200000762939453
2020-06-01,24.899999618530273
2019-05-02,23.219999313354492
2019-02-27,24.200000762939453
2018-11-23,26.030000686645508
2019-08-06,26.81999969482422
2018-07-18,27.110000610351562
2018-09-20,28.18000030517578
2018-10-22,28.639999389648438
2019-07-05,30.90999984741211
2019-06-03,31.68000030517578
2019-10-09,30.989999771118164
2019-10-11,30.829999923706055
2020-03-17,31.65999984741211
2020-06-04,32.95000076293945
2019-10-14,32.900001525878906
2020-03-20,33.630001068115234
2018-11-06,36.150001525878906
2019-06-18,35.939998626708984
2019-05-17,36.439998626708984
2019-04-15,35.060001373291016
2019-03-14,31.770000457763672
2019-01-09,32.77000045776367
2018-08-02,31.700000762939453
2018-10-05,35.27000045776367
2019-08-21,35.470001220703125
2019-10-17,35.459999084472656
2020-03-23,37.52000045776367
2020-06-10,35.4900016784668
2019-02-25,35.81999969482422
2020-01-07,34.650001525878906
2020-03-26,34.279998779296875
2019-10-23,33.630001068115234
