Dates,AFL
2019-07-19,56.93000030517578
2018-10-04,56.959999084472656
2019-06-17,56.939998626708984
2019-05-16,56.75
2018-08-01,57.08000183105469
2019-03-13,56.63999938964844
2019-12-03,56.959999084472656
2020-02-20,57.18000030517578
2019-12-06,56.61000061035156
2020-05-12,56.189998626708984
2019-12-09,56.209999084472656
2020-02-26,56.4900016784668
2020-05-15,55.369998931884766
2019-03-28,55.209999084472656
2018-09-17,55.20000076293945
2018-08-16,54.08000183105469
2018-10-19,54.0
2019-04-29,53.84000015258789
2019-01-23,53.27000045776367
2019-09-04,53.34000015258789
2018-11-20,53.380001068115234
2019-07-02,52.869998931884766
2019-05-31,52.349998474121094
2019-12-12,52.060001373291016
2020-05-18,52.40999984741211
2019-09-27,53.02000045776367
2020-03-03,53.06999969482422
2020-05-21,53.189998626708984
2019-05-14,53.119998931884766
2018-08-31,52.689998626708984
2018-07-30,52.22999954223633
2018-10-02,52.83000183105469
2019-04-12,53.36000061035156
2019-03-11,52.560001373291016
2019-02-07,51.0
2019-07-17,49.65999984741211
2019-09-19,49.59000015258789
2019-10-21,49.060001373291016
2019-12-18,49.5099983215332
2020-03-06,49.20000076293945
2019-10-03,49.91999816894531
2020-03-09,50.31999969482422
2020-05-27,50.43000030517578
2019-12-24,50.88999938964844
2020-03-12,51.630001068115234
2018-12-20,51.84000015258789
2019-08-01,51.599998474121094
2018-08-14,51.279998779296875
2018-07-13,51.439998626708984
2018-10-17,51.689998626708984
2019-05-29,52.16999816894531
2019-03-26,51.959999084472656
2019-02-22,52.439998626708984
2019-10-04,52.66999816894531
2019-11-05,53.06999969482422
2019-12-27,52.88999938964844
2020-06-02,52.61000061035156
2019-12-30,52.90999984741211
2020-03-18,52.470001220703125
2020-06-05,52.400001525878906
2019-07-15,52.16999816894531
2018-12-03,52.779998779296875
2019-06-13,52.61000061035156
2019-01-04,51.369998931884766
2018-08-29,51.31999969482422
2019-02-05,52.290000915527344
2018-11-01,52.18000030517578
2019-08-16,51.63999938964844
2019-04-10,51.70000076293945
2019-09-17,52.27000045776367
2019-10-15,52.900001525878906
2020-01-02,52.70000076293945
2020-06-08,53.029998779296875
2019-10-18,52.93000030517578
2020-03-24,53.099998474121094
2020-06-11,52.86000061035156
2020-01-08,53.209999084472656
2019-04-25,52.959999084472656
2019-07-30,52.79999923706055
2019-02-20,52.650001525878906
2018-07-11,53.63999938964844
2018-09-13,53.84000015258789
2018-10-15,53.88999938964844
2019-06-28,53.59000015258789
2018-12-18,53.36000061035156
2018-11-16,53.61000061035156
2019-10-02,53.93000030517578
2020-03-27,53.40999984741211
2020-01-10,53.720001220703125
2019-10-24,54.279998779296875
2020-03-30,54.22999954223633
2020-06-17,54.33000183105469
2020-01-14,54.15999984741211
2020-04-02,54.20000076293945
2019-01-02,54.290000915527344
2019-08-14,54.47999954223633
2018-10-30,54.54999923706055
2019-06-11,54.52000045776367
2019-05-10,54.27000045776367
2019-04-08,54.220001220703125
2018-08-27,54.060001373291016
2018-07-26,54.349998474121094
2018-09-28,54.7400016784668
2019-03-07,54.9900016784668
2019-10-30,55.06999969482422
2020-01-17,54.83000183105469
2020-06-23,52.2400016784668
2020-04-08,52.52000045776367
2020-06-26,52.81999969482422
2019-03-22,53.33000183105469
2019-01-17,53.119998931884766
2019-08-29,53.33000183105469
2018-11-14,53.290000915527344
2019-06-26,54.040000915527344
2018-09-11,53.97999954223633
2018-07-09,53.29999923706055
2018-08-10,53.650001525878906
2019-04-23,53.33000183105469
2019-09-30,53.029998779296875
2020-01-23,53.630001068115234
2019-11-08,53.22999954223633
2020-04-14,52.880001068115234
2019-11-11,52.88999938964844
2020-01-29,52.93000030517578
2020-04-17,52.959999084472656
2018-07-24,53.099998474121094
2018-09-26,53.369998931884766
2019-05-08,53.220001220703125
2019-03-05,52.91999816894531
2019-02-01,52.86000061035156
2018-12-31,52.95000076293945
2018-11-29,52.7599983215332
2019-08-12,53.029998779296875
2019-07-11,52.5099983215332
2019-09-13,52.5
2019-11-14,52.56999969482422
2020-04-20,52.91999816894531
2020-02-04,53.459999084472656
2020-04-23,53.38999938964844
2018-12-14,53.060001373291016
2019-08-27,52.66999816894531
2018-08-08,52.79999923706055
2018-10-11,52.099998474121094
2018-11-12,52.689998626708984
2019-07-26,52.779998779296875
2019-06-24,53.119998931884766
2019-05-23,52.79999923706055
2019-03-20,52.45000076293945
2019-01-15,52.81999969482422
2019-11-20,53.279998779296875
2020-02-07,53.380001068115234
2020-02-10,53.290000915527344
2020-04-29,52.90999984741211
2019-11-26,53.349998474121094
2020-02-13,53.09000015258789
2019-01-30,52.65999984741211
2018-08-23,52.81999969482422
2018-09-24,52.5
2018-11-27,51.95000076293945
2018-10-26,51.650001525878906
2019-07-09,51.720001220703125
2019-06-07,50.70000076293945
2019-05-06,49.41999816894531
2019-04-04,48.29999923706055
2019-09-11,46.38999938964844
2019-11-29,43.869998931884766
2020-05-05,45.29999923706055
2019-12-02,45.650001525878906
2020-02-19,44.619998931884766
2020-05-08,43.209999084472656
2019-05-21,40.959999084472656
2019-03-18,40.150001525878906
2018-09-07,39.27000045776367
2018-08-06,38.09000015258789
2018-10-09,34.689998626708984
2019-02-14,34.849998474121094
2018-12-12,32.52000045776367
2019-07-24,30.350000381469727
2019-09-26,28.59000015258789
2019-10-28,28.450000762939453
2019-12-05,29.350000381469727
2020-05-11,26.989999771118164
2019-07-03,29.219999313354492
2020-02-25,38.22999954223633
2020-05-14,41.220001220703125
2020-02-28,37.15999984741211
2019-08-08,36.75
2019-06-05,36.0
2018-07-20,33.150001525878906
2018-08-21,33.119998931884766
2018-10-24,32.65999984741211
2019-04-02,36.11000061035156
2019-03-01,38.22999954223633
2019-01-28,38.09000015258789
2018-12-27,39.81999969482422
2019-09-09,38.150001525878906
2020-03-02,38.45000076293945
2020-05-20,36.529998779296875
2019-12-17,35.7400016784668
2020-03-05,36.86000061035156
2019-02-12,36.529998779296875
2019-01-11,35.529998779296875
2018-12-10,35.7599983215332
2019-08-23,35.9900016784668
2018-11-08,36.560001373291016
2019-07-22,37.560001373291016
2019-06-20,39.130001068115234
2018-09-05,39.47999954223633
2019-04-17,38.900001525878906
2019-09-24,36.630001068115234
2019-12-20,36.099998474121094
2020-05-26,36.63999938964844
2019-04-30,35.970001220703125
2019-12-23,36.459999084472656
2020-03-11,36.869998931884766
2020-05-29,35.939998626708984
2019-12-26,35.61000061035156
2020-06-01,33.33000183105469
2019-05-02,32.790000915527344
2019-02-27,33.15999984741211
2018-11-23,35.130001068115234
2019-08-06,34.439998626708984
2018-07-18,35.099998474121094
2018-09-20,34.959999084472656
2018-10-22,34.939998626708984
2019-07-05,36.65999984741211
2019-06-03,37.970001220703125
2019-10-09,37.59000015258789
2019-10-11,36.7400016784668
2020-03-17,37.2400016784668
2020-06-04,37.689998626708984
2019-10-14,38.65999984741211
2020-03-20,39.34000015258789
2018-11-06,41.810001373291016
2019-06-18,42.189998626708984
2019-05-17,41.25
2019-04-15,40.029998779296875
2019-03-14,37.779998779296875
2019-01-09,37.27000045776367
2018-08-02,37.380001068115234
2018-10-05,38.790000915527344
2019-08-21,37.83000183105469
2019-10-17,37.38999938964844
2020-03-23,37.95000076293945
2020-06-10,36.86000061035156
2019-02-25,37.290000915527344
2020-01-07,36.06999969482422
2020-03-26,35.869998931884766
2019-10-23,35.529998779296875
