Dates,WAT
2018-09-10,181.2100067138672
2019-05-24,185.22999572753906
2018-08-09,187.2899932861328
2019-04-22,188.64999389648438
2019-03-21,186.77000427246094
2019-01-16,182.5
2019-08-28,181.36000061035156
2018-11-13,188.2100067138672
2018-10-12,192.5
2019-06-25,197.16000366210938
2020-03-10,197.08999633789062
2020-05-28,198.36000061035156
2019-10-07,197.66000366210938
2020-03-13,198.8300018310547
2019-10-10,201.5800018310547
2020-03-16,202.4600067138672
2020-06-03,207.5800018310547
2018-11-28,205.58999633789062
2018-09-25,229.6999969482422
2018-07-23,230.17999267578125
2018-08-24,229.99000549316406
2019-07-10,229.72999572753906
2019-05-07,231.88999938964844
2019-04-05,232.3300018310547
2019-03-04,231.6999969482422
2019-01-31,233.0
2019-09-12,232.41000366210938
2019-12-31,233.27000427246094
2020-03-19,233.47999572753906
2020-01-03,231.5500030517578
2020-06-09,231.08999633789062
2019-02-15,233.0
2019-01-14,234.82000732421875
2018-07-06,235.85000610351562
2018-08-07,232.8800048828125
2018-10-10,234.83999633789062
2018-12-13,235.57000732421875
2019-08-26,234.52999877929688
2019-07-25,234.91000366210938
2019-05-22,236.3000030517578
2019-03-19,240.97999572753906
2020-01-06,239.38999938964844
2020-03-25,242.10000610351562
2020-06-12,242.52999877929688
2019-10-22,246.42999267578125
2020-01-09,245.94000244140625
2020-06-15,242.80999755859375
2019-10-25,241.69000244140625
2020-03-31,239.94000244140625
2020-06-18,239.6300048828125
2019-04-03,240.32000732421875
2018-08-22,241.44000244140625
2018-10-25,242.10000610351562
2019-01-29,242.58999633789062
2018-12-28,245.1300048828125
2018-11-26,246.3800048828125
2019-08-09,247.2899932861328
2019-07-08,247.6699981689453
2019-06-06,250.5399932861328
2019-09-10,250.60000610351562
2020-01-15,247.5500030517578
2020-04-03,249.6999969482422
2019-10-31,249.5399932861328
2020-04-06,249.05999755859375
2020-06-24,252.24000549316406
2018-11-09,255.2100067138672
2019-07-23,253.1300048828125
2019-06-21,252.77000427246094
2019-05-20,250.9499969482422
2019-04-18,253.25999450683594
2018-09-06,253.3000030517578
2018-10-08,253.35000610351562
2019-02-13,252.22999572753906
2018-12-11,251.25999450683594
2019-09-25,254.9600067138672
2020-01-21,251.6300048828125
2020-04-09,251.67999267578125
2019-11-06,242.47999572753906
2020-01-24,241.72999572753906
2020-01-27,243.1999969482422
2020-04-15,213.8699951171875
2018-12-26,211.89999389648438
2019-08-07,214.41000366210938
2019-06-04,214.35000610351562
2018-09-21,215.25
2018-07-19,214.02000427246094
2018-08-20,214.89999389648438
2018-10-23,216.2899932861328
2019-05-03,220.67999267578125
2019-04-01,218.1300048828125
2019-02-28,216.72000122070312
2019-11-12,215.1300048828125
2020-01-30,217.07000732421875
2019-11-15,218.3800048828125
2020-04-21,212.97000122070312
2019-04-16,214.19000244140625
2019-03-15,209.86000061035156
2019-02-11,211.41000366210938
2019-01-10,210.5800018310547
2019-08-22,208.97000122070312
2018-11-07,210.86000061035156
2018-08-03,208.38999938964844
2018-09-04,206.35000610351562
2019-06-19,208.38999938964844
2019-09-23,208.9600067138672
2019-11-18,205.42999267578125
2020-02-05,202.86000061035156
2020-04-24,203.66000366210938
2019-03-29,203.5800018310547
2019-11-21,201.86000061035156
2020-04-27,207.61000061035156
2020-02-11,209.36000061035156
2020-04-30,210.13999938964844
2019-05-01,211.5800018310547
2019-02-26,212.57000732421875
2019-01-25,205.52999877929688
2018-12-24,205.27999877929688
2019-09-06,205.0
2018-07-17,206.5399932861328
2018-09-19,209.27999877929688
2019-08-05,210.80999755859375
2019-10-08,214.5399932861328
2019-12-11,213.4199981689453
2019-11-27,213.7100067138672
2020-02-14,215.3300018310547
2020-05-06,211.5800018310547
2019-01-08,214.39999389648438
2018-12-07,215.33999633789062
2019-08-20,221.72000122070312
2018-11-05,219.6300048828125
2019-07-19,222.67999267578125
2018-10-04,221.9600067138672
2019-06-17,220.41000366210938
2019-05-16,218.0800018310547
2018-08-01,219.1999969482422
2019-03-13,218.05999755859375
2019-12-03,218.3000030517578
2020-02-20,217.4600067138672
2019-12-06,216.60000610351562
2020-05-12,214.9199981689453
2019-12-09,215.52000427246094
2020-02-26,217.0
2020-05-15,217.83999633789062
2019-03-28,219.27999877929688
2018-09-17,218.55999755859375
2018-08-16,219.0
2018-10-19,219.91000366210938
2019-04-29,220.41000366210938
2019-01-23,217.58999633789062
2019-09-04,217.0
2018-11-20,214.25999450683594
2019-07-02,211.8800048828125
2019-05-31,207.47000122070312
2019-12-12,209.69000244140625
2020-05-18,211.3300018310547
2019-09-27,213.22000122070312
2020-03-03,213.3699951171875
2020-05-21,211.25
2019-05-14,209.82000732421875
2018-08-31,206.08999633789062
2018-07-30,203.27999877929688
2018-10-02,207.08999633789062
2019-04-12,210.9499969482422
2019-03-11,210.83999633789062
2019-02-07,210.9499969482422
2019-07-17,211.97999572753906
2019-09-19,211.61000061035156
2019-10-21,206.91000366210938
2019-12-18,205.0500030517578
2020-03-06,206.6300048828125
2019-10-03,211.6699981689453
2020-03-09,213.8699951171875
2020-05-27,213.42999267578125
2019-12-24,214.61000061035156
2020-03-12,219.11000061035156
2018-12-20,219.10000610351562
2019-08-01,217.8000030517578
2018-08-14,223.27000427246094
2018-07-13,234.82000732421875
2018-10-17,237.50999450683594
2019-05-29,234.89999389648438
2019-03-26,232.25
2019-02-22,231.66000366210938
2019-10-04,228.97000122070312
2019-11-05,229.2100067138672
2019-12-27,231.6699981689453
2020-06-02,229.22999572753906
2019-12-30,228.6199951171875
2020-03-18,220.72999572753906
2020-06-05,220.61000061035156
2019-07-15,222.88999938964844
2018-12-03,226.47000122070312
2019-06-13,225.5500030517578
2019-01-04,223.1199951171875
2018-08-29,224.92999267578125
2019-02-05,227.99000549316406
2018-11-01,226.9499969482422
2019-08-16,220.14999389648438
2019-04-10,209.1999969482422
2019-09-17,212.02999877929688
2019-10-15,216.4499969482422
2020-01-02,216.61000061035156
2020-06-08,216.88999938964844
2019-10-18,215.9199981689453
2020-03-24,216.10000610351562
2020-06-11,216.8000030517578
2020-01-08,217.42999267578125
2019-04-25,221.42999267578125
2019-07-30,220.02999877929688
2019-02-20,216.3699951171875
2018-07-11,220.07000732421875
2018-09-13,222.5
2018-10-15,214.72000122070312
2019-06-28,215.02000427246094
2018-12-18,214.75999450683594
2018-11-16,218.0
2019-10-02,217.88999938964844
2020-03-27,216.27999877929688
2020-01-10,213.75999450683594
2019-10-24,214.82000732421875
2020-03-30,212.99000549316406
2020-06-17,210.2100067138672
2020-01-14,214.19000244140625
2020-04-02,215.0
2019-01-02,214.63999938964844
2019-08-14,218.17999267578125
2018-10-30,218.1300048828125
2019-06-11,220.52999877929688
2019-05-10,220.38999938964844
2019-04-08,218.60000610351562
2018-08-27,219.89999389648438
2018-07-26,222.64999389648438
2018-09-28,222.22999572753906
2019-03-07,224.14999389648438
2019-10-30,224.77999877929688
2020-01-17,224.22000122070312
2020-06-23,222.27999877929688
2020-04-08,226.61000061035156
2020-06-26,225.77999877929688
2019-03-22,228.27000427246094
2019-01-17,228.1199951171875
2019-08-29,228.60000610351562
2018-11-14,229.19000244140625
2019-06-26,234.25
2018-09-11,234.6699981689453
2018-07-09,236.3699951171875
2018-08-10,235.2899932861328
2019-04-23,231.1699981689453
2019-09-30,232.47000122070312
2020-01-23,234.3000030517578
2019-11-08,234.30999755859375
2020-04-14,234.5500030517578
2019-11-11,234.42999267578125
2020-01-29,234.55999755859375
2020-04-17,234.9499969482422
2018-07-24,234.64999389648438
2018-09-26,236.2899932861328
2019-05-08,233.8300018310547
2019-03-05,230.4499969482422
2019-02-01,232.05999755859375
2018-12-31,230.17999267578125
2018-11-29,229.0399932861328
2019-08-12,232.00999450683594
2019-07-11,231.50999450683594
2019-09-13,234.22999572753906
2019-11-14,235.69000244140625
2020-04-20,237.7899932861328
2020-02-04,239.99000549316406
2020-04-23,245.36000061035156
2018-12-14,245.67999267578125
2019-08-27,243.67999267578125
2018-08-08,243.02000427246094
2018-10-11,236.05999755859375
2018-11-12,237.3800048828125
2019-07-26,237.2100067138672
2019-06-24,231.77999877929688
2019-05-23,229.60000610351562
2019-03-20,229.08999633789062
2019-01-15,224.58999633789062
2019-11-20,222.5
2020-02-07,223.1300048828125
2020-02-10,219.85000610351562
2020-04-29,220.39999389648438
2019-11-26,223.83999633789062
2020-02-13,224.47999572753906
2019-01-30,224.6999969482422
2018-08-23,221.19000244140625
2018-09-24,218.6999969482422
2018-11-27,217.58999633789062
2018-10-26,217.82000732421875
2019-07-09,217.0800018310547
2019-06-07,212.14999389648438
2019-05-06,211.19000244140625
2019-04-04,207.94000244140625
2019-09-11,207.22999572753906
2019-11-29,196.61000061035156
2020-05-05,202.82000732421875
2019-12-02,207.38999938964844
2020-02-19,208.69000244140625
2020-05-08,203.47000122070312
2019-05-21,200.3000030517578
2019-03-18,193.6699981689453
2018-09-07,196.77000427246094
2018-08-06,191.77999877929688
2018-10-09,182.47999572753906
2019-02-14,185.6199951171875
2018-12-12,181.19000244140625
2019-07-24,190.4499969482422
2019-09-26,184.92999267578125
2019-10-28,188.49000549316406
2019-12-05,181.13999938964844
2020-05-11,174.00999450683594
2019-07-03,180.9499969482422
2020-02-25,185.3300018310547
2020-05-14,192.72000122070312
2020-02-28,189.22999572753906
2019-08-08,189.1199951171875
2019-06-05,190.63999938964844
2018-07-20,182.83999633789062
2018-08-21,189.74000549316406
2018-10-24,186.7899932861328
2019-04-02,189.69000244140625
2019-03-01,196.16000366210938
2019-01-28,197.27000427246094
2018-12-27,199.2100067138672
2019-09-09,194.69000244140625
2020-03-02,195.92999267578125
2020-05-20,193.16000366210938
2019-12-17,194.24000549316406
2020-03-05,199.67999267578125
2019-02-12,196.77999877929688
2019-01-11,191.36000061035156
2018-12-10,191.2100067138672
2019-08-23,194.6300048828125
2018-11-08,192.97000122070312
2019-07-22,196.67999267578125
2019-06-20,192.97999572753906
2018-09-05,197.94000244140625
2019-04-17,191.52000427246094
2019-09-24,184.5
2019-12-20,181.02999877929688
2020-05-26,184.8000030517578
2019-04-30,186.89999389648438
2019-12-23,189.72999572753906
2020-03-11,188.4199981689453
2020-05-29,190.74000549316406
2019-12-26,190.27999877929688
2020-06-01,183.61000061035156
2019-05-02,180.6199951171875
2019-02-27,182.61000061035156
2018-11-23,189.24000549316406
2019-08-06,188.24000549316406
2018-07-18,187.22999572753906
2018-09-20,188.6300048828125
2018-10-22,188.1699981689453
2019-07-05,194.16000366210938
2019-06-03,199.13999938964844
2019-10-09,201.3800048828125
2019-10-11,200.39999389648438
2020-03-17,201.7899932861328
2020-06-04,203.3300018310547
2019-10-14,204.74000549316406
2020-03-20,203.55999755859375
2018-11-06,209.75999450683594
2019-06-18,210.89999389648438
2019-05-17,206.7899932861328
2019-04-15,198.42999267578125
2019-03-14,190.58999633789062
2019-01-09,189.47999572753906
2018-08-02,189.30999755859375
2018-10-05,194.0
2019-08-21,190.39999389648438
2019-10-17,203.8000030517578
2020-03-23,195.0
2020-06-10,190.05999755859375
2019-02-25,187.75
2020-01-07,184.88999938964844
2020-03-26,176.42999267578125
2019-10-23,176.80999755859375
