Dates,WAT
2019-10-04,225.77999877929688
2019-11-05,227.50999450683594
2019-12-27,228.27999877929688
2020-06-02,226.42999267578125
2019-12-30,220.35000610351562
2020-03-18,216.2899932861328
2020-06-05,216.3000030517578
2019-07-15,218.27999877929688
2018-12-03,222.69000244140625
2019-06-13,221.82000732421875
2019-01-04,219.8699951171875
2018-08-29,218.6999969482422
2019-02-05,223.41000366210938
2018-11-01,223.4199981689453
2019-08-16,207.1999969482422
2019-04-10,205.57000732421875
2019-09-17,207.69000244140625
2019-10-15,212.75
2020-01-02,212.67999267578125
2020-06-08,215.13999938964844
2019-10-18,212.8800048828125
2020-03-24,214.47000122070312
2020-06-11,214.44000244140625
2020-01-08,215.69000244140625
2019-04-25,216.82000732421875
2019-07-30,212.80999755859375
2019-02-20,212.97999572753906
2018-07-11,214.52000427246094
2018-09-13,218.25
2018-10-15,204.5800018310547
2019-06-28,208.97000122070312
2018-12-18,209.27999877929688
2018-11-16,213.3000030517578
2019-10-02,214.3800048828125
2020-03-27,212.8699951171875
2020-01-10,211.8000030517578
2019-10-24,211.47000122070312
2020-03-30,208.8800048828125
2020-06-17,207.67999267578125
2020-01-14,209.5800018310547
2020-04-02,211.60000610351562
2019-01-02,212.50999450683594
2019-08-14,212.3800048828125
2018-10-30,215.9499969482422
2019-06-11,216.0399932861328
2019-05-10,216.10000610351562
2019-04-08,216.24000549316406
2018-08-27,217.0800018310547
2018-07-26,220.1300048828125
2018-09-28,219.4199981689453
2019-03-07,221.36000061035156
2019-10-30,221.77999877929688
2020-01-17,222.22999572753906
2020-06-23,219.74000549316406
2020-04-08,221.3800048828125
2020-06-26,222.0
2019-03-22,224.50999450683594
2019-01-17,225.42999267578125
2019-08-29,226.07000732421875
2018-11-14,226.24000549316406
2019-06-26,228.47999572753906
2018-09-11,230.5
2018-07-09,232.72000122070312
2018-08-10,228.88999938964844
2019-04-23,228.14999389648438
2019-09-30,228.4199981689453
2020-01-23,231.47999572753906
2019-11-08,232.0
2020-04-14,232.25999450683594
2019-11-11,232.9499969482422
2020-01-29,232.16000366210938
2020-04-17,232.72999572753906
2018-07-24,233.1199951171875
2018-09-26,233.32000732421875
2019-05-08,229.92999267578125
2019-03-05,228.25999450683594
2019-02-01,226.2899932861328
2018-12-31,217.57000732421875
2018-11-29,226.3699951171875
2019-08-12,229.75
2019-07-11,228.60000610351562
2019-09-13,227.4600067138672
2019-11-14,231.47999572753906
2020-04-20,234.83999633789062
2020-02-04,236.22000122070312
2020-04-23,238.8000030517578
2018-12-14,243.4499969482422
2019-08-27,239.07000732421875
2018-08-08,236.2100067138672
2018-10-11,231.72000122070312
2018-11-12,231.89999389648438
2019-07-26,233.99000549316406
2019-06-24,226.69000244140625
2019-05-23,222.5500030517578
2019-03-20,224.35000610351562
2019-01-15,214.49000549316406
2019-11-20,219.6699981689453
2020-02-07,219.80999755859375
2020-02-10,215.11000061035156
2020-04-29,216.9499969482422
2019-11-26,220.30999755859375
2020-02-13,222.80999755859375
2019-01-30,220.4499969482422
2018-08-23,215.1699981689453
2018-09-24,214.39999389648438
2018-11-27,216.0800018310547
2018-10-26,214.85000610351562
2019-07-09,215.0800018310547
2019-06-07,207.42999267578125
2019-05-06,200.49000549316406
2019-04-04,202.5800018310547
2019-09-11,197.0399932861328
2019-11-29,189.1199951171875
2020-05-05,191.50999450683594
2019-12-02,199.0800018310547
2020-02-19,201.42999267578125
2020-05-08,196.8300018310547
2019-05-21,193.69000244140625
2019-03-18,187.6199951171875
2018-09-07,186.97999572753906
2018-08-06,182.83999633789062
2018-10-09,166.22000122070312
2019-02-14,166.13999938964844
2018-12-12,163.00999450683594
2019-07-24,172.22000122070312
2019-09-26,161.00999450683594
2019-10-28,168.9600067138672
2019-12-05,170.47000122070312
2020-05-11,154.38999938964844
2019-07-03,167.94000244140625
2020-02-25,173.64999389648438
2020-05-14,176.07000732421875
2020-02-28,181.7100067138672
2019-08-08,181.74000549316406
2019-06-05,181.24000549316406
2018-07-20,173.0
2018-08-21,178.52000427246094
2018-10-24,175.99000549316406
2019-04-02,183.07000732421875
2019-03-01,189.69000244140625
2019-01-28,187.27999877929688
2018-12-27,192.1999969482422
2019-09-09,185.99000549316406
2020-03-02,189.1300048828125
2020-05-20,188.72999572753906
2019-12-17,189.02000427246094
2020-03-05,195.38999938964844
2019-02-12,192.0399932861328
2019-01-11,184.2100067138672
2018-12-10,185.7899932861328
2019-08-23,190.30999755859375
2018-11-08,188.1199951171875
2019-07-22,189.67999267578125
2019-06-20,182.0500030517578
2018-09-05,184.5
2019-04-17,186.00999450683594
2019-09-24,177.32000732421875
2019-12-20,177.3300018310547
2020-05-26,181.25999450683594
2019-04-30,182.6300048828125
2019-12-23,185.72999572753906
2020-03-11,185.13999938964844
2020-05-29,185.4499969482422
2019-12-26,182.44000244140625
2020-06-01,177.10000610351562
2019-05-02,175.8300018310547
2019-02-27,176.66000366210938
2018-11-23,182.05999755859375
2019-08-06,183.83999633789062
2018-07-18,183.63999938964844
2018-09-20,184.0800018310547
2018-10-22,185.05999755859375
2019-07-05,189.99000549316406
2019-06-03,193.52000427246094
2019-10-09,197.00999450683594
2019-10-11,195.85000610351562
2020-03-17,197.05999755859375
2020-06-04,199.57000732421875
2019-10-14,200.50999450683594
2020-03-20,200.38999938964844
2018-11-06,203.66000366210938
2019-06-18,207.7899932861328
2019-05-17,196.8000030517578
2019-04-15,192.77999877929688
2019-03-14,181.22000122070312
2019-01-09,181.5399932861328
2018-08-02,180.72000122070312
2018-10-05,188.3300018310547
2019-08-21,187.33999633789062
2019-10-17,184.66000366210938
2020-03-23,187.8000030517578
2020-06-10,184.27999877929688
2019-02-25,185.0500030517578
2020-01-07,176.85000610351562
2020-03-26,171.4600067138672
2019-10-23,171.3800048828125
