Dates,NSC
2020-04-30,200.6199951171875
2019-05-01,201.16000366210938
2019-02-26,197.80999755859375
2019-01-25,197.24000549316406
2018-12-24,195.75999450683594
2019-09-06,193.3300018310547
2018-07-17,190.64999389648438
2018-09-19,191.14999389648438
2019-08-05,190.8800048828125
2019-10-08,193.9199981689453
2019-12-11,195.72000122070312
2019-11-27,193.07000732421875
2020-02-14,188.0
2020-05-06,192.00999450683594
2019-01-08,192.9600067138672
2018-12-07,193.67999267578125
2019-08-20,199.99000549316406
2018-11-05,199.77000427246094
2019-07-19,200.55999755859375
2018-10-04,198.52999877929688
2019-06-17,197.92999267578125
2019-05-16,197.0800018310547
2018-08-01,197.0
2019-03-13,197.2100067138672
2019-12-03,202.25999450683594
2020-02-20,203.0500030517578
2019-12-06,204.0800018310547
2020-05-12,191.02000427246094
2019-12-09,193.7899932861328
2020-02-26,194.77999877929688
2020-05-15,195.08999633789062
2019-03-28,194.6300048828125
2018-09-17,181.24000549316406
2018-08-16,185.1300048828125
2018-10-19,187.39999389648438
2019-04-29,189.75999450683594
2019-01-23,190.4499969482422
2019-09-04,189.22000122070312
2018-11-20,184.82000732421875
2019-07-02,181.3800048828125
2019-05-31,178.44000244140625
2019-12-12,178.67999267578125
2020-05-18,176.8000030517578
2019-09-27,179.00999450683594
2020-03-03,176.3699951171875
2020-05-21,173.38999938964844
2019-05-14,173.4600067138672
2018-08-31,170.77999877929688
2018-07-30,168.5
2018-10-02,171.30999755859375
2019-04-12,173.91000366210938
2019-03-11,171.67999267578125
2019-02-07,173.0800018310547
2019-07-17,173.4199981689453
2019-09-19,168.6300048828125
2019-10-21,169.9199981689453
2019-12-18,169.49000549316406
2020-03-06,169.4199981689453
2019-10-03,173.38999938964844
2020-03-09,173.80999755859375
2020-05-27,169.49000549316406
2019-12-24,170.9199981689453
2020-03-12,173.80999755859375
2018-12-20,174.92999267578125
2019-08-01,175.1999969482422
2018-08-14,176.30999755859375
2018-07-13,175.19000244140625
2018-10-17,175.61000061035156
2019-05-29,179.22000122070312
2019-03-26,179.4199981689453
2019-02-22,179.08999633789062
2019-10-04,178.19000244140625
2019-11-05,180.97000122070312
2019-12-27,178.8000030517578
2020-06-02,177.0500030517578
2019-12-30,181.9600067138672
2020-03-18,181.25999450683594
2020-06-05,182.27000427246094
2019-07-15,180.5399932861328
2018-12-03,179.1999969482422
2019-06-13,174.30999755859375
2019-01-04,169.42999267578125
2018-08-29,166.5800018310547
2019-02-05,170.6999969482422
2018-11-01,171.00999450683594
2019-08-16,166.57000732421875
2019-04-10,167.99000549316406
2019-09-17,168.50999450683594
2019-10-15,173.9199981689453
2020-01-02,176.16000366210938
2020-06-08,177.72000122070312
2019-10-18,179.50999450683594
2020-03-24,181.6999969482422
2020-06-11,180.72000122070312
2020-01-08,182.99000549316406
2019-04-25,184.66000366210938
2019-07-30,182.8699951171875
2019-02-20,182.47999572753906
2018-07-11,182.8000030517578
2018-09-13,186.36000061035156
2018-10-15,184.94000244140625
2019-06-28,181.9600067138672
2018-12-18,179.83999633789062
2018-11-16,182.97999572753906
2019-10-02,189.35000610351562
2020-03-27,191.9600067138672
2020-01-10,191.38999938964844
2019-10-24,194.3699951171875
2020-03-30,194.47999572753906
2020-06-17,192.38999938964844
2020-01-14,192.17999267578125
2020-04-02,190.4199981689453
2019-01-02,189.69000244140625
2019-08-14,190.75
2018-10-30,189.10000610351562
2019-06-11,191.88999938964844
2019-05-10,189.6199951171875
2019-04-08,188.4600067138672
2018-08-27,190.32000732421875
2018-07-26,192.94000244140625
2018-09-28,195.50999450683594
2019-03-07,195.0
2019-10-30,192.74000549316406
2020-01-17,189.75
2020-06-23,185.00999450683594
2020-04-08,187.2100067138672
2020-06-26,186.2899932861328
2019-03-22,189.50999450683594
2019-01-17,188.22999572753906
2019-08-29,186.9499969482422
2018-11-14,188.13999938964844
2019-06-26,189.69000244140625
2018-09-11,188.44000244140625
2018-07-09,190.08999633789062
2018-08-10,190.1199951171875
2019-04-23,190.0500030517578
2019-09-30,191.4199981689453
2020-01-23,190.9199981689453
2019-11-08,193.3699951171875
2020-04-14,194.07000732421875
2019-11-11,193.22000122070312
2020-01-29,194.00999450683594
2020-04-17,192.7100067138672
2018-07-24,192.92999267578125
2018-09-26,194.27000427246094
2019-05-08,193.19000244140625
2019-03-05,194.1999969482422
2019-02-01,195.1300048828125
2018-12-31,195.97999572753906
2018-11-29,197.6300048828125
2019-08-12,197.22999572753906
2019-07-11,196.74000549316406
2019-09-13,199.97000122070312
2019-11-14,200.82000732421875
2020-04-20,203.7100067138672
2020-02-04,203.85000610351562
2020-04-23,203.77999877929688
2018-12-14,202.57000732421875
2019-08-27,201.7100067138672
2018-08-08,206.91000366210938
2018-10-11,202.60000610351562
2018-11-12,202.55999755859375
2019-07-26,214.8300018310547
2019-06-24,211.5399932861328
2019-05-23,207.52000427246094
2019-03-20,206.72999572753906
2019-01-15,209.1999969482422
2019-11-20,213.1699981689453
2020-02-07,212.02000427246094
2020-02-10,208.97999572753906
2020-04-29,207.66000366210938
2019-11-26,209.07000732421875
2020-02-13,209.8800048828125
2019-01-30,209.0
2018-08-23,208.7899932861328
2018-09-24,207.02999877929688
2018-11-27,208.25
2018-10-26,208.13999938964844
2019-07-09,206.8000030517578
2019-06-07,200.0
2019-05-06,193.92999267578125
2019-04-04,189.4199981689453
2019-09-11,183.25999450683594
2019-11-29,176.39999389648438
2020-05-05,177.49000549316406
2019-12-02,175.08999633789062
2020-02-19,177.63999938964844
2020-05-08,174.0
2019-05-21,168.0399932861328
2019-03-18,151.3699951171875
2018-09-07,152.41000366210938
2018-08-06,148.6300048828125
2018-10-09,129.24000549316406
2019-02-14,136.27000427246094
2018-12-12,126.33999633789062
2019-07-24,125.52999877929688
2019-09-26,119.29000091552734
2019-10-28,125.83999633789062
2019-12-05,123.51000213623047
2020-05-11,112.62000274658203
2019-07-03,125.80999755859375
2020-02-25,135.9499969482422
2020-05-14,140.3000030517578
2020-02-28,138.7100067138672
2019-08-08,142.0399932861328
2019-06-05,144.72000122070312
2018-07-20,137.80999755859375
2018-08-21,136.64999389648438
2018-10-24,140.67999267578125
2019-04-02,149.80999755859375
2019-03-01,153.0399932861328
2019-01-28,154.25999450683594
2018-12-27,157.02000427246094
2019-09-09,152.75
2020-03-02,154.3000030517578
2020-05-20,150.27999877929688
2019-12-17,149.52999877929688
2020-03-05,155.99000549316406
2019-02-12,151.41000366210938
2019-01-11,147.3699951171875
2018-12-10,150.72999572753906
2019-08-23,154.5800018310547
2018-11-08,155.32000732421875
2019-07-22,161.4600067138672
2019-06-20,167.5800018310547
2018-09-05,177.19000244140625
2019-04-17,170.4199981689453
2019-09-24,166.58999633789062
2019-12-20,164.91000366210938
2020-05-26,170.3000030517578
2019-04-30,167.77000427246094
2019-12-23,168.82000732421875
2020-03-11,171.4600067138672
2020-05-29,171.4499969482422
2019-12-26,166.69000244140625
2020-06-01,161.85000610351562
2019-05-02,157.47999572753906
2019-02-27,159.1300048828125
2018-11-23,165.47999572753906
2019-08-06,167.47000122070312
2018-07-18,171.47000122070312
2018-09-20,168.8300018310547
2018-10-22,169.41000366210938
2019-07-05,175.6300048828125
2019-06-03,181.60000610351562
2019-10-09,179.50999450683594
2019-10-11,177.36000061035156
2020-03-17,175.8000030517578
2020-06-04,179.97000122070312
2019-10-14,185.8800048828125
2020-03-20,190.1300048828125
2018-11-06,193.69000244140625
2019-06-18,190.86000061035156
2019-05-17,186.72000122070312
2019-04-15,188.47999572753906
2019-03-14,174.05999755859375
2019-01-09,173.3800048828125
2018-08-02,171.2899932861328
2018-10-05,176.38999938964844
2019-08-21,176.52000427246094
2019-10-17,173.69000244140625
2020-03-23,169.05999755859375
2020-06-10,167.6199951171875
2019-02-25,172.38999938964844
2020-01-07,168.6999969482422
2020-03-26,166.0
2019-10-23,167.41000366210938
