Dates,HBI
2019-08-28,12.09322738647461
2018-11-13,12.477585792541504
2018-10-12,12.890067100524902
2019-06-25,12.9556884765625
2020-03-10,12.768197059631348
2020-05-28,12.843194007873535
2019-10-07,12.94631576538086
2020-03-13,12.918191909790039
2019-10-10,12.94631576538086
2020-03-16,13.424419403076172
2020-06-03,13.911897659301758
2018-11-28,13.668158531188965
2018-09-25,13.874401092529297
2018-07-23,13.790029525756836
2018-08-24,14.249383926391602
2019-07-10,14.39937686920166
2019-05-07,14.277505874633789
2019-04-05,14.015020370483398
2019-03-04,14.052517890930176
2019-01-31,14.240008354187012
2019-09-12,14.408751487731934
2019-12-31,14.624367713928223
2020-03-19,14.596242904663086
2020-01-03,17.539865493774414
2020-06-09,16.724275588989258
2019-02-15,17.239879608154297
2019-01-14,17.436744689941406
2018-07-06,17.642986297607422
2018-08-07,17.539865493774414
2018-10-10,17.738325119018555
2018-12-13,17.757225036621094
2019-08-26,17.91788101196289
2019-07-25,18.087987899780273
2019-05-22,18.078535079956055
2019-03-19,17.993486404418945
2020-01-06,17.6627197265625
2020-03-25,17.74777603149414
2020-06-12,17.568218231201172
2019-10-22,17.502063751220703
2020-01-09,17.407562255859375
2020-06-15,17.502063751220703
2019-10-25,17.265806198120117
2020-03-31,17.322507858276367
2020-06-18,17.28470802307129
2019-04-03,16.906692504882812
2018-08-22,16.764938354492188
2018-10-25,16.717683792114258
2019-01-29,16.77438735961914
2018-12-28,16.66098403930664
2018-11-26,16.679882049560547
2019-08-09,16.8688907623291
2019-07-08,16.632631301879883
2019-06-06,16.80274200439453
2019-09-10,15.990009307861328
2020-01-15,15.961655616760254
2020-04-03,16.169565200805664
2019-10-31,16.226266860961914
2020-04-06,16.746034622192383
2020-06-24,16.89724349975586
2018-11-09,17.180753707885742
2019-07-23,16.92559242248535
2019-06-21,16.849990844726562
2019-05-20,17.379209518432617
2019-04-18,17.445363998413086
2018-09-06,17.331960678100586
2018-10-08,16.991744995117188
2019-02-13,17.0295467376709
2018-12-11,17.31305694580078
2019-09-25,17.502063751220703
2020-01-21,17.473712921142578
2020-04-09,17.719423294067383
2019-11-06,17.776124954223633
2020-01-24,17.851726531982422
2020-01-27,17.60601806640625
2020-04-15,17.78557777404785
2018-12-26,17.91788101196289
2019-08-07,17.70997428894043
2019-06-04,17.74777603149414
2018-09-21,17.539865493774414
2018-07-19,17.076799392700195
2018-08-20,17.14295196533203
2018-10-23,16.282968521118164
2019-05-03,16.84054183959961
2019-04-01,16.821636199951172
2019-02-28,16.77438735961914
2019-11-12,16.557029724121094
2020-01-30,16.557029724121094
2019-11-15,16.06561279296875
2020-04-21,15.36959457397461
2019-04-16,15.712834358215332
2019-03-15,15.636557579040527
2019-02-11,16.03700828552246
2019-01-10,16.03700828552246
2019-08-22,15.798644065856934
2018-11-07,16.103748321533203
2018-08-03,15.636557579040527
2018-09-04,15.150300025939941
2019-06-19,15.04542064666748
2019-09-23,15.016816139221191
2019-11-18,14.778453826904297
2020-02-05,14.46381664276123
2020-04-24,14.158714294433594
2019-03-29,14.206385612487793
2019-11-21,14.997747421264648
2020-04-27,15.169367790222168
2020-02-11,15.312385559082031
2020-04-30,15.493541717529297
2019-05-01,15.579350471496582
2019-02-26,15.646092414855957
2019-01-25,15.321919441223145
2018-12-24,15.646092414855957
2019-09-06,15.81771469116211
2018-07-17,16.06561279296875
2018-09-19,16.542335510253906
2019-08-05,16.427921295166016
2019-10-08,16.73302459716797
2019-12-11,16.799766540527344
2019-11-27,15.922595024108887
2020-02-14,15.874920845031738
2020-05-06,16.132352828979492
2019-01-08,16.1990909576416
2018-12-07,16.418384552001953
2019-08-20,16.180023193359375
2018-11-05,16.122817993164062
2019-07-19,16.570938110351562
2018-10-04,16.570938110351562
2019-06-17,16.647214889526367
2019-05-16,16.3802490234375
2018-08-01,15.579350471496582
2019-03-13,15.331454277038574
2019-12-03,15.617488861083984
2020-02-20,15.846318244934082
2019-12-06,16.14188575744629
2020-05-12,15.722370147705078
2019-12-09,15.693764686584473
2020-02-26,15.760507583618164
2020-05-15,15.22657585144043
2019-03-28,15.445869445800781
2018-09-17,15.789109230041504
2018-08-16,15.37912654876709
2018-10-19,15.407731056213379
2019-04-29,15.09309196472168
2019-01-23,15.150300025939941
2019-09-04,15.34099006652832
2018-11-20,14.349403381347656
2019-07-02,14.4542818069458
2019-05-31,14.30173110961914
2019-12-12,14.330333709716797
2020-05-18,14.06336784362793
2019-09-27,14.292195320129395
2020-03-03,14.3684720993042
2020-05-21,14.002518653869629
2019-05-14,14.03140926361084
2018-08-31,13.415067672729492
2018-07-30,12.62537956237793
2018-10-02,13.116527557373047
2019-04-12,13.289873123168945
2019-03-11,13.299504280090332
2019-02-07,13.4824800491333
2019-07-17,13.646195411682129
2019-09-19,13.145418167114258
2019-10-21,13.222460746765137
2019-12-18,13.000962257385254
2020-03-06,13.058745384216309
2019-10-03,13.155048370361328
2020-03-09,13.155048370361328
2020-05-27,12.635008811950684
2019-12-24,13.116527557373047
2020-03-12,13.800281524658203
2018-12-20,13.598044395446777
2019-08-01,14.5032958984375
2018-08-14,14.965553283691406
2018-07-13,15.331506729125977
2018-10-17,15.32187557220459
2019-05-29,15.244832992553711
2019-03-26,15.052226066589355
2019-02-22,14.281798362731934
2019-10-04,14.320320129394531
2019-11-05,13.954366683959961
2019-12-27,13.800281524658203
2020-06-02,14.021780014038086
2019-12-30,14.339581489562988
2020-03-18,14.329950332641602
2020-06-05,14.48403549194336
2019-07-15,14.551448822021484
2018-12-03,14.75368595123291
2019-06-13,14.329950332641602
2019-01-04,13.829172134399414
2018-08-29,14.04103946685791
2019-02-05,14.272167205810547
2018-11-01,14.29142951965332
2019-08-16,14.069931030273438
2019-04-10,13.93510627746582
2019-09-17,14.204755783081055
2019-10-15,14.695903778076172
2020-01-02,14.75368595123291
2020-06-08,14.888510704040527
2019-10-18,14.917402267456055
2020-03-24,15.254464149475098
2020-06-11,14.667011260986328
2020-01-08,15.071487426757812
2019-04-25,15.7070894241333
2019-07-30,15.572263717651367
2019-02-20,15.360396385192871
2018-07-11,15.302616119384766
2018-09-13,15.418179512023926
2018-10-15,15.45669937133789
2019-06-28,15.437440872192383
2018-12-18,14.647751808166504
2018-11-16,14.907770156860352
2019-10-02,15.225573539733887
2020-03-27,15.331506729125977
2020-01-10,15.302616119384766
2019-10-24,15.398918151855469
2020-03-30,15.41836166381836
2020-06-17,15.5447416305542
2020-01-14,15.194766998291016
2020-04-02,14.75729751586914
2019-01-02,14.825347900390625
2019-08-14,15.136436462402344
2018-10-30,15.010056495666504
2019-06-11,14.553145408630371
2019-05-10,14.64063835144043
2019-04-08,14.35871410369873
2018-08-27,14.61147403717041
2018-07-26,14.73785400390625
2018-09-28,14.6309175491333
2019-03-07,14.971171379089355
2019-10-30,14.650360107421875
2020-01-17,14.76701831817627
2020-06-23,14.193448066711426
2020-04-08,14.31010627746582
2020-06-26,14.446207046508789
2019-03-22,14.553145408630371
2019-01-17,14.844791412353516
2019-08-29,14.61147403717041
2018-11-14,14.5628662109375
2019-06-26,14.75729751586914
2018-09-11,13.999015808105469
2018-07-09,14.446207046508789
2018-08-10,14.23233413696289
2019-04-23,14.426765441894531
2019-09-30,14.10595417022705
2020-01-23,14.212890625
2019-11-08,14.329549789428711
2020-04-14,14.300385475158691
2019-11-11,14.271220207214355
2020-01-29,14.41704273223877
2020-04-17,14.329549789428711
2018-07-24,14.43648624420166
2018-09-26,14.16428279876709
2019-05-08,14.00873851776123
2019-03-05,14.26149845123291
2019-02-01,14.16428279876709
2018-12-31,13.989295959472656
2018-11-29,13.658763885498047
2019-08-12,13.454610824584961
2019-07-11,13.746256828308105
2019-09-13,13.872636795043945
2019-11-14,13.619876861572266
2020-04-20,13.892080307006836
2020-02-04,13.921243667602539
2020-04-23,13.83375072479248
2018-12-14,13.9309663772583
2019-08-27,14.03790283203125
2018-08-08,13.853194236755371
2018-10-11,13.649041175842285
2018-11-12,13.83375072479248
2019-07-26,13.940688133239746
2019-06-24,13.872636795043945
2019-05-23,13.376838684082031
2019-03-20,12.997697830200195
2019-01-15,13.464332580566406
2019-11-20,14.24205493927002
2020-02-07,14.018460273742676
2020-02-10,13.804586410522461
2020-04-29,13.503218650817871
2019-11-26,13.950408935546875
2020-02-13,14.35871410369873
2019-01-30,13.989295959472656
2018-08-23,14.048238754272461
2018-09-24,14.254542350769043
2018-11-27,14.03841495513916
2018-10-26,14.460844993591309
2019-07-09,14.234893798828125
2019-06-07,13.832112312316895
2019-05-06,13.183732032775879
2019-04-04,12.44693660736084
2019-09-11,12.633590698242188
2019-11-29,13.006900787353516
2020-05-05,13.124788284301758
2019-12-02,12.132570266723633
2020-02-19,12.564823150634766
2020-05-08,12.181689262390137
2019-05-21,11.808380126953125
2019-03-18,11.061760902404785
2018-09-07,11.12070369720459
2018-08-06,9.990950584411621
2018-10-09,9.13626766204834
2019-02-14,9.509577751159668
2018-12-12,8.232464790344238
2019-07-24,9.627464294433594
2019-09-26,8.792428970336914
2019-10-28,9.028203964233398
2019-12-05,8.821900367736816
2020-05-11,8.821900367736816
2019-07-03,8.841548919677734
2020-02-25,8.762957572937012
2020-05-14,8.792428970336914
2020-02-28,8.045808792114258
2019-08-08,7.9180989265441895
2019-06-05,7.731443405151367
2018-07-20,7.259893894195557
2018-08-21,7.122358798980713
2018-10-24,7.04376745223999
2019-04-02,7.9082746505737305
2019-03-01,8.21281623840332
2019-01-28,9.0478515625
2018-12-27,9.40151309967041
2019-09-09,9.18538761138916
2020-03-02,9.303275108337402
2020-05-20,8.73348617553711
2019-12-17,8.527183532714844
2020-03-05,9.0478515625
2019-02-12,8.635246276855469
2019-01-11,8.527183532714844
2018-12-10,8.222640037536621
2019-08-23,8.144048690795898
2018-11-08,8.291407585144043
2019-07-22,9.018380165100098
2019-06-20,9.578344345092773
2018-09-05,10.207077980041504
2019-04-17,9.764999389648438
2019-09-24,9.411337852478027
2019-12-20,9.342570304870605
2020-05-26,9.873063087463379
2019-04-30,9.430986404418945
2019-12-23,9.14609146118164
2020-03-11,9.303275108337402
2020-05-29,8.812077522277832
2019-12-26,8.497710227966309
2020-06-01,8.104753494262695
2019-05-02,8.379823684692383
2019-02-27,8.369999885559082
2018-11-23,9.319999694824219
2019-08-06,9.260000228881836
2018-07-18,9.569999694824219
2018-09-20,9.8100004196167
2018-10-22,9.59000015258789
2019-07-05,10.6899995803833
2019-06-03,11.300000190734863
2019-10-09,10.210000038146973
2019-10-11,9.859999656677246
2020-03-17,10.289999961853027
2020-06-04,10.720000267028809
2019-10-14,12.039999961853027
2020-03-20,11.9399995803833
2018-11-06,12.920000076293945
2019-06-18,13.210000038146973
2019-05-17,13.100000381469727
2019-04-15,12.579999923706055
2019-03-14,11.199999809265137
2019-01-09,11.720000267028809
2018-08-02,11.65999984741211
2018-10-05,12.100000381469727
2019-08-21,11.850000381469727
2019-10-17,11.8100004196167
2020-03-23,11.350000381469727
2020-06-10,11.229999542236328
2019-02-25,11.270000457763672
2020-01-07,10.710000038146973
2020-03-26,10.760000228881836
2019-10-23,10.460000038146973
