Dates,SJM
2018-10-30,104.05999755859375
2019-06-11,103.68000030517578
2019-05-10,103.98999786376953
2019-04-08,104.11000061035156
2018-08-27,105.5
2018-07-26,104.6500015258789
2018-09-28,105.55000305175781
2019-03-07,105.66999816894531
2019-10-30,104.87000274658203
2020-01-17,103.29000091552734
2020-06-23,105.0
2020-04-08,105.45999908447266
2020-06-26,105.62999725341797
2019-03-22,106.87999725341797
2019-01-17,106.36000061035156
2019-08-29,105.72000122070312
2018-11-14,103.80000305175781
2019-06-26,102.2699966430664
2018-09-11,101.0999984741211
2018-07-09,101.5999984741211
2018-08-10,101.7699966430664
2019-04-23,102.2699966430664
2019-09-30,103.58999633789062
2020-01-23,103.58000183105469
2019-11-08,102.87000274658203
2020-04-14,103.02999877929688
2019-11-11,102.22000122070312
2020-01-29,102.69999694824219
2020-04-17,102.73999786376953
2018-07-24,102.83999633789062
2018-09-26,101.7699966430664
2019-05-08,101.88999938964844
2019-03-05,102.0999984741211
2019-02-01,101.43000030517578
2018-12-31,102.23999786376953
2018-11-29,102.66000366210938
2019-08-12,103.20999908447266
2019-07-11,104.3499984741211
2019-09-13,104.01000213623047
2019-11-14,104.45999908447266
2020-04-20,104.43000030517578
2020-02-04,104.7300033569336
2020-04-23,105.20999908447266
2018-12-14,106.98999786376953
2019-08-27,106.13999938964844
2018-08-08,107.11000061035156
2018-10-11,106.94000244140625
2018-11-12,106.04000091552734
2019-07-26,105.12999725341797
2019-06-24,104.58000183105469
2019-05-23,103.55999755859375
2019-03-20,103.69000244140625
2019-01-15,104.48999786376953
2019-11-20,104.56999969482422
2020-02-07,107.05999755859375
2020-02-10,107.20999908447266
2020-04-29,107.97000122070312
2019-11-26,109.37000274658203
2020-02-13,109.4000015258789
2019-01-30,107.4000015258789
2018-08-23,107.61000061035156
2018-09-24,108.69999694824219
2018-11-27,109.11000061035156
2018-10-26,109.2300033569336
2019-07-09,110.12000274658203
2019-06-07,108.5999984741211
2019-05-06,106.33999633789062
2019-04-04,106.66999816894531
2019-09-11,106.0
2019-11-29,100.13999938964844
2020-05-05,103.0199966430664
2019-12-02,105.51000213623047
2020-02-19,107.11000061035156
2020-05-08,109.68000030517578
2019-05-21,106.86000061035156
2019-03-18,104.0
2018-09-07,105.87999725341797
2018-08-06,104.23999786376953
2018-10-09,99.02999877929688
2019-02-14,98.2699966430664
2018-12-12,91.87999725341797
2019-07-24,109.70999908447266
2019-09-26,113.37000274658203
2019-10-28,108.61000061035156
2019-12-05,101.87999725341797
2020-05-11,93.41000366210938
2019-07-03,96.83999633789062
2020-02-25,100.69000244140625
2020-05-14,101.30999755859375
2020-02-28,100.16000366210938
2019-08-08,104.30000305175781
2019-06-05,107.55999755859375
2018-07-20,108.05000305175781
2018-08-21,107.30999755859375
2018-10-24,108.55999755859375
2019-04-02,111.19000244140625
2019-03-01,112.87999725341797
2019-01-28,110.19999694824219
2018-12-27,112.44000244140625
2019-09-09,109.20999908447266
2020-03-02,111.13999938964844
2020-05-20,112.0199966430664
2019-12-17,116.55000305175781
2020-03-05,120.0
2019-02-12,120.55999755859375
2019-01-11,116.9800033569336
2018-12-10,117.48999786376953
2019-08-23,116.73999786376953
2018-11-08,115.2300033569336
2019-07-22,117.43000030517578
2019-06-20,118.41000366210938
2018-09-05,114.0999984741211
2019-04-17,112.5999984741211
2019-09-24,113.25
2019-12-20,114.4000015258789
2020-05-26,114.48999786376953
2019-04-30,114.05000305175781
2019-12-23,113.3499984741211
2020-03-11,114.80000305175781
2020-05-29,115.37000274658203
2019-12-26,117.4000015258789
2020-06-01,116.95999908447266
2019-05-02,113.16999816894531
2019-02-27,113.94000244140625
2018-11-23,111.45999908447266
2019-08-06,109.9000015258789
2018-07-18,108.69000244140625
2018-09-20,107.20999908447266
2018-10-22,106.6500015258789
2019-07-05,107.11000061035156
2019-06-03,106.66000366210938
2019-10-09,108.93000030517578
2019-10-11,110.1500015258789
2020-03-17,114.06999969482422
2020-06-04,113.55999755859375
2019-10-14,114.29000091552734
2020-03-20,108.27999877929688
2018-11-06,106.87999725341797
2019-06-18,106.56999969482422
2019-05-17,108.0
2019-04-15,108.20999908447266
2019-03-14,105.75
2019-01-09,104.1500015258789
2018-08-02,103.0199966430664
2018-10-05,106.0
2019-08-21,108.0999984741211
2019-10-17,107.70999908447266
2020-03-23,108.5999984741211
2020-06-10,108.19999694824219
2019-02-25,106.30999755859375
2020-01-07,105.63999938964844
2020-03-26,105.30999755859375
2019-10-23,101.88999938964844
