Dates,SJM
2019-08-22,123.41606903076172
2018-11-07,122.73790740966797
2018-08-03,123.30950164794922
2018-09-04,123.17386627197266
2019-06-19,122.73790740966797
2019-09-23,119.82181549072266
2019-11-18,117.17696380615234
2020-02-05,117.39010620117188
2020-04-24,117.76793670654297
2019-03-29,120.42247772216797
2019-11-21,120.71310424804688
2020-04-27,121.35252380371094
2020-02-11,118.55267333984375
2020-04-30,120.6452865600586
2019-05-01,118.81424713134766
2019-02-26,119.26959228515625
2019-01-25,119.9961929321289
2018-12-24,119.65711975097656
2019-09-06,119.46334838867188
2018-07-17,118.58174133300781
2018-09-19,116.83788299560547
2019-08-05,117.09947204589844
2019-10-08,117.32229614257812
2019-12-11,117.72918701171875
2019-11-27,117.52574157714844
2020-02-14,116.80882263183594
2020-05-06,112.38138580322266
2019-01-08,113.24361419677734
2018-12-07,111.5966567993164
2019-08-20,112.87548065185547
2018-11-05,113.91210174560547
2019-07-19,115.99504089355469
2018-10-04,115.76251220703125
2019-06-17,115.49125671386719
2019-05-16,115.06497955322266
2018-08-01,114.45463562011719
2019-03-13,110.9378662109375
2019-12-03,110.63753509521484
2020-02-20,111.49977111816406
2019-12-06,111.85823059082031
2020-05-12,112.39107513427734
2019-12-09,112.27481842041016
2020-02-26,110.73442077636719
2020-05-15,108.62242889404297
2019-03-28,109.12620544433594
2018-09-17,108.60304260253906
2018-08-16,109.5234146118164
2018-10-19,110.69567108154297
2019-04-29,110.78285217285156
2019-01-23,109.60091400146484
2019-09-04,107.721435546875
2018-11-20,108.24459075927734
2019-07-02,108.65148162841797
2019-05-31,106.92701721191406
2019-12-12,107.21765899658203
2020-05-18,107.94425964355469
2019-09-27,109.99813079833984
2020-03-03,108.35115814208984
2020-05-21,109.97874450683594
2019-05-14,110.44377136230469
2018-08-31,109.82373809814453
2018-07-30,110.84894561767578
2018-10-02,111.64957427978516
2019-04-12,113.51447296142578
2019-03-11,111.87415313720703
2019-02-07,110.66343688964844
2019-07-17,111.210205078125
2019-09-19,108.57396697998047
2019-10-21,110.26311492919922
2019-12-18,101.24132537841797
2020-03-06,101.9052734375
2019-10-03,100.4016342163086
2020-03-09,102.6766128540039
2020-05-27,104.4536361694336
2019-12-24,103.77015686035156
2020-03-12,102.20793914794922
2018-12-20,102.72543334960938
2019-08-01,102.63755798339844
2018-08-14,104.17048645019531
2018-07-13,105.64481353759766
2018-10-17,103.35031127929688
2019-05-29,103.9947280883789
2019-03-26,104.6489028930664
2019-02-22,106.15254211425781
2019-10-04,106.25994110107422
2019-11-05,105.0980453491211
2019-12-27,105.26403045654297
2020-06-02,104.50244903564453
2019-12-30,105.2152099609375
2020-03-18,105.42024993896484
2020-06-05,106.57238006591797
2019-07-15,106.46497344970703
2018-12-03,107.42183685302734
2019-06-13,105.41048431396484
2019-01-04,104.26811981201172
2018-08-29,103.81897735595703
2019-02-05,105.13710021972656
2018-11-01,104.82466125488281
2019-08-16,103.44795227050781
2019-04-10,103.77015686035156
2019-09-17,104.49268341064453
2019-10-15,104.49268341064453
2020-01-02,104.37551879882812
2020-06-08,104.79536437988281
2019-10-18,105.01016998291016
2020-03-24,105.7326889038086
2020-06-11,105.0785140991211
2020-01-08,105.71316528320312
2019-04-25,104.23882293701172
2019-07-30,105.26403045654297
2019-02-20,105.81080627441406
2018-07-11,105.72293090820312
2018-09-13,104.4536361694336
2018-10-15,105.53741455078125
2019-06-28,103.82874298095703
2018-12-18,103.184326171875
2018-11-16,103.0866928100586
2019-10-02,104.3950424194336
2020-03-27,104.90277099609375
2020-01-10,105.7717514038086
2019-10-24,104.60008239746094
2020-03-30,103.76039123535156
2020-06-17,101.96385192871094
2020-01-14,102.6473159790039
2020-04-02,103.28196716308594
2019-01-02,102.87828826904297
2019-08-14,103.38042449951172
2018-10-30,103.70533752441406
2019-06-11,102.54354095458984
2019-05-10,103.82347869873047
2019-04-08,102.54354095458984
2018-08-27,106.72798156738281
2018-07-26,104.19762420654297
2018-09-28,105.53665161132812
2019-03-07,104.44376373291016
2019-10-30,103.46903228759766
2020-01-17,104.06962585449219
2020-06-23,104.5619125366211
2020-04-08,104.6308364868164
2020-06-26,105.10343170166016
2019-03-22,105.64494323730469
2019-01-17,104.88682556152344
2019-08-29,104.424072265625
2018-11-14,102.8192138671875
2019-06-26,100.88945007324219
2018-09-11,99.94425964355469
2018-07-09,101.05682373046875
2018-08-10,100.56453704833984
2019-04-23,101.56880950927734
2019-09-30,102.89797973632812
2020-01-23,102.11032104492188
2019-11-08,101.77557373046875
2020-04-14,102.14970397949219
2019-11-11,101.06666564941406
2020-01-29,101.50972747802734
2020-04-17,101.5589599609375
2018-07-24,102.52384185791016
2018-09-26,100.56453704833984
2019-05-08,100.71222686767578
2019-03-05,102.11032104492188
2019-02-01,100.67284393310547
2018-12-31,101.70664978027344
2018-11-29,102.01187133789062
2019-08-12,102.76998138427734
2019-07-11,103.6167221069336
2019-09-13,102.78968048095703
2019-11-14,102.93736267089844
2020-04-20,103.37057495117188
2020-02-04,104.74898529052734
2020-04-23,106.13723754882812
2018-12-14,105.33972930908203
2019-08-27,106.70828247070312
2018-08-08,106.00923919677734
2018-10-11,105.53665161132812
2018-11-12,104.6308364868164
2019-07-26,103.55764770507812
2019-06-24,104.18777465820312
2019-05-23,102.01187133789062
2019-03-20,102.56322479248047
2019-01-15,102.97674560546875
2019-11-20,105.743408203125
2020-02-07,106.10769653320312
2020-02-10,106.56060791015625
2020-04-29,108.19499969482422
2019-11-26,108.55929565429688
2020-02-13,107.78147888183594
2019-01-30,106.91796112060547
2018-08-23,109.18097686767578
2018-09-24,108.52589416503906
2018-11-27,109.83606719970703
2018-10-26,109.73680877685547
2019-07-09,110.04450225830078
2019-06-07,109.0023193359375
2019-05-06,106.9477310180664
2019-04-04,108.3670883178711
2019-09-11,105.3199462890625
2019-11-29,102.22317504882812
2020-05-05,105.94525146484375
2019-12-02,105.45890045166016
2020-02-19,110.86831665039062
2020-05-08,109.92539978027344
2019-05-21,109.17105102539062
2019-03-18,107.51348876953125
2018-09-07,110.26286315917969
2018-08-06,104.8038101196289
2018-10-09,98.53086853027344
2019-02-14,102.28273010253906
2018-12-12,107.03705596923828
2019-07-24,116.23804473876953
2019-09-26,117.97501373291016
2019-10-28,108.2082748413086
2019-12-05,103.3943862915039
2020-05-11,95.0767822265625
2019-07-03,104.94277954101562
2020-02-25,104.40679931640625
2020-05-14,102.69960021972656
2020-02-28,102.26287841796875
2019-08-08,109.80628967285156
2019-06-05,110.17353820800781
2018-07-20,108.7839584350586
2018-08-21,109.43904876708984
2018-10-24,111.49363708496094
2019-04-02,114.33233642578125
2019-03-01,113.03208923339844
2019-01-28,113.28022766113281
2018-12-27,111.91050720214844
2019-09-09,109.43904876708984
2020-03-02,112.19834899902344
2020-05-20,114.54077911376953
2019-12-17,120.22811126708984
2020-03-05,120.67475891113281
2019-02-12,120.71446228027344
2019-01-11,116.4861831665039
2018-12-10,117.67724609375
2019-08-23,115.94026947021484
2018-11-08,116.92290496826172
2019-07-22,119.9501953125
2019-06-20,117.75665283203125
2018-09-05,113.33978271484375
2019-04-17,114.05442810058594
2019-09-24,114.64995574951172
2019-12-20,114.13382720947266
2020-05-26,115.1561508178711
2019-04-30,113.30007934570312
2019-12-23,112.6846923828125
2020-03-11,115.21571350097656
2020-05-29,116.02960968017578
2019-12-26,117.10157012939453
2020-06-01,117.31000518798828
2019-05-02,114.06999969482422
2019-02-27,114.7300033569336
2018-11-23,114.0
2019-08-06,110.54000091552734
2018-07-18,110.20999908447266
2018-09-20,107.9000015258789
2018-10-22,108.55999755859375
2019-07-05,107.37999725341797
2019-06-03,110.11000061035156
2019-10-09,111.45999908447266
2019-10-11,113.93000030517578
2020-03-17,115.31999969482422
2020-06-04,115.16000366210938
2019-10-14,114.58999633789062
2020-03-20,109.0999984741211
2018-11-06,107.44000244140625
2019-06-18,111.16000366210938
2019-05-17,108.43000030517578
2019-04-15,108.73999786376953
2019-03-14,106.29000091552734
2019-01-09,104.69999694824219
2018-08-02,105.80000305175781
2018-10-05,108.06999969482422
2019-08-21,109.05000305175781
2019-10-17,108.58999633789062
2020-03-23,108.94000244140625
2020-06-10,108.94999694824219
2019-02-25,106.44000244140625
2020-01-07,106.23999786376953
2020-03-26,105.73999786376953
2019-10-23,103.01000213623047
