Dates,ROK
2019-10-30,195.83999633789062
2020-01-17,193.97000122070312
2020-06-23,194.0399932861328
2020-04-08,195.00999450683594
2020-06-26,196.42999267578125
2019-03-22,198.17999267578125
2019-01-17,198.75999450683594
2019-08-29,199.75
2018-11-14,203.25999450683594
2019-06-26,205.47000122070312
2018-09-11,203.47000122070312
2018-07-09,204.41000366210938
2018-08-10,203.6199951171875
2019-04-23,203.85000610351562
2019-09-30,202.83999633789062
2020-01-23,204.35000610351562
2019-11-08,204.3000030517578
2020-04-14,202.83999633789062
2019-11-11,204.22000122070312
2020-01-29,202.97000122070312
2020-04-17,202.92999267578125
2018-07-24,202.6699981689453
2018-09-26,205.63999938964844
2019-05-08,202.63999938964844
2019-03-05,204.25
2019-02-01,203.8300018310547
2018-12-31,205.3800048828125
2018-11-29,207.1699981689453
2019-08-12,205.08999633789062
2019-07-11,206.5800018310547
2019-09-13,202.89999389648438
2019-11-14,202.22999572753906
2020-04-20,205.25999450683594
2020-02-04,204.74000549316406
2020-04-23,201.7899932861328
2018-12-14,199.3800048828125
2019-08-27,202.3000030517578
2018-08-08,199.72000122070312
2018-10-11,193.9199981689453
2018-11-12,196.6699981689453
2019-07-26,196.1699981689453
2019-06-24,194.80999755859375
2019-05-23,191.66000366210938
2019-03-20,194.55999755859375
2019-01-15,202.38999938964844
2019-11-20,205.27000427246094
2020-02-07,205.02999877929688
2020-02-10,202.72000122070312
2020-04-29,203.82000732421875
2019-11-26,203.9600067138672
2020-02-13,205.85000610351562
2019-01-30,201.14999389648438
2018-08-23,200.67999267578125
2018-09-24,198.74000549316406
2018-11-27,200.36000061035156
2018-10-26,205.30999755859375
2019-07-09,209.3699951171875
2019-06-07,202.75999450683594
2019-05-06,196.8699951171875
2019-04-04,195.16000366210938
2019-09-11,186.1999969482422
2019-11-29,183.5
2020-05-05,190.58999633789062
2019-12-02,183.94000244140625
2020-02-19,192.25
2020-05-08,183.39999389648438
2019-05-21,178.85000610351562
2019-03-18,152.63999938964844
2018-09-07,169.39999389648438
2018-08-06,159.08999633789062
2018-10-09,149.58999633789062
2019-02-14,166.17999267578125
2018-12-12,153.30999755859375
2019-07-24,155.16000366210938
2019-09-26,128.55999755859375
2019-10-28,135.0800018310547
2019-12-05,126.79000091552734
2020-05-11,120.68000030517578
2019-07-03,141.89999389648438
2020-02-25,154.55999755859375
2020-05-14,159.2899932861328
2020-02-28,151.4600067138672
2019-08-08,152.25999450683594
2019-06-05,150.91000366210938
2018-07-20,143.67999267578125
2018-08-21,149.7100067138672
2018-10-24,146.77999877929688
2019-04-02,157.41000366210938
2019-03-01,160.0800018310547
2019-01-28,167.8000030517578
2018-12-27,167.63999938964844
2019-09-09,160.5399932861328
2020-03-02,163.7899932861328
2020-05-20,158.9600067138672
2019-12-17,158.9499969482422
2020-03-05,168.58999633789062
2019-02-12,168.5399932861328
2019-01-11,164.4600067138672
2018-12-10,166.19000244140625
2019-08-23,169.33999633789062
2018-11-08,174.58999633789062
2019-07-22,181.67999267578125
2019-06-20,196.10000610351562
2018-09-05,197.0
2019-04-17,189.47999572753906
2019-09-24,183.19000244140625
2019-12-20,187.9199981689453
2020-05-26,190.99000549316406
2019-04-30,189.2100067138672
2019-12-23,191.02000427246094
2020-03-11,192.4499969482422
2020-05-29,193.36000061035156
2019-12-26,188.57000732421875
2020-06-01,186.86000061035156
2019-05-02,191.00999450683594
2019-02-27,197.8699951171875
2018-11-23,205.1699981689453
2019-08-06,202.6300048828125
2018-07-18,206.0399932861328
2018-09-20,203.72999572753906
2018-10-22,202.19000244140625
2019-07-05,215.89999389648438
2019-06-03,219.24000549316406
2019-10-09,216.39999389648438
2019-10-11,216.16000366210938
2020-03-17,214.6699981689453
2020-06-04,217.58999633789062
2019-10-14,220.3000030517578
2020-03-20,222.49000549316406
2018-11-06,227.38999938964844
2019-06-18,225.57000732421875
2019-05-17,220.0399932861328
2019-04-15,218.13999938964844
2019-03-14,206.05999755859375
2019-01-09,208.19000244140625
2018-08-02,210.47999572753906
2018-10-05,213.74000549316406
2019-08-21,211.8699951171875
2019-10-17,209.6699981689453
2020-03-23,209.1300048828125
2020-06-10,210.55999755859375
2019-02-25,208.69000244140625
2020-01-07,205.02999877929688
2020-03-26,208.1999969482422
2019-10-23,205.27000427246094
