Dates,ADI
2020-03-12,111.2743148803711
2018-12-20,110.92971801757812
2019-08-01,111.12664794921875
2018-08-14,112.21949768066406
2018-07-13,113.26312255859375
2018-10-17,114.41504669189453
2019-05-29,114.72025299072266
2019-03-26,113.47972106933594
2019-02-22,113.4994125366211
2019-10-04,114.7596435546875
2019-11-05,114.09014129638672
2019-12-27,113.54864501953125
2020-06-02,112.52470397949219
2019-12-30,109.24614715576172
2020-03-18,110.93956756591797
2020-06-05,111.39246368408203
2019-07-15,109.32489776611328
2018-12-03,110.00424194335938
2019-06-13,108.08436584472656
2019-01-04,107.28687286376953
2018-08-29,109.15753173828125
2019-02-05,111.28416442871094
2018-11-01,109.12799072265625
2019-08-16,104.49073791503906
2019-04-10,106.4007797241211
2019-09-17,106.76506805419922
2019-10-15,109.50212860107422
2020-01-02,108.63570404052734
2020-06-08,111.54015350341797
2019-10-18,108.88184356689453
2020-03-24,108.30097198486328
2020-06-11,107.78900146484375
2020-01-08,109.3938217163086
2019-04-25,109.16737365722656
2019-07-30,103.93939208984375
2019-02-20,103.69325256347656
2018-07-11,105.179931640625
2018-09-13,107.14904022216797
2018-10-15,106.38108825683594
2019-06-28,106.57798767089844
2018-12-18,104.98301696777344
2018-11-16,107.68070220947266
2019-10-02,109.66949462890625
2020-03-27,111.69767761230469
2020-01-10,110.29960632324219
2019-10-24,110.55560302734375
2020-03-30,111.2743148803711
2020-06-17,110.81158447265625
2020-01-14,111.51061248779297
2020-04-02,112.40655517578125
2019-01-02,111.56968688964844
2019-08-14,111.64845275878906
2018-10-30,110.24053955078125
2019-06-11,109.98455047607422
2019-05-10,106.90290069580078
2019-04-08,107.09980773925781
2018-08-27,108.94092559814453
2018-07-26,111.18571472167969
2018-09-28,113.11544036865234
2019-03-07,111.94381713867188
2019-10-30,111.20539855957031
2020-01-17,109.54150390625
2020-06-23,108.54711151123047
2020-04-08,112.62315368652344
2020-06-26,112.20768737792969
2019-03-22,114.64117431640625
2019-01-17,113.3848648071289
2019-08-29,113.17713165283203
2018-11-14,114.60160827636719
2019-06-26,116.54048919677734
2018-09-11,117.4901351928711
2018-07-09,117.57917022705078
2018-08-10,117.53960418701172
2019-04-23,115.73921203613281
2019-09-30,117.42089080810547
2020-01-23,118.52882385253906
2019-11-08,117.88582611083984
2020-04-14,118.42990112304688
2019-11-11,118.4397964477539
2020-01-29,118.16281127929688
2020-04-17,117.57917022705078
2018-07-24,117.55938720703125
2018-09-26,119.13225555419922
2019-05-08,117.03509521484375
2019-03-05,115.66007995605469
2019-02-01,118.29141235351562
2018-12-31,119.35977935791016
2018-11-29,119.35977935791016
2019-08-12,117.29229736328125
2019-07-11,117.77701568603516
2019-09-13,118.24195098876953
2019-11-14,116.24372100830078
2020-04-20,117.84626007080078
2020-02-04,118.18260192871094
2020-04-23,118.0243148803711
2018-12-14,119.12236022949219
2019-08-27,119.5576171875
2018-08-08,116.3030776977539
2018-10-11,111.0008316040039
2018-11-12,113.07819366455078
2019-07-26,112.00984191894531
2019-06-24,111.15911102294922
2019-05-23,108.56733703613281
2019-03-20,108.81464385986328
2019-01-15,111.24813842773438
2019-11-20,115.42266082763672
2020-02-07,114.54225158691406
2020-02-10,111.0601806640625
2020-04-29,111.68339538574219
2019-11-26,115.6205062866211
2020-02-13,117.52970886230469
2019-01-30,117.59895324707031
2018-08-23,116.38220977783203
2018-09-24,117.29229736328125
2018-11-27,122.55496215820312
2018-10-26,123.20785522460938
2019-07-09,121.43714904785156
2019-06-07,116.0953369140625
2019-05-06,113.4244384765625
2019-04-04,113.60248565673828
2019-09-11,107.13763427734375
2019-11-29,108.46044158935547
2020-05-05,110.6684341430664
2019-12-02,106.62043762207031
2020-02-19,111.85200500488281
2020-05-08,108.28141784667969
2019-05-21,106.42152404785156
2019-03-18,96.98283386230469
2018-09-07,101.88617706298828
2018-08-06,93.89958953857422
2018-10-09,89.52337646484375
2019-02-14,99.25050354003906
2018-12-12,82.76013946533203
2019-07-24,94.92402648925781
2019-09-26,81.78543853759766
2019-10-28,89.83170318603516
2019-12-05,84.62003326416016
2020-05-11,84.69960021972656
2019-07-03,93.2232666015625
2020-02-25,93.84986114501953
2020-05-14,92.11927032470703
2020-02-28,88.19062042236328
2019-08-08,90.47818756103516
2019-06-05,89.16532135009766
2018-07-20,83.6353759765625
2018-08-21,87.22586059570312
2018-10-24,86.09202575683594
2019-04-02,95.28207397460938
2019-03-01,95.72964477539062
2019-01-28,100.85179901123047
2018-12-27,98.25591278076172
2019-09-09,99.13114929199219
2020-03-02,102.4630355834961
2020-05-20,99.90692901611328
2019-12-17,101.27947998046875
2020-03-05,102.24423217773438
2019-02-12,100.36444854736328
2019-01-11,95.94845581054688
2018-12-10,101.56790924072266
2019-08-23,101.25958251953125
2018-11-08,105.34735870361328
2019-07-22,107.44595336914062
2019-06-20,107.02822875976562
2018-09-05,112.72724151611328
2019-04-17,109.0074691772461
2019-09-24,103.0796890258789
2019-12-20,102.84098815917969
2020-05-26,105.36725616455078
2019-04-30,104.68098449707031
2019-12-23,105.77503967285156
2020-03-11,109.2362289428711
2020-05-29,107.83384704589844
2019-12-26,106.023681640625
2020-06-01,103.23883056640625
2019-05-02,104.91968536376953
2019-02-27,101.24964141845703
2018-11-23,107.7542724609375
2019-08-06,105.7551498413086
2018-07-18,113.95059967041016
2018-09-20,110.40984344482422
2018-10-22,110.4595718383789
2019-07-05,112.09070587158203
2019-06-03,114.06000518798828
2019-10-09,110.95999908447266
2019-10-11,112.94999694824219
2020-03-17,112.77999877929688
2020-06-04,116.80000305175781
2019-10-14,121.62000274658203
2020-03-20,122.37999725341797
2018-11-06,124.58999633789062
2019-06-18,123.70999908447266
2019-05-17,123.38999938964844
2019-04-15,122.87999725341797
2019-03-14,115.6500015258789
2019-01-09,118.41000366210938
2018-08-02,118.5
2018-10-05,122.69000244140625
2019-08-21,122.52999877929688
2019-10-17,122.80999755859375
2020-03-23,120.18000030517578
2020-06-10,120.5
2019-02-25,123.25
2020-01-07,119.47000122070312
2020-03-26,120.0999984741211
2019-10-23,117.87000274658203
