Dates,ADI
2020-02-21,89.01000213623047
2018-12-17,87.58999633789062
2019-08-30,89.45999908447266
2018-11-15,86.4000015258789
2019-07-29,84.83999633789062
2019-06-27,86.31999969482422
2019-04-24,86.02999877929688
2018-07-10,88.0999984741211
2018-09-12,89.62000274658203
2019-02-19,84.76000213623047
2019-01-18,89.55000305175781
2020-02-24,88.6500015258789
2020-05-13,90.30999755859375
2019-12-10,89.45999908447266
2020-02-27,89.43000030517578
2019-12-13,89.9800033569336
2020-05-19,89.69999694824219
2019-03-06,93.33999633789062
2018-11-30,93.13999938964844
2019-08-13,87.33000183105469
2019-07-12,89.06999969482422
2019-06-10,86.36000061035156
2019-05-09,89.91000366210938
2018-07-25,90.5199966430664
2018-09-27,89.66999816894531
2018-10-29,87.4800033569336
2019-10-16,87.25
2019-12-16,88.2300033569336
2020-03-04,86.7300033569336
2020-05-22,83.23999786376953
2019-10-01,83.41000366210938
2019-12-19,82.11000061035156
2018-09-10,81.19000244140625
2019-05-24,83.26000213623047
2018-08-09,85.48999786376953
2019-04-22,86.08999633789062
2019-03-21,84.02999877929688
2019-01-16,82.98999786376953
2019-08-28,81.45999908447266
2018-11-13,82.54000091552734
2018-10-12,84.2699966430664
2019-06-25,85.81999969482422
2020-03-10,86.88999938964844
2020-05-28,88.06999969482422
2019-10-07,88.68000030517578
2020-03-13,87.66000366210938
2019-10-10,87.5999984741211
2020-03-16,86.51000213623047
2020-06-03,89.61000061035156
2018-11-28,90.56999969482422
2018-09-25,89.4000015258789
2018-07-23,90.52999877929688
2018-08-24,95.80000305175781
2019-07-10,94.94999694824219
2019-05-07,98.30000305175781
2019-04-05,97.56999969482422
2019-03-04,98.73999786376953
2019-01-31,99.16999816894531
2019-09-12,100.47000122070312
2019-12-31,99.54000091552734
2020-03-19,101.05000305175781
2020-01-03,101.31999969482422
2020-06-09,99.44999694824219
2019-02-15,102.4000015258789
2019-01-14,103.12999725341797
2018-07-06,104.43000030517578
2018-08-07,104.2300033569336
2018-10-10,105.37000274658203
2018-12-13,105.44000244140625
2019-08-26,105.0999984741211
2019-07-25,106.33000183105469
2019-05-22,106.08000183105469
2019-03-19,106.80000305175781
2020-01-06,107.36000061035156
2020-03-25,106.33000183105469
2020-06-12,104.94999694824219
2019-10-22,107.83999633789062
2020-01-09,109.0
2020-06-15,108.61000061035156
2019-10-25,108.31999969482422
2020-03-31,106.76000213623047
2020-06-18,104.75
2019-04-03,105.44999694824219
2018-08-22,107.66999816894531
2018-10-25,108.41999816894531
2019-01-29,108.38999938964844
2018-12-28,108.9800033569336
2018-11-26,109.02999877929688
2019-08-09,109.91000366210938
2019-07-08,109.97000122070312
2019-06-06,109.0
2019-09-10,109.79000091552734
2020-01-15,104.83999633789062
2020-04-03,106.02999877929688
2019-10-31,106.95999908447266
2020-04-06,105.05999755859375
2020-06-24,105.16999816894531
2018-11-09,106.5199966430664
2019-07-23,108.12999725341797
2019-06-21,109.62000274658203
2019-05-20,109.76000213623047
2019-04-18,111.08999633789062
2018-09-06,110.75
2018-10-08,111.5
2019-02-13,110.4000015258789
2018-12-11,112.37000274658203
2019-09-25,112.81999969482422
2020-01-21,114.44000244140625
2020-04-09,113.33000183105469
2019-11-06,115.08000183105469
2020-01-24,115.08999633789062
2020-01-27,114.41000366210938
2020-04-15,113.56999969482422
2018-12-26,114.77999877929688
2019-08-07,116.37999725341797
2019-06-04,113.25
2018-09-21,114.25
2018-07-19,114.45999908447266
2018-08-20,116.55999755859375
2018-10-23,114.83000183105469
2019-05-03,117.58000183105469
2019-04-01,114.06999969482422
2019-02-28,113.4000015258789
2019-11-12,112.45999908447266
2020-01-30,109.13999938964844
2019-11-15,110.20999908447266
2020-04-21,107.13999938964844
2019-04-16,105.16999816894531
2019-03-15,105.58999633789062
2019-02-11,105.66000366210938
2019-01-10,103.22000122070312
2019-08-22,97.87999725341797
2018-11-07,101.41999816894531
2018-08-03,98.83999633789062
2018-09-04,99.4800033569336
2019-06-19,99.56999969482422
2019-09-23,98.66000366210938
2019-11-18,96.12000274658203
2020-02-05,97.81999969482422
2020-04-24,96.98999786376953
2019-03-29,97.30999755859375
2019-11-21,97.51000213623047
2020-04-27,101.63999938964844
2020-02-11,99.70999908447266
2020-04-30,100.66999816894531
2019-05-01,104.29000091552734
2019-02-26,107.66999816894531
2019-01-25,104.88999938964844
2018-12-24,104.77999877929688
2019-09-06,103.44000244140625
2018-07-17,104.19999694824219
2018-09-19,106.69000244140625
2019-08-05,110.48999786376953
2019-10-08,113.55000305175781
2019-12-11,112.12000274658203
2019-11-27,113.70999908447266
2020-02-14,113.01000213623047
2020-05-06,111.48999786376953
2019-01-08,111.69000244140625
2018-12-07,113.36000061035156
2019-08-20,117.16999816894531
2018-11-05,114.48999786376953
2019-07-19,113.62000274658203
2018-10-04,112.06999969482422
2019-06-17,112.19000244140625
2019-05-16,111.76000213623047
2018-08-01,114.68000030517578
2019-03-13,114.2699966430664
2019-12-03,114.22000122070312
2020-02-20,116.9000015258789
2019-12-06,116.0
2020-05-12,115.94000244140625
2019-12-09,114.0
2020-02-26,116.29000091552734
2020-05-15,116.05000305175781
2019-03-28,118.5
2018-09-17,121.0199966430664
2018-08-16,123.19000244140625
2018-10-19,122.77999877929688
2019-04-29,122.08000183105469
2019-01-23,120.30000305175781
2019-09-04,120.97000122070312
2018-11-20,117.77999877929688
2019-07-02,114.20999908447266
2019-05-31,109.44000244140625
2019-12-12,108.86000061035156
2020-05-18,107.8499984741211
2019-09-27,110.22000122070312
2020-03-03,111.2300033569336
2020-05-21,110.22000122070312
2019-05-14,109.11000061035156
2018-08-31,110.58000183105469
2018-07-30,110.61000061035156
2018-10-02,109.80999755859375
2019-04-12,113.05999755859375
2019-03-11,110.37000274658203
2019-02-07,109.0
2019-07-17,108.55000305175781
2019-09-19,106.9800033569336
2019-10-21,105.56999969482422
2019-12-18,107.29000091552734
2020-03-06,106.44000244140625
2019-10-03,109.26000213623047
2020-03-09,109.95999908447266
2020-05-27,108.70999908447266
2019-12-24,108.20999908447266
2020-03-12,111.2699966430664
2018-12-20,113.2300033569336
2019-08-01,113.19000244140625
2018-08-14,112.36000061035156
2018-07-13,114.02999877929688
2018-10-17,118.0
2019-05-29,116.02999877929688
2019-03-26,115.18000030517578
2019-02-22,114.9800033569336
2019-10-04,115.20999908447266
2019-11-05,116.0999984741211
2019-12-27,115.76000213623047
2020-06-02,114.94999694824219
2019-12-30,115.04000091552734
2020-03-18,111.13999938964844
2020-06-05,112.8499984741211
2019-07-15,112.95999908447266
2018-12-03,112.1500015258789
2019-06-13,114.80999755859375
2019-01-04,109.12999725341797
2018-08-29,108.87000274658203
2019-02-05,111.8499984741211
2018-11-01,112.91999816894531
2019-08-16,109.98999786376953
2019-04-10,107.7699966430664
2019-09-17,107.80000305175781
2019-10-15,109.7300033569336
2020-01-02,110.56999969482422
2020-06-08,110.75
2019-10-18,112.70999908447266
2020-03-24,111.7699966430664
2020-06-11,110.16999816894531
2020-01-08,110.19000244140625
2019-04-25,111.25
2019-07-30,107.5
2019-02-20,106.37000274658203
2018-07-11,105.55000305175781
2018-09-13,107.69999694824219
2018-10-15,109.23999786376953
2019-06-28,110.51000213623047
2018-12-18,107.69999694824219
2018-11-16,107.62000274658203
2019-10-02,111.06999969482422
2020-03-27,111.47000122070312
2020-01-10,113.0
2019-10-24,113.7699966430664
2020-03-30,111.9800033569336
2020-06-17,112.55000305175781
2020-01-14,113.02999877929688
2020-04-02,112.26000213623047
2019-01-02,113.69999694824219
2019-08-14,114.69999694824219
2018-10-30,113.02999877929688
2019-06-11,112.7300033569336
2019-05-10,110.80000305175781
2019-04-08,109.05999755859375
2018-08-27,111.08000183105469
2018-07-26,111.62000274658203
2018-09-28,108.62000274658203
2019-03-07,116.11000061035156
2019-10-30,113.02999877929688
2020-01-17,113.05999755859375
2020-06-23,109.54000091552734
2020-04-08,111.80000305175781
2020-06-26,113.94999694824219
2019-03-22,114.73999786376953
2019-01-17,115.77999877929688
2019-08-29,114.58000183105469
2018-11-14,114.94999694824219
2019-06-26,115.87000274658203
2018-09-11,117.58000183105469
2018-07-09,119.5199966430664
2018-08-10,118.91000366210938
2019-04-23,118.88999938964844
2019-09-30,117.37999725341797
2020-01-23,120.18000030517578
2019-11-08,120.0
2020-04-14,119.26000213623047
2019-11-11,119.66999816894531
2020-01-29,119.72000122070312
2020-04-17,119.27999877929688
2018-07-24,118.81999969482422
2018-09-26,120.11000061035156
2019-05-08,118.0
2019-03-05,116.25
2019-02-01,118.9000015258789
2018-12-31,120.30999755859375
2018-11-29,121.62999725341797
2019-08-12,120.80000305175781
2019-07-11,118.77999877929688
2019-09-13,118.9800033569336
2019-11-14,119.41000366210938
2020-04-20,118.4800033569336
2020-02-04,119.75
2020-04-23,118.19000244140625
2018-12-14,119.63999938964844
2019-08-27,120.41999816894531
2018-08-08,121.77999877929688
2018-10-11,114.6500015258789
2018-11-12,114.02999877929688
2019-07-26,114.30999755859375
2019-06-24,112.2300033569336
2019-05-23,111.66000366210938
2019-03-20,110.69999694824219
2019-01-15,112.26000213623047
2019-11-20,115.08000183105469
2020-02-07,116.94000244140625
2020-02-10,115.0
2020-04-29,110.91000366210938
2019-11-26,113.44999694824219
2020-02-13,117.41000366210938
2019-01-30,118.2300033569336
2018-08-23,119.05000305175781
2018-09-24,116.2300033569336
2018-11-27,125.05999755859375
2018-10-26,124.4000015258789
2019-07-09,122.91999816894531
2019-06-07,119.33999633789062
2019-05-06,118.54000091552734
2019-04-04,115.9800033569336
2019-09-11,111.81999969482422
2019-11-29,103.95999908447266
2020-05-05,110.08999633789062
2019-12-02,110.12999725341797
2020-02-19,109.0
2020-05-08,109.02999877929688
2019-05-21,105.0
2019-03-18,99.61000061035156
2018-09-07,100.12999725341797
2018-08-06,99.4800033569336
2018-10-09,89.79000091552734
2019-02-14,94.87999725341797
2018-12-12,89.83999633789062
2019-07-24,86.13999938964844
2019-09-26,87.44000244140625
2019-10-28,82.44000244140625
2019-12-05,92.41000366210938
2020-05-11,85.77999877929688
2019-07-03,89.77999877929688
2020-02-25,92.66000366210938
2020-05-14,94.52999877929688
2020-02-28,89.26000213623047
2019-08-08,89.54000091552734
2019-06-05,90.55999755859375
2018-07-20,86.04000091552734
2018-08-21,83.12999725341797
2018-10-24,87.38999938964844
2019-04-02,90.13999938964844
2019-03-01,99.0199966430664
2019-01-28,97.22000122070312
2018-12-27,101.33999633789062
2019-09-09,97.5199966430664
2020-03-02,101.80000305175781
2020-05-20,100.7300033569336
2019-12-17,101.5199966430664
2020-03-05,103.95999908447266
2019-02-12,102.16000366210938
2019-01-11,98.05999755859375
2018-12-10,99.93000030517578
2019-08-23,102.08000183105469
2018-11-08,101.61000061035156
2019-07-22,106.61000061035156
2019-06-20,110.93000030517578
2018-09-05,109.33999633789062
2019-04-17,111.44999694824219
2019-09-24,106.37000274658203
2019-12-20,103.12999725341797
2020-05-26,105.73999786376953
2019-04-30,106.83000183105469
2019-12-23,106.95999908447266
2020-03-11,107.12000274658203
2020-05-29,108.04000091552734
2019-12-26,109.37999725341797
2020-06-01,106.51000213623047
2019-05-02,103.51000213623047
2019-02-27,103.05000305175781
2018-11-23,105.08000183105469
2019-08-06,107.80999755859375
2018-07-18,111.69000244140625
2018-09-20,113.41999816894531
2018-10-22,110.76000213623047
2019-07-05,113.87000274658203
2019-06-03,113.81999969482422
2019-10-09,114.16999816894531
2019-10-11,111.30999755859375
2020-03-17,112.37000274658203
2020-06-04,113.0
2019-10-14,118.8499984741211
2020-03-20,119.87000274658203
2018-11-06,124.8499984741211
2019-06-18,125.0
2019-05-17,122.05000305175781
2019-04-15,124.19000244140625
2019-03-14,120.95999908447266
2019-01-09,119.51000213623047
2018-08-02,116.1500015258789
2018-10-05,123.62999725341797
2019-08-21,122.58999633789062
2019-10-17,122.36000061035156
2020-03-23,124.38999938964844
2020-06-10,120.0199966430664
2019-02-25,122.5
2020-01-07,122.37999725341797
2020-03-26,119.81999969482422
2019-10-23,119.87000274658203
