Dates,WMT
2019-02-19,94.9800033569336
2019-01-18,94.36000061035156
2020-02-24,94.12999725341797
2020-05-13,95.69000244140625
2019-12-10,94.98999786376953
2020-02-27,95.44999694824219
2019-12-13,97.0199966430664
2020-05-19,97.4000015258789
2019-03-06,98.0199966430664
2018-11-30,98.25
2019-08-13,94.94000244140625
2019-07-12,94.5
2019-06-10,93.55999755859375
2019-05-09,94.25
2018-07-25,94.30000305175781
2018-09-27,93.25
2018-10-29,92.05000305175781
2019-10-16,91.22000122070312
2019-12-16,90.80000305175781
2020-03-04,91.29000091552734
2020-05-22,90.11000061035156
2019-10-01,86.87000274658203
2019-12-19,86.54000091552734
2018-09-10,86.41999816894531
2019-05-24,89.75
2018-08-09,92.06999969482422
2019-04-22,92.66999816894531
2019-03-21,91.63999938964844
2019-01-16,93.20999908447266
2019-08-28,93.20999908447266
2018-11-13,93.62000274658203
2018-10-12,95.05999755859375
2019-06-25,95.70999908447266
2020-03-10,93.87999725341797
2020-05-28,94.98999786376953
2019-10-07,94.4800033569336
2020-03-13,95.47000122070312
2019-10-10,95.93000030517578
2020-03-16,96.31999969482422
2020-06-03,96.94999694824219
2018-11-28,97.1500015258789
2018-09-25,98.87000274658203
2018-07-23,98.19999694824219
2018-08-24,98.75
2019-07-10,96.52999877929688
2019-05-07,96.7699966430664
2019-04-05,96.68000030517578
2019-03-04,94.62999725341797
2019-01-31,95.91999816894531
2019-09-12,93.86000061035156
2019-12-31,95.25
2020-03-19,95.43000030517578
2020-01-03,95.11000061035156
2020-06-09,96.33999633789062
2019-02-15,95.6500015258789
2019-01-14,96.81999969482422
2018-07-06,97.30000305175781
2018-08-07,97.68000030517578
2018-10-10,98.9800033569336
2018-12-13,102.37999725341797
2019-08-26,101.80999755859375
2019-07-25,99.66000366210938
2019-05-22,99.81999969482422
2019-03-19,100.12000274658203
2020-01-06,99.0199966430664
2020-03-25,98.12000274658203
2020-06-12,98.11000061035156
2019-10-22,99.47000122070312
2020-01-09,98.12000274658203
2020-06-15,98.12999725341797
2019-10-25,98.2699966430664
2020-03-31,97.70999908447266
2020-06-18,97.55000305175781
2019-04-03,98.04000091552734
2018-08-22,98.52999877929688
2018-10-25,98.69999694824219
2019-01-29,98.41000366210938
2018-12-28,98.27999877929688
2018-11-26,98.30000305175781
2019-08-09,99.98999786376953
2019-07-08,99.19999694824219
2019-06-06,98.25
2019-09-10,98.58000183105469
2020-01-15,97.80000305175781
2020-04-03,98.36000061035156
2019-10-31,98.13999938964844
2020-04-06,97.58999633789062
2020-06-24,97.58999633789062
2018-11-09,97.97000122070312
2019-07-23,97.76000213623047
2019-06-21,97.12000274658203
2019-05-20,97.25
2019-04-18,98.25
2018-09-06,98.44999694824219
2018-10-08,98.80000305175781
2019-02-13,98.51000213623047
2018-12-11,99.69999694824219
2019-09-25,101.0
2020-01-21,101.30000305175781
2020-04-09,102.88999938964844
2019-11-06,103.0
2020-01-24,103.11000061035156
2020-01-27,102.77999877929688
2020-04-15,102.52999877929688
2018-12-26,103.13999938964844
2019-08-07,103.23999786376953
2019-06-04,100.44999694824219
2018-09-21,101.87999725341797
2018-07-19,101.7699966430664
2018-08-20,102.7699966430664
2018-10-23,101.43000030517578
2019-05-03,102.31999969482422
2019-04-01,100.75
2019-02-28,101.80000305175781
2019-11-12,100.25
2020-01-30,99.2699966430664
2019-11-15,99.76000213623047
2020-04-21,100.44999694824219
2019-04-16,100.13999938964844
2019-03-15,100.19999694824219
2019-02-11,102.83000183105469
2019-01-10,100.23999786376953
2019-08-22,100.38999938964844
2018-11-07,101.51000213623047
2018-08-03,101.5999984741211
2018-09-04,101.81999969482422
2019-06-19,102.18000030517578
2019-09-23,102.55999755859375
2019-11-18,102.11000061035156
2020-02-05,102.48999786376953
2020-04-24,101.3499984741211
2019-03-29,101.62999725341797
2019-11-21,102.61000061035156
2020-04-27,102.75
2020-02-11,104.48999786376953
2020-04-30,105.2300033569336
2019-05-01,106.4800033569336
2019-02-26,108.0
2019-01-25,107.91999816894531
2018-12-24,109.0
2019-09-06,108.77999877929688
2018-07-17,109.12000274658203
2018-09-19,109.80000305175781
2019-08-05,109.80000305175781
2019-10-08,109.81999969482422
2019-12-11,110.33999633789062
2019-11-27,111.48999786376953
2020-02-14,110.87999725341797
2020-05-06,110.8499984741211
2019-01-08,110.05999755859375
2018-12-07,110.55000305175781
2019-08-20,111.30000305175781
2018-11-05,110.83000183105469
2019-07-19,111.18000030517578
2018-10-04,112.0
2019-06-17,111.91999816894531
2019-05-16,112.88999938964844
2018-08-01,113.12000274658203
2019-03-13,113.33999633789062
2019-12-03,114.08999633789062
2020-02-20,114.66999816894531
2019-12-06,115.33000183105469
2020-05-12,114.80999755859375
2019-12-09,114.3499984741211
2020-02-26,115.0
2020-05-15,114.0999984741211
2019-03-28,113.12000274658203
2018-09-17,112.02999877929688
2018-08-16,112.18000030517578
2018-10-19,112.12000274658203
2019-04-29,112.83999633789062
2019-01-23,112.05999755859375
2019-09-04,111.91000366210938
2018-11-20,110.31999969482422
2019-07-02,109.73999786376953
2019-05-31,108.0
2019-12-12,106.19000244140625
2020-05-18,107.0199966430664
2019-09-27,108.01000213623047
2020-03-03,108.05999755859375
2020-05-21,106.72000122070312
2019-05-14,105.25
2018-08-31,105.4800033569336
2018-07-30,112.52999877929688
2018-10-02,114.08000183105469
2019-04-12,114.3499984741211
2019-03-11,113.86000061035156
2019-02-07,113.9800033569336
2019-07-17,112.19999694824219
2019-09-19,111.62000274658203
2019-10-21,111.55999755859375
2019-12-18,112.41999816894531
2020-03-06,112.27999877929688
2019-10-03,114.19999694824219
2020-03-09,115.0
2020-05-27,113.68000030517578
2019-12-24,115.69000244140625
2020-03-12,117.66999816894531
2018-12-20,115.44000244140625
2019-08-01,114.5
2018-08-14,115.98999786376953
2018-07-13,116.0
2018-10-17,116.6500015258789
2019-05-29,117.16000366210938
2019-03-26,116.54000091552734
2019-02-22,115.31999969482422
2019-10-04,116.91000366210938
2019-11-05,117.4000015258789
2019-12-27,117.3499984741211
2020-06-02,116.61000061035156
2019-12-30,118.25
2020-03-18,118.47000122070312
2020-06-05,118.80000305175781
2019-07-15,119.20999908447266
2018-12-03,118.66999816894531
2019-06-13,118.8499984741211
2019-01-04,117.4000015258789
2018-08-29,115.87999725341797
2019-02-05,116.4000015258789
2018-11-01,118.0999984741211
2019-08-16,116.80999755859375
2019-04-10,118.18000030517578
2019-09-17,118.9000015258789
2019-10-15,119.91999816894531
2020-01-02,119.8499984741211
2020-06-08,119.33000183105469
2019-10-18,119.30999755859375
2020-03-24,119.66999816894531
2020-06-11,120.44999694824219
2020-01-08,119.30000305175781
2019-04-25,119.75
2019-07-30,119.16999816894531
2019-02-20,119.1500015258789
2018-07-11,119.0
2018-09-13,119.25
2018-10-15,118.5
2019-06-28,117.18000030517578
2018-12-18,117.93000030517578
2018-11-16,117.91999816894531
2019-10-02,118.4000015258789
2020-03-27,117.68000030517578
2020-01-10,118.83000183105469
2019-10-24,120.0
2020-03-30,120.30999755859375
2020-06-17,118.69999694824219
2020-01-14,119.5999984741211
2020-04-02,119.16000366210938
2019-01-02,124.5999984741211
2019-08-14,120.68000030517578
2018-10-30,118.44999694824219
2019-06-11,120.11000061035156
2019-05-10,120.20999908447266
2019-04-08,118.83000183105469
2018-08-27,120.1500015258789
2018-07-26,120.0
2018-09-28,118.95999908447266
2019-03-07,119.38999938964844
2019-10-30,119.13999938964844
2020-01-17,119.1500015258789
2020-06-23,118.4000015258789
2020-04-08,119.12000274658203
2020-06-26,118.36000061035156
2019-03-22,119.08000183105469
2019-01-17,119.56999969482422
2019-08-29,119.3499984741211
2018-11-14,119.4000015258789
2019-06-26,119.0
2018-09-11,119.16000366210938
2018-07-09,120.41999816894531
2018-08-10,120.94999694824219
2019-04-23,121.51000213623047
2019-09-30,119.94000244140625
2020-01-23,121.4800033569336
2019-11-08,120.19999694824219
2020-04-14,119.12999725341797
2019-11-11,119.61000061035156
2020-01-29,119.94000244140625
2020-04-17,119.80000305175781
2018-07-24,119.5
2018-09-26,118.86000061035156
2019-05-08,118.2699966430664
2019-03-05,117.4000015258789
2019-02-01,117.26000213623047
2018-12-31,116.30000305175781
2018-11-29,116.1500015258789
2019-08-12,117.23999786376953
2019-07-11,116.37999725341797
2019-09-13,115.47000122070312
2019-11-14,114.62999725341797
2020-04-20,115.5
2020-02-04,116.05000305175781
2020-04-23,114.58999633789062
2018-12-14,115.22000122070312
2019-08-27,116.20999908447266
2018-08-08,116.0
2018-10-11,113.19000244140625
2018-11-12,115.9800033569336
2019-07-26,116.55999755859375
2019-06-24,115.61000061035156
2019-05-23,115.80000305175781
2019-03-20,114.9000015258789
2019-01-15,115.23999786376953
2019-11-20,115.5999984741211
2020-02-07,116.83000183105469
2020-02-10,116.11000061035156
2020-04-29,115.75
2019-11-26,115.43000030517578
2020-02-13,115.5
2019-01-30,115.8499984741211
2018-08-23,117.66999816894531
2018-09-24,118.47000122070312
2018-11-27,119.5
2018-10-26,117.20999908447266
2019-07-09,117.44000244140625
2019-06-07,117.45999908447266
2019-05-06,116.3499984741211
2019-04-04,114.69999694824219
2019-09-11,112.55999755859375
2019-11-29,107.69000244140625
2020-05-05,107.5999984741211
2019-12-02,116.08000183105469
2020-02-19,114.23999786376953
2020-05-08,114.4000015258789
2019-05-21,113.87000274658203
2019-03-18,113.81999969482422
2018-09-07,118.0999984741211
2018-08-06,117.51000213623047
2018-10-09,106.0199966430664
2019-02-14,108.23999786376953
2018-12-12,105.19999694824219
2019-07-24,112.7699966430664
2019-09-26,115.0
2019-10-28,124.45999908447266
2019-12-05,119.5
2020-05-11,114.16999816894531
2019-07-03,115.87000274658203
2020-02-25,112.97000122070312
2020-05-14,109.4000015258789
2020-02-28,110.11000061035156
2019-08-08,111.86000061035156
2019-06-05,114.30999755859375
2018-07-20,112.1500015258789
2018-08-21,113.18000030517578
2018-10-24,117.20999908447266
2019-04-02,119.05999755859375
2019-03-01,123.9800033569336
2019-01-28,123.69000244140625
2018-12-27,118.22000122070312
2019-09-09,121.2699966430664
2020-03-02,127.0999984741211
2020-05-20,129.0
2019-12-17,129.0
2020-03-05,131.47999572753906
2019-02-12,132.38999938964844
2019-01-11,130.07000732421875
2018-12-10,130.0
2019-08-23,129.85000610351562
2018-11-08,129.35000610351562
2019-07-22,130.0
2019-06-20,128.27999877929688
2018-09-05,125.56999969482422
2019-04-17,123.08000183105469
2019-09-24,121.4800033569336
2019-12-20,123.83999633789062
2020-05-26,123.80000305175781
2019-04-30,125.20999908447266
2019-12-23,123.45999908447266
2020-03-11,122.75
2020-05-29,123.04000091552734
2019-12-26,124.4800033569336
2020-06-01,123.5
2019-05-02,124.8499984741211
2019-02-27,123.47000122070312
2018-11-23,127.5
2019-08-06,131.75
2018-07-18,126.48999786376953
2018-09-20,124.88999938964844
2018-10-22,125.0999984741211
2019-07-05,124.33999633789062
2019-06-03,123.97000122070312
2019-10-09,123.72000122070312
2019-10-11,124.23999786376953
2020-03-17,123.44000244140625
2020-06-04,123.58999633789062
2019-10-14,123.9000015258789
2020-03-20,122.80000305175781
2018-11-06,122.56999969482422
2019-06-18,119.58000183105469
2019-05-17,121.5999984741211
2019-04-15,121.55999755859375
2019-03-14,120.98999786376953
2019-01-09,120.51000213623047
2018-08-02,118.4000015258789
2018-10-05,119.80000305175781
2019-08-21,119.86000061035156
2019-10-17,118.54000091552734
2020-03-23,118.88999938964844
2020-06-10,120.97000122070312
2019-02-25,122.75
2020-01-07,120.73999786376953
2020-03-26,119.76000213623047
2019-10-23,119.5999984741211
