Dates,WMT
2020-06-08,118.87000274658203
2019-10-18,119.0999984741211
2020-03-24,119.36000061035156
2020-06-11,119.12999725341797
2020-01-08,118.81999969482422
2019-04-25,119.38999938964844
2019-07-30,118.69000244140625
2019-02-20,118.51000213623047
2018-07-11,118.19999694824219
2018-09-13,118.52999877929688
2018-10-15,117.08000183105469
2019-06-28,117.05000305175781
2018-12-18,116.83000183105469
2018-11-16,117.2300033569336
2019-10-02,117.16999816894531
2020-03-27,117.08000183105469
2020-01-10,118.70999908447266
2019-10-24,119.54000091552734
2020-03-30,118.94000244140625
2020-06-17,118.27999877929688
2020-01-14,118.80999755859375
2020-04-02,118.66000366210938
2019-01-02,119.51000213623047
2019-08-14,118.37999725341797
2018-10-30,118.23999786376953
2019-06-11,119.70999908447266
2019-05-10,118.4000015258789
2019-04-08,118.66999816894531
2018-08-27,119.2699966430664
2018-07-26,117.9000015258789
2018-09-28,118.44999694824219
2019-03-07,118.7300033569336
2019-10-30,119.0
2020-01-17,117.83999633789062
2020-06-23,117.7699966430664
2020-04-08,118.30000305175781
2020-06-26,117.41999816894531
2019-03-22,118.91999816894531
2019-01-17,119.18000030517578
2019-08-29,119.0199966430664
2018-11-14,118.52999877929688
2019-06-26,118.68000030517578
2018-09-11,119.0199966430664
2018-07-09,120.41999816894531
2018-08-10,120.69999694824219
2019-04-23,119.83999633789062
2019-09-30,119.77999877929688
2020-01-23,120.0199966430664
2019-11-08,119.01000213623047
2020-04-14,119.01000213623047
2019-11-11,118.94999694824219
2020-01-29,119.25
2020-04-17,119.12999725341797
2018-07-24,118.19000244140625
2018-09-26,118.69999694824219
2019-05-08,117.58999633789062
2019-03-05,116.7699966430664
2019-02-01,116.19999694824219
2018-12-31,115.68000030517578
2018-11-29,116.08000183105469
2019-08-12,115.9800033569336
2019-07-11,115.37000274658203
2019-09-13,115.12999725341797
2019-11-14,114.5199966430664
2020-04-20,115.27999877929688
2020-02-04,114.63999938964844
2020-04-23,114.5199966430664
2018-12-14,115.18000030517578
2019-08-27,115.04000091552734
2018-08-08,114.1500015258789
2018-10-11,112.68000030517578
2018-11-12,115.94999694824219
2019-07-26,115.88999938964844
2019-06-24,115.33000183105469
2019-05-23,113.9000015258789
2019-03-20,114.0999984741211
2019-01-15,114.88999938964844
2019-11-20,114.8499984741211
2020-02-07,116.05999755859375
2020-02-10,115.76000213623047
2020-04-29,115.05000305175781
2019-11-26,114.44000244140625
2020-02-13,115.41000366210938
2019-01-30,115.58000183105469
2018-08-23,117.16000366210938
2018-09-24,117.36000061035156
2018-11-27,117.68000030517578
2018-10-26,116.86000061035156
2019-07-09,117.30999755859375
2019-06-07,115.94999694824219
2019-05-06,114.05000305175781
2019-04-04,113.6500015258789
2019-09-11,110.3499984741211
2019-11-29,104.37000274658203
2020-05-05,107.29000091552734
2019-12-02,112.33999633789062
2020-02-19,113.47000122070312
2020-05-08,113.91000366210938
2019-05-21,113.01000213623047
2019-03-18,112.7300033569336
2018-09-07,114.91999816894531
2018-08-06,112.80000305175781
2018-10-09,102.9800033569336
2019-02-14,103.87999725341797
2018-12-12,102.0
2019-07-24,110.45999908447266
2019-09-26,114.5
2019-10-28,117.62999725341797
2019-12-05,111.88999938964844
2020-05-11,112.20999908447266
2019-07-03,111.30999755859375
2020-02-25,108.05000305175781
2020-05-14,106.8499984741211
2020-02-28,108.5999984741211
2019-08-08,110.94000244140625
2019-06-05,112.63999938964844
2018-07-20,111.80000305175781
2018-08-21,112.33999633789062
2018-10-24,117.02999877929688
2019-04-02,118.94000244140625
2019-03-01,121.63999938964844
2019-01-28,120.58999633789062
2018-12-27,117.66000366210938
2019-09-09,121.16999816894531
2020-03-02,126.04000091552734
2020-05-20,127.12000274658203
2019-12-17,128.25
2020-03-05,129.72999572753906
2019-02-12,129.75999450683594
2019-01-11,128.16000366210938
2018-12-10,128.89999389648438
2019-08-23,127.7300033569336
2018-11-08,128.55999755859375
2019-07-22,128.1699981689453
2019-06-20,127.69999694824219
2018-09-05,122.55000305175781
2019-04-17,121.04000091552734
2019-09-24,120.77999877929688
2019-12-20,121.70999908447266
2020-05-26,123.26000213623047
2019-04-30,122.8499984741211
2019-12-23,121.5
2020-03-11,121.62000274658203
2020-05-29,123.01000213623047
2019-12-26,123.77999877929688
2020-06-01,123.08999633789062
2019-05-02,121.30000305175781
2019-02-27,123.08999633789062
2018-11-23,126.0999984741211
2019-08-06,124.80999755859375
2018-07-18,124.62999725341797
2018-09-20,124.25
2018-10-22,123.7699966430664
2019-07-05,123.62999725341797
2019-06-03,121.02999877929688
2019-10-09,123.16000366210938
2019-10-11,121.93000030517578
2020-03-17,122.36000061035156
2020-06-04,122.80999755859375
2019-10-14,122.66000366210938
2020-03-20,121.81999969482422
2018-11-06,119.91000366210938
2019-06-18,119.45999908447266
2019-05-17,120.55999755859375
2019-04-15,121.12999725341797
2019-03-14,119.4800033569336
2019-01-09,117.05999755859375
2018-08-02,117.01000213623047
2018-10-05,118.54000091552734
2019-08-21,118.4000015258789
2019-10-17,117.66000366210938
2020-03-23,117.75
2020-06-10,120.4000015258789
2019-02-25,120.95999908447266
2020-01-07,119.58000183105469
2020-03-26,118.37999725341797
2019-10-23,118.0199966430664
