Dates,MXIM
2020-04-24,52.59000015258789
2019-03-29,53.310001373291016
2019-11-21,55.349998474121094
2020-04-27,55.56999969482422
2020-02-11,55.81999969482422
2020-04-30,56.529998779296875
2019-05-01,58.0099983215332
2019-02-26,58.029998779296875
2019-01-25,57.18000030517578
2018-12-24,57.900001525878906
2019-09-06,56.04999923706055
2018-07-17,55.7400016784668
2018-09-19,57.7599983215332
2019-08-05,58.2599983215332
2019-10-08,58.34000015258789
2019-12-11,58.40999984741211
2019-11-27,58.400001525878906
2020-02-14,57.66999816894531
2020-05-06,59.0099983215332
2019-01-08,60.150001525878906
2018-12-07,59.81999969482422
2019-08-20,61.08000183105469
2018-11-05,60.209999084472656
2019-07-19,60.369998931884766
2018-10-04,60.20000076293945
2019-06-17,60.08000183105469
2019-05-16,60.56999969482422
2018-08-01,61.119998931884766
2019-03-13,61.349998474121094
2019-12-03,62.040000915527344
2020-02-20,62.25
2019-12-06,61.52000045776367
2020-05-12,61.15999984741211
2019-12-09,62.15999984741211
2020-02-26,62.08000183105469
2020-05-15,62.779998779296875
2019-03-28,63.70000076293945
2018-09-17,65.33999633789062
2018-08-16,64.12000274658203
2018-10-19,64.56999969482422
2019-04-29,64.52999877929688
2019-01-23,64.12999725341797
2019-09-04,59.189998626708984
2018-11-20,57.0099983215332
2019-07-02,55.900001525878906
2019-05-31,53.599998474121094
2019-12-12,54.099998474121094
2020-05-18,54.06999969482422
2019-09-27,55.34000015258789
2020-03-03,53.900001525878906
2020-05-21,53.09000015258789
2019-05-14,54.029998779296875
2018-08-31,52.220001220703125
2018-07-30,52.459999084472656
2018-10-02,54.11000061035156
2019-04-12,54.689998626708984
2019-03-11,54.400001525878906
2019-02-07,54.939998626708984
2019-07-17,54.61000061035156
2019-09-19,52.150001525878906
2019-10-21,52.54999923706055
2019-12-18,52.7599983215332
2020-03-06,52.7599983215332
2019-10-03,53.939998626708984
2020-03-09,54.540000915527344
2020-05-27,53.75
2019-12-24,55.43000030517578
2020-03-12,56.650001525878906
2018-12-20,56.91999816894531
2019-08-01,57.58000183105469
2018-08-14,58.34000015258789
2018-07-13,59.77000045776367
2018-10-17,59.779998779296875
2019-05-29,59.59000015258789
2019-03-26,59.0
2019-02-22,58.70000076293945
2019-10-04,58.790000915527344
2019-11-05,58.47999954223633
2019-12-27,56.95000076293945
2020-06-02,57.939998626708984
2019-12-30,57.150001525878906
2020-03-18,58.7400016784668
2020-06-05,58.36000061035156
2019-07-15,57.220001220703125
2018-12-03,57.90999984741211
2019-06-13,56.83000183105469
2019-01-04,55.79999923706055
2018-08-29,56.540000915527344
2019-02-05,57.540000915527344
2018-11-01,56.91999816894531
2019-08-16,55.470001220703125
2019-04-10,56.290000915527344
2019-09-17,56.90999984741211
2019-10-15,57.7400016784668
2020-01-02,57.68000030517578
2020-06-08,58.5
2019-10-18,57.75
2020-03-24,58.13999938964844
2020-06-11,57.75
2020-01-08,58.52000045776367
2019-04-25,58.61000061035156
2019-07-30,56.5
2019-02-20,57.130001068115234
2018-07-11,57.15999984741211
2018-09-13,57.97999954223633
2018-10-15,58.65999984741211
2019-06-28,58.869998931884766
2018-12-18,58.65999984741211
2018-11-16,60.54999923706055
2019-10-02,60.54999923706055
2020-03-27,60.869998931884766
2020-01-10,59.63999938964844
2019-10-24,59.599998474121094
2020-03-30,59.54999923706055
2020-06-17,59.099998474121094
2020-01-14,58.38999938964844
2020-04-02,58.459999084472656
2019-01-02,57.779998779296875
2019-08-14,57.810001373291016
2018-10-30,56.619998931884766
2019-06-11,56.0
2019-05-10,55.470001220703125
2019-04-08,54.93000030517578
2018-08-27,55.290000915527344
2018-07-26,56.939998626708984
2018-09-28,56.88999938964844
2019-03-07,57.29999923706055
2019-10-30,56.66999816894531
2020-01-17,56.459999084472656
2020-06-23,55.209999084472656
2020-04-08,56.45000076293945
2020-06-26,56.7400016784668
2019-03-22,57.45000076293945
2019-01-17,57.18000030517578
2019-08-29,56.810001373291016
2018-11-14,57.880001068115234
2019-06-26,59.459999084472656
2018-09-11,59.59000015258789
2018-07-09,60.470001220703125
2018-08-10,60.54999923706055
2019-04-23,60.540000915527344
2019-09-30,61.290000915527344
2020-01-23,61.709999084472656
2019-11-08,61.45000076293945
2020-04-14,61.290000915527344
2019-11-11,61.689998626708984
2020-01-29,61.540000915527344
2020-04-17,61.630001068115234
2018-07-24,61.5099983215332
2018-09-26,62.43000030517578
2019-05-08,61.349998474121094
2019-03-05,60.2400016784668
2019-02-01,61.599998474121094
2018-12-31,61.58000183105469
2018-11-29,62.029998779296875
2019-08-12,61.45000076293945
2019-07-11,61.84000015258789
2019-09-13,62.189998626708984
2019-11-14,61.45000076293945
2020-04-20,61.959999084472656
2020-02-04,61.369998931884766
2020-04-23,62.02000045776367
2018-12-14,62.5
2019-08-27,63.59000015258789
2018-08-08,62.560001373291016
2018-10-11,60.290000915527344
2018-11-12,62.09000015258789
2019-07-26,61.529998779296875
2019-06-24,62.060001373291016
2019-05-23,60.119998931884766
2019-03-20,60.84000015258789
2019-01-15,62.38999938964844
2019-11-20,64.5
2020-02-07,64.08000183105469
2020-02-10,62.529998779296875
2020-04-29,63.0
2019-11-26,63.70000076293945
2020-02-13,64.47000122070312
2019-01-30,64.30000305175781
2018-08-23,63.560001373291016
2018-09-24,62.45000076293945
2018-11-27,63.20000076293945
2018-10-26,62.43000030517578
2019-07-09,61.16999816894531
2019-06-07,58.9900016784668
2019-05-06,57.33000183105469
2019-04-04,57.54999923706055
2019-09-11,55.959999084472656
2019-11-29,55.619998931884766
2020-05-05,57.810001373291016
2019-12-02,55.880001068115234
2020-02-19,58.029998779296875
2020-05-08,55.869998931884766
2019-05-21,54.779998779296875
2019-03-18,49.91999816894531
2018-09-07,52.97999954223633
2018-08-06,49.540000915527344
2018-10-09,44.77000045776367
2019-02-14,48.560001373291016
2018-12-12,42.5
2019-07-24,48.15999984741211
2019-09-26,44.75
2019-10-28,45.7599983215332
2019-12-05,44.119998931884766
2020-05-11,45.83000183105469
2019-07-03,48.040000915527344
2020-02-25,48.61000061035156
2020-05-14,50.18000030517578
2020-02-28,47.560001373291016
2019-08-08,49.90999984741211
2019-06-05,48.61000061035156
2018-07-20,46.02000045776367
2018-08-21,47.7599983215332
2018-10-24,48.63999938964844
2019-04-02,53.470001220703125
2019-03-01,51.77000045776367
2019-01-28,53.31999969482422
2018-12-27,51.790000915527344
2019-09-09,52.2400016784668
2020-03-02,53.20000076293945
2020-05-20,52.11000061035156
2019-12-17,52.5
2020-03-05,53.09000015258789
2019-02-12,51.81999969482422
2019-01-11,50.349998474121094
2018-12-10,52.36000061035156
2019-08-23,52.439998626708984
2018-11-08,53.66999816894531
2019-07-22,55.15999984741211
2019-06-20,55.0
2018-09-05,57.400001525878906
2019-04-17,54.97999954223633
2019-09-24,52.060001373291016
2019-12-20,51.61000061035156
2020-05-26,52.72999954223633
2019-04-30,52.880001068115234
2019-12-23,52.849998474121094
2020-03-11,54.119998931884766
2020-05-29,54.599998474121094
2019-12-26,54.09000015258789
2020-06-01,53.040000915527344
2019-05-02,53.369998931884766
2019-02-27,52.060001373291016
2018-11-23,55.13999938964844
2019-08-06,55.04999923706055
2018-07-18,56.97999954223633
2018-09-20,55.650001525878906
2018-10-22,56.119998931884766
2019-07-05,58.209999084472656
2019-06-03,57.56999969482422
2019-10-09,56.52000045776367
2019-10-11,57.68000030517578
2020-03-17,57.86000061035156
2020-06-04,58.70000076293945
2019-10-14,60.560001373291016
2020-03-20,60.56999969482422
2018-11-06,61.279998779296875
2019-06-18,61.189998626708984
2019-05-17,60.65999984741211
2019-04-15,59.959999084472656
2019-03-14,57.060001373291016
2019-01-09,57.150001525878906
2018-08-02,58.279998779296875
2018-10-05,59.880001068115234
2019-08-21,60.33000183105469
2019-10-17,60.560001373291016
2020-03-23,60.45000076293945
2020-06-10,60.56999969482422
2019-02-25,61.52000045776367
2020-01-07,59.90999984741211
2020-03-26,60.189998626708984
2019-10-23,59.20000076293945
