Dates,MXIM
2019-09-25,56.79399490356445
2020-01-21,56.52582931518555
2020-04-09,57.359066009521484
2019-11-06,57.05258560180664
2020-01-24,57.24413299560547
2020-01-27,56.612022399902344
2020-04-15,57.110050201416016
2018-12-26,57.646385192871094
2019-08-07,57.14835739135742
2019-06-04,57.014278411865234
2018-09-21,56.92807388305664
2018-07-19,57.464412689208984
2018-08-20,57.349483489990234
2018-10-23,57.83793640136719
2019-05-03,57.99116897583008
2019-04-01,56.612022399902344
2019-02-28,55.807525634765625
2019-11-12,54.878517150878906
2020-01-30,54.68696594238281
2019-11-15,54.55288314819336
2020-04-21,51.16248321533203
2019-04-16,51.813743591308594
2019-03-15,52.474586486816406
2019-02-11,52.101070404052734
2019-01-10,51.32529830932617
2019-08-22,50.40586853027344
2018-11-07,51.39234161376953
2018-08-03,51.73712921142578
2018-09-04,51.58388900756836
2019-06-19,51.09544372558594
2019-09-23,49.802490234375
2019-11-18,50.81709289550781
2020-02-05,51.34855270385742
2020-04-24,50.81709289550781
2019-03-29,51.51282501220703
2019-11-21,53.48405075073242
2020-04-27,53.696632385253906
2020-02-11,53.93820571899414
2020-04-30,54.624267578125
2019-05-01,56.05437469482422
2019-02-26,56.073699951171875
2019-01-25,55.252357482910156
2018-12-24,55.948089599609375
2019-09-06,54.16044998168945
2018-07-17,53.860904693603516
2018-09-19,55.81280517578125
2019-08-05,56.29595184326172
2019-10-08,56.373252868652344
2019-12-11,56.44089126586914
2019-11-27,56.43123245239258
2020-02-14,55.72583770751953
2020-05-06,57.02066421508789
2019-01-08,58.12223434448242
2018-12-07,57.80335998535156
2019-08-20,59.0208854675293
2018-11-05,58.180213928222656
2019-07-19,58.334815979003906
2018-10-04,58.17054748535156
2019-06-17,58.05459213256836
2019-05-16,58.528072357177734
2018-08-01,59.05953598022461
2019-03-13,59.281776428222656
2019-12-03,59.948516845703125
2020-02-20,60.15143966674805
2019-12-06,59.44605255126953
2020-05-12,59.09818649291992
2019-12-09,60.06447219848633
2020-02-26,59.9871711730957
2020-05-15,60.663570404052734
2019-03-28,61.552555084228516
2018-09-17,63.13726043701172
2018-08-16,61.958404541015625
2018-10-19,62.393226623535156
2019-04-29,62.35457229614258
2019-01-23,61.96805953979492
2019-09-04,57.19459915161133
2018-11-20,55.08808517456055
2019-07-02,54.01551055908203
2019-05-31,51.79304504394531
2019-12-12,52.276187896728516
2020-05-18,52.247196197509766
2019-09-27,53.474388122558594
2020-03-03,52.08293151855469
2020-05-21,51.30023956298828
2019-05-14,52.20854949951172
2018-08-31,50.459571838378906
2018-07-30,50.69147491455078
2018-10-02,52.285850524902344
2019-04-12,52.84629821777344
2019-03-11,52.566078186035156
2019-02-07,53.08787155151367
2019-07-17,52.76900100708008
2019-09-19,50.391929626464844
2019-10-21,50.778446197509766
2019-12-18,50.981361389160156
2020-03-06,51.449440002441406
2019-10-03,52.600128173828125
2020-03-09,53.18522644042969
2020-05-27,52.414852142333984
2019-12-24,54.05311965942383
2020-03-12,55.24281692504883
2018-12-20,55.506103515625
2019-08-01,56.149715423583984
2018-08-14,56.89083480834961
2018-07-13,58.285316467285156
2018-10-17,58.29506301879883
2019-05-29,58.10978317260742
2019-03-26,57.53443908691406
2019-02-22,57.24189376831055
2019-10-04,57.329654693603516
2019-11-05,57.02735137939453
2019-12-27,55.535362243652344
2020-06-02,56.500770568847656
2019-12-30,55.73039627075195
2020-03-18,57.28090286254883
2020-06-05,56.910335540771484
2019-07-15,55.79865646362305
2018-12-03,56.471519470214844
2019-06-13,55.41834259033203
2019-01-04,54.4139289855957
2018-08-29,55.13554763793945
2019-02-05,56.1107063293457
2018-11-01,55.506103515625
2019-08-16,54.092124938964844
2019-04-10,54.89175796508789
2019-09-17,55.49635314941406
2019-10-15,56.30574035644531
2020-01-02,56.247230529785156
2020-06-08,57.0468635559082
2019-10-18,56.31549072265625
2020-03-24,56.69580078125
2020-06-11,56.31549072265625
2020-01-08,57.06636428833008
2019-04-25,57.15412902832031
2019-07-30,55.09653854370117
2019-02-20,55.71089172363281
2018-07-11,55.74014663696289
2018-09-13,56.53977584838867
2018-10-15,57.202884674072266
2019-06-28,57.40766525268555
2018-12-18,57.202884674072266
2018-11-16,59.045936584472656
2019-10-02,59.045936584472656
2020-03-27,59.35799026489258
2020-01-10,58.158538818359375
2019-10-24,58.11953353881836
2020-03-30,58.070777893066406
2020-06-17,57.6319580078125
2020-01-14,56.93959426879883
2020-04-02,57.007850646972656
2019-01-02,56.34474182128906
2019-08-14,56.374000549316406
2018-10-30,55.213558197021484
2019-06-11,54.60896301269531
2019-05-10,54.092124938964844
2019-04-08,53.5655403137207
2018-08-27,53.91659927368164
2018-07-26,55.52560806274414
2018-09-28,55.94849395751953
2019-03-07,56.351707458496094
2019-10-30,55.73213195800781
2020-01-17,55.525611877441406
2020-06-23,54.29629898071289
2020-04-08,55.515777587890625
2020-06-26,55.80097579956055
2019-03-22,56.499229431152344
2019-01-17,56.23369598388672
2019-08-29,55.86981964111328
2018-11-14,56.92211151123047
2019-06-26,58.4759635925293
2018-09-11,58.60380935668945
2018-07-09,59.4692497253418
2018-08-10,59.54792404174805
2019-04-23,59.538089752197266
2019-09-30,60.27567672729492
2020-01-23,60.688724517822266
2019-11-08,60.43302917480469
2020-04-14,60.27567672729492
2019-11-11,60.6690559387207
2020-01-29,60.52153778076172
2020-04-17,60.610050201416016
2018-07-24,60.492034912109375
2018-09-26,61.396812438964844
2019-05-08,60.33468246459961
2019-03-05,59.24305725097656
2019-02-01,60.58054733276367
2018-12-31,60.56087875366211
2018-11-29,61.0034294128418
2019-08-12,60.43302917480469
2019-07-11,60.81657409667969
2019-09-13,61.16078186035156
2019-11-14,60.43302917480469
2020-04-20,60.93458557128906
2020-02-04,60.35435104370117
2020-04-23,60.99359893798828
2018-12-14,61.46565246582031
2019-08-27,62.53761291503906
2018-08-08,61.524662017822266
2018-10-11,59.29222869873047
2018-11-12,61.062435150146484
2019-07-26,60.51170349121094
2019-06-24,61.032936096191406
2019-05-23,59.125038146972656
2019-03-20,59.833126068115234
2019-01-15,61.35747146606445
2019-11-20,63.43255615234375
2020-02-07,63.01950454711914
2020-02-10,61.49515151977539
2020-04-29,61.95737838745117
2019-11-26,62.645790100097656
2020-02-13,63.40304946899414
2019-01-30,63.23586654663086
2018-08-23,62.50811004638672
2018-09-24,61.416481018066406
2018-11-27,62.15406799316406
2018-10-26,61.396812438964844
2019-07-09,60.15766143798828
2019-06-07,58.01374053955078
2019-05-06,56.3812141418457
2019-04-04,57.075443267822266
2019-09-11,55.49855422973633
2019-11-29,55.16135787963867
2020-05-05,57.33330154418945
2019-12-02,55.41921615600586
2020-02-19,57.551483154296875
2020-05-08,55.40929412841797
2019-05-21,54.32828140258789
2019-03-18,49.508358001708984
2018-09-07,52.54312515258789
2018-08-06,49.131492614746094
2018-10-09,44.40082550048828
2019-02-14,48.159576416015625
2018-12-12,42.14954376220703
2019-07-24,47.76287078857422
2019-09-26,44.3809928894043
2019-10-28,45.382659912109375
2019-12-05,43.75618362426758
2020-05-11,45.45208740234375
2019-07-03,47.643863677978516
2020-02-25,48.209163665771484
2020-05-14,49.76621627807617
2020-02-28,47.16781997680664
2019-08-08,49.498443603515625
2019-06-05,48.209163665771484
2018-07-20,45.64051818847656
2018-08-21,47.36616897583008
2018-10-24,48.238914489746094
2019-04-02,53.02908706665039
2019-03-01,51.34310531616211
2019-01-28,52.88032150268555
2018-12-27,51.36294174194336
2019-09-09,51.80923080444336
2020-03-02,52.761314392089844
2020-05-20,51.680301666259766
2019-12-17,52.06708526611328
2020-03-05,52.652217864990234
2019-02-12,51.39269256591797
2019-01-11,49.934810638427734
2018-12-10,51.92823791503906
2019-08-23,52.0075798034668
2018-11-08,53.22743606567383
2019-07-22,54.70515060424805
2019-06-20,54.546470642089844
2018-09-05,56.92668151855469
2019-04-17,54.526634216308594
2019-09-24,51.630714416503906
2019-12-20,51.184425354003906
2020-05-26,52.295188903808594
2019-04-30,52.44395065307617
2019-12-23,52.4141960144043
2020-03-11,53.67372512817383
2020-05-29,54.14976501464844
2019-12-26,53.64397430419922
2020-06-01,52.60263442993164
2019-05-02,52.929908752441406
2019-02-27,51.630714416503906
2018-11-23,54.6853141784668
2019-08-06,54.5960578918457
2018-07-18,56.5101432800293
2018-09-20,55.19111251831055
2018-10-22,55.65723419189453
2019-07-05,57.72999954223633
2019-06-03,57.56999969482422
2019-10-09,56.52000045776367
2019-10-11,57.68000030517578
2020-03-17,57.86000061035156
2020-06-04,58.70000076293945
2019-10-14,60.560001373291016
2020-03-20,60.56999969482422
2018-11-06,61.279998779296875
2019-06-18,61.189998626708984
2019-05-17,60.65999984741211
2019-04-15,59.959999084472656
2019-03-14,57.060001373291016
2019-01-09,57.150001525878906
2018-08-02,58.279998779296875
2018-10-05,59.880001068115234
2019-08-21,60.33000183105469
2019-10-17,60.560001373291016
2020-03-23,60.45000076293945
2020-06-10,60.56999969482422
2019-02-25,61.52000045776367
2020-01-07,59.90999984741211
2020-03-26,60.189998626708984
2019-10-23,59.20000076293945
