Dates,JPM
2020-03-05,90.95999908447266
2019-02-12,90.45999908447266
2019-01-11,88.33000183105469
2018-12-10,89.18000030517578
2019-08-23,89.26000213623047
2018-11-08,88.48999786376953
2019-07-22,91.54000091552734
2019-06-20,95.02999877929688
2018-09-05,97.2699966430664
2019-04-17,94.55000305175781
2019-09-24,91.83999633789062
2019-12-20,90.80000305175781
2020-05-26,91.9000015258789
2019-04-30,89.93000030517578
2019-12-23,90.58000183105469
2020-03-11,92.11000061035156
2020-05-29,89.33000183105469
2019-12-26,86.9000015258789
2020-06-01,83.4000015258789
2019-05-02,82.4000015258789
2019-02-27,85.30000305175781
2018-11-23,87.87999725341797
2019-08-06,88.58999633789062
2018-07-18,90.37000274658203
2018-09-20,89.66999816894531
2018-10-22,88.72000122070312
2019-07-05,92.61000061035156
2019-06-03,98.80000305175781
2019-10-09,99.4000015258789
2019-10-11,96.77999877929688
2020-03-17,97.37999725341797
2020-06-04,97.93000030517578
2019-10-14,101.05999755859375
2020-03-20,102.79000091552734
2018-11-06,109.52999877929688
2019-06-18,111.94000244140625
2019-05-17,109.01000213623047
2019-04-15,105.8499984741211
2019-03-14,96.54000091552734
2019-01-09,97.33000183105469
2018-08-02,95.87000274658203
2018-10-05,99.30999755859375
2019-08-21,99.20999908447266
2019-10-17,98.12999725341797
2020-03-23,96.7300033569336
2020-06-10,96.54000091552734
2019-02-25,97.8499984741211
2020-01-07,94.30999755859375
2020-03-26,94.26000213623047
2019-10-23,92.0
