Dates,VRSN
2018-11-26,180.91000366210938
2019-08-09,182.3000030517578
2019-07-08,181.85000610351562
2019-06-06,185.3800048828125
2019-09-10,181.6699981689453
2020-01-15,181.27000427246094
2020-04-03,182.97000122070312
2019-10-31,180.17999267578125
2020-04-06,181.0399932861328
2020-06-24,181.55999755859375
2018-11-09,185.9600067138672
2019-07-23,186.8800048828125
2019-06-21,188.08999633789062
2019-05-20,186.1300048828125
2019-04-18,189.24000549316406
2018-09-06,189.77000427246094
2018-10-08,189.02000427246094
2019-02-13,188.97000122070312
2018-12-11,189.52999877929688
2019-09-25,189.60000610351562
2020-01-21,189.0500030517578
2020-04-09,188.8000030517578
2019-11-06,186.3000030517578
2020-01-24,186.64999389648438
2020-01-27,187.0399932861328
2020-04-15,189.2899932861328
2018-12-26,189.36000061035156
2019-08-07,189.17999267578125
2019-06-04,199.86000061035156
2018-09-21,197.47000122070312
2018-07-19,197.4499969482422
2018-08-20,194.44000244140625
2018-10-23,194.97999572753906
2019-05-03,196.9499969482422
2019-04-01,197.1300048828125
2019-02-28,193.17999267578125
2019-11-12,193.14999389648438
2020-01-30,193.72999572753906
2019-11-15,194.63999938964844
2020-04-21,189.2100067138672
2019-04-16,191.25
2019-03-15,193.8800048828125
2019-02-11,196.8300018310547
2019-01-10,195.3000030517578
2019-08-22,194.16000366210938
2018-11-07,195.55999755859375
2018-08-03,197.69000244140625
2018-09-04,194.6300048828125
2019-06-19,194.72999572753906
2019-09-23,194.77999877929688
2019-11-18,194.52000427246094
2020-02-05,195.9199981689453
2020-04-24,194.97999572753906
2019-03-29,189.3300018310547
2019-11-21,194.2899932861328
2020-04-27,200.3300018310547
2020-02-11,203.25999450683594
2020-04-30,207.08999633789062
2019-05-01,207.11000061035156
2019-02-26,206.5800018310547
2019-01-25,206.5
2018-12-24,205.3699951171875
2019-09-06,205.1999969482422
2018-07-17,203.33999633789062
2018-09-19,205.92999267578125
2019-08-05,209.41000366210938
2019-10-08,211.02000427246094
2019-12-11,210.75
2019-11-27,209.57000732421875
2020-02-14,207.89999389648438
2020-05-06,205.69000244140625
2019-01-08,207.2899932861328
2018-12-07,209.16000366210938
2019-08-20,211.2899932861328
2018-11-05,213.82000732421875
2019-07-19,217.05999755859375
2018-10-04,217.3300018310547
2019-06-17,215.63999938964844
2019-05-16,217.47999572753906
2018-08-01,218.8699951171875
2019-03-13,218.58999633789062
2019-12-03,219.64999389648438
2020-02-20,221.0399932861328
2019-12-06,217.5399932861328
2020-05-12,216.9600067138672
2019-12-09,214.8000030517578
2020-02-26,214.2100067138672
2020-05-15,215.94000244140625
2019-03-28,215.74000549316406
2018-09-17,216.83999633789062
2018-08-16,215.85000610351562
2018-10-19,216.5800018310547
2019-04-29,215.5399932861328
2019-01-23,213.92999267578125
2019-09-04,211.08999633789062
2018-11-20,212.8000030517578
2019-07-02,209.47000122070312
2019-05-31,200.3000030517578
2019-12-12,204.36000061035156
2020-05-18,206.13999938964844
2019-09-27,211.32000732421875
2020-03-03,207.82000732421875
2020-05-21,204.0
2019-05-14,208.9600067138672
2018-08-31,201.8800048828125
2018-07-30,203.39999389648438
2018-10-02,205.0
2019-04-12,206.89999389648438
2019-03-11,206.8800048828125
2019-02-07,208.07000732421875
2019-07-17,205.1999969482422
2019-09-19,200.52000427246094
2019-10-21,202.99000549316406
2019-12-18,203.7899932861328
2020-03-06,203.77999877929688
2019-10-03,205.9600067138672
2020-03-09,203.85000610351562
2020-05-27,202.14999389648438
2019-12-24,203.52999877929688
2020-03-12,206.5800018310547
2018-12-20,207.57000732421875
2019-08-01,201.8800048828125
2018-08-14,196.7100067138672
2018-07-13,190.75
2018-10-17,191.17999267578125
2019-05-29,188.74000549316406
2019-03-26,189.5500030517578
2019-02-22,191.1999969482422
2019-10-04,189.89999389648438
2019-11-05,191.08999633789062
2019-12-27,190.69000244140625
2020-06-02,189.82000732421875
2019-12-30,186.77999877929688
2020-03-18,189.92999267578125
2020-06-05,191.19000244140625
2019-07-15,187.25
2018-12-03,188.6300048828125
2019-06-13,183.9499969482422
2019-01-04,177.9499969482422
2018-08-29,181.41000366210938
2019-02-05,184.33999633789062
2018-11-01,183.44000244140625
2019-08-16,180.9600067138672
2019-04-10,184.02999877929688
2019-09-17,185.5500030517578
2019-10-15,186.49000549316406
2020-01-02,185.75
2020-06-08,186.66000366210938
2019-10-18,185.33999633789062
2020-03-24,186.5500030517578
2020-06-11,185.50999450683594
2020-01-08,187.44000244140625
2019-04-25,181.61000061035156
2019-07-30,182.75999450683594
2019-02-20,185.72999572753906
2018-07-11,190.16000366210938
2018-09-13,190.9199981689453
2018-10-15,189.4499969482422
2019-06-28,191.7100067138672
2018-12-18,190.02000427246094
2018-11-16,188.07000732421875
2019-10-02,186.60000610351562
2020-03-27,186.55999755859375
2020-01-10,185.66000366210938
2019-10-24,185.88999938964844
2020-03-30,183.7899932861328
2020-06-17,185.74000549316406
2020-01-14,184.38999938964844
2020-04-02,185.9600067138672
2019-01-02,187.25
2019-08-14,186.80999755859375
2018-10-30,189.55999755859375
2019-06-11,193.4600067138672
2019-05-10,192.5
2019-04-08,189.14999389648438
2018-08-27,188.44000244140625
2018-07-26,188.1300048828125
2018-09-28,191.6699981689453
2019-03-07,191.83999633789062
2019-10-30,190.74000549316406
2020-01-17,184.9499969482422
2020-06-23,186.52999877929688
2020-04-08,186.8000030517578
2020-06-26,185.57000732421875
2019-03-22,188.25999450683594
2019-01-17,188.55999755859375
2019-08-29,188.13999938964844
2018-11-14,189.9199981689453
2019-06-26,189.97000122070312
2018-09-11,191.49000549316406
2018-07-09,192.66000366210938
2018-08-10,190.92999267578125
2019-04-23,190.14999389648438
2019-09-30,190.1999969482422
2020-01-23,192.4499969482422
2019-11-08,192.42999267578125
2020-04-14,192.75
2019-11-11,193.7100067138672
2020-01-29,194.0500030517578
2020-04-17,192.3300018310547
2018-07-24,192.67999267578125
2018-09-26,196.72999572753906
2019-05-08,200.8800048828125
2019-03-05,202.74000549316406
2019-02-01,203.2100067138672
2018-12-31,204.14999389648438
2018-11-29,208.8800048828125
2019-08-12,209.1199951171875
2019-07-11,211.75
2019-09-13,209.3699951171875
2019-11-14,211.74000549316406
2020-04-20,213.5399932861328
2020-02-04,214.0
2020-04-23,214.44000244140625
2018-12-14,214.08999633789062
2019-08-27,215.02000427246094
2018-08-08,212.75
2018-10-11,209.77000427246094
2018-11-12,210.97000122070312
2019-07-26,212.1300048828125
2019-06-24,213.33999633789062
2019-05-23,208.13999938964844
2019-03-20,210.55999755859375
2019-01-15,214.47999572753906
2019-11-20,213.25999450683594
2020-02-07,216.94000244140625
2020-02-10,205.07000732421875
2020-04-29,205.8300018310547
2019-11-26,204.4600067138672
2020-02-13,208.2899932861328
2019-01-30,209.80999755859375
2018-08-23,209.57000732421875
2018-09-24,210.47999572753906
2018-11-27,211.22999572753906
2018-10-26,209.05999755859375
2019-07-09,206.1199951171875
2019-06-07,200.41000366210938
2019-05-06,193.64999389648438
2019-04-04,195.85000610351562
2019-09-11,190.5399932861328
2019-11-29,189.75
2020-05-05,196.85000610351562
2019-12-02,189.0500030517578
2020-02-19,199.77999877929688
2020-05-08,192.30999755859375
2019-05-21,192.00999450683594
2019-03-18,176.80999755859375
2018-09-07,186.05999755859375
2018-08-06,178.02999877929688
2018-10-09,165.6699981689453
2019-02-14,182.6199951171875
2018-12-12,160.27999877929688
2019-07-24,176.19000244140625
2019-09-26,164.0
2019-10-28,164.60000610351562
2019-12-05,157.1300048828125
2020-05-11,151.1699981689453
2019-07-03,170.52999877929688
2020-02-25,166.97000122070312
2020-05-14,175.89999389648438
2020-02-28,173.91000366210938
2019-08-08,188.5500030517578
2019-06-05,180.08999633789062
2018-07-20,175.4600067138672
2018-08-21,181.8000030517578
2018-10-24,182.69000244140625
2019-04-02,195.85000610351562
2019-03-01,190.9499969482422
2019-01-28,193.1999969482422
2018-12-27,196.07000732421875
2019-09-09,199.0
2020-03-02,204.33999633789062
2020-05-20,201.3000030517578
2019-12-17,206.1199951171875
2020-03-05,209.92999267578125
2019-02-12,210.89999389648438
2019-01-11,206.75
2018-12-10,215.66000366210938
2019-08-23,213.0
2018-11-08,212.1300048828125
2019-07-22,214.22999572753906
2019-06-20,211.07000732421875
2018-09-05,211.38999938964844
2019-04-17,209.49000549316406
2019-09-24,205.02000427246094
2019-12-20,208.83999633789062
2020-05-26,210.5500030517578
2019-04-30,212.4199981689453
2019-12-23,211.77999877929688
2020-03-11,210.0399932861328
2020-05-29,212.14999389648438
2019-12-26,208.86000061035156
2020-06-01,212.08999633789062
2019-05-02,214.9600067138672
2019-02-27,217.25
2018-11-23,217.0800018310547
2019-08-06,212.41000366210938
2018-07-18,215.80999755859375
2018-09-20,211.05999755859375
2018-10-22,213.72000122070312
2019-07-05,208.22000122070312
2019-06-03,209.97999572753906
2019-10-09,212.77999877929688
2019-10-11,219.00999450683594
2020-03-17,219.02999877929688
2020-06-04,217.38999938964844
2019-10-14,213.9600067138672
2020-03-20,210.22999572753906
2018-11-06,211.27999877929688
2019-06-18,214.4499969482422
2019-05-17,213.42999267578125
2019-04-15,213.14999389648438
2019-03-14,204.16000366210938
2019-01-09,204.1699981689453
2018-08-02,205.85000610351562
2018-10-05,207.39999389648438
2019-08-21,209.0
2019-10-17,207.22999572753906
2020-03-23,205.25999450683594
2020-06-10,205.75
2019-02-25,207.19000244140625
2020-01-07,202.72999572753906
2020-03-26,205.11000061035156
2019-10-23,203.63999938964844
